id,datePublished,description,title,downloadUrl,publisher,journals,doi,database
231786118,2017-09-01T00:00:00,"Seoul, Republic of Korea, September, 2017 — Commissioned by the curators of the inaugural Seoul Biennale of Architecture and Urbanism, open September 2, 2017 through December ??, 2017 at the Donuimun Museum Village, Seoul, SK. Driver Less Vision presents the immersive experience of becoming an autonomous, self-driving vehicle. Created by Urtzi Grau (Fake Industries Architectural Agonism), Guillermo Fernandez-Abascal with Perlin Studios, the project was produced with virtual reality video and architectural design by the New York-based teams, and installed in a 25’ dome at the Seoul Biennale. Driver Less Vision examines the tension and reality of AI and humans merging and diverging as they negotiate Seoul's unique urban landscape—challenging us to consider how we can design cities for the future of autonomous vehicles. Driver Less Vision aims to generate empathy between humans and non-humans, to construct the trust required for negotiations that will settle how we will live together. By overlapping human and machine’s perceptions, the installation helps to identify the areas of the city that will need to be redesigned in the immediate future. Driver Less Vision is the immersive experience of becoming an autonomous, self-driving vehicle. It explores the untapped conflicts and disruptive effects on the built environment caused by the deployment of technologies for autonomous mobility. Currently, the visual stimuli that organizes traffic is designed for human perception. The arrival of driverless cars entails the emergence of a omnidirectional gaze that is required to negotiate existing visual codes. To assume that driverless cars will fully adapt to future conditions of the city, however, neglects the history of transformations in urban streetscapes associated with changes in vehicular technologies. Driver Less Vision is an attempt to understand how driverless cars will change the city by immersing the audience in an urban journey through the car’s point of view, seeing the streets of Seoul through overlapping and dissonant perceptions. The project was produced for the Seoul Biennale of Architecture and Urbanism in 2017, utilizing an eight meter diameter dome with 360 visuals developed with the generous support of University of Technology Sydney, Rice University and Ocular Robotics",Driver Less Vision,http://hdl.handle.net/10453/133482,Actar,,,core
479182533,2021-07-01T00:00:00,"Unmanned Aerial Vehicle (UAV) networks are an emerging technology, useful not only for the military, but also for public and civil purposes. Their versatility provides advantages in situations where an existing network cannot support all requirements of its users, either because of an exceptionally big number of users, or because of the failure of one or more ground base stations. Networks of UAVs can reinforce these cellular networks where needed, redirecting the traffic to available ground stations. Using machine learning algorithms to predict overloaded traffic areas, we propose a UAV positioning algorithm responsible for determining suitable positions for the UAVs, with the objective of a more balanced redistribution of traffic, to avoid saturated base stations and decrease the number of users without a connection. The tests performed with real data of user connections through base stations show that, in less restrictive network conditions, the algorithm to dynamically place the UAVs performs significantly better than in more restrictive conditions, reducing significantly the number of users without a connection. We also conclude that the accuracy of the prediction is a very important factor, not only in the reduction of users without a connection, but also on the number of UAVs deployed",Machine Learning for the Dynamic Positioning of UAVs for Extended Connectivity,,'MDPI AG',"[{'title': 'Sensors', 'identifiers': ['issn:1424-8220', '1424-8220']}]",10.3390/s21134618,core
300011537,2019-01-01T00:00:00,"The Unmanned Aerial Vehicle (UAV) is one of the technologies that is constantly evolving in order to be implemented for more applications. In the past, it is only used for military application for combat purposes, where the UAV will carry aircraft ordnance such as missiles for air strikes. As the technology for UAV advances and the cost of development reduces, it becomes a technology that is readily available for the common people.
Now, UAV can be applied in more areas, such as photography, delivery and critical missions such as Search & Rescue. One of the techniques to further improve the performance and utility of UAV is to automize it and giving it the ability to operate on its own. While research has been done on the potential for autonomous UAV, the challenge has been to provide a stable and consistent controller for it. Due to the complexity of the hardware of UAV and the directions that it is required to operate on, it is difficult and time consuming to tune and optimize the UAV to operate perfectly under every condition. 
This project explores the performance of Parsimonious Automatic Controller (PAC) when implemented on an autonomous UAV and compares the result with the commonly used linear Proportional-Integral-Derivative (PID) controller. With the application of machine learning implemented into PAC, it reduces the parameters that is required while improving the performance of the controller in the process.
By testing and simulating the use of this controller onto the autonomous UAV, it determines the viability of implementing the UAV for real-world missions. It also opens the possibility of implementing it on other platforms or systems and potential improving the performance of it.Bachelor of Engineering (Computer Engineering",Autonomous controller for unmanned aerial vehicle,,,,,core
289968510,2020,"Today, Artificial Intelligence is one of the most important technologies, ubiquitous in our daily lives. Deep Neural Networks (DNN's) have come up as state of art for various machine intelligence applications such as object detection, image classification, face recognition and performs myriad of activities with exceptional prediction accuracy. AI in this contemporary world is moving towards embedded platforms for inference on the edge. This is essential to avoid latency, enhance data security and realize real-time performance. However, these DNN algorithms are computational and memory intensive. Consequently, exploiting immense energy, compute resources and memory-bandwidth making it difficult to be deployed in embedded devices. To solve this problem and realize an on-device AI acceleration, dedicated energy-efficient hardware accelerators are paramount. This thesis involves the implementation of such a dedicated deep learning accelerator on the FPGA. The NVIDIA's Deep Learning Accelerator (NVDLA), is encompassed in this research to explore SoC designs for integrated inference acceleration. NVDLA, an open-source architecture, standardizes deep learning inference acceleration on hardware. It optimizes inference acceleration all across the full stack from application through hardware to achieve energy efficiency synergy with the demanding throughput requirements. Therefore, the following thesis probes into the NVDLA framework to perceive the consistent workflow across the whole hardware-software programming hierarchies. Besides, the hardware design parameters, optimization features and system configurations of the NVDLA systems are analyzed for efficient implementations. Also, a comparative study of the diverse NVDLA SoC implementations (nv\_small and nv\_medium) with respect to performance metrics such as power, area, and throughput are discussed. Our approach engages prototyping of Nvidia’s Deep Learning Accelerator on a Zynq Ultrascale+ ZCU104 FPGA to examine its system functionality. The Hardware design of the system is carried out using Xilinx's Vivado Design Suite 2018.3 in Verilog. While the on-device software runs Linux kernel 4.14 on Zynq MPSoC. Thus, the software ecosystem is built with PetaLinux tools from Xilinx. The entire system architecture is validated using the pre-built regression tests that verify individual CNN layers. Besides these NVDLA hardware design also runs pre-compiled AlexNet as a benchmark for performance evaluation and comparisonToday, Artificial Intelligence is at the edge. This edge or endpoint device is becoming more sophisticated with the evolution of Internet of Things (IoT) and 5G. For instance, these devices are employed in different applications such as autonomous cars, drones, and other IoT gadgets. At present, a self-driving car is a data center on wheels, a drone is a data center on wings as well as robots are data centers with arms and legs. All these mechanisms collect vast real-world information that demands to be processed in real-time. Here in these applications, there is no time to send data to the cloud for processing and wait for action. As the decision making needs to be instantaneous. There is a shift in transforming the processing to the edge devices. The edge acceleration brings computation and data storage closer to the device. With the evolution of specialized hardware’s providing increased computational capabilities, the AI models are processed on the edge. As a result, the overall system latency gets reduced, the bandwidth costs for data transfers are lowered and the data processing is done locally enhances privacy concerns. For example, autonomous cars require a spontaneous reaction (in seconds) to avoid potential hazards on the road. Consider the situation where a self-driving car is collecting real word information like images, videos, in this case, assume it’s sensing for a stop sign. If the system sends the specific image information to the cloud for processing and waits for a decision to stop. By that response time, the autonomous vehicle could have already blown through the stop sign running over several people. Therefore, it is paramount to process the data in real-time which could be accomplished using dedicated hardware for processing locally. This thesis primarily explores those hardware architectures for efficient processing of AI algorithms and their corresponding software execution environment setup. The particular thesis was carried out as a joint collaboration between Ericsson and Lund University. Here Nvidia’s Deep Learning Accelerator architecture is engaged as a target to comprehend the complete system incorporating a hardware-software co-design. The particular architecture is an essential characteristic of NVIDIA’s Xavier Drive chip which is utilized in their autonomous drive platforms. This thesis is addressed to a variety of audiences who are passionate about Deep Learning, Computer Architecture, and System-on-Chip Design. The thesis illustrates a comprehensive implementation of an AI accelerator to envision AI processing on the edge",Implementation of a Deep Learning Inference Accelerator on the FPGA.,,Lunds universitet/Institutionen för elektro- och informationsteknik,,,core
387272984,2020-11-03T00:00:00,"In this paper, a novel communication framework that uses an unmanned aerial
vehicle (UAV)-carried intelligent reflector (IR) is proposed to enhance
multi-user downlink transmissions over millimeter wave (mmWave) frequencies. In
order to maximize the downlink sum-rate, the optimal precoding matrix (at the
base station) and reflection coefficient (at the IR) are jointly derived. Next,
to address the uncertainty of mmWave channels and maintain line-of-sight links
in a real-time manner, a distributional reinforcement learning approach, based
on quantile regression optimization, is proposed to learn the propagation
environment of mmWave communications, and, then, optimize the location of the
UAV-IR so as to maximize the long-term downlink communication capacity.
Simulation results show that the proposed learning-based deployment of the
UAV-IR yields a significant advantage, compared to a non-learning UAV-IR, a
static IR, and a direct transmission schemes, in terms of the average data rate
and the achievable line-of-sight probability of downlink mmWave communications","Distributional Reinforcement Learning for mmWave Communications with
  Intelligent Reflectors on a UAV",http://arxiv.org/abs/2011.01840,,,,core
201411232,2019-01-01T00:00:00,"Unmanned aerial vehicle (UAV)-based spraying systems have recently become important for the precision application of pesticides, using machine learning approaches. Therefore, the objective of this research was to develop a machine learning system that has the advantages of high computational speed and good accuracy for recognizing spray and non-spray areas for UAV-based sprayers. A machine learning system was developed by using the mutual subspace method (MSM) for images collected from a UAV. Two target lands: agricultural croplands and orchard areas, were considered in building two classifiers for distinguishing spray and non-spray areas. The field experiments were conducted in target areas to train and test the system by using a commercial UAV (DJI Phantom 3 Pro) with an onboard 4K camera. The images were collected from low (5 m) and high (15 m) altitudes for croplands and orchards, respectively. The recognition system was divided into offline and online systems. In the offline recognition system, 74.4% accuracy was obtained for the classifiers in recognizing spray and non-spray areas for croplands. In the case of orchards, the average classifier recognition accuracy of spray and non-spray areas was 77%. On the other hand, the online recognition system performance had an average accuracy of 65.1% for croplands, and 75.1% for orchards. The computational time for the online recognition system was minimal, with an average of 0.0031 s for classifier recognition. The developed machine learning system had an average recognition accuracy of 70%, which can be implemented in an autonomous UAV spray system for recognizing spray and non-spray areas for real-time applications",Development of a Recognition System for Spraying Areas from Unmanned Aerial Vehicles Using a Machine Learning Approach,,'MDPI AG',"[{'title': 'Sensors', 'identifiers': ['issn:1424-8220', '1424-8220']}]",10.3390/s19020313,core
200759691,2019-06-01T00:00:00,"Critical Evaluation of Machine Learning Research Aimed at Improving Lie Detection Accuracy (Lynette Gabonthone)	1



A Critical Evaluation of Current Published Face Recognition Systems Research Aimed at Improving Security for ATM transactions (Edith Gabotshajwe)	7



An Evaluation of Current Research Aimed at Improving Network Security in Internet of Things (IoT) (Tumisang Mogotsi)	13



Evaluating the currently proposed techniques to secure Software Defined Networks from Denial of Service (DDoS/DoS) attacks (Mohammad Fakhar Iqbal)	21



Evaluation of Current Load Balancing Techniques in a Software Defined Network Aimed at Improving Quality of Service (Mohammad Falaq Iqbal)	29



An Analytical Review of Published Face Recognition Research Aimed at Improving Accuracy in Identification (Botlhe T Moitho)	35



Evaluation Of Current Security Measures Used In Automated Teller Machines (ATM) (Khumo Setlalekgosi)	43



An In-Depth Evaluation of Current Limitations in Autonomous Vehicle Object Detection Systems (Connor William Reed Smith)	49



Critical Evaluation of e-learning and ICT Methodologies used to help those with Learning Difficulties (Darren Tinmouth)	55



Analysis of Current Virtual Reality Methods to Enhance Learning in Education (Adam Wilson)	61



An Evaluation of Current Research into Machine Learning Aimed To Improve Weather Prediction (Adam Flatters)	6",Selected Computing Research Papers Volume 8 June 2019,https://core.ac.uk/download/200759691.pdf,University of Sunderland,,,core
129584156,2017-06-22T07:00:00,"Despite the impressive advancements in people detection and tracking, safety is still a key barrier to the deployment of autonomous vehicles in urban environments [1]. For example, in non-autonomous technology, there is an implicit communication between the people crossing the street and the driver to make sure they have communicated their intent to the driver. Therefore, it is crucial for the autonomous car to infer the future intent of the pedestrian quickly. We believe that human body orientation with respect to the camera can help the intelligent unit of the car to anticipate the future movement of the pedestrians. To further improve the safety of pedestrians, it is important to recognize whether they are distracted, carrying a baby, or pushing a shopping cart. Therefore, estimating the fine- grained 3D pose, i.e. (x,y,z)-coordinates of the body joints provides additional information for decision-making units of driverless cars.
In this dissertation, we have proposed a deep learning-based solution to classify the categorized body orientation in still images. We have also proposed an efficient framework based on our body orientation classification scheme to estimate human 3D pose in monocular RGB images.
Furthermore, we have utilized the dynamics of human motion to infer the body orientation in image sequences. To achieve this, we employ a recurrent neural network model to estimate continuous body orientation from the trajectories of body joints in the image plane.
The proposed body orientation and 3D pose estimation framework are tested on the largest 3D pose estimation benchmark, Human3.6m (both in still images and video), and we have proved the efficacy of our approach by benchmarking it against the state-of-the-art approaches.
Another critical feature of self-driving car is to avoid an obstacle. In the current prototypes the car either stops or changes its lane even if it causes other traffic disruptions. However, there are situations when it is preferable to collide with the object, for example a foam box, rather than take an action that could result in a much more serious accident than collision with the object. In this dissertation, for the first time, we have presented a novel method to discriminate between physical properties of these types of objects such as bounciness, elasticity, etc. based on their motion characteristics . The proposed algorithm is tested on synthetic data, and, as a proof of concept, its effectiveness on a limited set of real-world data is demonstrated",Estimation of Human Poses Categories and Physical Object Properties from Motion Trajectories,https://core.ac.uk/download/129584156.pdf,Scholar Commons,,,core
428345889,2021-04-27T00:00:00,"An Unmanned Aerial Vehicle (UAV) is an aircraft that operates without a human on-board and can be flown autonomously or controlled remotely. Due to its unmanned operation, UAVs need technologies so they can not only fly autonomously, but also communicate with base stations, flight controllers, computers, devices or even other UAVs. Traditionally, UAVs operate within unlicensed spectrum bands, competing against the increasing number of mobile devices and other wireless networks. This use could lead to interference that affect UAVs communication and problems with overcrowded spectrum. Cognitive Radio (CR) presents itself as a promising technology to solve these problems. CR provides a smart wireless communication which, instead of using a transmission frequency defined in the hardware, uses software defined radio. This allows CR to adapt its transmission frequency in a smart way, using free transmission channels and/or choosing them accordingly with the applications requirements. The combination of UAVs and CR can be used in missions where the conventional UAVs face limitations due to communication problems. Moreover, CR is considered a key enabler for adequately deploying communication paradigms that require high connectivity, such as Smart Cities, 5G, Internet of Things (IoT) and, thus, Internet of Flying Things (IoFT). Though both CR and UAVs are well-established fields of research, the combination of these two elements is little explored in literature. Therefore, this work identifies gaps and opportunities, as well as challenges on the field. Furthermore, this work contributes to the progress regarding the integration of CR and UAVs. To do so, this work presents the definition of CR technologies, as well as their integration on a real mission of data collection. This works results differ to the others on the literature in terms of, for example, highlighting the limitation in real scenario of traditionally deployed Machine Learning algorithms using simulated data on the field.Um Veículo Aéreo Não Tripulado (VANT) é uma aeronave que opera sem um humano a bordo, podendo voar de forma autônoma ou sendo pilotada remotamente. Devido à ausência de um piloto, os VANTs necessitam de tecnologias não só para que possam voar de forma autônoma, mas também de tecnologias de comunicação robustas que permitam a eles se comunicarem, seja com estações de base, controladores de tráfego aéreo, computadores, dispositivos, ou até mesmo com outros VANTs. Tradicionalmente, os VANTs operam em bandas de espectro não licenciadas, concorrendo com o crescente número de dispositivos móveis e com outras redes sem fio. Esse uso pode levar a interferências que afetam a comunicação dos VANTs e, além disso, pode levá-los a enfrentar o problema da superlotação de espectro. Rádio Cognitivo (RC) apresenta-se como uma tecnologia promissora para a solução desses problemas. RC permite uma comunicação sem fio inteligente que, em vez de usar uma frequência de transmissão definida no hardware, utiliza software para esta definição. Isto possibilita ao RC adaptar de forma inteligente sua frequência de transmissão, utilizando canais de transmissão livres e/ou escolhendo-os de acordo com os requisitos da aplicação. A integração de VANTs e RC pode ser empregada em missões nas quais VANTs convencionais enfrentam limitações devido a problemas de comunicação. Além disso, RC é considerado um facilitador chave para a implantação satisfatória de paradigmas de comunicação que demandam alta conectividade, tais como Cidades Inteligentes, 5G, Internet das Coisas (IoT) e, consequentemente, Internet das Coisas Voadoras (IoFT). Apesar de RC e VANTs serem áreas de pesquisa bem estabelecidas, a integração dos dois é pouco explorada na literatura. Portanto, este trabalho contribui nos avanços da integração de RC a um VANT. Neste trabalho foram identificadas as lacunas e oportundiades, bem como os desafios na área. Além disso, foram definidas as tecnologias de RC, bem como a integração do mesmo em uma missão real de coleta de dados, obtendo resultados marcantes em relação aos da literatura, como no caso de algoritmos de Aprendizagem de Máquina, tradicionalmente empregados com dados simulados, mas que demonstraram limitação quando utilizados com dados reais coletados neste trabalho",Integrando rádio cognitivo a veículos aéreos não tripulados,,"'Universidade de Sao Paulo, Agencia USP de Gestao da Informacao Academica (AGUIA)'",,10.11606/D.55.2021.tde-27042021-125734,core
20851133,1997,"this article, we describe and develop methodologies for mod- eling and transferring human control strategy (HCS). This research has potential application in a variety of areas such as the Intelligent Vehicle Highway System (IVHS), human-machine interfacing, real-time training, space telerobotics, and agile manufacturing. We specifically address the following issues: (1) how to efficiently model human control strategy through learning cascade neural networks, (2) how to select state inputs in order to generate reliable models, (3) how to validate the computed models through an independent, Hidden Markov Model-based procedure, and (4) how to effectively transfer human control strategy. We have implemented this approach experimentally in the real-time control of a human driving simulator, and are working to transfer these methodologies for the control of an autonomous vehicle and a mobile robot. In providing a framework for abstracting computational models of human skill, we expect to facilitate analysis of human control, the development of humanlike intelligent machines, improved human-robot coordination, and the transfer of skill from one  human to anothe","Human Control Strategy: Abstraction, Verification, and Replication",,,,10.1109/37.621469,core
24733853,2008-04-02,"The emerging area of intelligent unmanned aerial vehicle (UAV) research has shown rapid development in recent years and offers a great number of research challenges for artificial intelligence and knowledge representation. Much previous research has focused on low-level control capability with the goal of developing controllers which support the autonomous flight of a UAV from one way-point to another. The most common type of mission scenario involves placing sensor payloads in position for data collection tasks where the data is eventually processed off-line or in real-time by ground personnel. Use of UAVs and mission tasks such as these have become increasingly more important in recent conflict situations and are predicted to play increasingly more important roles in any future conflicts. Intelligent UAVs will play an equally important role in civil applications. For both military and civil applications, there is a desire to develop more sophisticated UAV platforms where the emphasis is placed on development of intelligent capabilities and on abilities to interact with human operators and additional robotic platforms. Focus in research has moved from low-level control towards a combination of low-level and decision-level control integrated in sophisticated software architectures. These in turn, should also integrate well with larger network-centric based C 4 I 2 systems. Such platforms are a prerequisite for supporting the capabilities required for the increasingly more complex mission tasks on the horizon and an ideal testbed for the development and integration of distributed AI technologies. The WITAS 1 Unmanned Aerial Vehicle Project (Dohert",In Proceedings of the the 9th International Conference on Principles of Knowledge Representation and Reasoning.,,,,,core
287906774,2007-01-01T08:00:00,"This Thesis focuses on the research, implementation, and empirical testing of a real-time (RT) Unmanned Aerial Vehicle (UAV) guidance system—the Real-Time Path Planner (RTPP). The RTPP was created for the following reasons: (1) proof-of-concept, i.e., to verify the real-world feasibility of developing a real-time guidance system by using AI techniques; (2) bench-marking, i.e., to create a platform for using the most promising Artificial Intelligence (AI) theories; (3) to show that a real-time guidance system is beneficial to existing Department of Defense (DoD) Target Command and Control Systems (TCCS). In this study, the RTPP undergoes empirical testing on an operational DoD TCCS called the Drone Formation Control System (DFCS). This testing is conducted by linking the RTPP to the DFCS real-time computer network. The RTPP provides flight-patterns to be used in 6-Degree Of Freedom (DOF) flight simulations by the DFCS Guidance, Navigation, and Control (GNC) systems. At present, guidance systems used by the DoD targets community in missions (i.e. the remote operation of aerial vehicles) require specially trained personnel to develop flight-patterns (i.e. precisely defined flight trajectories) prior to conducting missions. This process is constrictive and static because it forces missions to be performed as specified by these pre-launch generated flight-patterns. These limitations make missions extremely inflexible. This study proposes a solution that alleviates this problem. The solution is a real-time guidance system that allows DoD TCCS personnel (e.g. the project engineer) to make changes to flight profiles in real-time. The RTPP is a prototype of this solution. It provides a user-friendly computer interface for mission operators to safely guide and control target presentation locations in real-time. This easy-to-use interface is operated by using a mouse and keyboard to interact with its Graphical User Interface (GUI). The mouse can be used to select the flight trajectory\u27s start and destination locations on the terrain map that is displayed within the GUI. The keyboard can be used for the same purpose but it is required for entering the other flight trajectory parameters (e.g., those associated with turn radius constraints). The user-entered UAV parameters are passed to the main module of the RTPP—the A* algorithm. Then the RTPP provides either flyable flight trajectories or no guidance at all (which occurs only when no solution exists). The returned flight-patterns have the attributes being flyable (i.e. minimal distance, and safe). The RTPP can be used in obstacle rich environments, provided the obstacles are static (e.g. mountains and other natural high elevation terrain). If the obstacles are man-made, their locations and MSL elevations must be entered into the RTPP. The RTPP uses files generated by the Terrain Map Creator (TMC), which is another product of this work. The TMC is a program that queries a high resolution environmental database for recording to a file the locations and elevations of the terrain over which the mission will be performed. In conclusion, the RTPP is used as the platform for testing the A* algorithm, which is the AI theory that is the recommended as the core technological solution. Its recommendation is verified by research, technical feasibility, analysis, empirical testing, and simulations. Hence, this Thesis demonstrates that DoD TCCS can benefit from innovations provided by AI theory",Unmanned Aerial Vehicle real-time guidance system via state-space heuristic search,,ScholarWorks@UTEP,,,core
93944408,2018-02-27T00:00:00,"Landing an unmanned aerial vehicle (UAV) on a ground marker is an open
problem despite the effort of the research community. Previous attempts mostly
focused on the analysis of hand-crafted geometric features and the use of
external sensors in order to allow the vehicle to approach the land-pad. In
this article, we propose a method based on deep reinforcement learning that
only requires low-resolution images taken from a down-looking camera in order
to identify the position of the marker and land the UAV on it. The proposed
approach is based on a hierarchy of Deep Q-Networks (DQNs) used as high-level
control policy for the navigation toward the marker. We implemented different
technical solutions, such as the combination of vanilla and double DQNs, and a
partitioned buffer replay. Using domain randomization we trained the vehicle on
uniform textures and we tested it on a large variety of simulated and
real-world environments. The overall performance is comparable with a
state-of-the-art algorithm and human pilots.Comment: The actual copy of the manuscript is a revised version resubmitted to
  IRO",Autonomous Quadrotor Landing using Deep Reinforcement Learning,http://arxiv.org/abs/1709.03339,,,,core
200835679,2019-05-09T00:00:00,"Deep learning models are known to solve classification and regression
problems by employing a number of epoch and training samples on a large dataset
with optimal accuracy. However, that doesn't mean they are attack-proof or
unexposed to vulnerabilities. Newly deployed systems particularly on a public
environment (i.e public networks) are vulnerable to attacks from various
entities. Moreover, published research on deep learning systems (Goodfellow et
al., 2014) have determined a significant number of attacks points and a wide
array of attack surface that has evidence of exploitation from adversarial
examples. Successful exploit on these systems could lead to critical real world
repercussions. For instance, (1) an adversarial attack on a self-driving car
running a deep reinforcement learning system yields a direct misclassification
on humans causing untoward accidents.(2) a self-driving vehicle misreading a
red light signal may cause the car to crash to another car (3)
misclassification of a pedestrian lane as an intersection lane that could lead
to car crashes. This is just the tip of the iceberg, computer vision deployment
are not entirely focused on self-driving cars but on many other areas as well -
that would have definitive impact on the real-world. These vulnerabilities must
be mitigated at an early stage of development. It is imperative to develop and
implement baseline security standards at a global level prior to real-world
deployment.Comment: 10 pages 5 figure","Mitigating Deep Learning Vulnerabilities from Adversarial Examples
  Attack in the Cybersecurity Domain",http://arxiv.org/abs/1905.03517,,,,core
24458220,2007,"In modern urban settings, automobile traffic and collisions lead to endless frustration as well as significant loss of life, property, and productivity. Recent advances in artificial intelligence suggest that autonomous vehicle navigation may soon be a reality. In previous work, we have demonstrated that a reservation-based approach can efficiently and safely govern interactions of multiple autonomous vehicles at intersections. Such an approach alleviates many traditional problems associated with intersections, in terms of both safety and efficiency. However, the system relies on all vehicles being equipped with the requisite technology — a restriction that would make implementing such a system in the real world extremely difficult. In this paper, we extend this system to allow for incremental deployability. The modified system is able to accommodate traditional human-operated vehicles using existing infrastructure. Furthermore, we show that as the number of autonomous vehicles on the road increases, traffic delays decrease monotonically toward the levels exhibited in our previous work. Finally, we develop a method for switching between various human-usable configurations while the system is running, in order to facilitate an even smoother transition. The work is fully implemented and tested in our custom simulator, and we present detailed experimental results attesting to its effectiveness. ",Sharing the road: Autonomous vehicles meet human drivers,,,,,core
286465896,2017-01-01T00:00:00,"Nel rilievo in ambito archeologico, per la presenza di elementi curvi e di parti aggettanti, è spesso necessario l’utilizzo di sistemi di acquisizione che permettano di ottenere una misura celere, dettagliata e di supporto alle tecniche tradizionali. L’utilizzo di sistemi di acquisizione fotogrammetrici da SAPR (Sistemi Aeromobili a Pilotaggio Remoto), unite all’utilizzo di algoritmi di Computer Vision, permettono la realizzazione di modelli tridimensionali ai quali vengono applicate texture foto-realistiche derivanti da immagini fotografiche acquisite in volo. Il caso studio che presentiamo è il rilievo fotogrammetrico del Ponte Rotto ad Apice (Bn). Per il rilievo aerofotogrammetrico è stato utilizzato un UAV (Unmanned Aerial Vehicle), con peso totale al decollo inferiore ai 2 kg (art. 12, Regolamento ENAC del 16 luglio 2015). Le immagini acquisite sono state elaborate con un software con tecnologia Structure From Motion; il modello è georeferito per mezzo di sei GCP (Ground Control Points), misurati con ricevitori GNSS (Global Navigation Satellite Systems) in modalità nRTK (Network Real Time Kinematic)",L’uso di SAPR per la documentazione archeologica: il caso studio del Ponte Rotto ad Apice (Bn),,ASITA,,,core
215400573,2019-05-01T07:00:00,"In this thesis, a real-time and low-cost solution to the autonomous condition assessment of pavement is proposed using deep learning, Unmanned Aerial Vehicle (UAV) and Raspberry Pi tiny computer technologies, which makes roads maintenance and renovation management more efficient and cost effective. A comparison study was conducted to compare the performance of seven different combinations of meta-architectures for pavement distress classification.  It was observed that real-time object detection architecture SSD with MobileNet feature extractor is the best combination for real-time defect detection to be used by tiny computers. A low-cost Raspberry Pi smart defect detector camera was configured using the trained SSD MobileNet v1, which can be deployed with UAV for real-time and remote pavement condition assessment. The preliminary results show that the smart pavement detector camera achieves an accuracy of 60% at 1.2 frames per second in raspberry pi and 96% at 13.8 frames per second in CPU-based computer",Low-cost deep learning UAV and Raspberry Pi solution to real time pavement condition assessment,https://core.ac.uk/download/215400573.pdf,UTC Scholar,,,core
232847780,2018-04-18T07:00:00,"With the age of automation coming to machines, self driving cars will turn from a fantasy to a reality in the next decade. These machines will utilize neural networks to learn from pilot drives to ultimately be able to drive completely autonomously on any road they are put on. This project demonstrates a small fraction of the technology that goes behind a self driving car with an implementation on a 1/16th scale RC car. Using the open source software ‘Donkey Car’ we were able to turn an RC car into a self driving car that get more intelligent every time it drives. Mounted above the car is a 3D printed roll cage which houses a fisheye lense camera (for image recognition) raspberry PI 3 Model B (for the neural networks) and a Servo Controller(to control the throttle and steering). As a demonstration during the presentation, the car will drive simultaneously around a track avoiding obstacles, following street laws and remaining between the lines of the road",Autonomous Self-Driving RC Car,,eCommons,,,core
334898971,2019-12-31T00:00:00,"This paper illustrates the MIR (Mobile Intelligent Robotics) Vehicle: a
feasible option of transforming an electric ride-on-car into a modular Graphics
Processing Unit (GPU) powered autonomous platform equipped with the capability
that supports test and deployment of various intelligent autonomous vehicles
algorithms. To use a platform for research, two components must be provided:
perception and control. The sensors such as incremental encoders, an Inertial
Measurement Unit (IMU), a camera, and a LIght Detection And Ranging (LIDAR)
must be able to be installed on the platform to add the capability of
environmental perception. A microcontroller-powered control box is designed to
properly respond to the environmental changes by regulating drive and steering
motors. This drive-by-wire capability is controlled by a GPU powered laptop
computer where high-level perception algorithms are processed and complex
actions are generated by various methods including behavior cloning using deep
neural networks. The main goal of this paper is to provide an adequate and
comprehensive approach for fabricating a cost-effective platform that would
contribute to the research quality from the wider community. The proposed
platform is to use a modular and hierarchical software architecture where the
lower and simpler motor controls are taken care of by microcontroller programs,
and the higher and complex algorithms are processed by a GPU powered laptop
computer. The platform uses the Robot Operating System (ROS) as middleware to
maintain the modularity of the perceptions and decision-making modules. It is
expected that the level three and above autonomous vehicle systems and Advanced
Driver Assistance Systems (ADAS) can be tested on and deployed to the platform
with a decent real-time system behavior due to the capabilities and
affordability of the proposed platform.Comment: 20 pages, 16 figure","MIR-Vehicle: Cost-Effective Research Platform for Autonomous Vehicle
  Applications",http://arxiv.org/abs/2001.00048,,,,core
327254868,2020-08-03T00:00:00,"An accurate and rapid-response perception system is fundamental for
autonomous vehicles to operate safely. 3D object detection methods handle point
clouds given by LiDAR sensors to provide accurate depth and position
information for each detection, together with its dimensions and
classification. The information is then used to track vehicles and other
obstacles in the surroundings of the autonomous vehicle, and also to feed
control units that guarantee collision avoidance and motion planning. Nowadays,
object detection systems can be divided into two main categories. The first
ones are the geometric based, which retrieve the obstacles using geometric and
morphological operations on the 3D points. The seconds are the deep
learning-based, which process the 3D points, or an elaboration of the 3D
point-cloud, with deep learning techniques to retrieve a set of obstacles. This
paper presents a comparison between those two approaches, presenting one
implementation of each class on a real autonomous vehicle. Accuracy of the
estimates of the algorithms has been evaluated with experimental tests carried
in the Monza ENI circuit. The position of the ego vehicle and the obstacle is
given by GPS sensors with RTK correction, which guarantees an accurate ground
truth for the comparison. Both algorithms have been implemented on ROS and run
on a consumer laptop",LiDAR point-cloud processing based on projection methods: a comparison,http://arxiv.org/abs/2008.00706,,,,core
