doi,title,publisher,content_type,abstract,html_url,publication_title,publication_date,database
10.1109/AIMSEC.2011.6010784,An improved B&amp;B technique applying to telecom industry,IEEE,Conferences,"The data mining technology is more and more widely used in the telecom industry. When we construct Bayesian Belief Network, the branch and bound technique based on the minimum description length principle (B&amp;B technique) is one of the classical algorithm. To telecom data, high dimensionality and huge volume set obstacle when constructing Bayesian Belief Network. But we utilize the inconspicuous correlation between telecom attributes, improve the process of B&amp;B technique and simplify the structure to solve complexity rooting from telecom data's feature. The algorithm first construct a dependence ordering, then a simplified B&amp;B technique suitable for telecom data is applied. We compare the result and complexity with the original B&amp;B technique. This paper uses real datasets from the telecom industry. The result shows that the new algorithm can construct the network almost the same as the original one, but with good performance.",https://ieeexplore.ieee.org/document/6010784/,"2011 2nd International Conference on Artificial Intelligence, Management Science and Electronic Commerce (AIMSEC)",8-10 Aug. 2011,ieeexplore
10.1109/SYSCON.2018.8369547,An interactive architecture for industrial scale prediction: Industry 4.0 adaptation of machine learning,IEEE,Conferences,"According to wiki definition, there are four design principles in Industry 4.0. These principles support companies in identifying and implementing Industry 4.0 scenarios, namely, Interoperability, Information transparency, Technical assistance, Decentralized decisions. In this paper we have discussed our work on an implementation of a machine learning based interactive architecture for industrial scale prediction for dynamic distribution of water resources across the continent, keeping the four corners of Industry 4.0 in place. We report the possibility of producing most probable high resolution estimation regarding the water balance in any region within Australia by implementation of an intelligent system that can integrate spatial-temporal data from various independent sensors and models, with the ground truth data produced by 250 practitioners from the irrigation industry across Australia. This architectural implementation on a cloud computing platform linked with a freely distributed mobile application, allowing interactive ground truthing of a machine learning model on a continental scale, shows accuracy of 90% with 85% sensitivity of correct surface soil moisture estimation with end users at its complete control. Along with high level of information transparency and interoperability, providing on-demand technical supports and motivating users by allowing them to customize and control their own local predictive models, show the successfulness of principles in Industry 4.0 in real environmental issues in the future adaptation in various industries starting from resource management to modern generation soft robotics.",https://ieeexplore.ieee.org/document/8369547/,2018 Annual IEEE International Systems Conference (SysCon),23-26 April 2018,ieeexplore
10.1109/CIT.2016.18,Analysis of Complex Data in Telecommunications Industry,IEEE,Conferences,"In this paper, we report an application of data analytics in a real world business case of the telecom industry. This work has been tied up with an IT company in India with a large data set of telecom customers. As part of data analytics, the first task was to perform cleansing of bad and missing data, transforming heterogeneous formats into a unified format, semantic analysis on the data (semantics of attributes and their relationships), and then perform unsupervised learning using BIRCH technique of clustering. We describe and discuss the approach and results of these tasks on a sample data in this work.",https://ieeexplore.ieee.org/document/7876322/,2016 IEEE International Conference on Computer and Information Technology (CIT),8-10 Dec. 2016,ieeexplore
10.1109/SHARK-ADI.2007.3,Architectural Knowlege Management Strategies: Approaches in Research and Industry,IEEE,Conferences,"The software architecture community has recently gained an increasing interest in managing architectural knowledge. However, up until now there have been no attempts to obtain an overview of the work in the field. In this paper we present a preliminary review on current approaches to architectural knowledge management. To this end, we compare approaches known from literature and encountered in industry with knowledge management theory. We found that in reports from research and practice there appears to be a preference to use the codification strategy. However, our observations of the software architecture industry show that organizations in general tend to use a personalization strategy unintentionally. This paper serves as a call for awareness of this gap between intention and reality, and questions the biased focus on intentional codification alone. We suggest to close this gap through focusing on hybrid approaches.",https://ieeexplore.ieee.org/document/4273342/,"Second Workshop on Sharing and Reusing Architectural Knowledge - Architecture, Rationale, and Design Intent (SHARK/ADI'07: ICSE Workshops 2007)",20-26 May 2007,ieeexplore
10.1109/PerComWorkshops51409.2021.9431009,Architecture and pervasive platform for machine learning services in Industry 4.0,IEEE,Conferences,"Pervasive computing promotes the integration of smart electronic devices in our living and working spaces in order to provide new, advanced services. Recently many prototype services based on machine learning techniques have been proposed in a number of domains like smart homes, smart buildings or smart plants. However, the number of applications effectively deployed in the real world is still limited. We believe that architectural principles and integrated frameworks are still missing today to successfully and repetitively support application developers and operators. In this paper, we present a novel architecture and a pervasive platform allowing the development of machine learning based applications in smart buildings.",https://ieeexplore.ieee.org/document/9431009/,2021 IEEE International Conference on Pervasive Computing and Communications Workshops and other Affiliated Events (PerCom Workshops),22-26 March 2021,ieeexplore
10.1109/HPCA51647.2021.00071,Ascend: a Scalable and Unified Architecture for Ubiquitous Deep Neural Network Computing : Industry Track Paper,IEEE,Conferences,"Deep neural networks (DNNs) have been successfully applied to a great variety of applications, ranging from small IoT devices to large scale services in a data center. In order to improve the efficiency of processing these DNN models, dedicated hardware accelerators are required for all these scenarios. Theoretically, there exists an optimized acceleration architecture for each application. However, considering the cost of chip design and corresponding tool-chain development, researchers need to trade off between efficiency and generality. In this work, we demonstrate that it is practical to use a unified architecture, called Ascend, to support those applications, ranging from IoT devices to data-center services. We provide a lot of design details to explain that the success of Ascend relies on contributions from different levels. First, heterogeneous computing units are employed to support various DNN models. And the datapath is adapted according to the requirement of computing and data access. Second, when scaling the Ascend architecture from a single core to a cluster containing thousands of cores, it involves design efforts, such as memory hierarchy and system level integration. Third, a multi-tier compiler, which provides flexible choices for developers, is the last critical piece. Experimental results show that using accelerators based on the Ascend architecture can achieve comparable or even better performance in different applications. In addition, various chips based on the Ascend architecture have been successfully commercialized. More than 100 million chips have been used in real products.",https://ieeexplore.ieee.org/document/9407221/,2021 IEEE International Symposium on High-Performance Computer Architecture (HPCA),27 Feb.-3 March 2021,ieeexplore
10.1109/IV47402.2020.9304778,"Autonomous Driving Vehicle Control Auto-Calibration System: An Industry-Level, Data-Driven and Learning-based Vehicle Longitudinal Dynamic Calibrating Algorithm",IEEE,Conferences,"The control module is a crucial part for autonomous driving systems, a typical control algorithm often requires vehicle dynamics (such as longitudinal dynamics) as inputs, which, unfortunately are difficult to calibrate in real time. Further, it is also a challenge to reflect instantaneous changes in longitudinal dynamics (e.g. load changes) using a calibration table. As a result, control performance may deteriorate when load changes considerably (especially for small cargoes). In this paper, we will show how we build a data-driven longitudinal calibration procedure using machine learning techniques to adapt load changes in real time. We first generated offline calibration tables from human driving data. The offline table serves as an initial guess for later uses, and it only requires twenty minutes of data collection and processing. We then used an online learning algorithm to appropriately update the initial table (the offline table) based on real-time performance analysis. Experiments indicated (a) offline auto-calibration leads to a better control accuracy, compared with manual calibration; (b) online auto-calibration is capable to handle load changes and significantly reduce real time control error. This system has been deployed to more than one hundred Baidu self-driving vehicles (both hybrid and electronic vehicles) since April 2018. By January 2019, the system had been tested for more than 2,000 hours and over 10,000 kilometers (6,213 miles) and was still proven to be effective.",https://ieeexplore.ieee.org/document/9304778/,2020 IEEE Intelligent Vehicles Symposium (IV),19 Oct.-13 Nov. 2020,ieeexplore
10.1109/RTAS52030.2021.00041,Brief Industry Paper: Workload-Aware GPU Performance Estimation in the Airborne Embedded System,IEEE,Conferences,"New generation airborne embedded system has deployed Graphical Processing Units (GPUs) to raise processing capability to meet growing computational demands. Applications in the airborne embedded system have strict real-time constraints. Therefore, it is necessary to accurately predict timing behaviors of those applications. Many previous work propose GPU performance models to estimate the execution time of applications. However, most of those models do not consider the impact of co-execution on the GPU performance. In this paper, we propose a workload-aware GPU performance model to predict the execution time of applications executed concurrently on a single GPU. Experimental results illustrate that the proposed model can achieve a 5.1%-11.6% prediction error in a real airborne embedded hardware platform.",https://ieeexplore.ieee.org/document/9470486/,2021 IEEE 27th Real-Time and Embedded Technology and Applications Symposium (RTAS),18-21 May 2021,ieeexplore
10.1109/RTAS52030.2021.00048,Brief Industry Paper: optimizing Memory Efficiency of Graph Neural Networks on Edge Computing Platforms,IEEE,Conferences,"Graph neural networks (GNN) have achieved state-of-the-art performance on various industrial tasks. However, the poor efficiency of GNN inference and frequent Out-of-Memory (OOM) problem limit the successful application of GNN on edge computing platforms. To tackle these problems, a feature decomposition approach is proposed for memory efficiency optimization of GNN inference. The proposed approach could achieve outstanding optimization on various GNN models, covering a wide range of datasets, which speeds up the inference by up to 3×. Furthermore, the proposed feature decomposition could significantly reduce the peak memory usage (up to 5× in memory efficiency improvement) and mitigate OOM problems during GNN inference.",https://ieeexplore.ieee.org/document/9470441/,2021 IEEE 27th Real-Time and Embedded Technology and Applications Symposium (RTAS),18-21 May 2021,ieeexplore
10.1109/MED.2017.7984310,Cloud computing for big data analytics in the Process Control Industry,IEEE,Conferences,"The aim of this article is to present an example of a novel cloud computing infrastructure for big data analytics in the Process Control Industry. Latest innovations in the field of Process Analyzer Techniques (PAT), big data and wireless technologies have created a new environment in which almost all stages of the industrial process can be recorded and utilized, not only for safety, but also for real time optimization. Based on analysis of historical sensor data, machine learning based optimization models can be developed and deployed in real time closed control loops. However, still the local implementation of those systems requires a huge investment in hardware and software, as a direct result of the big data nature of sensors data being recorded continuously. The current technological advancements in cloud computing for big data processing, open new opportunities for the industry, while acting as an enabler for a significant reduction in costs, making the technology available to plants of all sizes. The main contribution of this article stems from the presentation for a fist time ever of a pilot cloud based architecture for the application of a data driven modeling and optimal control configuration for the field of Process Control. As it will be presented, these developments have been carried in close relationship with the process industry and pave a way for a generalized application of the cloud based approaches, towards the future of Industry 4.0.",https://ieeexplore.ieee.org/document/7984310/,2017 25th Mediterranean Conference on Control and Automation (MED),3-6 July 2017,ieeexplore
10.1109/WFCS.2019.8757952,Cloud-enabled Smart Data Collection in Shop Floor Environments for Industry 4.0,IEEE,Conferences,"Industry 4.0 transition is producing a remarkable change in the Smart Factories management. Modern companies can provide new services following products inside the shop floors along the entire production chain. To achieve the goal of servitization that the Industry 4.0 world requires, a modernization of current production chains is needed. This common demand comes mostly from manufacturing sector, where complex work machines collaborate with human workers. The data produced by the machines must be processed quickly, to allow the implementation of reactive services such as predictive maintenance, and remote control, always taking care of the safety of nearby people. This paper proposes a multi-layer architecture to monitor legacy production machines during their operations inside customers plants. The platform provides near real-time delivery of data collected from the machines with a high grade of customization according to customer needs. The performed tests show the scalability of the platform for a productive ecosystem with many machines at work, confirming its feasibility within different production facilities with different needs.",https://ieeexplore.ieee.org/document/8757952/,2019 15th IEEE International Workshop on Factory Communication Systems (WFCS),27-29 May 2019,ieeexplore
10.1109/WCNC45663.2020.9120761,Collaborative Learning Model for Cyberattack Detection Systems in IoT Industry 4.0,IEEE,Conferences,"Although the development of IoT Industry 4.0 has brought breakthrough achievements in many sectors, e.g., manufacturing, healthcare, and agriculture, it also raises many security issues to human beings due to a huge of emerging cybersecurity threats recently. In this paper, we propose a novel collaborative learning-based intrusion detection system which can be efficiently implemented in IoT Industry 4.0. In the system under consideration, we develop smart “filters” which can be deployed at the IoT gateways to promptly detect and prevent cyberattacks. In particular, each filter uses the collected data in its network to train its cyberattack detection model based on the deep learning algorithm. After that, the trained model will be shared with other IoT gateways to improve the accuracy in detecting intrusions in the whole system. In this way, not only the detection accuracy is improved, but our proposed system also can significantly reduce the information disclosure as well as network traffic in exchanging data among the IoT gateways. Through thorough simulations on real datasets, we show that the performance obtained by our proposed method can outperform those of the conventional machine learning methods.",https://ieeexplore.ieee.org/document/9120761/,2020 IEEE Wireless Communications and Networking Conference (WCNC),25-28 May 2020,ieeexplore
10.1109/EAEEIE.2013.6576535,Cooperation between industry and university based on the evaluation of the industrial research results in the academic environment,IEEE,Conferences,"Based on the European Structural Funds it was developed the Intelligent Mobile Box, Intelligent Panel Controller with intelligent adaptive controllers within the industrial research and experimental development in the company Kybernetes, s.r.o. Within the frame of the academic-industry cooperation, the intelligent adaptive controller was tested at the Department of Cybernetics and Artificial Intelligence, Technical university of Kosice, Slovakia. The tests of the mobile intelligent adaptive controller were performed on two levels of university study, on the Bachelor level on the exercises from the subject “Control of Technological Processes” and on the Engineering level the exercises from the subject “Intelligent Control Networks” and on one Diploma project. Goals of students of the Control of the technological processes course had two goals, firstly to connect the intelligent adaptive controller to pre-defined controlled system (real plant, real model or simulated model) and next to validate the control results. Students of the Diploma project on the Engineering level had more advanced goals. Tasks defined for engineering students were to connect the intelligent adaptive controller to non-defined controlled system, setup the adaptivity process of the controller regarding the learning error, parameterize the control system, observe and validate the control results. Both sides concluded this cooperation as very valuable. Main contributions for students were (U1) the challenge to apply studied theoretical knowledge on the real industrial controllers, (U2) experience with new research results and technologies deployed in industry and (U3) the implementation of the control and adaptive algorithms from abstract mathematical area to real PLC controller. On side of industry research company the main contributions were (C1) testing of designed algorithms and (C2) user feedback from students to make the application HMI interface more understandable a native.",https://ieeexplore.ieee.org/document/6576535/,2013 24th EAEEIE Annual Conference (EAEEIE 2013),30-31 May 2013,ieeexplore
,Corporate Social Responsibility Challenges and Risks of Industry 4.0 technologies: A review,VDE,Conferences,"The fourth industrial revolution arrived with many enabling technologies that would impact important sociological aspects in the industry. Some of the Industry 4.0 technologies are already running in different industrial application, and other are still as a paradigm state. The social, economic, and environmental acceptance of Industry 4.0 technologies is still under discussion, which open new opportunities to execute various analysis about the possible implications of the implementation of such technologies. This article refers to an exploratory analysis and identification of the different challenges and risks of this new Industry 4.0 paradigm and its related technologies. The technologies under review were Internet of Things, Artificial Intelligence, Cloud Computing, cybersecurity, bid data, blockchain, 5G, robotics, adding manufacturing, unmanned systems, autonomous vehicles, virtual reality, and augmented reality. As a result, different social challenges and risks were identified for each technology, starting from vulnerability, implementation cost, until social aspects such as education and unemployment caused by those new technologies. In conclusion, Industry 4.0 arrived with a lot of benefits to the industry business, but companies should not stop thinking about sustainable development.",https://ieeexplore.ieee.org/document/8835964/,"Smart SysTech 2019; European Conference on Smart Objects, Systems and Technologies",4-5 June 2019,ieeexplore
10.1109/AINS47559.2019.8968698,Cyber Security Risk Assessment on Industry 4.0 using ICS testbed with AI and Cloud,IEEE,Conferences,"Industry 4.0 is a new concept, thus risk assessment is necessary. Several risk assessment methods for Industrial Control System (ICS) and Industry 4.0 have been proposed, however, it is difficult to identify impacts on the physical world caused by cyber attacks against ICS since many of these are based on tabletop analysis or software simulations. Therefore, we focus on the risk assessment using actual machines (ICS testbed) which can help to solve the above problems. In Industry 4.0, autonomous judgment and execution are required for the cyber-physical system, it is based on information exchange using Artificial Intelligence (AI) and cloud technologies. In this research, we evaluate cyber risks through attacks against ICS with AI and cloud using ICS testbed. The proposed method can clarify cyber risks and impacts on the real world, and corresponding countermeasures.",https://ieeexplore.ieee.org/document/8968698/,"2019 IEEE Conference on Application, Information and Network Security (AINS)",19-21 Nov. 2019,ieeexplore
10.1109/COINS51742.2021.9524088,Cyber Security Risks of Technical Components in Industry 4.0,IEEE,Conferences,"Industry 4.0 is a new concept of automation data exchange in manufacturing. Industry 4.0 consists of various technical components such as Artificial Intelligence (AI), IoT, OPC UA, and cloud. There could be cyber risks when these technical components are used in Industrial Control System (ICS) without security consideration. Therefore cyber risk assessment, reconsideration of implementation, operation are necessary to adopt Industry 4.0. Problems of previous research for ICS risk assessments are some of them are theoretical and conceptual methods such as simulations. Moreover, they do not focus on Industry 4.0 components.The objective of this research is to prove the concrete cyber risks and introduces corresponding secure implementations for Industry 4.0 components such as Artificial Intelligence (AI), the Internet of Things (IoT), OPC Unified Architecture (OPC UA). The proposed method has benefits for clarifying impacts on the real world by cyber-attacks through penetration tests against ICS testbed with actual machines.",https://ieeexplore.ieee.org/document/9524088/,2021 IEEE International Conference on Omni-Layer Intelligent Systems (COINS),23-25 Aug. 2021,ieeexplore
10.1109/PTC.2001.964653,DPlan: a case study on the cooperation between university and industry,IEEE,Conferences,"The aim of this paper is to explain how the research interests of a university group have been matched with the real needs of a distribution company team working in the field. It describes a case study of technology transfer, from research, through prototyping, to the market. This paper also addresses the formulation and the main evolutionary computation techniques used to deal with the problem of optimal distribution planning. The integration of all systems currently in operation is a priority of EDP distribution. The strategy is to arrive at a situation where those systems become modules of an integration platform. The infrastructure for this integration platform is a geographic information system. In the paper we describe the integration of DPlan in this platform.",https://ieeexplore.ieee.org/document/964653/,2001 IEEE Porto Power Tech Proceedings (Cat. No.01EX502),10-13 Sept. 2001,ieeexplore
10.1109/CASE48305.2020.9216961,Decentralized coordination of autonomous AGVs for flexible factory automation in the context of Industry 4.0,IEEE,Conferences,"Future smart factories feature flexible systems that can dynamically reconFigure manufacturing systems via near real-time system monitoring and learning-based self-optimization. Automated guided vehicles (AGVs), as a critical method of transporting goods and material within a factory, is vital for flexible automation in a smart factory. However, there is an urgent gap in the ability to dynamically schedule and assign tasks for AGVs in a dynamic environment. In this research, we propose a decentralized AGV fleet architecture and task allocation method to enable dynamic allocation/reallocation of tasks in an AGV fleet. The developed algorithm can also reconFigure AGV task allocations to adapt to system changes, such as AGV failure and new AGVs joining the system. The system modeling, setup and algorithms are presented with a case study in a lab environment that demonstrates flexible collaboration between an AGV fleet and a robotic assembly cell.",https://ieeexplore.ieee.org/document/9216961/,2020 IEEE 16th International Conference on Automation Science and Engineering (CASE),20-21 Aug. 2020,ieeexplore
10.1109/IPFA49335.2020.9260582,"Detection and prevention of assembly defects, by machine learning algorithms, in semiconductor industry for automotive",IEEE,Conferences,"Years of experience within semiconductor manufacturing facilities have led to optimize processes to serve both quality and cost. The solution to achieve next generational levels requires a new approach: this one is fitting with implementation of advanced analytics and machine learning algorithms. Applied to manufacturing data which corresponds with a real big data context, these algorithms can provide insights and automate responses to detect, prevent and ultimately eliminate the most severe failure modes. The project described in this paper targets a wafer sawing process. Various challenges that are raised in such a project are of different natures. A first one is the need for a high level of technical expertise in the manufacturing process of focus: this is essential to define the meaningful dataset that represents comprehensively the desired output of the process. Another component is the data collection aspect: many data have to be collected, stored and parsed, and some small signals found will become the leading indicator to an upcoming process degradation and capability of capturing them is essential. Another key data is traceability of the processed material. Additionally, ensuring an informatic technology architecture to support collection, storage, parsing and computation of the datasets is a significant challenge. Lastly, project success is related to the data scientist expertise to build adequate machine learning algorithms. Optimization of the models can take several iterations with back and forth communication between data scientists and process technical experts. This paper describes issues revealed, some solutions found, and future expectations.",https://ieeexplore.ieee.org/document/9260582/,2020 IEEE International Symposium on the Physical and Failure Analysis of Integrated Circuits (IPFA),20-23 July 2020,ieeexplore
