doi,title,publisher,content_type,abstract,html_url,publication_title,publication_date,database,query_name,query_value
10.1109/ICAIS50930.2021.9395970,Garbage Zero (Garb0): An IoT Framework for Effective Garbage Management in Smart Cities,IEEE,Conferences,"Today, there is a significant trend of blending optimized waste management strategies with low power, low-cost Internet of Things (IoT) solutions. This paper discusses and investigates Garbage Zero (Garb0), an indigenous product developed for outdoor garbage bins. Garb0 aims at developing a power efficient IoT based real-time solid waste monitoring solution that helps cities to optimize their waste collection and maintain clean and green environment. The Garb0 sensor module can be installed within public garbage bins to provide real time fill level data. The related information regarding the current fill level of the garbage bin will be transmitted to a cloud using the Low Power Wide Area Networks (LPWAN) based Long Range (LoRa) technology [1][2], which will be further processed and forwarded to garbage collector's mobile application and to the municipal dashboard for updating the status. Optimized schedule and route for collecting the garbage from the garbage bins will be generated on the garbage collector's app and accordingly directs the driver to follow the most efficient route. The main focus of this paper is on the hardware and software architecture implemented to achieve low cost, low power consumption and long battery life.",https://ieeexplore.ieee.org/document/9395970/,2021 International Conference on Artificial Intelligence and Smart Systems (ICAIS),25-27 March 2021,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/GLOBECOM42002.2020.9348202,Image Download and Rate Allocation of Internet-of-Things Analytics at Gateways in Smart Cities,IEEE,Conferences,"Internet-of-Things (IoT) devices are connected to the Internet through a gateway, which can host IoT analytics encapsulated in containers to convert raw sensor data into more condensed processed data. In this paper, we study two research problems to maximize the overall Quality-of-Service (QoS) level of all IoT analytics that run on both data center servers and gateways. The first problem is to select additional IoT analytics to deploy on a gateway to save upload bandwidth due to transmitting raw sensor data. The second problem is to allocate the residue upload bandwidth among all IoT analytics to maximize the overall QoS level. We propose several algorithms to solve these two research problems. We have implemented real testbeds to evaluate our proposed system and algorithms. Our experiment results reveal that the proposed algorithms: (i) capitalize the download bandwidth and storage space of the gateway for saving the upload bandwidth consumption and (ii) achieve high QoS levels without overloading the network and gateway.",https://ieeexplore.ieee.org/document/9348202/,GLOBECOM 2020 - 2020 IEEE Global Communications Conference,7-11 Dec. 2020,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/NOF.2016.7810114,InterSCity: Addressing Future Internet research challenges for Smart Cities,IEEE,Conferences,"The Future Internet will integrate large-scale systems constructed from the composition of thousands of distributed services, while interacting directly with the physical world via sensors and actuators, which compose the Internet of Things. This Future Internet will enable the realization of the Smart Cities vision, in which the urban infrastructure will be used to its fullest extent to offer a better quality of life for its citizens. Key to the efficient and effective realization of Smart Cities is the scientific and technological research covering the multiple layers that make up the Internet. This paper discusses the research challenges and initiatives related to Future Internet and Smart Cities in the scope of the InterSCity project. The challenges and initiatives are organized in three fronts: (1) Networking and High-Performance Distributed Computing; (2) Software Engineering for the Future Internet; and (3) Analysis and Mathematical Modeling for the Future Internet and Smart Cities. InterSCity aims at developing an integrated open-source platform containing all the major building blocks for the development of robust, integrated, sophisticated applications for the smart cities of the future.",https://ieeexplore.ieee.org/document/7810114/,2016 7th International Conference on the Network of the Future (NOF),16-18 Nov. 2016,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICCTA52020.2020.9477671,Keynote Speech II: AI-Enabled Deployment of Connected and Autonomous Electric Vehicles in Smart Cities,IEEE,Conferences,"Summary form only given, as follows. The complete presentation was not made available for publication as part of the conference proceedings. The transformation of our current cities into smarter cities will bring challenges in diverse areas such as the transportation system, the electricity system, and wearable systems, just to name a few. In smart cities, Information and Communication Technologies (ICT) will play a vital role for providing services in the urban environment. These services include real time monitoring and reaction in time through wireless sensor and actuator networks. Smart Grids (SGs), Intelligent Transportation Systems (ITS), Internet of Things (IoT), Electric Vehicles (EVs), and Wireless Sensor Networks (WSNs), supported by the advances I Artificial Intelligence (AI) and Machine Learning (ML), will be the building blocks of futuristic smart cities. In this presentation we will address ML techniques with a focus on autonomous vehicles and in particular on Connected and Autonomous Electric Vehicles (CAEVs) in smart cities. Current capabilities as well as limitations and opportunities of key AI enabling technologies will be reviewed, along with a discussion on the impact of such advances on society and the environment. All these technologies will help to build a smart city. A use case on evaluating traffic signs detection using deep convolutional neural networks (CNNs) such as Faster R-CNN for autonomous driving, will be provided.",https://ieeexplore.ieee.org/document/9477671/,2020 30th International Conference on Computer Theory and Applications (ICCTA),12-14 Dec. 2020,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/BalkanCom53780.2021.9593258,MARVEL: Multimodal Extreme Scale Data Analytics for Smart Cities Environments,IEEE,Conferences,"A Smart City based on data acquisition, handling and intelligent analysis requires efficient design and implementation of the respective AI technologies and the underlying infrastructure for seamlessly analyzing the large amounts of data in real-time. The EU project MARVEL will research solutions that can improve the integration of multiple data sources in a Smart City environment for harnessing the advantages rooted in multimodal perception of the surrounding environment.",https://ieeexplore.ieee.org/document/9593258/,2021 International Balkan Conference on Communications and Networking (BalkanCom),20-22 Sept. 2021,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/SAM53842.2022.9827835,NEMO: Internet of Things based Real-time Noise and Emissions MOnitoring System for Smart Cities,IEEE,Conferences,"With the advent of ubiquitous sensors and Internet of Things (IoT) applications, research and development initiatives on smart cities are ramping up worldwide. It enables remote monitoring, management, and control of devices and the generation of fresh and actionable insight from huge quantities of real-time data. Real-time noise and emissions monitoring of vehicles remain indispensable in a smart city context. Effective management and control of noise and emissions of vehicles on the road are necessary and possible through analyzing lots of sensor data in real-time to take an actionable insight. To contribute to this, as part of an ongoing effort of the European Union project called &#x201C;NEMO: Noise and Emissions Monitoring and Radical Mitigation&#x201D;, in this paper, we present the design and development of an IoT-based real-time noise and emissions monitoring system for vehicles in a smart city context. Real-world sensor data of the vehicles in some European cities are collected during the pilot tests. We have developed a complete application for infrastructure managers and analysts to monitor the sensor data related to noise and emissions of vehicles in real-time. The data of the individual road vehicles and trains in selected EU cities and from trains on a track in the Netherlands are collected in the cloud and analyzed with artificial intelligence (AI) algorithms for classification such as high emitter, medium emitter, and normal emitters. We present the development of a complete software solution that can be integrated with existing intelligent transportation systems in smart cities. Finally, we report the initial vehicle classification results from the Rotterdam (Netherlands) pilot test as a representative example for the NEMO monitoring system.",https://ieeexplore.ieee.org/document/9827835/,2022 IEEE 12th Sensor Array and Multichannel Signal Processing Workshop (SAM),20-23 June 2022,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/SpliTech.2016.7555941,Online platform for case studies in smart cities,IEEE,Conferences,"Currently, the fast rate of population growth in urban areas are putting a big pressure in services supply. In order to fulfil citizens' demands, the cities' operations need to be intelligently optimized. All around the world cities are implementing smart cities initiatives to address this challenge. The development of smart initiatives implies the adoption of solutions that heavily rely on Information and Communication Technologies (ICTs). These smart solutions are being seen as crucial instruments to achieve more livable and sustainable cities. The urban problems are addressed by means of innovative solutions, which mainly resorting to the use of real-time data analysis technologies to support the decision-making process in city operations. For helping the municipalities who want to develop smart city initiatives in their cities, this paper proposes an online platform, which allows decision-makers and information managers making 3D analysis of case studies around the world. The platform is being developed resorting to OLAP technology.",https://ieeexplore.ieee.org/document/7555941/,2016 International Multidisciplinary Conference on Computer and Energy Science (SpliTech),13-15 July 2016,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ISC253183.2021.9562813,OpenCity: An Open Architecture Testbed for Smart Cities,IEEE,Conferences,"This paper presents an open architecture testbed for smart cities, called OpenCity, which is hosted at Virginia Commonwealth University (VCU). The OpenCity platform consists of data collection and processing units, database management, distributed performance management algorithms, and real-time data visualization. This smart city testbed aims to support various educational and research activities related to smart city development. The testbed provides a near-real-life platform to allow students to learn about the unique features of smart cities and explore supporting technologies. In addition, it allows researchers to develop, deploy, and validate new techniques, tools, and technologies to support future smart city developments. The OpenCity platform will support various ongoing important research directions in smart cities, including smart homes and buildings, urban mobility, smart grid, and water management. In addition, it will be extendable to include other potential applications and components as needed. The testbed will be validated by developing and deploying a management system that focuses on users’ experience and resource efficiency. The management system incorporates learning techniques and model-based predictive control approaches to take into account the current and future information of uncertain parameters as well as the subjective data (e.g., user-related data) in the design. The OpenCity management structure enables real-time control and monitoring of complex components in the testbed.",https://ieeexplore.ieee.org/document/9562813/,2021 IEEE International Smart Cities Conference (ISC2),7-10 Sept. 2021,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ISC246665.2019.9071685,Predictive GPU-based ADAS Management in Energy-Conscious Smart Cities,IEEE,Conferences,"The demand of novel IoT and smart city applications is increasing significantly and it is expected that by 2020 the number of connected devices will reach 20.41 billion. Many of these applications and services manage real-time data analytics with high volumes of data, thus requiring an efficient computing infrastructure. Edge computing helps to enable this scenario improving service latency and reducing network saturation. This computing paradigm consists on the deployment of numerous smaller data centers located near the data sources. The energy efficiency is a key challenge to implement this scenario, and the management of federated edge data centers would benefit from the use of microgrid energy sources parameterized by user's demands. In this research we propose an ANN predictive power model for GPU-based federated edge data centers based on data traffic demanded by the application. We validate our approach, using real traffic for a state-of-the-art driving assistance application, obtaining 1 hour ahead power predictions with a normalized root-mean-square deviation below 7.4% when compared with real measurements. Our research would help to optimize both resource management and sizing of edge federations.",https://ieeexplore.ieee.org/document/9071685/,2019 IEEE International Smart Cities Conference (ISC2),14-17 Oct. 2019,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICTAI.2016.0146,Privacy-Driven Electricity Group Demand Response in Smart Cities Using Particle Swarm Optimization,IEEE,Conferences,"In the smart cities of the future, digital connectivity will become the cornerstone for implementing intelligent management of electric power from the side of demand. In particular, consumers will connect via communication networks and exchange data messages or share information. Utilization of information will allow consumers to manage their electricity consumption in a more efficient and economical way. However, connectivity and information exchange come at a cost of reduced privacy. In particular, third parties connected to the power grid are able to monitor the consumption signals and make inferences about the consumers' behavior. In this a paper, an intelligent methodology for enhancing privacy in smart power systems in smart cities is presented. The methodology fuses the demand patterns of several consumers, which are connected to the power grid, and provides a new consumption pattern. The new pattern, which hides individual consumer characteristics, is obtained as the solution to an optimization problem whose solution is computed by particle swarm optimization. Testing of the methodology is performed on a set of real consumption patterns, while benchmarked against genetic algorithm. Results exhibit the efficiency of the proposed intelligent methodology, and its superiority over the benchmarked algorithm.",https://ieeexplore.ieee.org/document/7814706/,2016 IEEE 28th International Conference on Tools with Artificial Intelligence (ICTAI),6-8 Nov. 2016,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICPP.2015.45,Reflex-Tree: A Biologically Inspired Parallel Architecture for Future Smart Cities,IEEE,Conferences,"We introduce a new parallel computing and communication architecture, Reflex-Tree, with massive sensing, data processing, and control functions suitable for future smart cities. The central feature of the proposed Reflex-Tree architecture is inspired by a fundamental element of the human nervous system: reflex arcs, the neuromuscular reactions and instinctive motions of a part of the body in response to urgent situations. At the bottom level of the Reflex-Tree (layer 4), novel sensing devices are proposed that are controlled by low power processing elements. These ""leaf"" nodes are then connected to new classification engines based on machine learning techniques, including support vector machines (SVM), to form the third layer. The next layer up consists of servers that provide accurate control decisions via multi-layer adaptive learning and spatial-temporal association, before they are connected to the top level cloud where complex system behavior analysis is performed. Our multi-layered architecture mimics human neural circuits to achieve the high levels of parallelization and scalability required for efficient city-wide monitoring and feedback. To demonstrate the utility of our architecture, we present the design, implementation, and experimental evaluation of a prototype Reflex-Tree. City power supply network and gas pipeline management scenarios are used to drive our prototype as case studies. We show the effectiveness for several levels of the architecture and discuss the feasibility of implementation.",https://ieeexplore.ieee.org/document/7349591/,2015 44th International Conference on Parallel Processing,1-4 Sept. 2015,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/BigData47090.2019.9005472,Scalable Object Tracking in Smart Cities,IEEE,Conferences,"In smart cities equipped with cameras, one desirable use-case is to detect and track objects. While object detection has been implemented using various methods, object tracking poses a different problem; to track an object requires object permanence to be established between each frame of video. While many technologies have been proposed as a solution for problem, an implementation with scalability in mind has not been developed and poses many new challenges. This paper proposes e-SORT, a solution for scalable object tracking using an enhanced version of the Simple Online and Realtime Tracking (SORT) algorithm. Beyond its scalability, e-SORT stores a mapping of each objects' locations such that the full path of each object is available and several metrics (such as velocity and acceleration) can be calculated. Both e-SORT's abilities and our proposed solution to scalable object tracking are tested and evaluated on Chattanooga Tennessee's live urban testbed.",https://ieeexplore.ieee.org/document/9005472/,2019 IEEE International Conference on Big Data (Big Data),9-12 Dec. 2019,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/AERO47225.2020.9172439,"Smart & Integrated Management System - Smart Cities, Epidemiological Control Tool Using Drones",IEEE,Conferences,"This paper describes the development of a real application using Drones over urban regions to help the authorities at epidemiological control through a disruptive solutions based on a customizable Smart & Integrated Management System (SIGI), devices and software based on the Enterprise Resource Planning (ERP) concept. Compound by management software, Drones and specific IoT devices, both referred to as sensors, the sensors collect the data of the interest areas in real time, creating a specified database. Based on the data collected from the interest areas, SIGI software has the ability to show real-time situational analysis of these areas and allows that the administrator can optimize resources (material and human) improving the efficiency of resource allocation in these areas. In addition to the development of the management software, the development of sensors to collect the information in the field and update these information to the database of the management software, are considered. The sensors will be recognized as IoT devices for the collection of meteorological data, images and command / control Drones. Initially the system will be customized, using an Artificial Intelligence tool, to collect data and identify the outbreaks of the dengue mosquito, zika and Chikungunya, nominee by risk areas. After the definition of the potential risk areas, in a complementary way, a totally customized Drone will be used to map these areas of interest, generating aerial photographs, identifying and geotagging the potential “targets”, which will allow the agents to identify potential mosquito breeding sites. After the identification of breeding areas, the next step will be the effective combat of the vectors, using the Drones to fly over the areas of interest, where biological defenses will be “dropped” over the targets to combat mosquitoes. Due some Drone flight restrictions over the cities, the whole process will be monitored by a situation room, that will be able to control the Drone remotely, access the air space controller, reads the sensors installed in the city (field), that will measure, for example, rainfall through weather stations installed in risk areas and subsequently processed by Intelligent System Integrated Management (SIGI), which will result to the information public official reflecting the situational analysis of the areas, which will enable a better management of available resources, helping the public agent, preventively in the decision making.",https://ieeexplore.ieee.org/document/9172439/,2020 IEEE Aerospace Conference,7-14 March 2020,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
