contentType,identifier,title,publicationName,doi,publisher,publicationDate,abstract,url,database,query_name,query_value
Article,doi:10.1007/s10796-022-10314-0,How to Maximize Clicks for Display Advertisement in Digital Marketing? A Reinforcement Learning Approach,Information Systems Frontiers,10.1007/s10796-022-10314-0,Springer,2022-07-21,"One of the core challenges in digital marketing is that the business conditions continuously change, which impacts the reception of campaigns. A winning campaign strategy can become unfavored over time, while an old strategy can gain new traction. In data driven digital marketing and web analytics, A/B testing is the prevalent method of comparing digital campaigns, choosing the winning ad, and deciding targeting strategy. A/B testing is suitable when testing variations on similar solutions and having one or more metrics that are clear indicators of success or failure. However, when faced with a complex problem or working on future topics, A/B testing fails to deliver and achieving long-term impact from experimentation is demanding and resource intensive. This study proposes a reinforcement learning based model and demonstrates its application to digital marketing campaigns. We argue and validate with actual-world data that reinforcement learning can help overcome some of the critical challenges that A/B testing, and popular Machine Learning methods currently used in digital marketing campaigns face. We demonstrate the effectiveness of the proposed technique on real actual data for a digital marketing campaign collected from a firm.",http://dx.doi.org/10.1007/s10796-022-10314-0,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10603-022-09522-7,"Rocking the Boat: Loot Boxes in Online Digital Games, the Regulatory Challenge, and the EU’s Unfair Commercial Practices Directive",Journal of Consumer Policy,10.1007/s10603-022-09522-7,Springer,2022-07-21,"The loot box, a feature of online video games, contains randomised virtual items of importance to gameplay. Comparisons are drawn between chance-based loot boxes and the legal and psychological definitions of gambling, leading to concerns that the format may be an unregulated form of quasi-gambling. Globally, several jurisdictions have intervened to control the loot box, some applying national gambling laws, while others have implemented more general rules, an alternative described as “consumer protection”. In 2020, a study commissioned on behalf of the EU Parliament recommended that loot boxes and in-game purchasing systems be regulated from a “consumer protection” perspective. This paper questions firstly whether the debate on product-specific rules for loot box games was conducted in reverse, commencing with a set of potential solutions, while research on harms is still at an early stage. It interrogates the “consumer protection” route, critiquing proposals that borrow from the conceptually and structurally distinct areas of gambling law and consumer protection law, without first resolving the tensions between them. The paper proposes that an alternative paradigm of “player protection” may be the better route towards solving the regulatory puzzle of loot boxes. The paper secondly argues for the EU and its Member States to adopt an interim approach, relying on existing legislation to tackle immediate concerns and facilitate testing of remedial measures, but which leaves the door ajar to alternative options, including regulation under national gambling law frameworks. It examines the UCPD as an immediate solution and considers how the updated UCPD Guidance addresses questions of potentially exploitative game design.",http://dx.doi.org/10.1007/s10603-022-09522-7,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10115-022-01711-7,CDARL: a contrastive discriminator-augmented reinforcement learning framework for sequential recommendations,Knowledge and Information Systems,10.1007/s10115-022-01711-7,Springer,2022-07-15,"Sequential recommendations play a crucial role in many real-world applications. Due to the sequential nature, reinforcement learning has been employed to iteratively produce recommendations based on an observed stream of user behavior. In this setting, a recommendation agent interacts with the environments (users) by sequentially recommending items (actions) to maximize users’ overall long-term cumulative rewards. However, most reinforcement learning-based recommendation models only focus on extrinsic rewards based on user feedback, leading to sub-optimal policies if user-item interactions are sparse and fail to obtain the dynamic rewards based on the users’ preferences. As a remedy, we propose a dynamic intrinsic reward signal integrated with a contrastive discriminator-augmented reinforcement learning framework. Concretely, our framework contains two modules: (1) a contrastive learning module is employed to learn the representation of item sequences; (2) an intrinsic reward learning function to imitate the user’s internal dynamics. Furthermore, we combine static extrinsic reward and dynamic intrinsic reward to train a sequential recommender system based on double Q-learning. We integrate our framework with five representative sequential recommendation models. Specifically, our framework augments these recommendation models with two output layers: the supervised layer that applies cross-entropy loss to perform ranking and the other for reinforcement learning. Experimental results on two real-world datasets demonstrate that the proposed framework outperforms several sequential recommendation baselines and exploration with intrinsic reward baselines.",http://dx.doi.org/10.1007/s10115-022-01711-7,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10462-022-10229-x,Evaluating conversational recommender systems,Artificial Intelligence Review,10.1007/s10462-022-10229-x,Springer,2022-07-12,"Conversational recommender systems aim to interactively support online users in their information search and decision-making processes in an intuitive way. With the latest advances in voice-controlled devices, natural language processing, and AI in general, such systems received increased attention in recent years. Technically, conversational recommenders are usually complex multi-component applications and often consist of multiple machine learning models and a natural language user interface. Evaluating such a complex system in a holistic way can therefore be challenging, as it requires (i) the assessment of the quality of the different learning components, and (ii) the quality perception of the system as a whole by users. Thus, a mixed methods approach is often required, which may combine objective (computational) and subjective (perception-oriented) evaluation techniques. In this paper, we review common evaluation approaches for conversational recommender systems, identify possible limitations, and outline future directions towards more holistic evaluation practices.",http://dx.doi.org/10.1007/s10462-022-10229-x,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s12525-022-00558-8,Developing design principles to standardize e-commerce ecosystems,Electronic Markets,10.1007/s12525-022-00558-8,Springer,2022-07-09,"Platform ecosystems have captured a variety of markets, enabling coordination, transactions, and value co-creation between independent actors. A focal platform constitutes the central nexus of e-commerce ecosystems and fosters the interaction among ecosystem participants through their boundary resources. Standardizing these interfaces simplifies ecosystem entry for developers and increases the number of participants propelling the network effects, and thus the overall value of the ecosystem. Currently, there is a lack of prescriptive design knowledge guiding platform owners in designing successful e-commerce ecosystems. Addressing this issue, we followed a dual approach, reporting on a systematic literature review in which we identified design requirements and complemented these with a multiple-case study on selected e-commerce ecosystems. Aggregating the requirements resulted in six meta-requirements and 19 design principles that foster the standardization of focal e-commerce platforms. Our design principles simplify the development of complements and enable multi-homing for developers due to possible standardization across ecosystems.",http://dx.doi.org/10.1007/s12525-022-00558-8,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11831-022-09761-4,Machine Learning for Smart Agriculture and Precision Farming: Towards Making the Fields Talk,Archives of Computational Methods in Engineering,10.1007/s11831-022-09761-4,Springer,2022-07-05,"In almost every sector, data-driven business, the digitization of the data has generated a data tsunami. In addition, man-to-machine digital data handling has magnified the information wave by a large magnitude. There has been a pronounced increase in digital applications in agricultural management, which has impinged on information and communication technology (ICT) to provide benefits for both producers and consumers as well as leading to technological solutions being pushed into a rural setting. This paper showcases the potential ICT technologies in traditional agriculture, as well as the issues to be encountered when they are applied to farming practices. The challenges of robotics, IoT devices, and machine learning, as well as the roles of machine learning, artificial intelligence, and sensors used in agriculture, are all described in detail. In addition, drones are under consideration for conducting crop surveillance as well as for managing crop yield optimization. Additionally, whenever appropriate, global and state-of-the-art IoT-based farming systems and platforms are mentioned. We perform a detailed study of the recent literature in each field of our work. From this extensive review, we conclude that the current and future trends of artificial intelligence (AI) and identify current and upcoming research challenges on AI in agriculture.",http://dx.doi.org/10.1007/s11831-022-09761-4,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10479-022-04838-6,Deep-learning model using hybrid adaptive trend estimated series for modelling and forecasting sales,Annals of Operations Research,10.1007/s10479-022-04838-6,Springer,2022-07-01,"Existing sales forecasting models are not comprehensive and flexible enough to consider dynamic changes and nonlinearities in sales time-series at the store and product levels. To capture different big data characteristics in sales forecasting data, such as seasonal and trend variations, this study develops a hybrid model combining adaptive trend estimated series (ATES) with a deep neural network model. ATES is first used to model seasonal effects and incorporate holiday, weekend, and marketing effects on sales. The deep neural network model is then proposed to model residuals by capturing complex high-level spatiotemporal features from the data. The proposed hybrid model is equipped with a feature-extraction component that automatically detects the patterns and trends in time-series, which makes the forecasting model robust against noise and time-series length. To validate the proposed hybrid model, a large volume of sales data is processed with a three-dimensional data model to effectively support business decisions at the product-specific store level. To demonstrate the effectiveness of the proposed model, a comparative analysis is performed with several state-of-the-art sales forecasting methods. Here, we show that the proposed hybrid model outperforms existing models for forecasting horizons ranging from one to 12 months.",http://dx.doi.org/10.1007/s10479-022-04838-6,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00521-022-07059-x,Deep GraphSAGE-based recommendation system: jumping knowledge connections with ordinal aggregation network,Neural Computing and Applications,10.1007/s00521-022-07059-x,Springer,2022-07-01,"Recommendation systems have become based on graph neural networks (GNN) as many fields, and this is due to the advantages that represent this kind of neural networks compared to the classical ones; notably, the representation of concrete realities by taking the relationships between data into consideration and understanding them in a better way. In this paper, we have proposed an item-based recommender system using a deep GraphSAGE model, which learns item embeddings from the user–item matrix and uses them for recommending items that are similar to the ones that users have interacted with before. Furthermore, we have discussed the common problems that usually arise when using deep GNN-based architectures, and which can negatively affect the performance of our recommender system, in particular, the over-smoothing problem. To this end, we have integrated the Jumping Knowledge connections (JK) strategy in our system, using a new method called Ordinal Aggregation Network (OAN) as a layer aggregator to tackle this kind of problem. To evaluate the recommendations, we have used the required metrics that are designated for this purpose: Hits@n and NDCG@n, and we have also measured the duration of training of every model. The experimental results that we have made show that our method has improved the performance of a recommender system concretely and efficiently compared to other aggregation methods. In addition, they have suggested that deep GraphSAGE with Jumping Knowledge connections (JK) would be empirically promising.",http://dx.doi.org/10.1007/s00521-022-07059-x,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00500-022-07178-6,Knowledge transfer learning from multiple user activities to improve personalized recommendation,Soft Computing,10.1007/s00500-022-07178-6,Springer,2022-07-01,"Representation learning has attracted growing attention in recommendation system. In addition, deep learning has been adopted to build a representation generator based on content data (e.g., reviews, descriptions), and has been verified to be an excellent method for recommendation system. However, the content data may not be sufficient to capture the hidden features of user behavior patterns. We argue that the underlying information in behavior patterns can characterize users, by generating specific representation from user activities. In this paper, we propose a deep transfer learning-based recommendation model (DeepTransferR), which conducts knowledge transfer from multiple user activities. We adopt attention network to migrate the behavior pattern from auxiliary activities, and to generate personalized representations for users. In DeepTransferR, we set up an independent predictor for each user activity. We then define a weighted loss function to model knowledge interaction by incorporating the independent loss in each activity predictor. Experiments have been conducted on real-world datasets, and the results show that the proposed model outperforms the state-of-the-art methods in not only recommendation performance, but also convergence and robustness in sparse-data and cold-start environments.",http://dx.doi.org/10.1007/s00500-022-07178-6,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00146-022-01496-x,Artificial intelligence and work: a critical review of recent research from the social sciences,AI & SOCIETY,10.1007/s00146-022-01496-x,Springer,2022-06-28,"This review seeks to present a comprehensive picture of recent discussions in the social sciences of the anticipated impact of AI on the world of work. Issues covered include: technological unemployment, algorithmic management, platform work and the politics of AI work. The review identifies the major disciplinary and methodological perspectives on AI’s impact on work, and the obstacles they face in making predictions. Two parameters influencing the development and deployment of AI in the economy are highlighted: the capitalist imperative and nationalistic pressures.",http://dx.doi.org/10.1007/s00146-022-01496-x,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10586-022-03646-8,Clustering for smart cities in the internet of things: a review,Cluster Computing,10.1007/s10586-022-03646-8,Springer,2022-06-27,"Nowadays, internet of things (IoT) applications, especially in smart cities, are fast developing. Clustering is a promising solution for handling IoT issues such as energy efficiency, scalability, robustness, mobility, load balancing, and so on. The clustering method, which can be applied in IoT, groups sensor nodes into clusters with one node operating as the cluster head. This paper intends to determine the usage of clustering in IoT as a case study for smart cities. Furthermore, this study discusses clustering algorithms on IoT, open issues, and future challenges of clustering in the context of the smart city, and also existing research papers selected by the systematic literature review technique published between 2017 and 2021. Also, we provide a technical taxonomy for clustering categorization in IoT, which includes algorithm, architecture, and application. According to the statistical analysis of 51 chosen research articles in the domain of clustering in IoT, the results show that the number of clusters has a high percentage of 24%, the energy factor has 23%, the execution time factor has 18%, the accuracy has 14%, the delay has 9%, the lifetime has 6%, and throughput has 6%.",http://dx.doi.org/10.1007/s10586-022-03646-8,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10586-022-03644-w,"Federated recommenders: methods, challenges and future",Cluster Computing,10.1007/s10586-022-03644-w,Springer,2022-06-25,"Abstract Web users are flooded with information on the internet, and they feel overwhelmed by the different choices they have to make online daily. Recommender systems come to their rescue by suggesting products best aligned with their interests. To achieve this, traditional recommenders transfer users’ personal data from the client to the server and dig for information about the user’s interests and tastes. Moving data to the cloud violates the user confidentiality requirement and poses severe threats to user privacy and security. Moreover, with the tremendous increase in data size, it is no longer possible to collect and process massive data in the cloud. With the emergence of federated learning, numerous innovative recommender models are devised to solve these issues. In these models, the user data never leaves the client-side, and only the inferred results are sent back to the server for aggregating and updating the master model. Hence, the federated recommenders preserve user privacy and save the hassle of transferring enormous data to the cloud. This paper meticulously studies the recently proposed federated recommenders and classifies them based on the enhancements introduced in the prediction model, security scheme, or optimization technique. We identify the challenges faced by current federated recommenders and observe that most issues are inherently due to various aspects of federated learning, such as heterogeneous and non-IID data, malicious users, distributed framework, and non-reliable edge devices. While some emerge due to the coupling of the recommendation process in the federated paradigm. This research summarizes the current limitations, highlights the areas that need improvements, and presents future paths. In short, it paves the way for the development of robust federated recommenders that can handle the challenges of federated learning and, at the same time, generate high-quality recommendations.",http://dx.doi.org/10.1007/s10586-022-03644-w,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10489-022-03807-7,Vote-based integration of review spam detection algorithms,Applied Intelligence,10.1007/s10489-022-03807-7,Springer,2022-06-17,"Due to the growth of online review data, detecting fake or fraudulent reviews is becoming an urgent issue. One barrier to effective detection of fake reviews/reviewers is the great difficulty of collecting ground-truth data—fake reviews are hard to judge, even by human experts. As researchers propose a large number of methods to detect review spam from a variety of perspectives, e.g., text-based or behavior-based, there is a need to combine these methods to improve the overall detection performance. In this paper, we raise the important question of how to integrate multiple ranking lists generated by different types of review spam detection algorithms into an overall ranking list. To address this problem, we propose a novel unsupervised integration model, namely SpamVote , that combines multiple ranking lists together by voting. In view of the diversity of review spam strategies, we model the fitness of a particular algorithm to detect a specific item as latent, and learn the latent variables from the ranking data. Extensive experiments on real-world datasets with various kinds of algorithms show that the integrated ranking list created by SpamVote outperforms the voting lists with a large probability.",http://dx.doi.org/10.1007/s10489-022-03807-7,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10489-022-03769-w,GRFlift: uplift modeling for multi-treatment within GMV constraints,Applied Intelligence,10.1007/s10489-022-03769-w,Springer,2022-06-16,"As a primary goal of predictive analytics, uplift modeling is used to estimate what impact a specific action or treatment will have on an outcome. In convention, the treatment is evaluated as a success once the buyer has purchased following the treatment, regardless of the kinds of treatments and the corresponding cost. Obviously, it cannot be classified as a binary classification problem. Therefore, we extend the ordinary uplift model to support multi-treatments tasks. In order to reconcile this aspect of interpretability with tree-based models, we use random forest (RF) as our base model. We present Gross Merchandise Value (GMV)-based RF for uplift modeling ( G R F l i f t ): an uplift model, where typical commercial evaluation GMV is designed as novel tree splitting criteria to directly quantify the uplift achievement. A targeted regularization term is also designed to adjust the splitting distribution differences. The splitting process proposed in the model achieves the goal of maximizing profit while showing the optimal treatment assignment. The performance of our method is confirmed by the industrial data, synthetic data, and observation data. Consequently, distributing different moderate treatments to different users can achieve obvious attraction and avoid unnecessary investment.",http://dx.doi.org/10.1007/s10489-022-03769-w,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10270-022-01014-z,Semi-automatic service value network modeling approach based on external public data,Software and Systems Modeling,10.1007/s10270-022-01014-z,Springer,2022-06-14,"Various emerging IT technologies are widely used in the service industry. Thus, an increasing number of new service models have also emerged, including the Internet of Services (IoS). The IoS supports network-based service collaboration and transactions among various service participants from different domains and different organizations, and it is expected to deliver the maximum service value to all stakeholders. To describe the cross-domain, cross-organization, and cross-value chain characteristics of the IoS from a value perspective and support subsequent analysis of the value network and optimization of the IoS, this paper proposes a semi-automatic modeling method for a IoS-oriented value network based on external public data. We first propose an intelligent domain entity recognition algorithm based on multidimensional web data to help value network modelers realize effective and efficient recognition of service participants. Then, based on external news data, an intelligent domain relationship extraction algorithm that combines the Bert + BiLSTM + CRF model with the LightGBM model is proposed to effectively and efficiently identify the value exchange relationships among service participants, thereby forming an IoS-oriented value network model (IVN). Finally, to extend the cross-domain semantics of the IVN and support analysis of the IVN, we present a domain-specific value chain extraction algorithm based on typical patterns to complete the cross-domain semantic annotation of the IVN. The effectiveness and efficiency of the proposed methods and algorithms are validated through experimental analysis and a case study, which can be of great help in IVN modeling.",http://dx.doi.org/10.1007/s10270-022-01014-z,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
