doi,title,publisher,content_type,abstract,html_url,publication_title,publication_date,database,query_name,query_value
10.1109/ICAICA52286.2021.9498218,Eco-climate Intelligent Monitoring System of an Agricultural Science-And-Technology Park Based on Internet of Things,IEEE,Conferences,"An agricultural science and technology park (ASTP) is a new mode of agricultural development supported by science and technology. At present, research focuses on diseases and insect pests, intelligent irrigation, greenhouse environment-specific crop monitoring, and other individual issues, in which the utilization efficiency of agricultural information technology is low. The purpose of this study is to fully grasp the change in the ecological climate of ASTPs and improve their intelligence level. This study, based on the Internet of Things of agricultural information transmission and control, designs a greenhouse climatic and agricultural science and technology park and unifies the field intelligent control and scientific research and production integration management platforms. Standardized planting and a field monitoring center for large data visualization analysis for scientific research and production are used to achieve real-time online mining analysis, monitoring, and early warning and decision support services. A software terminal is used to prompt on-site management measures and early warning according to weather changes. After one growing season, the labor force was reduced by 20%, the use of pesticides by 20%, and the use of water resources and fertilizers decreased. Practical application shows that the system runs stably and meets the demands of ecological environment monitoring in ASTPs.",https://ieeexplore.ieee.org/document/9498218/,2021 IEEE International Conference on Artificial Intelligence and Computer Applications (ICAICA),28-30 June 2021,ieeexplore,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICCI-CC.2014.6921432,From information revolution to intelligence revolution: Big data science vs. intelligence science,IEEE,Conferences,"The hierarchy of human knowledge is categorized at the levels of data, information, knowledge, and intelligence. For instance, given an AND-gate with 1,000-input pins, it may be described very much differently at various levels of perceptions in the knowledge hierarchy. At the data level on the bottom, it represents a 21,000 state space, known as `big data' in recent terms, which appears to be a big issue in engineering. However, at the information level, it just represents 1,000 bit information that is equivalent to the numbers of inputs. Further, at the knowledge level, it expresses only two rules that if all inputs are one, the output is one; and if any input is zero, the output is zero. Ultimately, at the intelligence level, it is simply an instance of the logical model of an AND-gate with arbitrary inputs. This problem reveals that human intelligence and wisdom are an extremely efficient and a fast convergent induction mechanism for knowledge and wisdom elicitation and abstraction where data are merely factual materials and arbitrary instances in the almost infinite state space of the real world. Although data and information processing have been relatively well studied, the nature, theories, and suitable mathematics underpinning knowledge and intelligence are yet to be systematically studied in cognitive informatics and cognitive computing. This will leads to a new era of human intelligence revolution following the industrial, computational, and information revolutions. This is also in accordance with the driving force of the hierarchical human needs from low-level material requirements to high-level ones such as knowledge, wisdom, and intelligence. The trend to the emerging intelligent revolution is to meet the ultimate human needs. The basic approach to intelligent revolution is to invent and embody cognitive computers, cognitive robots, and cognitive systems that extend human memory capacity, learning ability, wisdom, and creativity. Via intelligence revolution, an interconnected cognitive intelligent Internet will enable ordinary people to access highly intelligent systems created based on the latest development of human knowledge and wisdom. Highly professional systems may help people to solve typical everyday problems. Towards these objectives, the latest advances in abstract intelligence and intelligence science investigated in cognitive informatics and cognitive computing are well positioned at the center of intelligence revolution. A wide range of applications of cognitive computers have been developing in ICIC [http://www.ucalgary.ca/icic/] such as, inter alia, cognitive computers, cognitive robots, cognitive learning engines, cognitive Internet, cognitive agents, cognitive search engines, cognitive translators, cognitive control systems, cognitive communications systems, and cognitive automobiles.",https://ieeexplore.ieee.org/document/6921432/,2014 IEEE 13th International Conference on Cognitive Informatics and Cognitive Computing,18-20 Aug. 2014,ieeexplore,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/CSEI50228.2020.9142534,How to Use Stock Data for Data Science Education: A Simulated Trading Platform in Classroom,IEEE,Conferences,"The research hereby presents an innovate practice to enhance data science education by integrating an in-house-developed stock trading platform. Students of Data Science area usually face the difficulty of understanding the complex of real-time data and sophisticated statistical indicators and models. Another difficulty is students are easy to lost interests and patience during the process of learning programming and analysis process, such as R-language. Stock market, as a huge data source and an important data disciplinary, is comparatively easy to attract student attentions. Thus, we developed an intuitive trading platform for education purpose. The platform contains three components: an exploring window, a control windows and a report window. The exploring window shows current and historical stock price trends and related indicators. Several representative stocks from different sectors can be picked and specific time frames can be assigned. The control window allows students to develop their own trading strategies. A trading strategy can be created by either intuitive way, or through single or combinations of indicators, or be built generically though plug-in R-programing module. The report window demonstrates the expected return of a stock in a specific time frame through a specific strategy. A more comprehensive report with detailed transaction information is also provided for back-testing purpose. Students are involved into the development of the software and get experience for R-programming. Preliminary version of the product has been tested and surveyed in a data science classroom. About ten junior Data Science students have practiced and provided feedback. The positive survey results show the feasibility of the approach. In the future, artificial intelligent component will be integrated into the platform.",https://ieeexplore.ieee.org/document/9142534/,2020 IEEE 2nd International Conference on Computer Science and Educational Informatization (CSEI),12-14 June 2020,ieeexplore,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/AIKE.2018.00015,Machine Learning Models to Enhance the Science of Cognitive Autonomy,IEEE,Conferences,"Intelligent Autonomous Systems (IAS) are highly cognitive, reflective, multitask-able, and effective in knowledge discovery. Examples of IAS include software systems that are capable of automatic reconfiguration, autonomous vehicles, network of sensors with reconfigurable sensory platforms, and an unmanned aerial vehicle (UAV) respecting privacy by deciding to turn off its camera when pointing inside a private residence. Research is needed to build systems that can monitor their environment and interactions, learn their capabilities and limitations, and adapt to meet the mission objectives with limited or no human intervention. The systems should be fail-safe and should allow for graceful degradations while continuing to meet the mission objectives. In this paper, we provide an overview of our proposed new methodologies and workflows, and survey the existing approaches and new ones that can advance the science of autonomy in smart systems through enhancements in real-time control, auto-reconfigurability, monitoring, adaptability, and trust. This paper also provides the theoretical framework behind IAS.",https://ieeexplore.ieee.org/document/8527447/,2018 IEEE First International Conference on Artificial Intelligence and Knowledge Engineering (AIKE),26-28 Sept. 2018,ieeexplore,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/COGINF.2006.365669,On Intelligence Science and Recent Progresses,IEEE,Conferences,"Summary form only given. Intelligence science is a cross-discipline that dedicates to joint research on basic theory and technology of intelligence by brain science, cognitive science, artificial intelligence and others. Brain science explores the essence of brain, research on the principle and model of natural intelligence in molecular, cell and behavior level. Cognitive science studies human mental activity, such as perception, learning, memory, thinking, consciousness etc. In order to implement machine intelligence, Artificial intelligence attempts simulation, extension and expansion of human intelligence using artificial methodology and technology. The above three disciplines work together to explore new concept, new theory, new methodology. It will be successful and create a brilliant future in the 21 century. Brain science points out that perceptive lobes have special function separately, the occipital lobe processes the visual information, the temporal lobe processes auditory information, the parietal lobe processes the information from the somatic sensors. All of three lobes deal with information perceived from the physical world. Each lobe is covered with cortex where the bodies of neurons are located. Cortex consists of primary, intermediate and advanced areas at least. Information is processed in the primary area first, then is passed to intermediate and advanced areas. Comparing with computer system, the brain is the same as hardware and the mind looks like software. Most work in cognitive science assumes that the mind has mental representations analogous to computer data structures, and computational procedures similar to computational algorithms. Connectionists have proposed novel ideas to use neurons and their connections as inspirations for data structures, and neuron firing and spreading activation as inspirations for algorithms. Cognitive science then works with a complex 3-way analogy among the mind, the brain, and computers. Mind, brain, and computation can each be used to suggest new ideas about the others. There is no single computational model of mind, since different kinds of computers and programming approaches suggest different ways in which the mind might work. The mind contains perception, rational, consciousness and emotion. The long-term scientific goal of artificial intelligence is human-level intelligence. In this lecture, we will discuss basic research topics related to intelligence science, such as learning, memory, thought, language, consciousness etc. We also report the recent progresses containing: visual perception; introspective learning; linguistic cognition; consciousness model; and platform of agent-grid intelligence",https://ieeexplore.ieee.org/document/4216384/,2006 5th IEEE International Conference on Cognitive Informatics,17-19 July 2006,ieeexplore,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/IRI.2009.5211603,Ontology-based information model development for science information reuse and integration,IEEE,Conferences,"Scientific digital libraries serve complex and evolving research communities. Justifications for the development of scientific digital libraries include the desire to preserve science data and the promises of information interconnectedness, correlative science, and system interoperability. Shared ontologies are fundamental to fulfilling these promises. We present a tool framework, a set of principles, and a real world case study where shared ontologies are used to develop and manage science information models and subsequently guide the implementation of scientific digital libraries. The tool framework, based on an ontology modeling tool, has been used to formalize legacy information models as well as design new models. Within this framework, the information model remains relevant within changing domains and thereby promotes the interoperability, interconnectedness, and correlation desired by scientists.",https://ieeexplore.ieee.org/document/5211603/,2009 IEEE International Conference on Information Reuse & Integration,10-12 Aug. 2009,ieeexplore,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/FIE.2018.8658596,Personalizing Computer Science Education by Leveraging Multimodal Learning Analytics,IEEE,Conferences,"This Research Full Paper implements a framework that harness sources of programming learning analytics on three computer programming courses a Higher Education Institution. The platform, called PredictCS, automatically detects lower-performing or “at-risk” students in programming courses and automatically and adaptively sends them feedback. This system has been progressively adopted at the classroom level to improve personalized learning. A visual analytics dashboard is developed and accessible to Faculty. This contains information about the models deployed and insights extracted from student's data. By leveraging historical student data we built predictive models using student characteristics, prior academic history, logged interactions between students and online resources, and students' progress in programming laboratory work. Predictions were generated every week during the semester's classes. In addition, during the second half of the semester, students who opted-in received pseudo real-time personalised feedback. Notifications were personalised based on students' predicted performance on the course and included a programming suggestion from a top-student in the class if any programs submitted had failed to meet the specified criteria. As a result, this helped students who corrected their programs to learn more and reduced the gap between lower and higher-performing students.",https://ieeexplore.ieee.org/document/8658596/,2018 IEEE Frontiers in Education Conference (FIE),3-6 Oct. 2018,ieeexplore,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/CSEET49119.2020.9206229,Project-Based Learning in a Machine Learning Course with Differentiated Industrial Projects for Various Computer Science Master Programs,IEEE,Conferences,"Graduating computer science students with skills sufficient for industrial needs is a priority in higher education teaching. Project-based approaches are promising to develop practical and social skills, needed to address real-world problems in teams. However, rapid technological transition makes an initial training of contemporary methods challenging. This affects the currently much-discussed machine learning domain as well. The study at hand describes a re-framed teaching approach for a machine learning course, offered to various computer science master programs. Project-based learning is introduced with differentiated projects provided by industrial partners that address the diverse study programs. Course attendees are supported with manuals, tools, and tutoring, passing through the Cross Industry Standard Process for Data Mining (CRISP-DM). Observations made during two iterations are reported, accompanied by a first empiric evaluation of student experiences.",https://ieeexplore.ieee.org/document/9206229/,2020 IEEE 32nd Conference on Software Engineering Education and Training (CSEE&T),9-12 Nov. 2020,ieeexplore,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/WORKS49585.2019.00006,Provenance Data in the Machine Learning Lifecycle in Computational Science and Engineering,IEEE,Conferences,"Machine Learning (ML) has become essential in several industries. In Computational Science and Engineering (CSE), the complexity of the ML lifecycle comes from the large variety of data, scientists' expertise, tools, and workflows. If data are not tracked properly during the lifecycle, it becomes unfeasible to recreate a ML model from scratch or to explain to stackholders how it was created. The main limitation of provenance tracking solutions is that they cannot cope with provenance capture and integration of domain and ML data processed in the multiple workflows in the lifecycle, while keeping the provenance capture overhead low. To handle this problem, in this paper we contribute with a detailed characterization of provenance data in the ML lifecycle in CSE; a new provenance data representation, called PROV-ML, built on top of W3C PROV and ML Schema; and extensions to a system that tracks provenance from multiple workflows to address the characteristics of ML and CSE, and to allow for provenance queries with a standard vocabulary. We show a practical use in a real case in the O&G industry, along with its evaluation using 239,616 CUDA cores in parallel.",https://ieeexplore.ieee.org/document/8943505/,2019 IEEE/ACM Workflows in Support of Large-Scale Science (WORKS),17-17 Nov. 2019,ieeexplore,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICCSA.2007.90,The 2007 International Conference Computational Science and its Applications - Title,IEEE,Conferences,The following topics are dealt with: computational intelligence; high performance technical computing; information systems; Web based learning; component based software engineering; software process model; computational geometry; distributed computing; digital content security; data storage devices; data storage systems; intelligent design technology; intelligent data mining; information services; information technologies; mobile multimedia networks; pattern recognition; ubiquitous computing; computer graphics; computational science; wireless sensor networks; virtual reality; optimization; mobile communication; molecular simulations.,https://ieeexplore.ieee.org/document/4301111/,2007 International Conference on Computational Science and its Applications (ICCSA 2007),26-29 Aug. 2007,ieeexplore,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/BigData50022.2020.9378128,~PB&J~ - Easy Automation of Data Science/Machine Learning Workflows,IEEE,Conferences,"The ability to process large amounts of data efficiently is a must in modern Big Data, Data Science and Machine Learning (ML). Easy and succinct workflow expression with highly efficient scaling is key. Existing systems such as Apache Spark and Beam were created for this type of work but have steep learning curve and tremendous operating complexity. Having a simpler tool with less overhead that is well-matched to the typical workflow definition and execution requirements of data science/ML projects will be beneficial.We propose a new framework PB&J that enables succinct definition and data-parallel scale-out execution of workflows with ease. PB&J is easy to learn as it builds on the native Unix shell, with the addition of just a few operators. PB&J supports Maximal Parallelism with its ability to do true pipelining, and fault recovery with Minimal Redo. It is well-matched to the typical data science/ML processing requirements by leveraging the existing command line executables and Python modules. We illustrate the features and strengths of PB&J with real-life Deep Learning data processing workflows. We compare it to existing frameworks such as Apache Spark, Apache Beam, Swift/T and Apache Airflow in terms of ease of authoring, efficiency, scalability and fault recovery.",https://ieeexplore.ieee.org/document/9378128/,2020 IEEE International Conference on Big Data (Big Data),10-13 Dec. 2020,ieeexplore,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1093/comjnl/bxy082,Algorithmic Government: Automating Public Services and Supporting Civil Servants in using Data Science Technologies,OUP,Journals,"The data science technologies of artificial intelligence (AI), Internet of Things (IoT), big data and behavioral/predictive analytics, and blockchain are poised to revolutionize government and create a new generation of GovTech start-ups. The impact from the ‘smartification’ of public services and the national infrastructure will be much more significant in comparison to any other sector given government's function and importance to every institution and individual. Potential GovTech systems include Chatbots and intelligent assistants for public engagement, Robo-advisors to support civil servants, real-time management of the national infrastructure using IoT and blockchain, automated compliance/regulation, public records securely stored in blockchain distributed ledgers, online judicial and dispute resolution systems, and laws/statutes encoded as blockchain smart contracts. Government is potentially the major ‘client’ and also ‘public champion’ for these new data technologies. This review paper uses our simple taxonomy of government services to provide an overview of data science automation being deployed by governments world-wide. The goal of this review paper is to encourage the Computer Science community to engage with government to develop these new systems to transform public services and support the work of civil servants.",https://ieeexplore.ieee.org/document/8852885/,The Computer Journal,March 2019,ieeexplore,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ACCESS.2019.2929800,EXTES: An Execution-Time Estimation Scheme for Efficient Computational Science and Engineering Simulation via Machine Learning,IEEE,Journals,"In recent years, computational science and engineering (CSE) simulations using high-performance computing resources are actively exploited to solve complex domain-specific problems. Thanks to the remarkable advance of IT technology, the CSE community is challenging more complex and difficult problems than ever before, by running these simulations online. In this regard, we often witness that 1) online simulation users suffer from knowing little about the estimated termination time of their launched simulations and 2) the limited computing resources are squandered by wrong input that leads the simulations to run forever. To address such issues, we propose a novel execution time estimation scheme, termed EXTES, using machine learning techniques for more efficient online CSE simulations. With a large amount of existing provenance data, the EXTES scheme trains a suite of models rooted from classification, regression, and a hybrid of the two and utilize these models to estimate the execution time for specified input parameters for simulations. In the experiments on real simulation data, our proposed models achieved about 73% accuracy on average in execution time estimation across 16 simulation programs taken from a variety of CSE fields. In the meantime, the overhead incurred by the training and estimation is almost negligible.",https://ieeexplore.ieee.org/document/8766089/,IEEE Access,2019,ieeexplore,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ACCESS.2019.2899985,Using Machine Learning Ensemble Methods to Predict Execution Time of e-Science Workflows in Heterogeneous Distributed Systems,IEEE,Journals,"Effective planning and optimized execution of the e-Science workflows in distributed systems, such as the Grid, need predictions of execution times of the workflows. However, predicting the execution times of e-Science workflows in heterogeneous distributed systems is a challenging job due to the complex structure of workflows, variations due to input problem-sizes, and heterogeneous and dynamic nature of the shared resources. To this end, we propose two novel workflow execution time-prediction methods based on the machine learning ensemble models. In this paper, we showcase our approach for two different real Grid environments. Our approach can effectively predict the execution time of the scientific workflow applications in the Grid for various problem sizes, Grid sites, and runtime environments. We characterized the workflow performance in the Grid using the attributes that define structure of workflow as well as the execution environment. Contrary to common ensembles, our ensemble systems employed three strong learners, which balance the weaknesses of each other by their strengths to model the workflow execution times. The proposed methods have been thoroughly evaluated for three real-world e-science workflow applications. The experimental results demonstrated that our proposed multi-model ensemble models can significantly decrease the prediction error (by 50%, on average) as compared with methods based on the radial basis function neural network, local learning, and performance templates. The proposed methods can also be applied with similar effectiveness and without any major modification for other heterogeneous distributed environments, such as the Cloud.",https://ieeexplore.ieee.org/document/8643927/,IEEE Access,2019,ieeexplore,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/TITB.2004.826724,Using XML technology for the ontology-based semantic integration of life science databases,IEEE,Journals,"Several hundred internet accessible life science databases with constantly growing contents and varying areas of specialization are publicly available via the internet. Database integration, consequently, is a fundamental prerequisite to be able to answer complex biological questions. Due to the presence of syntactic, schematic, and semantic heterogeneities, large scale database integration at present takes considerable efforts. As there is a growing apprehension of extensible markup language (XML) as a means for data exchange in the life sciences, this article focuses on the impact of XML technology on database integration in this area. In detail, a general architecture for ontology-driven data integration based on XML technology is introduced, which overcomes some of the traditional problems in this area. As a proof of concept, a prototypical implementation of this architecture based on a native XML database and an expert system shell is described for the realization of a real world integration scenario.",https://ieeexplore.ieee.org/document/1303558/,IEEE Transactions on Information Technology in Biomedicine,June 2004,ieeexplore,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/SKG.2011.31,5W1H-based Conceptual Modeling Framework for Domain Ontology and Its Application on STPO,IEEE,Conferences,"It is laborious and time consuming to build domain ontology, which models a specific domain and specifies the concepts in a particular subject. In this paper, a 5W1H-based conceptual modeling framework for domain ontology is proposed, which is used to analysis domain concepts and relations from six aspects including Who, When, Where, What, Why and How. The definition of domain ontology, domain concept and domain relation are also presented. According to the framework, the conceptual model of Science & Technology Project Ontology (STPO) in science and technology domain is designed, in which main concepts and relations within the STPO are clearly described. From the analysis, the 5W1H conceptual modeling framework can be mapped to the class model in Object-Oriented method, which is used to model things in real world. Application shows that the framework is effective to model domain knowledge and scalable to business changes and user requirements.",https://ieeexplore.ieee.org/document/6088118/,"2011 Seventh International Conference on Semantics, Knowledge and Grids",24-26 Oct. 2011,ieeexplore,science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
