doi,title,publisher,content_type,abstract,html_url,publication_title,publication_date,database,query_name,query_value
10.1109/ICCVE45908.2019.8965211,Optimizing coverage of simulated driving scenarios for the autonomous vehicle,IEEE,Conferences,"Self-driving cars and advanced driver-assistance systems are perceived as a game-changer in the future of road transportation. However, their validation is mandatory before industrialization; testing every component should be assessed intensively in order to mitigate potential failures and avoid unwanted problems on the road. In order to cover all possible scenarios, virtual simulations are used to complement real-test driving and aid in the validation process. This paper focuses on the validation of the command law during realistic virtual simulations. Its aim is to detect the maximum amount of failures while exploring the input search space of the scenarios. A key industrial restriction, however, is to launch simulations as little as possible in order to minimize computing power needed. Thus, a reduced model based on a random forest model helps in decreasing the number of simulations launched. It accompanies the algorithm in detecting the maximum amount of faulty scenarios everywhere in the search space. The methodology is tested on a tracking vehicle use case, which produces highly effective results.",https://ieeexplore.ieee.org/document/8965211/,2019 IEEE International Conference on Connected Vehicles and Expo (ICCVE),4-8 Nov. 2019,ieeexplore,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICICCS51141.2021.9432186,Pothole and Object Detection for an Autonomous Vehicle Using YOLO,IEEE,Conferences,"Object Detection is an key software and a fundamental task for an autonomous driving system that provides remarkable change in computer vision. İn recent years, company's are planning to launch autonomous vehicle in an full swing that's the most important ascpets for object detection and one of most challenging task for locating specific object from from multiple objects in a specific scenario. The computer vision and machine learning algorithm is the important tool for detecting objects in and around the environment. In this paper, which consists of two parts The first part is implemented on object detection in the surrounding with Yolo (You Only Look Once)Algorithm provides exact classification and position which is configured on newly created datasets for classes of object: a car, a person, a truck, a bus, traffic light, motorcycle, pothole, wetland uses the Convolutional Neural Network and max-polling layer for prediction that improves detecting of small target and these deep learning technique provides a high accuracy for detecting real world. Detecting potholes in Indian road help the autonomous vehicle to move smoothly without getting struck in the potholes. In part two of the proposed method is implemented on Raspberry pi4 a popular embedded computer board explores suitability for the running objects. That solves the real world problems and improves the impact on detecting objects. Knowing pothole and wetland detection for self-driving vehicle is needed badly to solve the road lay problems like: accident, slowing down the transport system these are solved by deep learning.",https://ieeexplore.ieee.org/document/9432186/,2021 5th International Conference on Intelligent Computing and Control Systems (ICICCS),6-8 May 2021,ieeexplore,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICC42927.2021.9500318,Reinforcement Learning for Autonomous Vehicle Movements in Wireless Sensor Networks,IEEE,Conferences,"In this work we use autonomous vehicles to improve the performance of Wireless Sensor Networks (WSNs). In contrast to other autonomous vehicle applications, WSNs have two metrics for performance evaluation. First, quality of information (QoI) which is used to measure the quality of sensed data (e.g., measurement uncertainties or signal strength). Second, quality of service (QoS) which is used to measure the network&#x2019;s performance for data forwarding (e.g., delay and packet losses). As a use case, we consider wireless acoustic sensor networks, where a group of speakers move inside a room and there are autonomous vehicles installed with microphones for streaming the audio data. We formulate the problem as a Markov decision problem (MDP) and solve it using Deep-Q-Networks (DQN). Additionally, we compare the performance of DQN solution to two different real-world implementations: speakers holding/passing microphones and microphones being preinstalled in fixed positions.We show using simulations that the performance of autonomous vehicles in terms of QoI and QoS is better than the real-world implementation in some scenarios. Moreover, we study the impact of the vehicles speed on the learning process of the DQN solution and show how low speeds degrade the performance. Finally, we compare the DQN solution to a heuristic one and provide theoretical analysis of the performance with respect to dynamic WSNs.",https://ieeexplore.ieee.org/document/9500318/,ICC 2021 - IEEE International Conference on Communications,14-23 June 2021,ieeexplore,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICEIC54506.2022.9748810,Reinforcement Learning for Autonomous Vehicle using MPC in Highway Situation,IEEE,Conferences,"Path planning for Autonomous Vehicle(AV) is a challenging problem, as the vehicle is required to obey the traffic rules while avoiding the collision with the other vehicles. Model Predictive Control(MPC) is one of the popular approach for proposing a feasible and stable path by reflecting vehicle dynamics in solving objective function and constraining the expected future control input. However, one of the drawbacks with this approach is that the demanded computational power increases proportionally to the number of considered future inputs. This paper presents a path planning algorithm using Reinforcement Learning(RL). RL is similar to MPC in finding the optimal solution that maximizes the reward function which can be seen as intrinsic objective function. In that respect, adequate employment of MPC path in training resulted in improved efficiency and performance. Through the simulations, proposed method showed 98&#x0025; of similarity with path of MPC and reduced computation time by 91.13&#x0025; on average, thus it is qualified for real-time path planning.",https://ieeexplore.ieee.org/document/9748810/,"2022 International Conference on Electronics, Information, and Communication (ICEIC)",6-9 Feb. 2022,ieeexplore,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ISORC.2018.00025,Representative Safety Assessment of Autonomous Vehicle for Public Transportation,IEEE,Conferences,"The implementations and testing in real conditions of Autonomous Vehicles (AV) for private usage show important advances. However, a lack still exists in addressing the particularities of AVs for Public Transportation. Such particularities range from limited safety mechanisms aboard, risky situations associated to particular users and complex self-driving situations up to the limited passengers-vehicle interactions possible. Since, to our knowledge, no comprehensive safety assessment actually exists and the current automotive related standards do not address identified aspects, in this paper, we propose to conduct a minimal but representative safety assessment based upon a local but real autonomous vehicle implementation. To conduct our study, the Hazard Analysis and Risks Assessment introduced in the ISO 26262 standard is taken as a basis. Initial outcomes suggest that critical autonomy aspects, like machine learning of complex operational situations, the metrics for quantitative assessment of autonomy, and potential conflicts between autonomy principles and external safety fences can have critical safety impacts and demand further discussions.",https://ieeexplore.ieee.org/document/8421156/,2018 IEEE 21st International Symposium on Real-Time Distributed Computing (ISORC),29-31 May 2018,ieeexplore,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
,Road following for autonomous vehicle navigation using a concurrent neural classifier,IEEE,Conferences,"The paper presents an original approach for visual identification of road direction of an autonomous vehicle using a neural network classifier called Concurrent Self-Organizing Maps (CSOM), representing a winner-takes-all collection of neural modules. We present the experimental results obtained by computer simulation of our model. The path to be identified has been quantized in 5 output directions. For training and testing the neural model, we captured and labeled a road image data set which has been divided in two lots: 30 images for training and other 30 images for test. We have also performed, trained and tested a real time neural path follower based on CSOM model, implemented on a mobile robot (car toy).",https://ieeexplore.ieee.org/document/4699060/,2008 World Automation Congress,28 Sept.-2 Oct. 2008,ieeexplore,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/EDUCON52537.2022.9766659,Roadmap for development of skills in Artificial Intelligence by means of a Reinforcement Learning model using a DeepRacer autonomous vehicle,IEEE,Conferences,"Using Deepracer, through experimentation and simulation, theoretical concepts can be applied to a practical application of reinforcement learning (RL) in a real-life problem. It was considered as a highly useful tool to develop many direct and transversal competences that students need to work within the field of artificial intelligence (AI). Nowadays the combination of Hardware, Computer Vision methods and Machine Learning (ML) algorithms for the development of controllers for vehicle driving automation have facilitated the development of solutions for this problem. The intention of this work is to show a Roadmap that was formulated to learn AI, ML and RL competencies required to prepare undergraduate students for the industry of this area, following a structured mostly practical learning plan using Deepracer AWS platform and local alternatives for training; and a physical vehicle as primary tools that have made an incredibly compact setup process and reduced complexity in the educational researching field related to learning autonomous vehicles (AV) software development process. The AWS DeepRacer framework includes all needed hardware based on a two front-camera vehicle for stereo vision and a LiDAR sensor, besides it provides a powerful computation computer for high performance in scale autonomous vehicles. The roadmap was executed testing and comparing different RL models over the modalities that Deepracer provides (by comparing both local and AWS console training) documentation of the execution of the generated Roadmap is shown to ensure that should be considered as a stable learning system that could be followed by college programs. Finally, models were tested on a physical track built, and limitations, considerations and improvements for this Roadmap are explained as a contribution for future work.",https://ieeexplore.ieee.org/document/9766659/,2022 IEEE Global Engineering Education Conference (EDUCON),28-31 March 2022,ieeexplore,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/TELFOR52709.2021.9653302,Sim-to-Real Autonomous Vehicle Lane Keeping using Vision,IEEE,Conferences,"This paper presents the analysis of the J-Net deep neural network used for autonomous vehicle lane keeping, and its verification in simulated and real conditions. The transition from the simulated world on the personal computer to the real world in laboratory conditions is tackled. In the presented solution, autonomous lane keeping is achieved by analyzing information from visual sensors using a deep neural network. J-Net was developed with an aim to be implemented on an autonomous vehicle platform with limited hardware performance in terms of computing power and memory capacity. Verification of autonomous driving using J-Net was achieved in simulated conditions, using an open-source simulator for autonomous driving, and in real-world conditions. For the verification in real-world conditions, an autonomous driving system was designed and implemented in the Laboratory of Electronics at the School of Electrical Engineering, University of Belgrade.",https://ieeexplore.ieee.org/document/9653302/,2021 29th Telecommunications Forum (TELFOR),23-24 Nov. 2021,ieeexplore,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/IROS51168.2021.9636018,Smart Pointers and Shared Memory Synchronisation for Efficient Inter-process Communication in ROS on an Autonomous Vehicle,IEEE,Conferences,"Despite the stringent requirements of a real-time system, the reliance of the Robot Operating System (ROS) on the loopback network interface imposes a considerable overhead on the transport of high bandwidth data, while the nodelet package, which is an efficient mechanism for intra-process communication, does not address the problem of efficient local inter-process communication (IPC). To remedy this, we propose a novel integration into ROS of smart pointers and synchronisation primitives stored in shared memory. These obey the same semantics and, more importantly, exhibit the same performance as their C++ standard library counterparts, making them preferable to other local IPC mechanisms. We present a series of benchmarks for our mechanism - which we call LOT (Low Overhead Transport) - and use them to assess its performance on realistic data loads based on Five’s Autonomous Vehicle (AV) system, and extend our analysis to the case where multiple ROS nodes are running in Docker containers. We find that our mechanism performs up to two orders of magnitude better than the standard IPC via local loopback. Finally, we apply industry-standard profiling techniques to explore the hotspots of code running in both user and kernel space, comparing our implementation against alternatives.",https://ieeexplore.ieee.org/document/9636018/,2021 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),27 Sept.-1 Oct. 2021,ieeexplore,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ACMI53878.2021.9528185,Speed Bump &amp; Pothole Detection with Single Shot MultiBox Detector Algorithm &amp; Speed Control for Autonomous Vehicle,IEEE,Conferences,"The development of self-driving cars has always been an extensive research field for the automobile industry. To make a capable self-driving car, many challenges need to be resolved. Detection of the road condition is one of them. This paper focuses on a particular part-detection of speed bumps and potholes using a camera and analyzing the video feed with the help of artificial intelligence. To solve this problem a popular and lightweight algorithm, SSD (Single Shot Multibox Detector) is used. This is an optimal choice because of being lightweight and also accurate enough to run on mobile devices and to use in real-life situations. For detecting speed bumps and potholes, a dataset has been created based on the road structure of Bangladesh as the main priority of this system is to work on the local environment. Raspberry Pi has been used as the main processing unit because of being small but powerful. A warning system has been implemented so that it can warn the onboard driver about the upcoming pothole or speed bump. This system can also send a signal to the speed controller unit of the car to reduce the speed on detection to avoid accidents or damages to the car. The speed control unit is a microcontroller-based system that uses an ATmega328 microcontroller and L298 motor driver. This paper summarizes the combination of an artificial intelligence-based detection system injunction with a microcontroller-based speed control system in a cost-effective way that can be used in building self-driving cars.",https://ieeexplore.ieee.org/document/9528185/,"2021 International Conference on Automation, Control and Mechatronics for Industry 4.0 (ACMI)",8-9 July 2021,ieeexplore,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/IoTaIS53735.2021.9628587,System configuration of Human-in-the-loop Simulation for Level 3 Autonomous Vehicle using IPG CarMaker,IEEE,Conferences,"The increasingly automated vehicles (AV) have increased the complexity of the testing methods and number of driven miles required to demonstrate the vehicle system’s reliability. Most modern autonomous driving systems also used deep neural networks which requires a large amount of data to develop. Physical driving alone to collect driving data and test system’s safety is no longer suitable for development of AV as this is costly, time consuming and could harm the road users if the safety system failed. This paper proposed human-in-the-loop simulation testing for evaluation of an autonomous vehicle using a 3D virtual vehicle driving platform that can be used for safety assessment of autonomous vehicle. The aim of this study is to establish human-computer interaction platform that can be used as safety testing for Level 3 autonomous vehicle whereby an emergency takeover is required during critical driving conditions. The proposed platform make use of IPG CarMaker to provide 3D virtual environment with accurate vehicle dynamics model, sensor model and environment model. We are able to interface the IPG CarMaker with Simulink and successfully developed a Simulink model that can interface a steering and pedal driving hardware with the virtual vehicle in the simulation. We can also collect driving data and simulation data from the IPG CarMaker as well as accessing the variable in the IPG CarMaker in real-time using Python. The recorded data can be used to train and fine-tune autonomous system based on machine learning.",https://ieeexplore.ieee.org/document/9628587/,2021 IEEE International Conference on Internet of Things and Intelligence Systems (IoTaIS),23-24 Nov. 2021,ieeexplore,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/MASCON51689.2021.9563527,Visual Perception Stack for Autonomous Vehicle Using Semantic Segmentation and Object Detection,IEEE,Conferences,"An autonomous vehicle requires a reliable system for high vehicle precision and relative estimation of its state for the safety of humans during the autonomous movement of the vehicle in an environment dominated by human drivers. Such systems have a complex environment involving multiple sensors (e.g. Vision modules, Global Navigation Satellite System (GNSS), LIDAR, RADAR). Through this paper, environment perception stack for self-driving cars is proposed to improve the intelligence for decision making and improve the safety measures. Semantic image segmentation, based on Fully convolutional Network architecture is implemented and the output received from the model is then used for implementing 3D space estimation and lane estimation. Considering the real-time cooperation required between the autonomous vehicles and other vehicles in the frame, a 2D object detector is implemented on the stack to detect different classes of objects and their relative distances are calculated. The proposed system is then implemented on the CARLA simulation software and generated outcomes are further discussed in the paper.",https://ieeexplore.ieee.org/document/9563527/,2021 IEEE Madras Section Conference (MASCON),27-28 Aug. 2021,ieeexplore,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
10.23919/ECC54610.2021.9655042,Weights-varying MPC for Autonomous Vehicle Guidance: a Deep Reinforcement Learning Approach,IEEE,Conferences,"Model Predictive Control (MPC) can achieve excellent results for complex control tasks like path-following of autonomous vehicles. However, its performance depends on the right choice of a cost function for its internal optimization problem. Optimizing the cost function to different objectives is challenging and time-consuming. In this paper, we propose to automatically learn context-dependent optimal weights for the cost function with Deep Reinforcement Learning and to adapt the weights online. We show that our approach outperforms the results of a human expert.",https://ieeexplore.ieee.org/document/9655042/,2021 European Control Conference (ECC),29 June-2 July 2021,ieeexplore,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/TCSII.2020.3011367,An Extensive Soft Error Reliability Analysis of a Real Autonomous Vehicle Software Stack,IEEE,Journals,"Automotive systems are integrating artificial intelligence and complex software stacks aiming to interpret the real world, make decisions, and perform actions without human input. The occurrence of soft errors in such systems can lead to wrong decisions, which might ultimately incur in life losses. This brief focuses on the soft error susceptibility assessment of a real automotive application running on top of unmodified Linux kernels, and considering two commercially available processors, and three cross-compilers. Results collected from more than 29 thousand simulation hours show that the occurrence of faults in critical functions may cause 2.16× more failures on the system.",https://ieeexplore.ieee.org/document/9146326/,IEEE Transactions on Circuits and Systems II: Express Briefs,Jan. 2021,ieeexplore,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ACCESS.2021.3125620,Autonomous Vehicle Evaluation: A Comprehensive Survey on Modeling and Simulation Approaches,IEEE,Journals,"In recent years, autonomous vehicles (AVs), which observe the driving environment and lead a few or all of the driving tasks, have garnered tremendous success. The field of AVs has been rapidly developing and has found many applications. As a safety requirement established by policymakers, these vehicles must be evaluated before their deployment. The evaluation process for AVs is challenging because crashes are rare events, and AVs can escape passing predefined test scenarios. Therefore, capturing crashes and creating real test scenarios should be considered in order to develop an evaluation approach that represents real-world scenarios. One evaluation approach is based on the naturalistic field operational test (N-FOT), in which prototype AVs are driven on roads by volunteers or test engineers. Unfortunately, this approach is time-consuming and costly because thousands of miles need to be driven to experience a police-reported collision and nearly millions of miles for a fatal crash. Another approach is the accelerated evaluation method. The core idea of the accelerated evaluation approach is to modify the statistics of naturalistic driving so that safety-critical events are emphasized. This paper presents a brief survey of the advances that have occurred in the area of the evaluation of partially or fully autonomous vehicles, starting with naturalistic field operational tests (N-FOTs). The review covers the test matrix evaluation, worst-case scenario evaluation (WCSE), Monte Carlo simulations, and accelerated evaluation (AE). We also present all the simulation-based and agent-based modeling approaches that do not follow any evaluation protocol listed above. This study provides a scientific analysis of each evaluation techniques, focusing on their advantages/disadvantages, inherent restrictions, practicability, and optimality. The results reveal that the accelerated evaluation approach outperforms naturalistic field operational tests (N-FOTs), test matrix evaluation, worst-case scenario evaluation (WCSE), and Monte Carlo simulation methods in some of the car-following and lane-change studies when using specific models. Moreover, the agent-based model and augmented and virtual reality approaches show promising results in AV evaluation. Furthermore, integrating machine and deep learning into the available AV evaluation methods can improve their performance and generate encouraging outcomes.",https://ieeexplore.ieee.org/document/9605690/,IEEE Access,2021,ieeexplore,autonomous vehicle,'autonomous vehicle' AND 'machine learning' AND ('real-world' AND 'deploy')
