contentType,identifier,title,publicationName,doi,publisher,publicationDate,abstract,url,database,query_name,query_value
Chapter ConferencePaper,doi:10.1007/978-3-031-08954-1_1,"Industry 5.0: A Panacea in the Phase of Covid-19 Pandemic Concerning Health, Education, and Banking Sector","Explore Business, Technology Opportunities and Challenges ‎After the Covid-19 Pandemic",10.1007/978-3-031-08954-1_1,Springer,2023-01-01,"The fifth industrial revolution focuses on sustainability with the aid of recent technologies and advanced digital information. Industrial revolution 5.0 develops successful procedures and creates quick enhancement in various industries. Resolutions to challenges modeled by COVID-19 Pandemic can be realized with the placement of Industry 5.0 based on smart technologies. During Covid-19 Pandemic where the world is suffering from a crisis, technological innovation is equipped to march forward with the mission, vision, new values, and principles. In COVID-19 Pandemic, these technologies are offering a remote service structure in various sectors and those who have implemented technology in their respective areas are more likely to recover faster than the others. This study focuses on the health care, education, banking, and aims to bring out the role of industry 5.0 in the selected sectors during the COVID-19 Pandemic. The study also identifies the challenges in realizing industry 5.0, identifies the several supportive structures and services of Industry 5.0 to aid out COVID-19 situation, and brings out a model which represents the stages of evolution for each selected sector and supportive features and facilities of Industry 5.0.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-08954-1_1,springer,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10845-021-01771-6,Applications of artificial intelligence in engineering and manufacturing: a systematic review,Journal of Intelligent Manufacturing,10.1007/s10845-021-01771-6,Springer,2022-08-01,"Engineering and manufacturing processes and systems designs involve many challenges, such as dynamism, chaotic behaviours, and complexity. Of late, the arrival of big data, high computational speed, cloud computing and artificial intelligence techniques (like machine learning and deep learning) has reformed how many engineering and manufacturing professionals approach their work. These technologies offer thrilling innovative ways for engineers and manufacturers to tackle real-life challenges. On the other hand, the field of Artificial Intelligence (AI) is extensive. Several diverse theories, algorithms, and methods are available, which presents a challenge and a barrier in choosing the right AI technique for the appropriate engineering process or manufacturing process and environments. Besides, the pertinent literature is disseminated over various journals, conference proceedings, and research communities. Hence, conducting a systematic survey to scrutinise and classify the existing literature is worthwhile. However, it is challenging, but previous review studies have not adequately addressed AI’s use and advancement in engineering and manufacturing (EM). Besides, some concentrated on single AI models, and others focused on a specific area in EM. This paper presents a comprehensive systematic review of studies on AI and its application in EM. To limit the scope of the current study, we conducted a keyword search in official publisher websites and academic databases, such as Springer, Elsevier, Scopus, Science Publication, Taylor & Francis, Directory of Open Access Journals (DOAJ), Association for Computing Machinery (ACM), Wiley online library, Inderscience and Google scholar. The search results (173 articles) were filtered according to a proposed framework, which resulted in ninety-one (91) relevant research articles. We reviewed the articles based on a proposed taxonomy (the year of publication, the AI algorithm and machine learning task adopted, the application area in EM, the train and test split of data, the error, and accuracy metrics used, the potential benefits). Our assessment using the proposed taxonomy gave a helpful insight into the literature’s anatomy on various AI applications in engineering and manufacturing. Also, we identified opportunities for future research in AI application in the field of EM.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10845-021-01771-6,springer,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11740-022-01113-2,Workpiece image-based tool wear classification in blanking processes using deep convolutional neural networks,Production Engineering,10.1007/s11740-022-01113-2,Springer,2022-08-01,"Blanking processes belong to the most widely used manufacturing techniques due to their economic efficiency. Their economic viability depends to a large extent on the resulting product quality and the associated customer satisfaction as well as on possible downtimes. In particular, the occurrence of increased tool wear reduces the product quality and leads to downtimes, which is why considerable research has been carried out in recent years with regard to wear detection. While processes have widely been monitored based on force and acceleration signals, a new approach is pursued in this paper. Blanked workpieces manufactured by punches with 16 different wear states are photographed and then used as inputs for Deep Convolutional Neural Networks to classify wear states. The results show that wear states can be predicted with surprisingly high accuracy, opening up new possibilities and research opportunities for tool wear monitoring of blanking processes.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11740-022-01113-2,springer,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10845-021-01754-7,Machine learning in continuous casting of steel: a state-of-the-art survey,Journal of Intelligent Manufacturing,10.1007/s10845-021-01754-7,Springer,2022-08-01,"Continuous casting is the most important route for the production of steel today. Due to the physical, mechanical, and chemical components involved in the production, continuous casting is a very complex process, pushing conventional methods of monitoring and control to their limits. In recent years, this complexity and the increasing global competition created a demand for new methods to monitor and control the continuous casting process. Due to the success and associated rise of machine learning techniques in recent years, machine learning nowadays plays an essential role in monitoring and controlling complex processes. This publication presents a scientific survey of machine learning techniques for the analysis of the continuous casting process. We provide an introduction to both the involved fields: an overview of machine learning, and an overview of the continuous casting process. Therefore, we first analyze the existing work concerning machine learning in continuous casting of steel and then synthesize the common concepts into categories, supporting the identification of common use cases and approaches. This analysis is concluded with the elaboration of challenges, potential solutions, and a future outlook of further research directions.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10845-021-01754-7,springer,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10489-021-03004-y,"Deep learning models for predictive maintenance: a survey, comparison, challenges and prospects",Applied Intelligence,10.1007/s10489-021-03004-y,Springer,2022-08-01,"Given the growing amount of industrial data in the 4th industrial revolution, deep learning solutions have become popular for predictive maintenance (PdM) tasks, which involve monitoring assets to anticipate their requirements and optimise maintenance tasks. However, given the large variety of such tasks in the literature, choosing the most suitable architecture for each use case is difficult. This work aims to facilitate this task by reviewing various state-of-the-art deep learning (DL) architectures and analysing how well they integrate with predictive maintenance stages to meet industrial companies’ requirements from a PdM perspective. This review includes a self-organising map (SOM), one-class neural network (OC-NN) and generative techniques. This article explains how to adapt DL architectures to facilitate data variability handling, model adaptability and ensemble learning, all of which are characteristics relevant to industrial requirements. In addition, this review compares the results of state-of-the-art DL architectures on a publicly available dataset to facilitate reproducibility and replicability, enabling comparisons. Furthermore, this work covers the mitigation step with deep learning models, the final PdM stage that is essential for implementing PdM systems. Moreover, state-of-the-art deep learning architectures are categorised, analysed and compared; their industrial applications are presented; and an explanation of how to combine different architectures in a solution is presented that addresses their gaps. Finally, open challenges and possible future research paths are presented and supported in this review, and current research trends are identified.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10489-021-03004-y,springer,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10845-021-01773-4,Machine learning-based optimization of process parameters in selective laser melting for biomedical applications,Journal of Intelligent Manufacturing,10.1007/s10845-021-01773-4,Springer,2022-08-01,"Titanium-based alloy products manufactured by Selective Laser Melting (SLM) have been widely used in biomedical applications, owing to their high biocompatibility, significantly good mechanical properties. In order to improve the Ti–6Al–4V SLM-fabricated part quality and help the manufacturing engineers choose optimal process parameters, an optimization methodology based on an artificial neural network was developed to relate four key process parameters (laser power, laser scanning speed, layer thickness, and hatch distance) and two target properties of a part fabricated by the SLM technique (density ratio and surface roughness). A supervised learning deep neural network based on the backpropagation algorithm was applied to optimize input parameters for a given set of quality part outputs. Several methods were utilized to solve undesired problems occurring during neural network training to increase the model accuracy. The model’s performance was proven with a value of R^2 of 99% for both density ratio and surface roughness. A selection system was then built, allowing users to choose the optimal process parameters for fabricated products whose properties meet a specific user requirement. Experiments performed with the optimal process parameters recommended by the optimization system strongly confirmed its reliability by providing the ultimate part qualities nearly identical to those defined by the user with only about 0.9–4.4% of errors at the maximum. Finally, a graphical user interface was developed to facilitate the choice of the optimum process parameters for the desired density ratio and surface roughness.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10845-021-01773-4,springer,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00146-022-01531-x,From the ground up: developing a practical ethical methodology for integrating AI into industry,AI & SOCIETY,10.1007/s00146-022-01531-x,Springer,2022-07-11,"In this article we present a new approach to practical artificial intelligence (AI) ethics in heavy industry, which was developed in the context of an EU Horizons 2020 multi partner project. We begin with a review of the concept of Industry 4.0, discussing the limitations of the concept, and of iterative categorization of heavy industry generally, for a practical human centered ethical approach. We then proceed to an overview of actual and potential AI ethics approaches to heavy industry, suggesting that current approaches with their emphasis on broad high-level principles are not well suited to AI ethics for industry. From there we outline our own approach in two sections. The first suggests tailoring ethics to the time and space situation of the shop floor level worker from the ground up, including giving specific and evolving ethical recommendations. The second describes the ethicist’s role as an ethical supervisor immersed in the development process and interpreting between industrial and technological (tech) development partners. In presenting our approach we draw heavily on our own experiences in applying the method in the Use Cases of our project, as examples of what can be done.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00146-022-01531-x,springer,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00170-022-09591-5,Machine learning tools in production engineering,The International Journal of Advanced Manufacturing Technology,10.1007/s00170-022-09591-5,Springer,2022-07-11,"Machine learning methods have shown potential for the optimization of production processes. Due to the complex relationships often inherent in those processes, the success of such methods is often uncertain and unreliable. Therefore, understanding the (algorithmic) behavior and results of machine learning methods is crucial to improve the prediction of production processes. Here, mathematical tools may help. This paper shows how efficient algorithms for the training of neural networks and their retraining in the framework of transfer learning are expressed in a discrete as well as a time-continuous formulation. The latter can be analyzed and investigated using mathematical techniques from kinetic gas dynamics. The results obtained provide a first step towards explainable artificial intelligence. Based on the mathematical description, an adapted ensemble method for retraining of neural networks is proposed and compared with backpropagation algorithms. The process of training and retraining is a common task and therefore demonstrated for two very different production processes. The first one involves the prediction of specific cutting forces and the second one the prediction of particle properties in a plasma spraying coating process. For both use cases, the presented algorithms are applied and their performance is evaluated giving thereby an indication how mathematically inspired methods improve classical tasks in production processes.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00170-022-09591-5,springer,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00170-022-09608-z,Hybrid data-driven feature extraction-enabled surface modeling for metal additive manufacturing,The International Journal of Advanced Manufacturing Technology,10.1007/s00170-022-09608-z,Springer,2022-07-08,"Metal additive manufacturing (AM) has become popular in a large variety of applications due to its excellent capabilities of handling complex geometries and novel materials. However, due to its process complexity, layer-wise surface quality issue is still one of the critical concerns to further broaden adoption of metal AM, because of the impact on products’ property and functionality. The existing experimental studies from literature have shown machine parameters could significantly affect the resulting surface morphology of printing products. Consequently, it is urgently necessary to analyze and model printing surface in metal AM, and thereby printing surface can be further correlated with machine parameters, enabling more appropriate quality assurance applications such as process design and post anomaly detection. However, there are two major practical challenges to realize this goal: (1)  the printing surface profiles in metal AM are highly nonlinear; and (2) the measured surface profiles usually have significant outliers, shifts, and porosities. To address these two challenges, this paper models surface profile in a decomposition-based framework and develops a hybrid data-driven feature extraction approach, which integrates a robust convolutional autoencoder-based approach and conventional statistics-based approach. Through the incorporation of supervised machine learning algorithm, the underlying relationship between machine parameters and printing surface can be thereby clearly quantified. To validate effectiveness of the proposed method, both simulation and a real-world case study in laser-engineered net shaping (LENS) were conducted in this work. The results demonstrate that the classification accuracy using the proposed method could achieve 86% in simulation cases and 74% in an actual LENS experiment, which outperforms the benchmark methods with better robustness. Therefore, it demonstrates that the developed approach is very promising for surface morphology analysis and process optimization of metal AM.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00170-022-09608-z,springer,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1557/s43578-022-00628-9,Images of chemical structures as molecular representations for deep learning,Journal of Materials Research,10.1557/s43578-022-00628-9,Springer,2022-07-07,"Implementing Artificial Intelligence for chemical applications provides a wealth of opportunity for materials discovery, healthcare and smart manufacturing. For such applications to be successful, it is necessary to translate the properties of molecules into a digital format so they can be passed to the algorithms used for smart modelling. The literature has shown a wealth of different strategies for this task, yet there remains a host of limitations. To overcome these challenges, we present two-dimensional images of chemical structures as molecular representations. This methodology was evaluated against other techniques in both classification and regression tasks. Images unlocked (1) superior augmentation strategies, (2) application of specialist network architectures and (3) transfer learning, all contributing to superior performance and without prior specialised knowledge on cheminformatics required. This work takes advantage of image feature maps which do not rely on chemical properties and so can represent multi-component systems without further property calculations. Graphical abstract ",http://link.springer.com/openurl/fulltext?id=doi:10.1557/s43578-022-00628-9,springer,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10845-022-01975-4,Capturing and incorporating expert knowledge into machine learning models for quality prediction in manufacturing,Journal of Intelligent Manufacturing,10.1007/s10845-022-01975-4,Springer,2022-07-07,"Increasing digitalization enables the use of machine learning (ML) methods for analyzing and optimizing manufacturing processes. A main application of ML is the construction of quality prediction models, which can be used, among other things, for documentation purposes, as assistance systems for process operators, or for adaptive process control. The quality of such ML models typically strongly depends on the amount and the quality of data used for training. In manufacturing, the size of available datasets before start of production (SOP) is often limited. In contrast to data, expert knowledge commonly is available in manufacturing. Therefore, this study introduces a general methodology for building quality prediction models with ML methods on small datasets by integrating shape expert knowledge, that is, prior knowledge about the shape of the input–output relationship to be learned. The proposed methodology is applied to a brushing process with 125 data points for predicting the surface roughness as a function of five process variables. As opposed to conventional ML methods for small datasets, the proposed methodology produces prediction models that strictly comply with all the expert knowledge specified by the involved process specialists. In particular, the direct involvement of process experts in the training of the models leads to a very clear interpretation and, by extension, to a high acceptance of the models. While working out the shape knowledge requires some iterations in general, another clear merit of the proposed methodology is that, in contrast to most conventional ML, it involves no time-consuming and often heuristic hyperparameter tuning or model selection step.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10845-022-01975-4,springer,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s43681-022-00187-z,AI ethics: the case for including animals,AI and Ethics,10.1007/s43681-022-00187-z,Springer,2022-07-06,"The ethics of artificial intelligence, or AI ethics, is a rapidly growing field, and rightly so. While the range of issues and groups of stakeholders concerned by the field of AI ethics is expanding, with speculation about whether it extends even to the machines themselves, there is a group of sentient beings who are also affected by AI, but are rarely mentioned within the field of AI ethics—the nonhuman animals. This paper seeks to explore the kinds of impact AI has on nonhuman animals, the severity of these impacts, and their moral implications. We hope that this paper will facilitate the development of a new field of philosophical and technical research regarding the impacts of AI on animals, namely, the ethics of AI as it affects nonhuman animals.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s43681-022-00187-z,springer,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
