contentType,identifier,title,publicationName,doi,publisher,publicationDate,abstract,url,database,query_name,query_value
Article,doi:10.1007/s10660-020-09413-4,Spam review detection using LSTM autoencoder: an unsupervised approach,Electronic Commerce Research,10.1007/s10660-020-09413-4,Springer,2022-03-01,"The review of online products or services is becoming a major factor in the user’s purchasing decisions. The popularity and influence of online reviews attract spammers who intend to elevate their products or services by writing positive reviews for them and lowering the business of others by writing negative reviews. Traditionally, the spam review identification task is seen as a two-class classification problem. The classification approach requires a labelled dataset to train a model for the environment it is working on. The unavailability of the labelled dataset is a major limitation in the classification approach. To overcome the problem of the labelled dataset, we propose an unsupervised learning model combining long short-term memory (LSTM) networks and autoencoder (LSTM-autoencoder) to distinguish spam reviews from other real reviews. The said model is trained to learn the patterns of real review from the review’s textual details without any label. The experimental results show that our model is able to separate the real and spam review with good accuracy.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10660-020-09413-4,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s12525-021-00516-w,Towards AI application marketplaces - an interview with Dorian Selz,Electronic Markets,10.1007/s12525-021-00516-w,Springer,2022-03-01,"This interview with the CEO from Squirro reports on how a search engine in the enterprise context evolves with artificial intelligence (AI) towards a  cognitive search engine and ultimately towards an electronic marketplace for information objects. Using several examples, Dorian Selz describes the opportunities of Squirro‘s low-code in creating user-specific information objects from internal and external data sources as well as in deriving probabilities and projections. This not only has the potential to improve existing business processes, but also sheds light on new predictive capabilities. The example shows potential elements of future AI marketplaces, such as models, app directories and connectors.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12525-021-00516-w,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10660-020-09424-1,Estimating city-level poverty rate based on e-commerce data with machine learning,Electronic Commerce Research,10.1007/s10660-020-09424-1,Springer,2022-03-01,"There are many big data sources in Indonesia, for example, data from social media, financial transactions, transportation, call detail records, and e-commerce. These types of data have been considered as potential resources to complement periodic surveys and censuses to monitor development indicators such as poverty levels. Data from e-commerce in particular could potentially represent the real expenditure of households, better complying with the formal calculation of the poverty line than other datasets. The contribution of this research is to propose a framework for poverty rate estimation based on e-commerce data using machine learning algorithms. The influence of items and aspects in e-commerce data was investigated in conjunction with poverty rate estimation. The experimental result showed that e-commerce data could potentially be used as a proxy for calculating city-level poverty rates. It was also found that cars and motorbikes are the two most significant items for poverty prediction in Indonesia.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10660-020-09424-1,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s12525-022-00537-z,Artificial intelligence in E-Commerce: a bibliometric study and literature review,Electronic Markets,10.1007/s12525-022-00537-z,Springer,2022-03-01,"This paper synthesises research on artificial intelligence (AI) in e-commerce and proposes guidelines on how information systems (IS) research could contribute to this research stream. To this end, the innovative approach of combining bibliometric analysis with an extensive literature review was used. Bibliometric data from 4335 documents were analysed, and 229 articles published in leading IS journals were reviewed. The bibliometric analysis revealed that research on AI in e-commerce focuses primarily on recommender systems. Sentiment analysis, trust, personalisation, and optimisation were identified as the core research themes. It also places China-based institutions as leaders in this researcher area. Also, most research papers on AI in e-commerce were published in computer science, AI, business, and management outlets. The literature review reveals the main research topics, styles and themes that have been of interest to IS scholars. Proposals for future research are made based on these findings. This paper presents the first study that attempts to synthesise research on AI in e-commerce. For researchers, it contributes ideas to the way forward in this research area. To practitioners, it provides an organised source of information on how AI can support their e-commerce endeavours.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12525-022-00537-z,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s12525-021-00515-x,A machine learning approach to identifying decision-making styles for managing customer relationships,Electronic Markets,10.1007/s12525-021-00515-x,Springer,2022-03-01,"Abstract Decision-making styles have been studied in non-situational settings using the classical survey instrument. This study proposes a novel methodology for identifying decision-making styles in a real-world purchasing situation using only behavioral data and machine learning. We base our analysis on a two-week sample of 1,347,854 clickstream sessions from an e-commerce company and extract a series of parameters to infer the search goal, strategy, and decision difficulty. We implement a range of unsupervised algorithms, and we identify and validate three internally stable classes of decision-makers. One category corresponds to the classical style of satisficers; the other two subcategorize the maximisers' classical style. The customer’s entry channel preferences and movement patterns provide compelling support for the style's predictive validity. This study contributes to research and practice by proposing a new methodology to recognize the customer decision style in the e-commerce setting.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12525-021-00515-x,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s12525-021-00503-1,Network promoter score (NePS): An indicator of product sales in E-commerce retailing sector,Electronic Markets,10.1007/s12525-021-00503-1,Springer,2022-02-02,"E-commerce companies want to predict their future product sales from the current customers’ feedback to frame a better business strategy. However, the conventional way of analyzing rating activities or quality and sentiment of reviews, volume of sales, or product prices is not enough for establishing a strong regression between these parameters and future product sales. Most of the existing works ignore the heterogeneous positional and influential effects of individual customer reviews and ratings. For the realization of these effects, we use review network i.e., a bipartite network between customers and products based on the customers’ review activities. In this paper, we present a concept named Network Promoter Score ( NePS ) based on the reliability, positional influence of each customer in the network. In-depth experiments on online review datasets show that NePS emerges as a strong indicator of product sales and can be remarkably futuristic compared to the existing parameters. Furthermore, we propose a predictive modeling technique to estimate the product sales of a company based on NePS .",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12525-021-00503-1,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1057/s41272-021-00285-3,Dynamic pricing under competition using reinforcement learning,Journal of Revenue and Pricing Management,10.1057/s41272-021-00285-3,Springer,2022-02-01,"Dynamic pricing is considered a possibility to gain an advantage over competitors in modern online markets. The past advancements in Reinforcement Learning (RL) provided more capable algorithms that can be used to solve pricing problems. In this paper, we study the performance of Deep Q-Networks (DQN) and Soft Actor Critic (SAC) in different market models. We consider tractable duopoly settings, where optimal solutions derived by dynamic programming techniques can be used for verification, as well as oligopoly settings, which are usually intractable due to the curse of dimensionality. We find that both algorithms provide reasonable results, while SAC performs better than DQN. Moreover, we show that under certain conditions, RL algorithms can be forced into collusion by their competitors without direct communication.",http://link.springer.com/openurl/fulltext?id=doi:10.1057/s41272-021-00285-3,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-981-16-6285-0_60,Translate2Classify: Machine Translation for E-Commerce Product Categorization in Comparison with Machine Learning & Deep Learning Classification,Proceedings of Data Analytics and Management,10.1007/978-981-16-6285-0_60,Springer,2022-01-01,"Product categorization is a necessary feature of e-commerce websites since it ensures that the websites retrieve related items from the product taxonomy tree accurately. In traditional product categorization methods, machine learning and deep learning classification algorithms are frequently applied. These cater towards product categorization by taking input and then categorising it in one of the predefined categories. In this paper, we propose a machine translation-based solution for e-commerce product categorization. We convert the natural language description of a product into a token sequence that reflects the root leaf taxonomy of the product category. In the experiment, three e-commerce product datasets (Flipkart, Walmart, Amazon) have been combined to substantiate the applicability of the natural language models implemented. We demonstrate that ensembling sequence-to-sequence neural networks and the transformer model outperforms state-of-the-art product categorization algorithms in terms of predicted accuracy. In addition, the accuracy comparison for machine learning classification (KNN, Random Forests, SVM), deep learning classification (LSTM, BERT) and neural machine translation models (Seq2Seq, Seq2Seq + Transformer) is shown to validate ensembling the two elements as a better method. In conclusion, we illustrate that attentional sequential models generate product category labels without supervised constraints.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-6285-0_60,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-981-16-9113-3_50,Artificial Intelligence in E-commerce: A Literature Review,Congress on Intelligent Systems,10.1007/978-981-16-9113-3_50,Springer,2022-01-01,"With the development of information and communication technologies, artificial intelligence is becoming increasingly popular. The main aim of companies in today’s e-commerce world is to influence customer behavior in favor of certain products and brands. The application of artificial intelligence as an innovative tool in the field of e-commerce may seem as a positive step forward. The paper focuses on the description of the essence of e-commerce and artificial intelligence and their benefits. The aim is also to evaluate the importance of artificial intelligence and its use in the context of e-commerce based on available studies on this issue.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-9113-3_50,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-030-96305-7_42,A Real-Time Sentimental Analysis on E-Commerce Sites in Nigeria Using Machine Learning,Hybrid Intelligent Systems,10.1007/978-3-030-96305-7_42,Springer,2022-01-01,"E-commerce has become very popular because of the service provided and the comfort it provides to users but with this comes different advantages and disadvantages which makes users consider other opinions before making a decision to purchase an item. These days sentiment analysis has become one of the important tasks which helps people to express their opinion on products and services being rendered, sentimental analysis is applied in different aspect of the human world which provides polarity in users opinion to others when making a decision. Sentimental analysis provides aid the analysis of reviews and comments to give or provide a summarized polarity percentage on an event or product. In E-commerce sentimental analysis is important because it assists users to make a decision on products on products. This project will be focused on utilizing Naïve bayes algorithm, SVM and Logistic regression to create a recommendation system that recommends the best e-commerce site to buy from.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-96305-7_42,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-030-90639-9_7,Deep Learning Based Sentiment Aware Ranking for E-commerce Product Search,Advanced Intelligent Systems for Sustainable Development (AI2SD’2020),10.1007/978-3-030-90639-9_7,Springer,2022-01-01,"In the age of information overload, customers are overwhelmed with the number of products available for sale. Search engines try to overcome this issue by filtering relevant items based on the users’ queries. Traditional product search engines rely on the exact match of terms in the query and product meta-data. Recently, deep learning methods have grabbed more attention outperforming traditional methods in many circumstances. In this work, a new approach is presented to extract relevant items in the context of e-commerce product search using similarity measure on the top of query and product embeddings. To refine the search results for the users’ convenience, a deep neural network architecture is proposed to rank products based on the sentiment polarity presented in their associated reviews. The performance of the proposed method is evaluated on the Amazon reviews dataset. The results showed that the proposed method is effective in retrieving relevant and high-quality products.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-90639-9_7,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-981-16-4258-6_101,Reinventing the Wheel of Marketing: Assessing the Impact of Artificial Intelligence (AI) on Digital Marketing and Consumer Buying Behavior,Innovative Computing,10.1007/978-981-16-4258-6_101,Springer,2022-01-01,"Artificial Intelligence is a rapidly growing technology, industry and research study and its astounding potential is evident along its application. With acknowledgement of its meaningful uses, its implementation for futuristic utilization is leading towards improvement. The current study aims to achieve an understanding of long-term implications in digital marketing and consumer buying behavior as AI ensured progression in digital marketing. Contemporary marketing means like biometrics, voice and conversational user interfaces offer distinct ways in adding value for brands and consumers alike. This study aims to elucidate the current capabilities of Artificial Intelligence with regards to marketing. In order to achieve the aims and objectives of the study, both the qualitative and quantitative research methods are adopted. For the qualitative data, thematic data analysis on themes emanating from transcripts was done. While for quantitative data, statistical data analysis was done on the data. This paper manifests the multidimensional framework pertaining to artificial intelligence.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-4258-6_101,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-981-16-2641-8_48,A Study on Buying Attitude on Facebook in the Digital Transformation Era: A Machine Learning Application,Data Engineering for Smart Systems,10.1007/978-981-16-2641-8_48,Springer,2022-01-01,"Khoa, Bui Thanh Anh, Ho Nhat Ly, Nguyen Minh Truong, Nguyen Xuan The attitude will have a massive impact on the purchase, and the customer will have a very different attitude when they shop on social networks, i.e., Facebook. Because of the above relationship, the purpose of this research is to find out the key factors affecting the buying attitude of young people on Facebook, especially during the digital transformation era. The research combined qualitative and quantitative research methods. Moreover, the development of computing strongly impacts on the research result. This study’s result based on the supervised learning of machine learning pointed out that informativeness, entertainment, interactivity, credibility, and personalization positively affected the buying attitude; irritation and negative politeness negatively impacted on the buying attitude of young people on Facebook in the digital transformation era. Some managerial implications were also proposed.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-2641-8_48,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-030-97874-7_28,Role of Artificial Intelligence and Computer Technology in the Interaction of E-Commerce Network Consumption,Cyber Security Intelligence and Analytics,10.1007/978-3-030-97874-7_28,Springer,2022-01-01,"The advancement of AI and computer technology is an important force to promote the development of e-commerce. With the development of e-commerce, online consumption has become an indispensable consumption mode in people’s daily life. Our country’s economy is undergoing a transition from high-speed development to high-quality development. Based on this, this article studies the role of AI (artificial intelligence) and computer technology in the interaction of e-commerce network consumption. This article takes AI and computer technology as the research object and analyzes its role in promoting e-commerce network consumption interaction. And taking college students in H city as the research object, mainly from the importance of the platform and the influencing factors of consumer interaction, it analyzes the college students’ understanding of online consumption interaction. The survey shows that 66.49% think that the construction of online consumer interactive platforms is “very important” and “relatively important”, and 27.64% think “general”. This shows that the online consumer interactive platform is more important in the consciousness of college students, and college students have a high degree of acceptance and recognition of the online consumer activity platform.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-97874-7_28,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-031-05237-8_36,Application of Artificial Intelligence Technology in the Field of Livestreaming E-Commerce,Application of Intelligent Systems in Multi-modal Information Analytics,10.1007/978-3-031-05237-8_36,Springer,2022-01-01,"Today, the network as a new way of social gradually changing people’s way of life, the development of mobile Internet platforms for social networking and technical support, live electrical business has gradually become the current hot way of online shopping, whether in the traditional shopping electric business platform, or in some hot short video platform, Livestreaming e-commerce has entered a period of wild and savage growth. On the other hand, with the rapid development of science and technology and economy, artificial intelligence technology is also changing people’s living and consumption habits, especially in the field of e-commerce. With its strong technical advantages, ARTIFICIAL intelligence technology provides strong technical support for the development of livestreaming e-commerce. Based on the background, the paper focuses on the application of artificial intelligence technology in the field of livestreaming e-commerce, starting with the concept of artificial intelligence technology and livestreaming e-commerce.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-05237-8_36,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-030-96908-0_25,Network Security Design of E-commerce Sales Management System Based on Neural Network Algorithm,Cyber Security Intelligence and Analytics,10.1007/978-3-030-96908-0_25,Springer,2022-01-01,"With the continuous development of the e-commerce marketing management system and the expansion of the network scale, the security of the e-commerce marketing management network is under more and more threats, and the attacks are becoming more and more serious. Frequent network security incidents have caused huge losses to the e-commerce marketing management system, and a variety of network security technologies need to be used to solve them. The purpose of this paper is to study the network security design of e-commerce sales management system based on neural network algorithm. This paper designs a complete network security intrusion detection system, from the design of each module to the design of the entire system. The system uses the optimized neural network as the intrusion detection algorithm, and tests the detection accuracy of the overall data detection module. Finally, the development of the entire system is completed, and the functional tests of the various modules of the system are carried out. Experimental research shows that the predicted value of the simulation experiment results in this paper is very close to the actual risk assessment results, and the error between the two is less than 2%.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-96908-0_25,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-030-96296-8_12,Customer Journey: Applications of AI and Machine Learning in E-Commerce,"New Realities, Mobile Systems and Applications",10.1007/978-3-030-96296-8_12,Springer,2022-01-01,"In the past decade, ownership and usage of mobile devices has grown in a rapid manner, with users putting trust into these devices for online purchases. Corporations like Booking are reporting a higher number of interactions through mobile devices than on desktops, making these an important medium for online advertising and recommendations used by e-commerce applications. Coupled with the recent advances in artificial intelligence systems and machine learning algorithms, we aim to explore how these developments in the field affect the customer’s journey, taking into account the aforementioned trends, as well as the personal user data that these may require to provide proper results. In this manner, we conduct a systematic literature review, using a transparent and thorough process for searching and analysing the recent bibliography, over the last couple of years, focused on intelligent applications in the customer journey.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-96296-8_12,springer,e-commerce,'e-commerce' AND 'machine learning' AND ('real-world' AND 'deploy')
