doi,title,publisher,content_type,abstract,html_url,publication_title,publication_date,database,query_name,query_value
10.1109/SysCon53536.2022.9773890,creating a digital twin of an insider threat detection enterprise using model-based systems engineering,IEEE,Conferences,"Inference Enterprise Modeling (IEM) is a methodology developed to address test and evaluation limitations that insider threat detection enterprises face due to a lack of ground truth and/or missing data. IEM uses a collection of statistical, data processing, analysis, and machine learning techniques to estimate and forecast the performance of these enterprises. As part of developing the IEM method, models satisfying various detection system evaluation requirements were created. In this work, we extend IEM as a digital twin generation technique by representing modeled processes as executable UML Activity Diagrams and tracing solution processes to problem requirements using ontologies. Using the proposed framework, we can rapidly prototype a digital twin of a detection system that can also be imported and executed in systems engineering simulation software tools such as Cameo Enterprise Architecture Simulation Toolkit. Cyber security and threat detection is a continuous process that requires regular maintenance and testing throughout its lifecycle, but there often exists access issues for sensitive and private data and proprietary detection model details to perform adequate test and evaluation activities in the live production environment. To solve this issue, organizations can use a digital twin technique to create a real-time virtual counterpart of the physical system. We describe a method for creating digital twins of live and/or hypothetical insider threat detection enterprises for the purpose of performing test and evaluation activities on continuous monitoring systems that are sensitive to disruptions. In this work, we use UML Activity Diagrams to leverage the integrated simulation capabilities of Model-Based Systems Engineering (MBSE).",https://ieeexplore.ieee.org/document/9773890/,2022 IEEE International Systems Conference (SysCon),25-28 April 2022,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
10.1109/SysCon48628.2021.9447069,design strategies for integrating artificial intelligence into systems engineering environment,IEEE,Conferences,"The use of artificial intelligence capabilities for developing airborne safety-critical systems has been troublesome to the aerospace industry. This technology inserts new sources of non-determinism on process execution, increasing difficulty to ensure safety requirements. In this work, we evaluate the artificial intelligence capabilities for improving systems engineering methodology. From this analysis, we present design strategies to support the tool qualification process. The design strategies are a sound basis for applying artificial intelligence into the tools employed during the whole airborne systems life cycle.",https://ieeexplore.ieee.org/document/9447069/,2021 IEEE International Systems Conference (SysCon),15 April-15 May 2021,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
10.1109/ISSE54508.2022.10005487,examples of ai-based assistance systems in context of model-based systems engineering,IEEE,Conferences,"Digitization is changing many fields of our society. Technical systems in particular are undergoing major changes. Tomorrow’s systems are characterized by their autonomy, high level of interconnection, and socio-technical interfaces. These systems can no longer be developed by one engineering discipline alone, but require interdisciplinary development teams. This type of development requires a high degree of collaboration, communication, and orchestration. Model-Based Systems Engineering (MBSE) supports engineers in the interdisciplinary development of future systems. MBSE uses models to generate a unified and complete view of the system. This allows changes to be easily tracked and the visualization helps to understand the system discipline-independent. The creation of these models still requires high effort. New AI technologies can be used to derive potential assistant systems in the context of MBSE. This paper shows realized examples of AI-based assistance systems. They are motivated by the experience of using MBSE in research and development projects with high complexity and inter-disciplinarity. The presented results are defined and first prototypically realized assistance within student projects.",https://ieeexplore.ieee.org/document/10005487/,2022 IEEE International Symposium on Systems Engineering (ISSE),24-26 Oct. 2022,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
10.1109/SYSOSE.2019.8753852,experiences in evolving system-of-systems engineering methodology to address pain points,IEEE,Conferences,"The growing interest in System-of-Systems has resulted in rapid and widespread application of its concepts to a variety of problems. While this generated a large number of novel and valuable techniques, tools, and methodologies in System-of-Systems Engineering, it also broadened the problem domains, and subsequently made it difficult to achieve a high degree of coordination and cohesion in the discipline. Previous attempts at creating a formal structure to System-of-Systems Engineering provided valuable support to practitioners, but have been sometimes disconnected from the current practical needs in the discipline, leaving behind some pain points that still need to be addressed. In this work, we propose a different perspective to deal with the pain points: based on our experience and on analysis of the current challenges of System-of-Systems Engineering, we identify potential research directions which are based on domain-agnostic methodology, but of interest to a variety of problems in System-of-Systems. This dual feature of the research directions is explored here to identify a connection between the necessity of establishing formal and generic procedures for System-of-Systems Engineering along with the usability and utility of practical tools and techniques for applied problems.",https://ieeexplore.ieee.org/document/8753852/,2019 14th Annual Conference System of Systems Engineering (SoSE),19-22 May 2019,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
10.1109/ICTMOD59086.2023.10438129,exploring data-driven model-based systems engineering: a systematic literature review,IEEE,Conferences,"Digitalization is changing the way we work today, driven primarily by digital and data-driven technologies and methodologies such as Model-Based Systems Engineering (MBSE). MBSE focuses on formal models of a system to manage complexity and system properties. By analyzing and integrating data from various sources, system models, underlying development processes, and the later product can be optimized. Although the potentials are many, the research, integration, and application of data-driven methods, such as data analytics, into MBSE is rare. Hence, this study aims to define the aspects, potentials, and challenges of data-driven model-based systems engineering. In order to answer our research questions, a comprehensive systematic literature review is performed. Based on the results, a detailed initial description of data-driven model-based systems engineering with six aspects is deduced. In addition, the potentials, and challenges of data-driven model-based systems engineering are identified. The aspects, potentials, and challenges enable a closer look at the topic and at the same time reveal future demands and a new research area.",https://ieeexplore.ieee.org/document/10438129/,"2023 IEEE International Conference on Technology Management, Operations and Decisions (ICTMOD)",22-24 Nov. 2023,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
10.1109/SysCon53536.2022.9773875,identifying ai opportunities in donor kidney acceptance: incremental hierarchical systems engineering approach,IEEE,Conferences,"The current organ placement process for transplantation is an evolving system of systems with emergent behavior. This highly integrated complex system consists of Organ Procurement Organizations (OPOs), Transplant Centers (TXC), patients, and their interactions. The number of waitlisted kidney candidates is nearly five times the available supply. Unfortunately, over twenty percent of donated deceased donor kidneys (supply) are discarded due to issues with kidney quality. While some of this discard is medically necessary, some represent a lost opportunity. One approach is to develop a decision support system to identify the right candidate for the right donor at the right time and then communicate that analysis to various stakeholders in different locations over time. This paper uses an incremental hierarchical systems engineering approach to capture the current kidney allocation systems architecture and identify opportunities for an Artificial Intelligence (AI) decision support system to reduce kidney discard. The incremental hierarchical (top to bottom) approach was combined with model-based system engineering (MBSE) to aid in eliciting stakeholders’ needs, behaviors, boundaries, and interactions. This approach led to a structured development process for the attractor “reducing kidney discard” and facilitated systematically documenting the opportunity space. Stakeholders reviewed proposed AI decision support systems, ensuring that decision points with more significant opportunities were addressed. Ultimately, the effectiveness of the systems engineering approach is justified with a data-driven deep learning TXC decision support system validated by transplant surgeons. Future work will include developing data-driven models for all stakeholders using current data incorporating the most recent kidney allocation policy changes.",https://ieeexplore.ieee.org/document/9773875/,2022 IEEE International Systems Conference (SysCon),25-28 April 2022,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
10.1109/INDIN51773.2022.9976107,integration of machine learning task definition in model-based systems engineering using sysml,IEEE,Conferences,"In order to allow Systems Engineers to utilize data produced in cyber-physical systems (CPS), they have to cooperate with data-scientists for custom data-extraction, data-preparation, and/or data-transformation mechanisms. While interfaces in CPS systems might be generic, the data that is produced for custom application needs has to be transformed and merged in very specific ways, to allow systems engineers proper interpretation and insight-extraction. In order to enable efficient cooperation between systems engineers and data scientists, the systems engineers have to provide a fine-grained specification that (a) describes all parts of the CPS, (b) how they might interact, (c) what data is exchanged between them, and (d) how the data inter-relates. A data scientists can then iteratively (including further refinements of the specification) prepare the necessary custom machine-learning models and components. Therefore, this work introduces a method supporting the collaborative definition of machine learning tasks by leveraging model-based systems engineering in the formalization of the systems modeling language SysML. The method supports the identification and integration of various data sources, the required definition of semantic connections between data attributes and the definition of the data processing steps within the machine learning support. Integrating machine learning-specific properties in systems engineering techniques allows non-data scientists to define a machine learning problem, document knowledge on the data, and further supports data scientists to use the formalized knowledge as input for an implementation.",https://ieeexplore.ieee.org/document/9976107/,2022 IEEE 20th International Conference on Industrial Informatics (INDIN),25-28 July 2022,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
10.1109/WINCOM59760.2023.10322988,intelligent systems engineering in open pit mines: intelligent systems for mining fleet management,IEEE,Conferences,"The open pit mining industry is a pillar of the global economy, yet it faces challenges in terms of safety, operational efficiency and environmental impact. To overcome these challenges, intelligent systems and artificial intelligence (AI) offer unique opportunities to improve the productivity and sustainability of mining. This article explores how intelligent systems engineering applied to the systems lifecycle is revolutionising the open pit mining industry. Applying this approach, we will define an intelligent real-time fleet management system for mining equipment (trucks, shovels), based on stakeholder requirements using SysML diagrams.",https://ieeexplore.ieee.org/document/10322988/,2023 10th International Conference on Wireless Networks and Mobile Communications (WINCOM),26-28 Oct. 2023,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
10.1109/ISSE51541.2021.9582541,interaction between capabilities of model based systems engineering on sensor models,IEEE,Conferences,"In modern product development, models are often used for different purposes, e.g., system synthesis, trade-off analysis of system parameters or visualization and creation of design concepts. For some models, this purpose as well as the model itself might change over time. New interactions with the target system can occur and new details are added over time. Both have to be integrated immediately into the development procedure. When models are not maintained up to date and not used by different stakeholders, the benefits of the model-based approach are lessened due to the effort for generation and maintenance. The five development capabilities of MBSE, comprising Systems Environment Analytics (SEA), Systems Definition and Derivation (SDD), Systems Interaction Modeling (SIM), Systems Lifecycle Engineering (SLE) and the MBSE Capability and Maturation Matrix (CMM) address this topic on a capability level.In this article, the authors point out the interaction between these development capabilities on the example of a Pedestrian Emergency Braking System (PEBS) development in automotive industry, with a focus on sensor models. It will be shown exemplary how one development capability might influence another and how this interaction supports the development of complex systems.",https://ieeexplore.ieee.org/document/9582541/,2021 IEEE International Symposium on Systems Engineering (ISSE),13 Sept.-13 Oct. 2021,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
10.1109/ISSE46696.2019.8984550,learning systems engineering domain ontologies from text documents,IEEE,Conferences,"Ontologies are playing an increasingly important role in knowledge management, and their functions have been appreciated and exploited by a broad range of communities, including systems engineering researchers and practitioners. Encompassing domain-related vocabularies, concepts, concept hierarchy, along with the properties and relationships, domain ontologies are becoming a promising medium for knowledge sharing and exchange. With the emergence of the semantic web and big data, learning domain ontologies from text is becoming a cutting-edge technique as it is an automatic process of deriving ontological knowledge. Specifically, a set of representative concepts and semantic relations can be rapidly derived from unstructured text documents in a hierarchical structure to model a domain. In this paper, we aim at exploiting the ontology learning approach to extract a domain ontology from systems engineering handbooks. An approach is proposed for learning terms, concepts, taxonomic and non-taxonomic relations. By incorporating both linguistic-based and statistical-based natural language processing techniques, we realized an automatic detection of complex domain terms and conceptualized the systems engineering body of knowledge in a semantic fashion. To evaluate the proposed approach, a case study is conducted, wherein the hybrid approach is applied with template-driven and machine learning algorithms. The result shows that the proposed approach has a robust performance in decreasing ontology development costs. This paper contributes to a good starting point for learning systems engineering ontologies to enhance knowledge acquisition and management.",https://ieeexplore.ieee.org/document/8984550/,2019 International Symposium on Systems Engineering (ISSE),1-3 Oct. 2019,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
10.1109/ICALTER54105.2021.9675117,model based on machine learning to alert early on the academic performance that a systems engineering student would have upon graduation,IEEE,Conferences,"Academic performance is very important evidence that shows the quality of educational programs, because many interest groups expect universities to adequately prepare their students. However, there are different studies that show that recent graduates do not have the skills required by the labor market. In this sense, a review of the literature was made regarding technological solutions related to alerts, prediction or early measurement of the graduate's academic performance, finding that the vast majority of research focused on predicting academic performance in classroom or classroom courses. virtual or in the prediction of student dropout, but the issue of early prediction of the academic performance that a student should upon graduation has not been studied much. Due to this, a computational model based on Machine Learning was developed that allows early warning of the academic performance that a Systems Engineering student would have upon graduation and in this way improvement actions can be proposed before the students leave the university. For this, the CRISP-DM methodology were used, arriving to determine that the model trained with Ensemble (Subspace discriminant) obtained greater precision: 81.4%.",https://ieeexplore.ieee.org/document/9675117/,2021 IEEE 1st International Conference on Advanced Learning Technologies on Education & Research (ICALTER),16-18 Dec. 2021,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
10.1109/SEAA.2015.75,model-based risk assessment in multi-disciplinary systems engineering,IEEE,Conferences,"In industrial production systems engineering projects, the work of software managers depends on engineering artifacts coming from multiple disciplines. In particular, it is important to software managers to assess the project risk from the status and evolution of various heterogenous distributed engineering artifacts. Thus, software risk management is most often an error prone and cumbersome task in such projects. To tackle this challenge, we introduce a model-based foundation for risk assessment in multi-disciplinary systems engineering projects. In particular, we build on the recent modeling support for the Automation ML (AML) standard which enables representing data coming from different engineering disciplines as models and employ a linking language to reason on a set of distributed engineering artifacts and their relationships. Based on this pillars, we propose in this paper a dedicated metric suite and measurement support for AML as an important ingredient for efficient risk assessment of heterogenous and distributed engineering data. We evaluate the feasibility of the proposed approach by providing tool support on top of the Eclipse Modeling Framework (EMF) and demonstrate its application with a showcase based on a real-world case study.",https://ieeexplore.ieee.org/document/7302486/,2015 41st Euromicro Conference on Software Engineering and Advanced Applications,26-28 Aug. 2015,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
10.1109/DEXA.2005.137,model-based self-managing systems engineering,IEEE,Conferences,"For many years, the vision of smart computing where systems can function and/or manage themselves independently from human intervention has provided numerous theoretical challenges to research communities ranging from intelligent systems and cybernetics to AI communities. These research trends have now been further fuelled by the IBM autonomic computing initiative, where biologically inspired concepts inform the development of systems that can adapt autonomously to their users’ requirements and environments. This paper considers the extent to which well-established general systems concepts might be valuable in the design of autonomic systems. The main two approaches considered are Checkland’s Soft Systems Methodology (SSM) and Beer’s Viable Systems Model (VSM). The paper summarizes the relevant aspects of each approach and demonstrates their potential through the provision of an illustrative case study. Moreover, the paper illustrates how SSM and VSM approaches facilitate autonomic systems engineering by the capture of functional and non-functional application requirements such as lifetime self-management policies and operational tolerances.",https://ieeexplore.ieee.org/document/1508263/,16th International Workshop on Database and Expert Systems Applications (DEXA'05),22-26 Aug. 2005,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
10.1109/ICSMC.2003.1245655,modelling a network security systems using multi-agents systems engineering,IEEE,Conferences,"Recent developments have made it possible to interoperate complex business applications at much lower costs. Application interoperation, along with business process reengineering can result in significant savings by eliminating work created by disconnected business processes due to isolated business applications. However, we believe much greater productivity benefits can be achieved by facilitating timely decision-making, utilizing information from multiple enterprise perspectives. To stay competitive in this current scenario, it is crucial for organizations to react quickly to changing security factors, such as virus attack, active intrusion, new technologies, and cost of disaster recovery. Such information security changes often encourage the creation of new security schemas or security improvements. Accommodating frequent systems information changes requires a network security system be more flexible than currently prevalent systems. Consequently, there has recently been an increasing interest in flexible network security and disaster recovery systems.",https://ieeexplore.ieee.org/document/1245655/,"SMC'03 Conference Proceedings. 2003 IEEE International Conference on Systems, Man and Cybernetics. Conference Theme - System Security and Assurance (Cat. No.03CH37483)",8-8 Oct. 2003,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
10.1109/ICE.2017.8279921,no need to learn from each other? — potentials of knowledge modeling in autonomous vehicle systems engineering towards new methods in multidisciplinary contexts,IEEE,Conferences,"Engineering autonomous driving functions has become a dramatic challenge in automotive engineering since it is now required to integrate knowledge from multi-disciplinary domains. In this context, the widespread engineering methods are showing their limit since they mainly integrate technological centered point of view. Thus, these new requirements lead naturally to the design of new method for engineering in automotive field. The goal of this paper is to sketch an overview of the possible improvements that Knowledge Modeling and ontologies can bring to Systems Engineering and especially in the case of Autonomous Driving functions.",https://ieeexplore.ieee.org/document/8279921/,"2017 International Conference on Engineering, Technology and Innovation (ICE/ITMC)",27-29 June 2017,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
10.1109/AIMSEC.2011.6010337,notice of retraction: thinking pattern and its blockdiagram for social management systems engineering,IEEE,Conferences,This article has been retracted by the publisher.,https://ieeexplore.ieee.org/document/6010337/,"2011 2nd International Conference on Artificial Intelligence, Management Science and Electronic Commerce (AIMSEC)",8-10 Aug. 2011,ieeexplore,systems engineering,'systems engineering' AND ('generative ai' OR 'artificial intelligence')
