id,type,publication,publisher,publication_date,database,title,url,abstract,domain
10.1007/978-3-030-87178-9_66,Book Series,Lecture Notes in Networks and Systems,scopus,2022-01-01,scopus,On the Issue of Liability for Harm Caused by the Actions of Drones Using Artificial Intelligence,https://api.elsevier.com/content/abstract/scopus_id/85115857520,,autonomous vehicle
10.1007/978-3-030-84760-9_55,Book Series,Lecture Notes in Networks and Systems,scopus,2022-01-01,scopus,Traffic Sign Detection and Recognition for Hazy Images: ADAS,https://api.elsevier.com/content/abstract/scopus_id/85115654445,,autonomous vehicle
10.1007/978-3-030-84760-9_14,Book Series,Lecture Notes in Networks and Systems,scopus,2022-01-01,scopus,Deep Learning Approach to Classify Road Traffic Sign Images,https://api.elsevier.com/content/abstract/scopus_id/85115653345,,autonomous vehicle
10.1007/978-3-030-85540-6_76,Book Series,Lecture Notes in Networks and Systems,scopus,2022-01-01,scopus,Can Artificial Intelligence Be Held Responsible?,https://api.elsevier.com/content/abstract/scopus_id/85115637958,,autonomous vehicle
10.1007/978-3-030-85540-6_1,Book Series,Lecture Notes in Networks and Systems,scopus,2022-01-01,scopus,"Human and Machine Trust Considerations, Concerns and Constraints for Lethal Autonomous Weapon Systems (LAWS)",https://api.elsevier.com/content/abstract/scopus_id/85115623709,,autonomous vehicle
10.1007/978-981-16-3880-0_20,Book Series,Lecture Notes in Electrical Engineering,scopus,2022-01-01,scopus,Machine Learning-Based Imaging in Connected Vehicles Environment,https://api.elsevier.com/content/abstract/scopus_id/85115168755,,autonomous vehicle
,Book Series,Lecture Notes in Networks and Systems,scopus,2022-01-01,scopus,"4th International Conference on Intelligent Sustainable Systems, ICISS 2021",https://api.elsevier.com/content/abstract/scopus_id/85115148541,,autonomous vehicle
10.1007/978-981-16-2354-7_3,Book Series,Lecture Notes in Electrical Engineering,scopus,2022-01-01,scopus,Density-Based Remote Override Traffic Control System,https://api.elsevier.com/content/abstract/scopus_id/85115126753,,autonomous vehicle
10.1016/j.ssci.2021.105479,Journal,Safety Science,scopus,2022-01-01,scopus,Deep learning for autonomous vehicle and pedestrian interaction safety,https://api.elsevier.com/content/abstract/scopus_id/85114991487,"
                  The present work aims to study how deep learning approaches solve the safety problems in the interaction between autonomous vehicles and pedestrians. A Vehicle-Pedestrian Detection (VPD) algorithm based on Convolutional Neural Network (CNN) is proposed regarding the massive amounts of parameters during feature extraction of traditional vehicle–pedestrian interaction algorithms. Furthermore, the Squeezenet algorithm is applied to extract traffic characteristics with fewer parameters. The performance of the proposed algorithm is analyzed through simulation experiments. Results demonstrate that when the successful transmission probability reaches 100% and the λ value is 0.01–0.05, the proposed algorithm can provide the result closest to the actual value, with the smallest data delay and the highest data transmission security. In different categories, the proposed algorithm can provide the highest accuracy as the number of iterations increases compared with other algorithms (AlexNet, DenseNet, VGGNet, IGCNet, and ResNet), which can accurately forecast traffic safety accidents. The proposed algorithm can provide an accuracy of 81.98%, an improvement of at least 1.94% over other advanced CNNs, and at least 3.3% over algorithms included in comparative simulations. Hence, it can recognize and identify safe interactions between autonomous vehicles and pedestrians. Through experiments, the constructed algorithm can significantly reduce the data transmission delay, improve the prediction accuracy of the safe interaction between autonomous vehicles and pedestrians, and increase the recognition accuracy remarkably, which can provide experimental references for the intelligent development of the transportation industry in the future.
               ",autonomous vehicle
10.32604/CSSE.2022.018430,Journal,Computer Systems Science and Engineering,scopus,2022-01-01,scopus,A particle swarm optimization based deep learning model for vehicle classification,https://api.elsevier.com/content/abstract/scopus_id/85114781303,,autonomous vehicle
10.1016/j.sigpro.2021.108309,Journal,Signal Processing,scopus,2022-01-01,scopus,A review on early wildfire detection from unmanned aerial vehicles using deep learning-based computer vision algorithms,https://api.elsevier.com/content/abstract/scopus_id/85114741439,"
                  Wildfire is one of the most critical natural disasters that threaten wildlands and forest resources. Traditional firefighting systems, which are based on ground crew inspection, have several limits and can expose firefighters’ lives to danger. Thus, remote sensing technologies have become one of the most demanded strategies to fight against wildfires, especially UAV-based remote sensing technologies. They have been adopted to detect forest fires at their early stages, before becoming uncontrollable. Autonomous wildfire early detection from UAV-based visual data using different deep learning algorithms has attracted significant interest in the last few years. To this end, in this paper, we focused on wildfires detection at their early stages in forest and wildland areas, using deep learning-based computer vision algorithms to prevent and then reduce disastrous losses in terms of human lives and forest resources.
               ",autonomous vehicle
10.13052/jmm1550-4646.1811,Journal,Journal of Mobile Multimedia,scopus,2022-01-01,scopus,Service orchestration for object detection on edge and cloud in dependable industrial vehicles,https://api.elsevier.com/content/abstract/scopus_id/85114142271,,autonomous vehicle
10.1007/978-3-030-84910-8_15,Book Series,Lecture Notes in Networks and Systems,scopus,2022-01-01,scopus,A Movement Adjustment Method for DQN-Based Autonomous Aerial Vehicle,https://api.elsevier.com/content/abstract/scopus_id/85113767273,,autonomous vehicle
,Book Series,Lecture Notes in Networks and Systems,scopus,2022-01-01,scopus,"13th International Conference on Intelligent Networking and Collaborative Systems, INCoS 2021",https://api.elsevier.com/content/abstract/scopus_id/85113730906,,autonomous vehicle
,Book Series,EAI/Springer Innovations in Communication and Computing,scopus,2022-01-01,scopus,"5th EAI International Conference on Management of Manufacturing Systems, MMS 2020",https://api.elsevier.com/content/abstract/scopus_id/85113556429,,autonomous vehicle
10.1007/978-3-030-82193-7_8,Book Series,Lecture Notes in Networks and Systems,scopus,2022-01-01,scopus,A Vision Based Deep Reinforcement Learning Algorithm for UAV Obstacle Avoidance,https://api.elsevier.com/content/abstract/scopus_id/85113266853,,autonomous vehicle
10.1007/978-981-33-4597-3_80,Book Series,Lecture Notes in Electrical Engineering,scopus,2022-01-01,scopus,Rain Classification for Autonomous Vehicle Navigation Using Machine Learning,https://api.elsevier.com/content/abstract/scopus_id/85112559795,,autonomous vehicle
10.1007/978-981-16-1866-6_42,Book Series,Lecture Notes on Data Engineering and Communications Technologies,scopus,2022-01-01,scopus,Obstacle Avoidance and Ranging Using LIDAR,https://api.elsevier.com/content/abstract/scopus_id/85112004505,,autonomous vehicle
10.1007/978-981-16-0739-4_47,Book Series,Lecture Notes in Networks and Systems,scopus,2022-01-01,scopus,Policy-Approximation Based Deep Reinforcement Learning Techniques: An Overview,https://api.elsevier.com/content/abstract/scopus_id/85112004348,,autonomous vehicle
10.1007/978-3-030-81007-8_108,Book Series,Lecture Notes on Data Engineering and Communications Technologies,scopus,2022-01-01,scopus,Vision-Based Landing Site Detection for Unmanned Aerial Vehicle: A Review,https://api.elsevier.com/content/abstract/scopus_id/85111899878,,autonomous vehicle
10.1007/978-3-030-79728-7_16,Book Series,Lecture Notes in Networks and Systems,scopus,2022-01-01,scopus,Simulation Results of a DQN Based AAV Testbed in Corner Environment: A Comparison Study for Normal DQN and TLS-DQN,https://api.elsevier.com/content/abstract/scopus_id/85111454477,,autonomous vehicle
10.1016/j.ijleo.2021.168197,Journal,Optik,scopus,2021-12-01,scopus,Single Image Haze Removal Based on transmission map estimation using Encoder-Decoder based deep learning architecture,https://api.elsevier.com/content/abstract/scopus_id/85117783621,"
                  Haze removal is an essential requirement in autonomous vehicle applications for identifying different objects on the road. Most of the available techniques are based on different constraints/priors. The important parameters required for recovering the ground truth from hazy image are transmission map and air light. In this paper, we proposed a learning-based Encoder-Decoder deep learning architecture for transmission map estimation. Based on the assumption that at least twenty percent of the outdoor image includes with sky region and hence airlight is calculated as average of the twenty percent brightest pixels of the image. These two parameters namely transmission map and airlight were applied in atmospheric scattering model for ground truth image recovery. In Encoder-Decoder architecture, Max pooling layer, dropout layer was used for feature learning and efficient generalization respectively. The proposed architecture was trained on different datasets like NYU Depth data set, FRIDA and RESIDE Dataset for better generalization on unseen data. Experimental results shows that the proposed method has shown better performance compared to the existing state of the art methods.
               ",autonomous vehicle
10.1016/j.oceaneng.2021.109890,Journal,Ocean Engineering,scopus,2021-12-01,scopus,An improved ant colony optimization algorithm for unmanned surface vehicle local path planning with multi-modality constraints,https://api.elsevier.com/content/abstract/scopus_id/85117728046,"
                  The increase application of machine learning and artificial intelligence in the field of robotics, have emerged the need for real time algorithms for autonomous unmanned aircraft and surface vehicles. In recent years, various studies have been conducted for path planning of unmanned surface vehicle (USV), especially to maritime transportation. Most of the traditional approaches include optimization algorithms for finding the shortest or fastest path. However, USV motion in complex environments demand multi-objective optimization and multi-modality constraints to cope with dynamic environments and moving obstacles. To this end, an improved Ant Colony Optimization with Fuzzy Logic (ACO-FL) is proposed to deal with local path planning for obstacle avoidance by taking into account wind, current, wave and dynamic obstacles. The proposed algorithm was compared to original ACO and popular Bug algorithm in simulation tests. The results showed that ACO-FL reached better performance compared to the other algorithms under examination in terms of optimal solution and convergence speed. Thus, the proposed algorithm can be considered as an effective approach for path planning of USVs.
               ",autonomous vehicle
10.1016/j.trc.2021.103417,Journal,Transportation Research Part C: Emerging Technologies,scopus,2021-12-01,scopus,A 3D game theoretical framework for the evaluation of unmanned aircraft systems airspace integration concepts,https://api.elsevier.com/content/abstract/scopus_id/85117700744,"
                  Predicting the outcomes of integrating Unmanned Aerial System (UAS) into the National Airspace System (NAS) is a complex problem, which is required to be addressed by simulation studies before allowing the routine access of UAS into the NAS. This paper focuses on providing a 3-dimensional (3D) simulation framework using a game-theoretical methodology to evaluate integration concepts using scenarios where manned and unmanned air vehicles co-exist. In the proposed method, the human pilot interactive decision-making process is incorporated into airspace models which can fill the gap in the literature where the pilot behavior is generally assumed to be known a priori. The proposed human pilot behavior is modeled using a dynamic level-k reasoning concept and approximate reinforcement learning. The level-k reasoning concept is a notion in game theory and is based on the assumption that humans have various levels of decision making. In the conventional “static” approach, each agent makes assumptions about his or her opponents and chooses his or her actions accordingly. On the other hand, in the dynamic level-k reasoning, agents can update their beliefs about their opponents and revise their level-k rule. In this study, Neural Fitted Q Iteration, which is an approximate reinforcement learning method, is used to model time-extended decisions of pilots with 3D maneuvers. An analysis of UAS integration is conducted using an Example 3D scenario in the presence of manned aircraft and fully autonomous UAS equipped with sense and avoid algorithms.
               ",autonomous vehicle
10.3390/drones5040105,Journal,Drones,scopus,2021-12-01,scopus,A monocular vision obstacle avoidance method applied to indoor tracking robot,https://api.elsevier.com/content/abstract/scopus_id/85116274432,,autonomous vehicle
10.1007/s11160-021-09667-7,Journal,Reviews in Fish Biology and Fisheries,scopus,2021-12-01,scopus,Deep learning algorithm as a strategy for detection an invasive species in uncontrolled environment,https://api.elsevier.com/content/abstract/scopus_id/85114329393,,autonomous vehicle
10.1186/s10033-021-00598-9,Journal,Chinese Journal of Mechanical Engineering (English Edition),scopus,2021-12-01,scopus,ML-ANet: A Transfer Learning Approach Using Adaptation Network for Multi-label Image Classification in Autonomous Driving,https://api.elsevier.com/content/abstract/scopus_id/85113713651,,autonomous vehicle
10.1016/j.ssci.2021.105448,Journal,Safety Science,scopus,2021-12-01,scopus,Investigation of pedestrian jaywalking behaviour at mid-block locations using artificial neural networks,https://api.elsevier.com/content/abstract/scopus_id/85113502346,"
                  This research presents a framework based on artificial neural networks (ANNs) to predict jaywalker’s trajectory while crossing the road. In this process, different causal and conditional variables related to jaywalking, such as, gender, direction of crossing, walking or running, cell phone use, roadway lane number, etc. are taken as input variables. The dataset comprises of 2504 samples which is collected under non-lane based heterogeneous traffic conditions. Through testing predictive performance of several ANN architectures based on correlation co-efficient and mean square error, the best ANN architecture to predict jaywalker’s movement is determined. The optimal ANN architecture comprises of 9 input nodes, 10 hidden nodes and 1 output node. This study also determines the microscopic variables, i.e., speed, flow and density, associated with jaywalking. The results indicate that the average speed of male jaywalkers is higher than female jaywalkers. The density is found to be higher in the last lanes of the crossing paths. In addition, this research develops jaywalker trajectories in order to understand their position shifting strategies. Findings suggest that ‘median to sidewalk’ movement trajectories tend to move closer to the foot-over bridge, whereas, the ‘sidewalk to median’ movement trajectories tend to move further away from foot-over bridge. The outcome of this research is expected to assist driver assistance technology as well as Connected and Autonomous Vehicle (CAV) technologies by allowing vehicles to safely navigate through both clustered and individual jaywalkers.
               ",autonomous vehicle
10.1016/j.chb.2021.106944,Journal,Computers in Human Behavior,scopus,2021-12-01,scopus,"AI, you can drive my car: How we evaluate human drivers vs. self-driving cars",https://api.elsevier.com/content/abstract/scopus_id/85111058188,"
                  This study tests how individuals attribute responsibility to an artificial intelligent (AI) agent or a human agent based on their involvement in a negative or positive event. In an online, vignette experimental between-subjects design, participants (n = 230) responded to a questionnaire measuring their opinions about the level of responsibility and involvement attributed to an AI agent or human agent across rescue (i.e., positive) or accident (i.e., negative) driving scenarios. Results show that individuals are more likely to attribute responsibility to an AI agent during rescues, or positive events. Also, we find that individuals perceive the actions of AI agents similarly to human agents, which supports CASA framework's claims that technologies can have agentic qualities. In order to explain why individuals do not always attribute full responsibility for an outcome to an AI agent, we use Expectancy Violation Theory to understand why people credit or blame artificial intelligence during unexpected events. Implications of findings for practical applications and theory are discussed.
               ",autonomous vehicle
10.1186/s10033-021-00568-1,Journal,Chinese Journal of Mechanical Engineering (English Edition),scopus,2021-12-01,scopus,Deep Learning Based Data Fusion for Sensor Fault Diagnosis and Tolerance in Autonomous Vehicles,https://api.elsevier.com/content/abstract/scopus_id/85110898180,,autonomous vehicle
10.1038/s41598-021-90624-6,Journal,Scientific Reports,scopus,2021-12-01,scopus,Total nitrogen estimation in agricultural soils via aerial multispectral imaging and LIBS,https://api.elsevier.com/content/abstract/scopus_id/85108152336,,autonomous vehicle
10.1186/s13677-021-00246-6,Journal,Journal of Cloud Computing,scopus,2021-12-01,scopus,Computation offloading strategy based on deep reinforcement learning for connected and autonomous vehicle in vehicular edge computing,https://api.elsevier.com/content/abstract/scopus_id/85107561846,,autonomous vehicle
10.1007/s13198-021-01127-6,Journal,International Journal of Systems Assurance Engineering and Management,scopus,2021-12-01,scopus,Deep learning using computer vision in self driving cars for lane and traffic sign detection,https://api.elsevier.com/content/abstract/scopus_id/85105932783,,autonomous vehicle
10.1038/s42005-021-00588-2,Journal,Communications Physics,scopus,2021-12-01,scopus,Accurate but fragile passive non-line-of-sight recognition,https://api.elsevier.com/content/abstract/scopus_id/85105440200,,autonomous vehicle
10.1186/s13638-021-01971-x,Journal,Eurasip Journal on Wireless Communications and Networking,scopus,2021-12-01,scopus,CARAMEL: results on a secure architecture for connected and autonomous vehicles detecting GPS spoofing attacks,https://api.elsevier.com/content/abstract/scopus_id/85105426206,,autonomous vehicle
10.1186/s40538-021-00217-8,Journal,Chemical and Biological Technologies in Agriculture,scopus,2021-12-01,scopus,Drone and sensor technology for sustainable weed management: a review,https://api.elsevier.com/content/abstract/scopus_id/85103351460,,autonomous vehicle
10.1038/s41467-021-21007-8,Journal,Nature Communications,scopus,2021-12-01,scopus,Intelligent driving intelligence test for autonomous vehicles with naturalistic and adversarial environment,https://api.elsevier.com/content/abstract/scopus_id/85100357511,,autonomous vehicle
10.1007/s12065-020-00456-y,Journal,Evolutionary Intelligence,scopus,2021-12-01,scopus,Artificial intelligence and game theory controlled autonomous UAV swarms,https://api.elsevier.com/content/abstract/scopus_id/85088560716,,autonomous vehicle
10.1016/j.eswa.2021.115343,Journal,Expert Systems with Applications,scopus,2021-11-30,scopus,A framework for 3D tracking of frontal dynamic objects in autonomous cars,https://api.elsevier.com/content/abstract/scopus_id/85108361303,"
                  Both recognition and 3D tracking of frontal dynamic objects are crucial problems in an autonomous vehicle, while depth estimation as an essential issue becomes a challenging problem using a monocular camera. Since both camera and objects are moving, the issue can be formed as a structure from motion (SFM) problem. In this paper, to elicit features from an image, the YOLOv3 approach is utilized beside an OpenCV tracker. Subsequently, to obtain the lateral and longitudinal distances, a nonlinear SFM model is considered alongside a state-dependent Riccati equation (SDRE) filter and a newly developed observation model. Additionally, a switching method in the form of switching estimation error covariance is proposed to enhance the robust performance of the SDRE filter. The stability analysis of the presented filter is conducted on a class of discrete nonlinear systems. Furthermore, the ultimate bound of estimation error caused by model uncertainties is analytically obtained to investigate the switching significance. Simulations are reported to validate the performance of the switched SDRE filter. Finally, real-time experiments are performed through a multi-thread framework implemented on a Jetson TX2 board, while radar data is used for the evaluation.
               ",autonomous vehicle
10.1016/j.neucom.2021.09.027,Journal,Neurocomputing,scopus,2021-11-27,scopus,Adversarial point cloud perturbations against 3D object detection in autonomous driving systems,https://api.elsevier.com/content/abstract/scopus_id/85115915801,"
                  Deep learning models have been demonstrated vulnerable to adversarial attacks even with imperceptible perturbations. As such, the reliability of existing deep neural networks-based autonomous driving systems can suffer. However, deep 3D models have applications in various Cyber-Physical Systems (CPSs) with safety-critical requirements, particularly autonomous driving systems. In this paper, the robustness of deep 3D object detection models under adversarial point cloud perturbations has been investigated. A novel method is developed to generate 3D adversarial examples from point cloud perturbations, which are common due to the intrinsic characteristics of the data captured by 3D sensors, e.g., LiDAR. The generation of adversarial samples is supervised by a dual loss, which constitutes an adversarial loss and a perturbation loss. The adversarial loss produces a point cloud with the property of aggressiveness, while the perturbation loss enforces the produced point cloud subject to visual imperception. We demonstrate that the method can successfully attack 3D object detection models in most cases, and expose their vulnerability to physical-world attacks in the form of point cloud perturbations. We perform a thorough evaluation of popular deep 3D object detectors in an adversarial setting on the KITTI vision benchmark. Experimental results show that current deep 3D object detection models are susceptible to adversarial attacks in the context of autonomous driving, and their performances are degraded by a large margin in the presence of adversarial point clouds generated by the proposed method.
               ",autonomous vehicle
10.1016/j.neucom.2021.09.008,Journal,Neurocomputing,scopus,2021-11-20,scopus,Fast intent prediction of multi-cyclists in 3D point cloud data using deep neural networks,https://api.elsevier.com/content/abstract/scopus_id/85115024624,"
                  Inferring the intended actions of road-sharing users with autonomous ground vehicles in particularly vulnerable ones like cyclists is considered one of the tough tasks facing the wide-spread deployment of autonomous ground vehicles. One of the main reasons for that is the scarcity of the available datasets for that task due to the difficulty in obtaining those datasets in real environments. In this work, we first propose a pipeline that can synthetically produce 3D LiDAR data of cyclists hand-signalling a set of intended actions that are commonly done in real environments. Given the synthetically-produced labelled 3D LiDAR data sequences, we trained a framework that can simultaneously detect, track and give predictions about the intended actions of multi-cyclists in the scene on time. The proposed framework was evaluated using both synthetic and real data from a physical 3D LiDAR sensor. Our proposed framework has scored competitive and robust results in both synthetic and real environments with 88% in 
                        
                           
                              
                                 F
                              
                              
                                 1
                              
                           
                        
                      measure with higher frame per second rate (12.9 FPS) than the 3D LiDAR sensor frame rate (10 Hz).
               ",autonomous vehicle
10.3390/su132112208,Journal,Sustainability (Switzerland),scopus,2021-11-01,scopus,A machine learning-based communication-free pv controller for voltage regulation,https://api.elsevier.com/content/abstract/scopus_id/85118592937,,autonomous vehicle
10.3390/electronics10212703,Journal,Electronics (Switzerland),scopus,2021-11-01,scopus,Integrating vehicle positioning and path tracking practices for an autonomous vehicle prototype in campus environment,https://api.elsevier.com/content/abstract/scopus_id/85118490984,,autonomous vehicle
10.11591/ijeecs.v24.i2.pp1195-1201,Journal,Indonesian Journal of Electrical Engineering and Computer Science,scopus,2021-11-01,scopus,Implementation of feature extraction and deep learning-based ensemble classifier for interference mitigation in radar signals,https://api.elsevier.com/content/abstract/scopus_id/85118483013,,autonomous vehicle
10.3390/rs13214330,Journal,Remote Sensing,scopus,2021-11-01,scopus,Quadrotor autonomous navigation in semi-known environments based on deep reinforcement learning,https://api.elsevier.com/content/abstract/scopus_id/85118477341,,autonomous vehicle
10.3390/jmse9111166,Journal,Journal of Marine Science and Engineering,scopus,2021-11-01,scopus,Auv obstacle avoidance planning based on deep reinforcement learning,https://api.elsevier.com/content/abstract/scopus_id/85118263181,,autonomous vehicle
10.3390/s21217307,Journal,Sensors,scopus,2021-11-01,scopus,Mnnms integrated control for uav autonomous tracking randomly moving target based on learning method,https://api.elsevier.com/content/abstract/scopus_id/85118256789,,autonomous vehicle
10.3390/math9212742,Journal,Mathematics,scopus,2021-11-01,scopus,Stability of interval type-3 fuzzy controllers for autonomous vehicles,https://api.elsevier.com/content/abstract/scopus_id/85118246531,,autonomous vehicle
10.3390/su132111916,Journal,Sustainability (Switzerland),scopus,2021-11-01,scopus,Benefits or risks: What influences novice drivers regarding adopting smart cars?,https://api.elsevier.com/content/abstract/scopus_id/85118182790,,autonomous vehicle
10.3390/electronics10212608,Journal,Electronics (Switzerland),scopus,2021-11-01,scopus,A convolutional neural network-based end-to-end self-driving using lidar and camera fusion: Analysis perspectives in a real-world environment,https://api.elsevier.com/content/abstract/scopus_id/85117967276,,autonomous vehicle
10.1007/s10846-021-01481-4,Journal,Journal of Intelligent and Robotic Systems: Theory and Applications,scopus,2021-11-01,scopus,Multi-Sound-Source Localization Using Machine Learning for Small Autonomous Unmanned Vehicles with a Self-Rotating Bi-Microphone Array,https://api.elsevier.com/content/abstract/scopus_id/85117916733,,autonomous vehicle
10.3390/s21217120,Journal,Sensors,scopus,2021-11-01,scopus,3d recognition based on sensor modalities for robotic systems: A survey,https://api.elsevier.com/content/abstract/scopus_id/85117882285,,autonomous vehicle
10.1016/j.jfranklin.2021.09.022,Journal,Journal of the Franklin Institute,scopus,2021-11-01,scopus,Distributed finite-time adaptive consensus tracking control for multiple AUVs with state constraints,https://api.elsevier.com/content/abstract/scopus_id/85117421902,"
                  Aiming at the consensus tracking control problem of multiple autonomous underwater vehicles (AUVs) with state constraints, a new neural network (NN) and barrier Lyapunov function based finite-time command filtered backstepping control scheme is proposed. The finite-time command filter is utilized to filtering the virtual control signal, the error compensation signal is constructed to eliminate filtering error due to the use of filter, and the NN approximation technology is used to deal with the unknown nonlinear dynamics. The control scheme can guarantee that the consensus tracking errors of position states converge into the desired neighborhood of the origin in finite-time while not exceeding the predefined constraints. Finally, simulation studies prove the feasibility of proposed control algorithm.
               ",autonomous vehicle
