contentType,identifier,title,publicationName,doi,publisher,publicationDate,onlineDate,abstract,url,database
Chapter ConferencePaper,doi:10.1007/978-981-16-1866-6_42,Obstacle Avoidance and Ranging Using LIDAR,Mobile Computing and Sustainable Informatics,10.1007/978-981-16-1866-6_42,Springer,2022-01-01,2021-07-23,"For many years, engineers are searching solutions for car accidents that are caused by human error due to drowsiness or by a person who comes out of nowhere in front of the vehicle. In such a situation, vehicle accident may occur. So, there is a need to develop a vehicle that saves human life from a dangerous accident. Autonomous vehicle have emerged with cameras and sensors to avoid the strategic accidents of human error. Autonomous vehicle systems get information about other vehicles, pedestrians, and other immediate surroundings that is necessary to detect the presence of pedestrians, vehicles and other related entity objects. In this paper, novel LIDAR technologies for automotive applications and the perception algorithms based on field of view (FOV) are used for obstacle avoidance, and ranging of object or vehicle nearby to avoid collision of data in crucial conditions is discussed. This paper is structured based on a vehicle detection and processing of 2D LIDAR sensor to avoid traffic accidents and save life of the people with the help of deep learning algorithm concept. The LIDAR serves as image sensor, and the output response is a steering response, based on the image decisions taken either stop or turn the vehicle depending on the object in front of the vehicle based on road boundary detection.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-1866-6_42,springer
Chapter ConferencePaper,doi:10.1007/978-981-16-3880-0_20,Machine Learning-Based Imaging in Connected Vehicles Environment,Proceedings of 2021 International Conference on Medical Imaging and Computer-Aided Diagnosis (MICAD 2021),10.1007/978-981-16-3880-0_20,Springer,2022-01-01,2021-08-15,"Intelligent algorithms greatly influence imaging. Machine learning techniques find applicability in correcting and highlighting medical images generated by X-rays, Computed Tomography (CT) scan, Positron Emission Tomography (PET) scan, Magnetic Resonance Imaging (MRI). Such techniques increase the reliability and quality of diagnosis to aid the doctors in devising an effective treatment. These systems have found wide applicability under clinical settings. Imaging is also an essential task in autonomous vehicle development and Connected Vehicles. Research on Connected Vehicles is evolving at a staggering rate with an objective to reduce road accidents significantly and replace drivers with fully autonomous self-driving vehicles. Driver monitoring system (DMS) is a new area of research where drivers are monitored using cameras and other medical sensor networks to detect the drivers’ medical state, mental state as well as cognitive state. Objective biomarkers allow such systems to predict these states. Imaging plays an essential role in the diagnosis aided by the state of the art machine learning algorithms. This paper addresses the challenges posed by imaging under driving environments for diagnosis of medical and cognition of drivers.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-3880-0_20,springer
Chapter ConferencePaper,doi:10.1007/978-981-16-3368-3_27,Autonomous Ground Vehicle for Off-the-Road Applications Based on Neural Network,Proceedings of International Conference on Computational Intelligence and Computing,10.1007/978-981-16-3368-3_27,Springer,2022-01-01,2021-07-29,"The technology for autonomy in vehicles has a momentous advancement. Autonomous ground vehicles (AGV) for off-the-road applications will aid various sectors of the society such as mining, constructions, forest path maneuvering, and defense. This project demonstrates a working prototype of a 1/10th scale autonomous car that has been developed using a custom neural network model. The prototype uses Raspberry pi-4 as the core processor to compute real-time images collected from the camera as the key input. The results illustrate the optimized capability of path planning for the AGV using the custom convolutional neural network model with data augmentation. This paper summarizes the results derived and compares the accuracy of the steering in AGV which can be translated for off-road applications.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-3368-3_27,springer
Chapter ConferencePaper,doi:10.1007/978-981-16-4016-2_38,Analysing and Identifying Harm Propagation of Cyber Threats in Autonomous Vehicles and Mitigation Through ANN,Smart Trends in Computing and Communications,10.1007/978-981-16-4016-2_38,Springer,2022-01-01,2021-10-26,"Connected and autonomous vehicle industry is fostering advancements in technologies such as artificial intelligence, machine learning, Internet of Things and Big data applications. Connected and autonomous vehicles rely on a variety of electronics, sensors and computer systems. They require strong cyber security mitigations to ensure that these systems work reliable and to reduce security risks. While the possibilities for integrating devices and vehicles seem endless, new threats and dangers arise every day. Due to their connectivity, there are also security risks to the networks they are connected to, such as road network sensors, electrical infrastructure or vehicle control features and so on. Systems should be created in order to reduce all the possible threats and vulnerabilities. In the study, we will analyse the various cyber security vulnerabilities and threats which are possible in autonomous vehicles by constructing graph from observing harm propagation of the cyber threats and propose a mitigation model for the same.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-4016-2_38,springer
Article,doi:10.1007/s13198-021-01127-6,Deep learning using computer vision in self driving cars for lane and traffic sign detection,International Journal of System Assurance Engineering and Management,10.1007/s13198-021-01127-6,Springer,2021-12-01,2021-05-14,"Recently, the amount of research in the field of self-driving cars has grown significantly with autonomous vehicles having clocked in more than 10 million miles, providing a substantial amount of data for use in training and testing. The most complex part of training is the use of computer vision for feature extraction and object detection in real-time. Much relevant research has been done on improving the algorithms in the area of image segmentation. The proposed idea presents the use of Convoluted Neural Networks using Spatial Transformer Networks and lane detection in real time to increase the efficiency of autonomous vehicles. The depth of the neural network will help in training vehicles and during the testing phase, the vehicles will learn to make decisions based on the training data. In case of sudden changes to the environment, the vehicle will be able to make decisions quickly to prevent damage or danger to lives. Along with lane detection, a self-driving car must also be able to detect traffic signs. The proposed approach uses the Adam Optimizer which runs on top of the LeNet-5 architecture. The LeNet-5 architecture is analyzed and compared with the Feed Forward Neural Network approach. The accuracy of the LeNet-5 architecture was found to be 97% while the accuracy of the Feed Forward Neural Network was 94%.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s13198-021-01127-6,springer
Article,doi:10.1007/s12596-021-00770-3,UAV detection in airborne optic videos using dilated convolutions,Journal of Optics,10.1007/s12596-021-00770-3,Springer,2021-12-01,2021-09-17,"In this paper, a real-time unmanned aerial vehicles (UAVs) detection framework is proposed for GPU embedded applications. To achieve this, this paper proposed a new modified model based on You Only Look Once (YOLO) to detect multi-UAV in aerial images with a complex background. The proposed CNN architecture uses five inception module and dilated convolution with two different factors to increase detection accuracy of YOLOv3 tiny, while preserving its computational time. To further improve the detection accuracy, Generalized Intersection over Union loss is replaced with the bounding box regression loss in the original YOLOv3 tiny loss function. To obtain higher frame rate, scalable kernel correlation filter (sKCF) algorithm is integrated to the detection model. More specifically, the proposed UAV detection method is used to initialize the sKCF tracker at every $$n\mathrm{th}$$ n th frame. Thus, the detected UAVs can be detected in intermediate frames with a low memory footprint. The proposed model and compared models are trained and tested on a variety of training and test airborne videos, captured under different outdoor scenarios. The average precision of the proposed model is 0.8265 and achieves 32 FPS performance on Jetson-TX2. The results show that the proposed model which is widened with inception module using  dilated convolutions has a very high performance in terms of accuracy and speed even when it is compared with deep CNN architectures such as Darknet 53.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12596-021-00770-3,springer
Article,doi:10.1007/s10586-021-03434-w,Intelligent ubiquitous computing for future UAV-enabled MEC network systems,Cluster Computing,10.1007/s10586-021-03434-w,Springer,2021-11-02,2021-11-02,"In this paper, we investigate intelligent ubiquitous computing for future unmanned aerial vehicle (UAV)-enabled mobile edge computing network (MEC) systems, where multiple users process some computational tasks with the help of one computational access point (CAP), under the jamming from a UAV attack. Taking into account that the system may operate in a dynamic varying scenario, we optimize the system performance by using the reinforcement learning and transfer learning algorithms in order to reduce the latency and energy consumption. Specifically, we firstly use the reinforcement learning to devise the offloading strategy that meets the latency and energy consumption constraints as well as to alleviate the effect caused by jamming attack. We then propose to use the transfer learning to speed up the training process and improve the performance of reinforcement learning. Simulation results are provided to reveal that the proposed offloading strategy can outperform the conventional ones, and using transfer learning can achieve a better system performance while reducing the training time significantly.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10586-021-03434-w,springer
Article,doi:10.1007/s10846-021-01481-4,Multi-Sound-Source Localization Using Machine Learning for Small Autonomous Unmanned Vehicles with a Self-Rotating Bi-Microphone Array,Journal of Intelligent & Robotic Systems,10.1007/s10846-021-01481-4,Springer,2021-10-27,2021-10-27,"While vision-based localization techniques have been widely studied for small autonomous unmanned vehicles (SAUVs), sound-source localization capabilities have not been fully enabled for SAUVs. This paper presents two novel approaches for SAUVs to perform three-dimensional (3D) multi-sound-sources localization (MSSL) using only the inter-channel time difference (ICTD) signal generated by a self-rotating bi-microphone array. The proposed two approaches are based on two machine learning techniques viz., Density-Based Spatial Clustering of Applications with Noise (DBSCAN) and Random Sample Consensus (RANSAC) algorithms, respectively, whose performances were tested and compared in both simulations and experiments. The results show that both approaches are capable of correctly identifying the number of sound sources along with their 3D orientations in a reverberant environment.",http://link.springer.com/openurl/pdf?id=doi:10.1007/s10846-021-01481-4,springer
Article,doi:10.1007/s11276-021-02789-7,Energy-efficient UAV-enabled computation offloading for industrial internet of things: a deep reinforcement learning approach,Wireless Networks,10.1007/s11276-021-02789-7,Springer,2021-10-12,2021-10-12,"Industrial Internet of Things (IIoT) has been envisioned as a killer application of 5G and beyond. However, due to the shortness of computation ablility and batery capacity, it is challenging for IIoT devices to process latency-sensitive and resource-sensitive tasks. Moblie Edge Computing (MEC), as a promising paradigm for handling tasks with high quality of service (QoS) requirement and for energy-constrained IIoT devices, allows IIoT devices to offload their tasks to MEC servers, which can significantly reduce the task process delay and energy consumptions. However, the deployment of the MEC servers rely heavily on communication infrastructure, which greatly reduce the flexibility. Toward this end, in this paper, we consider multiple Unmanned Aerial Vehicles (UAV) eqqipped with transceivers as aerial MEC servers to provide IIoT devices computation offloading opportunities due to their high controbility. IIoT devices can choose to offload the tasks to UAVs through air-ground links, or to offload the tasks to the remote cloud center through ground cellular network, or to process the tasks locally. We formulate the multi-UAV-Enabled computation offloading problem as a mixed integer non-linear programming (MINLP) problem and prove its NP-hardness. To obtain the energy-efficient and low complexity solution, we propose an intelligent computation offloading algorithm called multi-agent deep Q-learning with stochastic prioritized replay (MDSPR). Numerical results show that the proposed MDSPR converges fast and outperforms the benchmark algorithms, including random method, deep Q-learning method and double deep Q-learning method in terms of energy efficiency and task successful rate.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11276-021-02789-7,springer
Article,doi:10.1007/s11676-020-01245-0,Tree species classification using deep learning and RGB optical images obtained by an unmanned aerial vehicle,Journal of Forestry Research,10.1007/s11676-020-01245-0,Springer,2021-10-01,2020-11-05,"The diversity of tree species and the complexity of land use in cities create challenging issues for tree species classification. The combination of deep learning methods and RGB optical images obtained by unmanned aerial vehicles (UAVs) provides a new research direction for urban tree species classification. We proposed an RGB optical image dataset with 10 urban tree species, termed TCC10, which is a benchmark for tree canopy classification (TCC). TCC10 dataset contains two types of data: tree canopy images with simple backgrounds and those with complex backgrounds. The objective was to examine the possibility of using deep learning methods (AlexNet, VGG-16, and ResNet-50) for individual tree species classification. The results of convolutional neural networks (CNNs) were compared with those of K-nearest neighbor (KNN) and BP neural network. Our results demonstrated: (1) ResNet-50 achieved an overall accuracy (OA) of 92.6% and a kappa coefficient of 0.91 for tree species classification on TCC10 and outperformed AlexNet and VGG-16. (2) The classification accuracy of KNN and BP neural network was less than 70%, while the accuracy of CNNs was relatively higher. (3) The classification accuracy of tree canopy images with complex backgrounds was lower than that for images with simple backgrounds. For the deciduous tree species in TCC10, the classification accuracy of ResNet-50 was higher in summer than that in autumn. Therefore, the deep learning is effective for urban tree species classification using RGB optical images.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11676-020-01245-0,springer
Article,doi:10.1007/s13369-021-05522-w,Power Transmission Line Fault Detection and Diagnosis Based on Artificial Intelligence Approach and its Development in UAV: A Review,Arabian Journal for Science and Engineering,10.1007/s13369-021-05522-w,Springer,2021-10-01,2021-04-22,"This paper provides a systematic, comprehensive, up-to-date study of the various artificial intelligence (AI) techniques on the detection and classification of faults on power transmission line. We review the latest start of the art of various intelligent approaches and even discuss the differences and outcomes of implementing intelligent methods in the protection scheme and the integrated protection scheme. Besides, there has been an increase in demand and interest for the application of AI approaches in drone to aid in detection and classification of faults. However, there are not many surveys pertaining to the development of the unmanned aerial vehicle (UAV) for the application of intelligent methods in this field. Thus, we also include in this paper the literature relevant to the implementation of various intelligent approaches in the unmanned aerial vehicle (UAV) for the fault detection and classification on power transmission line. Finally, we discuss the challenges and limitations faced in the implementation and propose ways to bridge the gap in the field for further research. This comprehensive study can act as a platform for new researchers to assess the possible different intelligent methods in detecting and classifying faults on power transmission line with a set of references that were dedicated to the attentive contributions.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s13369-021-05522-w,springer
Article,doi:10.1007/s11063-021-10544-4,A Neural Network Based System for Efficient Semantic Segmentation of Radar Point Clouds,Neural Processing Letters,10.1007/s11063-021-10544-4,Springer,2021-10-01,2021-05-29,"The last decade has witnessed important advancements in the field of computer vision and scene understanding, enabling applications such us autonomous vehicles. Radar is a commonly adopted sensor in automotive industry, but its suitability to machine learning techniques still remains an open question. In this work, we propose a neural network (NN) based solution to efficiently process radar data. We introduce RadarPCNN, an architecture specifically designed for performing semantic segmentation on radar point clouds. It uses PointNet $$++$$ + + as a building-block—enhancing the sampling stage with mean-shift—and an attention mechanism to fuse information. Additionally, we propose a machine learning radar pre-processing module that confers the network the ability to learn from radar features. We show that our solutions are effective, yielding superior performance than the state-of-the-art.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11063-021-10544-4,springer
Article,doi:10.1007/s00521-021-06523-4,Extraction of landslide features in UAV remote sensing images based on machine vision and image enhancement technology,Neural Computing and Applications,10.1007/s00521-021-06523-4,Springer,2021-09-22,2021-09-22,"To improve the effect of landslide feature extraction, this paper improves the remote sensing image recognition algorithm with the support of a machine learning algorithm. Moreover, this paper combines UAV remote sensing images to extract landslide features, classifies and introduces the evaluation criteria for target detection and several representative target detectors. This paper also constructs the functional structure of the system according to the landslide feature extraction requirements and designs a set of optimization schemes for landslide feature data collection and control measurement suitable for field operations. In addition, this paper analyses the system kernel algorithm process and analyses the system function realization through simulation research. Finally, this paper designs an experiment to evaluate the practicability of the system constructed in this paper. From the results of experimental statistics, we can see that the system constructed in this paper has good practicability.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00521-021-06523-4,springer
Article,doi:10.1007/s10846-021-01489-w,End-to-End Probabilistic Depth Perception and 3D Obstacle Avoidance using POMDP,Journal of Intelligent & Robotic Systems,10.1007/s10846-021-01489-w,Springer,2021-09-17,2021-09-17,"In most real world applications, noisy and incomplete information about the robot proximity is inevitable due to imperfections coupled with the onboard sensors. The perception and control problems go hand in hand in order to efficiently plan safe robot maneuvers. This paper proposes a method to generate robot actions directly from a sequence of depth images. The notion of Artificial Potential Field (APF) approach is used where a robot action is obtained by combining the attractive and repulsive actions generated by the goal and the obstacles respectively. This article assumes environment perception uncertainty that relates to the estimation of an obstacle’s location relative to the robot. The repulsive action generation is formulated as a Partially Observable Markov Decision Process (POMDP). A Particle Filter (PF) approach is used to estimate and track valid scene points in the robot sensing horizon from an imperfect depth image stream. The most probable candidates for an occupied region are used to generate a velocity action that minimizes the repulsive potential at each time instant. Approximately optimal solutions to the POMDP are obtained using the QMDP technique which enables us to perform computationally expensive operations prior to a robot run. Consequently, suitable repulsive actions are generated onboard the robot, each time an image is received, in a computationally feasible way. An attractive action, obtained by solving for the negative gradient of the attractive potential is finally added to the repulsive action to generate a final robot action at every time step. Lastly, the robustness and reliability of this approach is demonstrated close-loop on a quadrotor UAV equipped with a depth camera. The experiments also demonstrate that the method is very computationally efficient and can be run on a variety of platforms that have limited resources on-board.",http://link.springer.com/openurl/pdf?id=doi:10.1007/s10846-021-01489-w,springer
Article,doi:10.1186/s13007-021-00796-5,Improving the estimation of alpine grassland fractional vegetation cover using optimized algorithms and multi-dimensional features,Plant Methods,10.1186/s13007-021-00796-5,BioMed Central,2021-09-17,2021-09-17,"Background Fractional vegetation cover (FVC) is an important basic parameter for the quantitative monitoring of the alpine grassland ecosystem on the Qinghai-Tibetan Plateau. Based on unmanned aerial vehicle (UAV) acquisition of measured data and matching it with satellite remote sensing images at the pixel scale, the proper selection of driving data and inversion algorithms can be determined and is crucial for generating high-precision alpine grassland FVC products. Methods This study presents estimations of alpine grassland FVC using optimized algorithms and multi-dimensional features. The multi-dimensional feature set (using original spectral bands, 22 vegetation indices, and topographical factors) was constructed from many sources of information, then the optimal feature subset was determined based on different feature selection algorithms as the driving data for optimized machine learning algorithms. Finally, the inversion accuracy, sensitivity to sample size, and computational efficiency of the four machine learning algorithms were evaluated. Results (1) The random forest (RF) algorithm (R^2: 0.861, RMSE: 9.5%) performed the best for FVC inversion among the four machine learning algorithms driven by the four typical vegetation indices. (2) Compared with the four typical vegetation indices, using multi-dimensional feature sets as driving data obviously improved the FVC inversion accuracy of the four machine learning algorithms (R^2 of the RF algorithm increased to 0.890). (3) Among the three variable selection algorithms (Boruta, sequential forward selection [SFS], and permutation importance-recursive feature elimination [PI-RFE]), the constructed PI-RFE feature selection algorithm had the best dimensionality reduction effect on the multi-dimensional feature set. (4) The hyper-parameter optimization of the machine learning algorithms and feature selection of the multi-dimensional feature set further improved FVC inversion accuracy (R^2: 0.917 and RMSE: 7.9% in the optimized RF algorithm). Conclusion This study provides a highly precise, optimized algorithm with an optimal multi-dimensional feature set for FVC inversion, which is vital for the quantitative monitoring of the ecological environment of alpine grassland.",https://www.biomedcentral.com/openurl?doi=10.1186/s13007-021-00796-5,springer
