doi,title,publisher,content_type,abstract,html_url,publication_title,publication_date,database,query_name,query_value
10.1109/ICICCS53718.2022.9788210,Machine Learning in 6G: The Future of Wireless Communication,IEEE,Conferences,"The 6<sup>th</sup> Generation of wireless communication, 6G, is the future of wireless communication technology. 6G has the potential to support various pioneering applications. Post Covid-19 pandemic, the necessity of remote data-connectivity is recognized as a socio-economic requirement. Data-centric communication has been one of the key-features in 5G and the trend is expected to continue in near future. 6G proposes to support various cutting-edge applications, including remote healthcare, holographic transportation, twin body area network, unmanned vehicle, smart infrastructures and augmented and virtual reality. These applications require a superior data-rate and infrastructure beyond the current 5G facilities. Hence, currently, both industry and academia are exploring the possible technology solutions that can support the advanced communication requirements of near future. This research work intends to provide a comprehensive summary of the Key Performance Indicators (KPI) of 6G, possible 6G network architectures, use cases and enabling technologies. Additionally, an extensive summary of the Machine Learning (ML) algorithms implemented in 6G are provided to achieve various technology goals.",https://ieeexplore.ieee.org/document/9788210/,2022 6th International Conference on Intelligent Computing and Control Systems (ICICCS),25-27 May 2022,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/INDIN41052.2019.8972122,Machine learning for assistance systems: pattern-based approach to online step recognition,IEEE,Conferences,"Computer-aided assistance systems are entering the world of work and production. Such systems utilize augmented- and virtual-reality for operator training and live guidance as well as mobile maintenance and support. This is particularly important in the modern production reality of ever-changing products and `lot size one' customization of production.This paper focuses on the application of machine learning approach to extend the functionality of assistance systems. Machine learning provides tools to analyse large amounts of data and extract meaningful information. The goal here is to recognize the movement of an operator which would enable automatic display of instructions relevant to them.We present the challenges facing machine learning applications in human-centered assistance systems and a framework to assess machine learning approaches feasible for this scenario. The approach is assessed on a historical data set and then deployed in a work station for live testing. The post-hoc, or historical, analysis yields promising results. The ad-hoc, or live, analysis is a complex task and the results are affected by multiple factors, most of which are introduced by the human influence.The contribution of this paper is an approach to adapt state- of-the-art machine learning to operator movement recognition with a special focus on approaches to spatial time series data pre-processing. Presented experiment results validate the approach and show that it performs well in a real-world scenario.",https://ieeexplore.ieee.org/document/8972122/,2019 IEEE 17th International Conference on Industrial Informatics (INDIN),22-25 July 2019,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/AIVR50618.2020.00017,Mirrorlabs - creating accessible Digital Twins of robotic production environment with Mixed Reality,IEEE,Conferences,How to visualize recorded production data in Virtual Reality? How to use state of the art Augmented Reality displays that can show robot data? This paper introduces an opensource ICT framework approach for combining Unity-based Mixed Reality applications with robotic production equipment using ROS Industrial. This publication gives details on the implementation and demonstrates the use as a data analysis tool in the context of scientific exchange within the area of Mixed Reality enabled human-robot co-production.,https://ieeexplore.ieee.org/document/9319071/,2020 IEEE International Conference on Artificial Intelligence and Virtual Reality (AIVR),14-18 Dec. 2020,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICTer51097.2020.9325501,Mixed Reality Supermarket: A Modern Approach into Day - to - Day Grocery Shopping,IEEE,Conferences,"In the modern world where there are massive trends in development and implementation of new technologies, combination of Virtual Reality and Augmented Reality is one which has key potential in an everyday developing world. The main concept behind Virtual Reality is simply immersing the user in a virtual environment at the comfort of their own place. This is done by creating a computer-generated 3D environment with hand gestured navigation system combined with concepts of voice recognition, image processing and machine learning that explores intense human interactions. As we are in the 21st century, where technological transformations are most certainly creating blurry lines between fiction and reality, more and more people have the need to fulfill their daily requirements easily without wasting their valuable time. Buying day to day needs from a supermarket is one of the main activities that each one of us struggle to go through during the day. Targeting the above simple daily activities, we are making an effort to apply VR Technology to this area through this research and thus trying to provide a rather new technological experience for purchasing items from a supermarket. This can be beneficial to the consumers to minimize their valuable time wasted, and also, they will be able to get the real experience of shopping while getting exposure to marketing.",https://ieeexplore.ieee.org/document/9325501/,2020 20th International Conference on Advances in ICT for Emerging Regions (ICTer),4-7 Nov. 2020,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/WCICA.2006.1713288,Modeling and Analyzing Multi-agent Task Plans for Intelligent Virtual Training System using Petri Nets,IEEE,Conferences,"Integrated virtual reality with intelligent tutoring system, a multi-agent architecture was proposed for intelligent virtual training system (IVTS) for mine safety training. In order to make sure IVTS agent's task plans reliable and adaptive, a Petri nets-based declarative method was applied to model the virtual training task planning knowledge, which was represented as task planning knowledge Petri nets (TP-PNets), and an algorithm was implemented to construct TP-PNets. Then, hierarchy colored Petri nets (HCPN) was used to model multi-agent task planning behaviors for IVTS, and simulation and message sequence chart was used to analyze and verify the agent task planning HCPN model",https://ieeexplore.ieee.org/document/1713288/,2006 6th World Congress on Intelligent Control and Automation,21-23 June 2006,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICAT.2006.85,Modeling and Application of Virtual Machine Tool,IEEE,Conferences,"The recent years of the 21th Century are associated with the advent of virtual reality technologies for modern industry and manufacturing engineering. Virtual Machine Tool Technology is given to design, test, control and machine parts in a virtual reality environment. This paper presents the methods to model and simulate the virtual machine tools in response to change in the machining requirements. Specifically, a set of module combination rules and a modeling method of the structure of machine tools using connectivity graph are developed. By this way virtual machine tool is implemented. The developed virtual machine tool can be efficiently used for industry training and machine leaning and operating.",https://ieeexplore.ieee.org/document/4089203/,16th International Conference on Artificial Reality and Telexistence--Workshops (ICAT'06),29 Nov.-1 Dec. 2006,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/VS-Games.2018.8493435,Multi-Level Game Learning Analytics for Serious Games,IEEE,Conferences,The following topics are dealt with: computer games; virtual reality; computer aided instruction; mobile computing; serious games (computing); augmented reality; computer based training; health care; data visualisation; user interfaces.,https://ieeexplore.ieee.org/document/8493435/,2018 10th International Conference on Virtual Worlds and Games for Serious Applications (VS-Games),5-7 Sept. 2018,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.23919/MIPRO52101.2021.9596665,Multi-Stakeholder Engagement in Agile Service Platform Co-Creation,IEEE,Conferences,"In the recent decade, the concept of Smart Tourism Destination (STD) has emerged to represent both a strategic aim to develop sustainable competitive advantages for tourism destinations or wider regions, and a managerial approach and dimensions to enhance data-driven development to measure and apply smart technologies for competitive and inclusive change in a tourism ecosystem. In tourism destination development globally, the aim for sustainable digital transformation in low-productivity business sectors is one of the key drivers for smart tourism and smart destination development. More recently, the global Covid-19 pandemic has given a boost to touchless, digital and green tourism development initiatives in the EU and worldwide. To advance sustainable digital transformation with agile methods in STD development, a systemic service platform approach and agile prototyping with smart emerging technologies, (eg. with AI, IoT, Augmented & Virtual Reality, 5G and Robotics), and multi-stakeholder co-creation is needed to engage key tourism industry ecosystem representatives. This conceptual paper advocates that open-source solutions combined with comprehensive multi-stakeholder co-creation aid in prototyping a systemic digital platform solution for smart tourism destinations. The paper concludes with an illustration of a conceptual model of service platform development for smart destinations, utilizing network co-creation with quadruple-helix stakeholders for sustainable regional impacts.",https://ieeexplore.ieee.org/document/9596665/,"2021 44th International Convention on Information, Communication and Electronic Technology (MIPRO)",27 Sept.-1 Oct. 2021,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICCCNT49239.2020.9225680,"Notice of Violation of IEEE Publication Principles: 6G Wireless Communication: Its Vision, Viability, Application, Requirement, Technologies, Encounters and Research",IEEE,Conferences,"The fast development of multiband ultrafast seamless network and super reliable data transmission system to support heavy traffic applications such as artificial intelligence, machine learning, deep learning, augmented reality, virtual reality, 3D media, Internet of Things, Enterprise Internet of Thing and the Internet of Nano-things that involves with the real time transfer of data, voice and video in terabytes per second (Tb/s), the current cellular network (5G Network is insufficient to meet the growth of usage of triple play services in fraction of time). To meet the expectation of heavy data users is a big challenge in today's generation. To handle the situation of drastic demand of data, the sixth generation of mobile technology (6G) should be deeply studied along with its potential in terms of bandwidth, low latency, channel capacity, channel modeling techniques, loss propagation models, energy spectrum efficiency, faster network connectivity and data security. In this paper the vision in terms intelligent computing and wireless massive connectivity, feasibility, requirement in terms of modifying the existing 5G network, technologies in terms of artificial intelligence, 3D networking, SM-MIMO and optical computing, challenges after deployment, research to promote good health for 6G and application of 6G in the field of industry, automation sector, health, and transport has been studied and presented.",https://ieeexplore.ieee.org/document/9225680/,"2020 11th International Conference on Computing, Communication and Networking Technologies (ICCCNT)",1-3 July 2020,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICCAR.2017.7942721,Object detection on panoramic images based on deep learning,IEEE,Conferences,"Panoramic image can be widely used in many applications, such as virtual reality, visual surveillance and autonomous vehicle, because of its large field of view. However, the inherent distortion for panorama causes object detection to be a challenging task. This paper focuses on the multi-class objects detection in panoramic images using deep learning method. The proposed system uses three fisheye cameras to efficiently create panoramas and build a large dataset. A region based convolutional neutral network (R-CNN) is implemented to train and test on an indoor panoramic image dataset. Experiments show great improvement performance on ten categories of distorted indoor objects with a mean average precision of 68.7%.",https://ieeexplore.ieee.org/document/7942721/,"2017 3rd International Conference on Control, Automation and Robotics (ICCAR)",24-26 April 2017,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/IJCB48548.2020.9304919,On Benchmarking Iris Recognition within a Head-mounted Display for AR/VR Applications,IEEE,Conferences,"Augmented and virtual reality is being deployed in different fields of applications. Such applications might involve accessing or processing critical and sensitive information, which requires strict and continuous access control. Given that Head-Mounted Displays (HMD) developed for such applications commonly contains internal cameras for gaze tracking purposes, we evaluate the suitability of such setup for verifying the users through iris recognition. In this work, we first evaluate a set of iris recognition algorithms suitable for HMD devices by investigating three well-established handcrafted feature extraction approaches, and to complement it, we also present the analysis using four deep learning models. While taking into consideration the minimalistic hardware requirements of stand-alone HMD, we employ and adapt a recently developed miniature segmentation model (EyeMMS) for segmenting the iris. Further, to account for non-ideal and non-collaborative capture of iris, we define a new iris quality metric that we termed as Iris Mask Ratio (IMR) to quantify the iris recognition performance. Motivated by the performance of iris recognition, we also propose the continuous authentication of users in a non-collaborative capture setting in HMD. Through the experiments on a publicly available OpenEDS dataset, we show that performance with EER = 5% can be achieved using deep learning methods in a general setting, along with high accuracy for continuous user authentication.",https://ieeexplore.ieee.org/document/9304919/,2020 IEEE International Joint Conference on Biometrics (IJCB),28 Sept.-1 Oct. 2020,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/VIMS.2002.1009363,On the uniform posture map algorithm for an articulated body,IEEE,Conferences,"It is important to reuse existing motion capture data for reduction of the animation producing costs as well as the eflciency of the producing process. Because its motion curve has no control point, however, captured data is difficult to modify interactively. Motion transition is a useful method for reusing existing motion data It generates a seamless intermediate motion with two short motion sequences. In this paper, the Uniform Posture Map (UPM) is proposed to perform motion transitions. The UPM is organized through the quantization of various postures with an unsupervised learning algorithm; it places the output neurons with similnr postures in adjacent positions. Using this propetty, an intermediate posture of applied two postures is generated; the generating posture is used as a key-fame to make an interpolating motion. The UPM needs fewer computational costs, in comparison with other motion transition algorithms. It provides a control parameter; an animator can not only control the motion simply by adjusting this parameter, but also produce animation interactively. The UPM prevents the generating of the invalid output neurons to present unreal postures in the learning phase; thus, it makes more realistic motion curves; finally it conbibrrles to the making of more natural motions. The motion transition algorithm proposed in this paper can be applied to various fields such as real time 30 games, virtual reality applications, and web 30 applications.",https://ieeexplore.ieee.org/document/1009363/,2002 IEEE International Symposium on Virtual and Intelligent Measurement Systems (IEEE Cat. No.02EX545),19-20 May 2002,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/SNPD.2007.190,One Solution for Accurate Collision Detection in Virtual Assembly Environment,IEEE,Conferences,"Virtual assembly system requires higher accuracy on collision detection than ordinary virtual reality application. Based on analyzing the requirement of virtual assembly on accurate collision detection, a kind of hierarchical accurate collision detection thought is proposed, which includes three levels: assembly environment level, polygon level and accurate geometry topology model level. Three ways for virtual assembly system to obtain accurate geometry topology model are given. A specific solution that synthetically uses geometry graph supporting toolkit to realize hierarchical accurate collision detection is presented. A comparison experiment manifests that above solution and approach are feasible and efficient.",https://ieeexplore.ieee.org/document/4287604/,"Eighth ACIS International Conference on Software Engineering, Artificial Intelligence, Networking, and Parallel/Distributed Computing (SNPD 2007)",30 July-1 Aug. 2007,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/AIVR52153.2021.00022,One-Man Movie: A System to Assist Actor Recording in a Virtual Studio,IEEE,Conferences,"Acting in a movie is not an easily accessible activity for regular people, not to mention creating a movie alone. Based on the existing functions such as directors, photographers, and editors in a virtual studio that have been established in previous work, this research aims to design a computer-assisted system in virtual reality with actor functions allowing people to experience acting and create their own Computer Graphics (CG) movie. Through virtual reality and wearable motion capture devices, our system allows a user to enter the virtual studio as an actor. The user starts by choosing the role they want to play and then completing the drama performance under the guidance of the system. The motion of the actor will be recorded and in sync with the animations of other characters adjusted in real-time. As such, in addition to playing a single role, the user can also choose to perform and record multiple roles that can be put together to form the film. Thus, the entire CG movie can be completed by a single user alone. We have implemented a prototype of such a system and conducted an experiment to evaluate the system. The results will be reported in this paper.",https://ieeexplore.ieee.org/document/9644295/,2021 IEEE International Conference on Artificial Intelligence and Virtual Reality (AIVR),15-17 Nov. 2021,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/VS-GAMES.2016.7590354,Ontology-Based Interactive Animation/Game Generation for Chinese Shadow Play Preservation,IEEE,Conferences,"Interactive animation generation is an attractive area of research for current animation developers in the field of virtual reality. As an essential tool for solving problems in many research areas, using standardised and structured terminologies, an ontological analysis could concisely describe the core logic of complex systems at a high level and facilitate system design. We propose a semantic framework using ontological methods to model the construction of interactive animation and promote integration process in a systematic and standardised way. A usage example is presented to provide guidance in generating animation of hand gesture based interactive Chinese shadow puppetry play for the heritage preservation of the traditional art. Domain-specific ontologies for the Chinese traditional shadow play and hand- gesture-based interaction are developed as the ontological implementation of the framework. Finally, an animation of hand-gesture-based interactive shadow play is generated.",https://ieeexplore.ieee.org/document/7590354/,2016 8th International Conference on Games and Virtual Worlds for Serious Applications (VS-GAMES),7-9 Sept. 2016,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ISMAR50242.2020.00033,Optical Gaze Tracking with Spatially-Sparse Single-Pixel Detectors,IEEE,Conferences,"Gaze tracking is an essential component of next generation displays for virtual reality and augmented reality applications. Traditional camera-based gaze trackers used in next generation displays are known to be lacking in one or multiple of the following metrics: power consumption, cost, computational complexity, estimation accuracy, latency, and form-factor. We propose the use of discrete photodiodes and light-emitting diodes (LEDs) as an alternative to traditional camera-based gaze tracking approaches while taking all of these metrics into consideration. We begin by developing a rendering-based simulation framework for understanding the relationship between light sources and a virtual model eyeball. Findings from this framework are used for the placement of LEDs and photodiodes. Our first prototype uses a neural network to obtain an average error rate of 2.67° at 400 Hz while demanding only 16 mW. By simplifying the implementation to using only LEDs, duplexed as light transceivers, and more minimal machine learning model, namely a light-weight supervised Gaussian process regression algorithm, we show that our second prototype is capable of an average error rate of 1.57° at 250 Hz using 800 mW.",https://ieeexplore.ieee.org/document/9284794/,2020 IEEE International Symposium on Mixed and Augmented Reality (ISMAR),9-13 Nov. 2020,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/COMPSAC51774.2021.00303,"Panel Discussion: Deriving Past, Present, and Future Tech to More Intelligent and Resilient Digital Realities for a Collaborative World",IEEE,Conferences,"No abstract or record of the panel discussion was made available for publication as part of the conference proceedings. There is the philosophical question of “does history repeat itself”. One learns from the past to affect the present, which builds our future. Advances in technology are built upon previous innovations. New technologies are derived from existing technologies. The IEEE leverages past and current technologies to advance work on new and emerging technologies through serving as a catalyst for developing new innovations, products and services. IEEE Future Directions serves as an incubator for these new initiatives. One of its focus areas, Digital Reality serves to explore and enable the coming Intelligent and Resilient Digital Realities through collaboration among technologists, engineers, regulators, practitioners, and ethicists around the world. The Digital Transformation is fueled by advances in technology, such as Artificial Intelligence (AI), Machine Learning (ML), and applications using the copious amounts of continuously generated data. By leveraging these technologies and others developed such as Augmented Reality (AR), Virtual Reality (VR), and Digital Twins, the line between the physical world and the digital world will be increasingly less distinct. Applications are already quickly emerging across the broad fields of gaming, entertainment, medicine, automotive, education, manufacturing, enabling the sharing of services, and more. Emphasis is upon presenting practical applications and its implementations of interest to attendees. Subject matter expert speakers comment on current and past implementations. Of course, the speakers look ahead to the future.",https://ieeexplore.ieee.org/document/9529363/,"2021 IEEE 45th Annual Computers, Software, and Applications Conference (COMPSAC)",12-16 July 2021,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/SAMI48414.2020.9108758,Patient assessment using computer games in rehabilitation,IEEE,Conferences,"This article focuses on the issue of rehabilitation of patients with motor impairment using computer games. The rehabilitation industry has been experiencing a boom in recent years, coupled with the growing popularity of virtual reality technology, a drop in prices for these technologies and the expansion the entertainment industry in the form of computer games. We are trying to create a computer game system designed for home rehabilitation of patients. The aim of this article is to devise with a subset of motor impairment assessment of patients with the intention of adapting the demands of computer games based on the physical abilities of a particular patient. We are all trying to keep this system at the level available to a regular home user.",https://ieeexplore.ieee.org/document/9108758/,2020 IEEE 18th World Symposium on Applied Machine Intelligence and Informatics (SAMI),23-25 Jan. 2020,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICALT.2004.1357653,Pedagogical embodied conversational agent,IEEE,Conferences,"A virtual reality instructor that autonomously trains a human learner in network virtual environments, respond to multi-modal input across computer networks, and applies proven pedagogical techniques during instruction has the potential to improve human learning performance anytime, anywhere, and at any pace. Building virtual instructors, however, have challenged researchers because of multidisciplinary expertise required in areas such as education, cognitive science, sociology, artificial intelligence, 3D computer graphics, linguistics, and more. This paper discusses a model for building human computer interactive virtual instructor systems using an innovative, system/software architecture.",https://ieeexplore.ieee.org/document/1357653/,"IEEE International Conference on Advanced Learning Technologies, 2004. Proceedings.",30 Aug.-1 Sept. 2004,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/WiMob52687.2021.9606263,Performance Modelling and Assessment for Social VR Conference Applications in 5G Radio Networks,IEEE,Conferences,"One of the most challenging applications targeted by evolving (beyond-)5G technology is virtual reality (VR). Particularly, 'Social VR' applications provide a fully immersive experience and sense of togetherness to users residing at different locations. To support such applications the network must deal with huge traffic demands, while keeping end-to-end latencies low. Moreover, the radio access network must deal with the volatility and vulnerability of mmWave radio channels, where even small movements of the users may have substantial effects on the Quality of Experience. We present an integral modelling framework for feasibility assessment and performance optimization of the radio access network for Social VR applications in indoor office scenarios. Using the presented modelling approach, we conduct an extensive simulation-based assessment to determine the performance impact of head motion, the frequency band (3.5 GHz, 26 GHz) and radio network configurations, and derive the required carrier bandwidth for a range of 'Social VR' scenarios. Insights into these issues are a prerequisite for setting up guidelines for network deployment and configuration as well as for the development of (AI/ML-based) methods for dynamic resource management to optimally support Social VR applications.",https://ieeexplore.ieee.org/document/9606263/,"2021 17th International Conference on Wireless and Mobile Computing, Networking and Communications (WiMob)",11-13 Oct. 2021,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/AIVR50618.2020.00022,Photorealistic avatars to enhance the efficacy of Selfattachment psychotherapy,IEEE,Conferences,"We have designed, developed, and tested an Immersive virtual reality (VR) platform to practice the protocols of Self-attachment psychotherapy. We made use of customized photorealistic avatars for the implementation of both the high-end version (based on Facebook's Oculus) and the low-end version (based on Google's cardboard) of our platform. Under the Selfattachment therapeutic framework, the causes of mental disorders such as chronic anxiety and depression are traced back to the individual's insecure attachment with their primary caregiver during childhood and their subsequent problems in affect regulation. The conventional approach (without VR) to Selfattachment requires that the individual uses their childhood photographs to recall their childhood memories and then imagine that the child that they were is present with them. They thus establish a compassionate relationship with their childhood self and then, using love songs and dancing, create an affectional bond with them. Their adult self subsequently role plays a good parent and interacts with their imagined childhood self to perform various developmental and re-parenting activities. The goal is to enhance their capacities for self-regulation of emotion, which can lead them into earning secure attachment. It is hypothesized that our immersive virtual reality platform - which enables the users to interact with their customized 3D photorealistic childhood avatar - offers either a better alternative or at least a complementary visual tool to the conventional imaginal approach to Self-attachment. The platform was developed in Unity 3D, a cross-platform game engine, and takes advantage of the itSeez3D Avatar SDK for generating a customized photorealistic 3D avatar head from a 2D childhood image of the user. The platform also offers facial and body animations for some of the basic emotional states such as Happy, Sad, Scared and Joyful and it allows modifications to the avatar body (height/ width) and clothing color. A study to compare the use of the avatar-based approach (VR) to Self-attachment with the conventional photo-based approach showed promising results. Almost 85% of the participants reported that their photorealistic childhood avatar in VR was more relatable than their childhood photos. Both low-end and high-end VR based approaches were unanimously reported to be more effective than the conventional imaginal approach. Participants reported that the high-end version of the VR platform was more realistic and immersive than the low-end mobile VR version.",https://ieeexplore.ieee.org/document/9319121/,2020 IEEE International Conference on Artificial Intelligence and Virtual Reality (AIVR),14-18 Dec. 2020,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ECAI.2015.7301144,Platform for bio-monitoring of vital parameters in critical infrastructures operation,IEEE,Conferences,"The objective of the present scientific research was to develop a bio-monitoring platform for the supervision of personnel working in the critical infrastructure tested in a laboratory based on virtual reality simulations. The role of this platform is to collect a set of signals in order to determine the optimal physiological profile of personnel during testing in virtual reality simulations (for real situations). From biomedical perspective, in developing this platform there are several main directions of interest including: the development of software solutions for biosignal processing derived from the multiple biosensors, the analysis of hardware and software solutions for bio-information acquisitions and the identification of the most efficient solutions. Also, it has followed the development of software and hardware solutions for seamless integration of all monitoring equipment in order to develop a complex integrated system. This platform will help in developing new training and health evaluation criteria very useful for correct conclusions about predictive character regarding the responses of the personnel in the real professional situations.",https://ieeexplore.ieee.org/document/7301144/,"2015 7th International Conference on Electronics, Computers and Artificial Intelligence (ECAI)",25-27 June 2015,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICRA46639.2022.9812287,Prediction of Metacarpophalangeal Joint Angles and Classification of Hand Configurations Based on Ultrasound Imaging of the Forearm,IEEE,Conferences,"With the advancement in computing and robotics, it is necessary to develop fluent and intuitive methods for inter-acting with digital systems, augmented/virtual reality (AR/VR) interfaces, and physical robotic systems. Hand movement recognition is widely used to enable such interaction. Hand configuration classification and metacarpophalangeal (MCP) joint angle detection are important for a comprehensive reconstruction of hand motion. Surface electromyography (sEMG) and other technologies have been used for the detection of hand motions. Ultrasound images of the forearm offer a way to visualize the internal physiology of the hand from a musculoskeletal perspective. Recent works have shown that these images can be classified using machine learning to predict various hand configurations. In this paper, we propose a Convolutional Neu-ral Network (CNN) based deep learning pipeline for predicting the MCP joint angles. We supplement our results by using a Support Vector Classifier (SVC) to classify the ultrasound information into several predefined hand configurations based on activities of daily living (ADL). Ultrasound data from the forearm were obtained from six subjects who were instructed to move their hands according to predefined hand configurations relevant to ADLs. Motion capture data was acquired as the ground truth for hand movements at three speeds (0.5 Hz, 1 Hz, and 2 Hz) for the index, middle, ring, and pinky fingers. We demonstrated the perfect prediction of hand configurations through SVC classification and a correspondence between the predicted MCP joint angles and the actual MCP joint angles for the fingers, with an average root mean square error of 7.35 degrees. A low latency (6.25 &#x2013; 9.10 Hz) pipeline was implemented for the prediction of both MCP joint angles and hand configuration estimation aimed for real-time implementation.",https://ieeexplore.ieee.org/document/9812287/,2022 International Conference on Robotics and Automation (ICRA),23-27 May 2022,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICNC47757.2020.9049692,Predictive Caching for AR/VR Experiences in a Household Scenario,IEEE,Conferences,"Augmented/virtual reality (ARNR) technologies can be deployed in a household environment for applications such as checking the weather or traffic reports, watching a summary of news, or attending classes. Since AR/VR applications are highly delay sensitive, delivering these types of reports in maximum quality could be very challenging. In this paper, we consider that users go through a series of AR/VR experience units that can be delivered at different experience quality levels. In order to maximize the quality of the experience while minimizing the cost of delivering it, we aim to predict the users' behavior in the home and the experiences they are interested in at specific moments in time. We describe a deep learning based technique to predict the users' requests from ARNR devices and optimize the local caching of experience units. We evaluate the performance of the proposed technique on two real-world datasets and compare our results with other baselines. Our results show that predicting users' requests can improve the quality of experience and decrease the cost of delivery.",https://ieeexplore.ieee.org/document/9049692/,"2020 International Conference on Computing, Networking and Communications (ICNC)",17-20 Feb. 2020,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/CSCWD.2006.253263,Proceedings 2006 10th International Conference on Computer Supported Cooperative Work in Design,IEEE,Conferences,The following topics are dealt with: computer supported cooperative work in design; collaborative design methods and tools; coordination methods; CSCW system security; grid computing; data and information management; networked manufacturing; workflow management; agents and multi-agent systems; ontology and knowledge management; Web services and semantic Web; e-commerce and e-businesses; virtual reality and CAD; design management; e-learning,https://ieeexplore.ieee.org/document/4019299/,2006 10th International Conference on Computer Supported Cooperative Work in Design,3-5 May 2006,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/IWOBI47054.2019.9114431,Proof of Concept: Using Reinforcement Learning agent as an adversary in Serious Games,IEEE,Conferences,"This article focuses on simple rehabilitation video-game called Flying with Friends. The rehabilitation industry has been experiencing a boom in recent years, coupled with the growing popularity of virtual reality technology, a drop in prices for these technologies and the expansion entertainment industry in the form of computer games. The goal of this experiment was to provide a proof that such systems are viable option when it comes to artificial intelligence systems in serious video-games, but not limited to only serious ones. The solution described in this article, in cooperation with experts, is going to be deployed in a real rehabilitation environment.",https://ieeexplore.ieee.org/document/9114431/,2019 IEEE International Work Conference on Bioinspired Intelligence (IWOBI),3-5 July 2019,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/UEMCON47517.2019.8992974,Quality Model for Testing Augmented Reality Applications,IEEE,Conferences,"Augmented Reality applications have the capability of merging virtual objects into physical setting, or alternatively they can wrap physical objects within a virtual scene. Augmented reality applications are similar to virtual reality applications in that aspects of the visualizations are computer generated, but augmented reality apps also must contain a view of the physical world. Augmented reality applications are being utilized in service, manufacturing, product areas, as well as gaming. Mobile devices are becoming common runtime environments for augmented reality applications and the mobile device proliferation is enabling a wave of AR applications. Due to the combined nature of digital and physical objects, as well as the environmental and contextual constraints, a traditional test plan is not sufficient. A new quality model is proposed that takes these issues into account, and an example of how machine learning can assist with aspects of the model is discussed.",https://ieeexplore.ieee.org/document/8992974/,"2019 IEEE 10th Annual Ubiquitous Computing, Electronics & Mobile Communication Conference (UEMCON)",10-12 Oct. 2019,ieeexplore,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
