id,type,publication,publisher,publication_date,database,title,url,abstract,query_name,query_value
10.1016/j.compchemeng.2022.107884,Journal,Computers and Chemical Engineering,scopus,2022-08-01,sciencedirect,One step forward for smart chemical process fault detection and diagnosis,https://api.elsevier.com/content/abstract/scopus_id/85132568028,"Process fault detection and diagnosis (FDD) is an essential tool to ensure safe production in chemical industries. After decades of development, despite the promising performance of some FDD methods on specific tasks, most FDD methods are not smart enough to tackle the complex challenges in real industrial processes, rendering an absence of commercialized FDD tools. Therefore, the implementation of smart FDD becomes an ambitious goal for process safety. In this paper, we provide an overview of the concept and major challenges of smart FDD. Recent FDD methods are comprehensively evaluated with respect to the characteristics of smart FDD. We also present the researches done by our group, which we believe would be a step forward for smart FDD. A range of future opportunities and new perspectives are further discussed. This review aims to illuminate potential directions for process safety and to contribute to the realization of commercial FDD tools.",industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.oceaneng.2022.111579,Journal,Ocean Engineering,scopus,2022-08-01,sciencedirect,Machine learning enhancement of manoeuvring prediction for ship Digital Twin using full-scale recordings,https://api.elsevier.com/content/abstract/scopus_id/85132435355,"Digital Twins have much attention in the shipping industry, attempting to support all phases of a vessel’s life cycle. With several tools appearing in Digital Twin software suites, high-quality manoeuvring and performance prediction remain cornerstones. Propulsion efficiency is in focus while in service. Simulator-based training is in focus to ensure safety of manoeuvring in confined waters and harbours. Prediction of ships’ velocity and turn rate are essential for correct look and feel during training, but phenomena like dynamic inflow to propellers, bank and shallow water effects limit simulators’ accuracy, and master mariners often comment that simulations could be in better agreement with actual behaviours of their vessel. This paper focuses on digital twin enhancements to better match reality. Using data logged during in-service operation, we first consider a system identification perspective, employing a first-principles model structure. Showing that a complete first-principles model is not identifiable under the excitation met in service, we employ a Recurrent Neural Network to predict deviations between measured velocities and the model output. The outcome is a hybrid of a first-principles model with a machine learning generic approximator add-on. The paper demonstrates significant improvements in prediction accuracy of both in-harbour manoeuvring and shallow water passage conditions.",industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.cie.2022.108302,Journal,Computers and Industrial Engineering,scopus,2022-08-01,sciencedirect,Multi-strategy hybrid heuristic algorithm for single container weakly heterogeneous loading problem,https://api.elsevier.com/content/abstract/scopus_id/85132231873,"Three-dimensional single container weakly heterogeneous loading problem is one of the most classical tasks which has various applications in manufacture and logistics industry. Solving this problem could improve transportation efficiency to bring great benefit to shipping customers. During the last two decades, many heuristic, meta-heuristic and hybrid algorithms have been proposed to maximize container volume utilization to reduce the waste of container space significantly. Despite their success in many real-world applications, it is still a challenging task to recommend satisfactory loading levels within a limited time frame when clients approach for options of different combinations of shipping items. In this paper, we propose a novel multi-strategy hybrid heuristic algorithm to achieve timely planning for clients in a required short time frame. In specific, a probabilistic model is used to combine the strength of two optimization strategies, i.e. an ant colony method and a constructive greedy method, to speed up the optimization process and ensure better convergence. In addition, a tree pruning strategy is designed to further improve the efficiency of the hybrid heuristic algorithm. Extensive experiments demonstrate the effectiveness of our method in terms of both volume utilization rate and algorithm processing speed compared to state-of-the-art methods. Based on the comparison results by using BR dataset, we achieved averagely 94.31% volume utilization rate and 50.16 s processing speed, which is the best performance by considering both algorithm effectiveness and efficiency. Further, our proposed method has been deployed in a real business case to provide plan solutions to individual customer shipping requests and achieved high customer satisfaction rate.",industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.apor.2022.103222,Journal,Applied Ocean Research,scopus,2022-08-01,sciencedirect,Data-Driven system identification of 6-DoF ship motion in waves with neural networks,https://api.elsevier.com/content/abstract/scopus_id/85131715143,"Critical evaluation of ship responses in the ocean is important for not only the design and engineering of future platforms but also the operation and safety of those that are currently deployed. Short-term temporal predictions of ship responses given the current wave environment and ship state would enable enhanced decision-making onboard and reduce the overall risk for both manned and unmanned vessels, especially as the marine industry trends towards more autonomy. However, state-of-the-art numerical hydrodynamic simulation tools are too computationally expensive to be employed for real-time ship motion forecasting. Thus, a methodology is needed to provide fast predictions with levels of accuracy closer to the higher-fidelity tools. A methodology is developed with long short-term memory (LSTM) neural networks to represent the motions of a free running David Taylor Model Basin (DTMB) 5415 destroyer operating at 20 knots in Sea State 7 stern-quartering long-crested irregular seas. Case studies are performed for both course-keeping and turning circle scenarios. An estimate of the vessel’s encounter frame is made with the trajectories observed in the training dataset. Wave elevation time histories are given by artificial wave probes that travel with the estimated encounter frame and serve as input into the neural network, while the output is the 6-DOF temporal ship motion response. Overall, the neural network is able to predict the temporal response of the ship due to unseen wave sequences accurately. The methodology, the dependence of model accuracy on wave probe and training data quantity and the estimated encounter frame are all detailed.",industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.mechatronics.2022.102833,Journal,Mechatronics,scopus,2022-08-01,sciencedirect,Control framework for collaborative robot using imitation learning-based teleoperation from human digital twin to robot digital twin,https://api.elsevier.com/content/abstract/scopus_id/85130606803,"Despite the deployment of collaborative robots for various industrial processes, their teaching and control remain comparatively difficult tasks compared with general industrial robots. Various imitation learning methods involving the transfer of human poses to a collaborative robot have been proposed. However, most of these methods depend heavily on deep learning-based human recognition algorithms that fail to recognize complicated human poses. To address this issue, we propose an automated/semi-automated vision-based teleoperation framework using human digital twin and a collaborative robot digital twin models. First, a human pose is recognized and reasoned to a human skeleton model using a convolution encoder-decoder architecture. Next, the developed human digital twin model is taught using the skeletons. As human and collaborative robots have different joints and rotation architectures, pose mapping is achieved using the proposed Bezier curve-based smooth approximation. Then, a real collaborative robot is controlled using the developed robot digital twin. Furthermore, the proposed framework works successfully using a human digital twin in the case of recognition failures of human poses. To verify the effectiveness of the proposed framework, transfers of several human poses to a real collaborative robot are tested and analyzed.",industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.ssci.2022.105766,Journal,Safety Science,scopus,2022-08-01,sciencedirect,Industrial internet of things and unsupervised deep learning enabled real-time occupational safety monitoring in cold storage warehouse,https://api.elsevier.com/content/abstract/scopus_id/85127200076,"Occupational safety and health (OSH) has always been a big concern in the labor-intensive warehouse industry, especially under peculiar circumstances like a low temperature. Accordingly, this paper aims to propose a framework of a smart system using the Industrial Internet of Things (IIoT) and digital twin (DT) technologies to realize real-time occupational safety monitoring in the warehouse and ensure synchronized cyber-physical spaces for information traceability and visibility. The unsupervised deep neural structure of stacked auto-encoder (SAE) is designed to identify abnormal stationary from human motion status, which is perceived as a sign of potential accident. The model is developed to automatically update online by cooperating with calibration samples so as to keep in accordance with the evolution of surroundings. The Bluetooth low energy (BLE) and a log-distance path loss model are used to fulfill indoor localization in order for managers to promptly respond to an incident on site. Besides, some intelligent services are enabled to promote the efficiency of safety management. A real-life case study is carried out in an air cargo cold storage warehouse to illustrate the viability and rationality of the proposed system and methods. The elaboration of the implementation is envisioned to facilitate replication and reproduction effectively. The impact of learning features concerned with distance and vibration on the performance of anomaly detection has also been analyzed by experiments. The insights and lessons gained in this study hold the promise of providing a reference or sparking new ideas for researchers and practitioners to meet similar needs in practice.",industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.rcim.2022.102321,Journal,Robotics and Computer-Integrated Manufacturing,scopus,2022-08-01,sciencedirect,AR-assisted digital twin-enabled robot collaborative manufacturing system with human-in-the-loop,https://api.elsevier.com/content/abstract/scopus_id/85124244817,"The teleoperation and coordination of multiple industrial robots play an important role in today’s industrial internet-based collaborative manufacturing systems. The user-friendly teleoperation approach allows operators from different manufacturing domains to reduce redundant learning costs and intuitively control the robot in advance. Nevertheless, only a few preliminary works have been introduced very recently, let alone its effective implementation in the manufacturing scenarios. To address the gap, this research proposes a novel multi-robot collaborative manufacturing system with human-in-the-loop control by leveraging the cutting-edge augmented reality (AR) and digital twin (DT) techniques. In the proposed system, the DTs of industrial robots are firstly mapped to physical robots and visualize them in the AR glasses. Meanwhile, a multi-robot communication mechanism is designed and implemented, to synchronize the state of robots in the twin. Moreover, a reinforcement learning algorithm is integrated into the robot motion planning to replace the conventional kinematics-based robot movement with corresponding target positions. Finally, three interactive AR-assisted DT modes, including real-time motion control, planned motion control, and robot monitoring mode are generated, which can be readily switched by human operators. Two experimental studies are conducted on (1) a single robot with a commonly used peg-in-hole experiment, and (2) the motion planning of multi-robot collaborative tasks, respectively. From the experimental results, it can be found that the proposed system can well handle the multi-robot teleoperation tasks with high efficiency and owns great potentials to be adopted in other complicated manufacturing scenarios in the near future.",industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.knosys.2022.108933,Journal,Knowledge-Based Systems,scopus,2022-07-19,sciencedirect,Learning software requirements syntax: An unsupervised approach to recognize templates,https://api.elsevier.com/content/abstract/scopus_id/85130127513,"Requirements are textual representations of the desired software capabilities. Many templates have been used to standardize the structure of requirement statements such as Rupps, EARS, and User Stories. Templates provide a good solution to improve different Requirements Engineering (RE) tasks since their well-defined syntax facilitates the different text processing steps in RE automation researches. However, many empirical studies have concluded that there is a gap between these RE researches and their implementation in industrial and real-life projects. The success of RE automation approaches strongly depends on the consistency of the requirements with the syntax of the predefined templates. Such consistency cannot be guaranteed in real projects, especially in large development projects, or when one has little control over the requirements authoring environment.
                  In this paper, we propose an unsupervised approach to recognize templates from the requirements themselves by extracting their common syntactic structures. The resultant templates reflect the actual syntactic structure of requirements; hence it can recognize both standard and non-standard templates. Our approach uses techniques from Natural Language Processing and Graph Theory to handle this problem through three main stages (1) we formulate the problem as a graph problem, where each requirement is represented as a vertex and each pair of requirements has a structural similarity, (2) We detect main communities in the resultant graph by applying a hybrid technique combining limited dynamic programming and greedy algorithms, (3) finally, we reinterpret the detected communities as templates.
                  Our experiments show that the suggested approach can detect templates that follow well-known standards with a 0.90 F1-measure. Moreover, the approach can detect common syntactic features for non-standard templates in more than 73.5% of the cases. Our evaluation indicates that these results are robust regardless of the number and the length of the processed requirements.",industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.compag.2022.107097,Journal,Computers and Electronics in Agriculture,scopus,2022-07-01,sciencedirect,Application of multispectral imaging combined with machine learning models to discriminate special and traditional green coffee,https://api.elsevier.com/content/abstract/scopus_id/85131453324,"Non-destructive techniques aided by machine learning models are widely implemented in food analysis. To discriminate between ‘special’ and ‘traditional’ classes of green coffee beans, an advanced multispectral imaging technique based on reflectance and autofluorescence data was employed in combination with four machine learning algorithms (SVM, RF, XGBoost, and CatBoost). Of the four algorithms, SVM showed superior accuracy (0.96) for the test dataset. Analysis using PCA and SVM algorithms showed that autofluorescence data from excitation/emission combination of 405/500 nm contributed most to the discrimination of special green coffee from the traditional class. Fluorophores that can be linked to green fluorescence, namely catechin, caffeine and 4-hydroxybenzoic, synapic and chlorogenic acids, were found to have a considerable influence on the differentiation of specialty and traditional coffees. Analysis based on multispectral autofluorescence imaging combined with SVM models was proven to be a valuable tool for future applications in the food industry for the non-destructive and real-time classification of special and traditional green coffee.",industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.jmsy.2022.05.018,Journal,Journal of Manufacturing Systems,scopus,2022-07-01,sciencedirect,Graph neural network and multi-agent reinforcement learning for machine-process-system integrated control to optimize production yield,https://api.elsevier.com/content/abstract/scopus_id/85131416727,"In this paper, an integrated control framework is proposed for the optimization of the production yield by integrating different levels of a manufacturing system, including system, process, and machine levels. The manufacturing system is modeled as a graph by treating machines as nodes and material flows as links. The graph model enjoys high flexibility and is able to incorporate all relevant real-time information across all levels of the manufacturing system in the dynamic node feature. Since the real-time tool state is essential for decision making, Recursive Bayesian Estimation (RBE) is adopted to reduce the tool state observations through sensors and machine learning models and provide more accurate tool state estimation to be included into the graph node feature. With the graph model, Graph Neural Network (GNN) is applied to process the node features to generate node embedding that reflects both local and global information. For the integrated control purpose, each machine node is then be treated as a distributed agent in Multi-Agent Reinforcement Learning (MARL) that conditions its policy on the node embedding from GNN. State-of-the-art GNN and MARL algorithms, namely Graph Attention Network (GAT) and Value Decomposition Actor Critic (VDAC), are implemented to train learnable parameters in GNN-MARL networks to learn the optimal multi-agent policy. Extensive numerical experiments and analysis proves the effectiveness of the proposed integrated control framework.",industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.cie.2022.108231,Journal,Computers and Industrial Engineering,scopus,2022-07-01,sciencedirect,Learning algorithms to deal with failures in production planning,https://api.elsevier.com/content/abstract/scopus_id/85130737868,"New technologies and the advancement of Industry 4.0 have led to significant changes in production processes, e.g., increased use of data for decision making, faster production speed due to automation, and shorter planning horizons. Soon, the resolution methods and scenarios consolidated in the literature may not adapt to this situation. Therefore, decision-makers must consider this new context in the production planning phase. This work proposes approaches to solve production planning problems in uncertain environments and introduces a framework that predicts the best strategy for implementation according to the specific problem instance. We incorporate characteristics of Industry 4.0 into our study, considering that the delivery of products at their due dates to customers will be more relevant than minimizing costs. The proposed proactive approaches use machine learning algorithms to predict disruptions on the shop floor. We compare strategies considering feedback information on real failures to modify the planning of future periods. Further, we propose a proactive-online approach integrating proactive and real-time decisions, comparing the results with a corrective strategy. Based on computational tests performed with a proposed benchmark, we conclude that the proactive and proactive-online approaches resulted in lower total weighted tardiness in comparison to the corrective method. Regarding the proactive and proactive-online approaches, we observe that their results depend on the set of analyzed instances, justifying the proposition of the framework. Lastly, for most cases, the strategies predicted by the framework achieved lower total weighted tardiness when compared with the average results obtained by all the strategies studied in this work.",industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.cie.2022.108233,Journal,Computers and Industrial Engineering,scopus,2022-07-01,sciencedirect,A voice of the customer real-time strategy: An integrated quality function deployment approach,https://api.elsevier.com/content/abstract/scopus_id/85130169493,"In the era of Industry 4.0, the rapid development of information technology in the last decade has provided new challenges for product improvement by enabling users to give their feedback and sentiments in real time. In this paper, combining with genetic algorithm back propagation neutral network, fuzzy inference method, and entropy-based synthesis evaluation method, we raise a full-process product improvement solution driven by online reviews, from the initial online review collection to the final engineering characteristic prioritization. The proposed novel integrated quality function deployment-based approach adheres to the customer-oriented design principle, allowing manufacturers to strengthen the launched product based on the spontaneously-articulated voice of customer, rather than the traditional expertise. In this way, an off-the-shelf product improvement strategy is available for enterprises, and its special advantages like fast adaptation and real-time responsiveness, would significantly reduce management costs, shorten response time to market dynamics, and enhance customer satisfaction. In addition, a case study in smartphone industry is conducted for illustration, and the results clearly demonstrate the effectiveness and practicability of the treatment.",industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.autcon.2022.104268,Journal,Automation in Construction,scopus,2022-07-01,sciencedirect,Predicting communication quality in construction projects: A fully-connected deep neural network approach,https://api.elsevier.com/content/abstract/scopus_id/85129633119,"Establishing high-quality communication in construction projects is essential to securing successful collaboration and maintaining understanding among project stakeholders. Indeed, poor communication results in low productivity, poor efficiency, and substandard deliverables. While high-quality communication is recognized as contingent on the interpersonal skills of workers, the impacts of communication quality on job performance remain unknown. This study addresses this deficiency by developing a method to evaluate construction workers' communication quality. A literature review is undertaken to capture salient interpersonal skills. Leadership style, listening, team building, and clarifying expectations are identified. A questionnaire survey is drafted to capture construction practitioners' perception of these skills' effects on communication quality, returning 180 responses. Next, an artificial neural network model, or communication quality predictor (CQP), is developed, able to predict the quality of workers' interpersonal communication. The model accuracy on training is 87%; for testing, 79%. Finally, CQP is deployed in a real-time context in order to validate the reliability, returning an 80% prediction accuracy. This study is the first of its kind in offering a quantified, predictive model associating interpersonal skills with quality of communications in the context of the construction sector. In practical terms, the CQP can flag interpersonal conflicts before they escalate, while also guiding construction managers in the design of interpersonal skills training",industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
