id,datePublished,description,journals,publisher,title,doi,downloadUrl,database,query_name,query_value
287429785,2019-01-01T00:00:00,"International audienceThe use of wireless sensor networks, which are the key ingredient in the growing Internet of Things (IoT), has surged over the past few years with a widening range of applications in the industry, healthcare, agriculture, with a special attention to monitoring and tracking, often tied with security issues. In some applications, sensors can be deployed in remote, large unpopulated areas, whereas in others, they serve to monitor confined busy spaces. In either case, clustering the sensor network’s nodes into several clusters is of fundamental benefit for obvious scalability reasons, and also for helping to devise maintenance or usage schedules that might greatly improve the network’s lifetime. In the present paper, we survey and compare popular and advanced clustering schemes and provide a detailed analysis of their performance as a function of scale, type of collected data or their heterogeneity, and noise level. The testing is performed on real sensor data provided by the UCI Machine Learning Repository, using various external validation metrics",,HAL CCSD,Introducing and Comparing Recent Clustering Methods for Massive Data Management in the Internet of Things,,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
226908873,2019-07-08T00:00:00,"International audienceThe Industry 4.0 framework needs new intelligent approaches. Thus, the manufacturing industries more and more pay close attention to artificial intelligence (AI). For example, smart monitoring and diagnosis, real time evaluation and optimization of the whole production and raw materials management can be improved by using machine learning and big data tools. An accurate milling process implies a high quality of the obtained material surface (roughness, flatness). With the involvement of AI-based algorithms, milling process is expected to be more accurate during complex operations.In this work, a smart milling diagnosis has been developed for composite sandwich structures based on honey-comb core. The use of such material has grown considerably in recent years, especially in the aeronautic, aerospace, sporting and automotive industries. But the precise milling of such material presents many difficulties. The objective of this work is to develop a data-driven industrial surface quality diagnosis for the milling of honey-comb material, by using supervised machine learning methods. Therefore, cutting forces and workpiece material vibrations are online measured in order to predict the resulting surface flatness.The workpiece material studied in this investigation is Nomex® honeycomb cores with thin cell walls. The Nomex® honeycomb machining presents several defects related to its composite nature (uncut fiber, tearing of the walls), the cutting conditions and to the alveolar geometry of the structure which causes vibration on the different components of the cutting effort.Given the low level of cutting forces, the quality of the obtained machined surface allows to establish criteria for determining the machinability of the honeycomb structures. Nearly 40 features are calculated in time domain and frequency domain from the raw signal in steady state behavior (transient zones are not taken into account). The features are then normalized. The input parameters for each experiment are: the tool rotation speed, the cutting speed and the depth of cut. It is then necessary to make a dimensional reduction of that feature table in order to avoid overfitting and to reduce the computing time of the learning algorithm.In this work, several classification algorithms have been implemented such as : k-nearest neighbor (kNN), Decision trees (DT), Support Vector Machine (SVM). The different supervised learning algorithms have been implemented and compared. Each AI-based model has been applied to a set of features. From the prediction results, SVM algorithm seems to be the most efficient algorithm in this application",,HAL CCSD,Milling diagnosis using machine learning approaches,,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
220589792,2019-01-01T00:00:00,"Abstract The Robotic Process Automation (RPA) is a new wave of the future technologies. Robotic Process Automation is one of the most advanced technologies in the area of computers science, electronic and communications, mechanical engineering and information technology. It is a combination of both hardware and software, networking and automation for doing things very simple. In this light, the research manuscript investigated the secondary data - which is available in google, academic and research databases. The investigation went for totally 6 months, i.e., 1-1-2018 to 30-6-2018. A very few empirical articles, white papers, blogs and were found RPA and came across to compose this research manuscript. This study is exploratory in nature because of the contemporary phenomenon. The keywords used in searching of the database were Robotic Process Automation, RPA, Robots, Artificial Intelligence, Blue Prism. The study finally discovered that Robots and Robotic Process Automation technologies are becoming compulsory as a part to do business operations in the organizations across the globe. Robotic Process Automation can bring immediate value to the core business processes including employee payroll, employee status changes, new hire recruitment and on boarding, accounts receivable and payable, invoice processing, inventory management, report creation, software installations, data migration, and vendor on boarding etc. to name a few applications. Besides, the Robotic Process Automation has abundant applications including healthcare and pharmaceuticals, financial services, outsourcing, retail, telecom, energy and utilities, real estate and FMCG and many more sectors. To put in the right place of RPA in business operations, their many allied technologies are working at the background level, artificial intelligence, machine learning, deep learning, data analytics, HR analytics, virtual reality (second life), home automation, blockchain technologies, 4D printing etc. Moreover, it covers the content of different start-ups companies and existing companies - their RPA applications used across the world. This manuscript will be a good guideline for the academicians, researchers, students, and practitioners to get an overall idea",,,The Future Digital Work Force: Robotic Process Automation (RPA),,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
333569035,2020,"Integrated clinical pathways (ICPs) are task-oriented care plans detailing the essential steps of the therapeutic pathway referring to a specific clinical problem with a patient’s expected clinical course. ICPs represent an effective tool for resource management in the public and private health domains. To be automatically executed, the ICP process has to be described by means of complex general purpose description language (GPDL) formalisms. However, GPDLs make the process model difficult to grasp by a human. On the other hand, the adoption of a reduced set of graphical constructs prevents a fully automated process execution due to the lack of information required by a machine. Unfortunately, it is difficult to find a balance between modelling language expressiveness and the automated execution of the modelled processes. In this paper, we present a meta-model based on a GPDL to organize the ICP process knowledge. This meta-model allows the management of ICP information in a way that is independent from the graphic representation of the adopted modelling standard. We also propose a general framework and a methodology that aim to guarantee a high degree of automation in process execution. In particular, the corresponding execution engine is implemented as a chatbot (integrated with social media), which plays a two-fold role: during the actual execution of the entire ICP, it acts as a virtual assistant and gathers the patient’s health data. Tests performed on a real ICP showed that, thanks to the proposed solution, the chatbot engine is able to engage in a dialogue with the patient. We provide discussion about how the system could be extended and how it could be seen as an alternative to Artificial Intelligence (AI) and Natural Language Processing (NLP)-based approaches",,'MDPI AG',Design and Execution of Integrated Clinical Pathway: A Simplified Meta-Model and Associated Methodology,10.3390/info11070362,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
440354135,2020-01-01T00:00:00,"This study proposes a Raspberry Pi-based system for the diagnosis of heart valve diseases as a primary tool to improve the diagnostic accuracy of physicians. The proposed system is able to detect and classify nine common valvular heart cases encompassing eight types of heart valve diseases as well as the normal case of valves. The design and development of the proposed system are mainly divided into two phases, namely development of a disease classification approach, and design and implementation of the diagnostic hardware system. The developed disease classification approach is comprised of five stages, namely obtaining phonocardiogram (PCG) signals, preprocessing, segmentation using a proposed automatic algorithm, feature extraction in three domains (time, frequency, and wavelet decomposition domains) and classification using a backpropagation neural network. The hardware of the diagnostic system consists of a PCG signal acquisition module connected to a processing and displaying unit, which is represented by a Raspberry Pi connected to a touch screen. Where the developed disease classification approach is implemented in the software of the Raspberry Pi to enable it to detect the diseases in real time and fully automatically. The proposed system was clinically tested on 50 real subjects encompassing the nine cases. The performance of the diagnostic system is obtained with an accuracy of 96%, sensitivity of 95.23%, and specificity of 100%","[{'title': 'Cogent Engineering', 'identifiers': ['issn:2331-1916', '2331-1916']}]",'Informa UK Limited',A portable Raspberry Pi-based system for diagnosis of heart valve diseases using automatic segmentation and artificial neural networks,10.1080/23311916.2020.1856757,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
491003696,2021-11-01T00:00:00,"Abstract Since 2017, we have used IonTorrent NGS platform in our hospital to diagnose and treat cancer. Analyzing variants at each run requires considerable time, and we are still struggling with some variants that appear correct on the metrics at first, but are found to be negative upon further investigation. Can any machine learning algorithm (ML) help us classify NGS variants? This has led us to investigate which ML can fit our NGS data and to develop a tool that can be routinely implemented to help biologists. Currently, one of the greatest challenges in medicine is processing a significant quantity of data. This is particularly true in molecular biology with the advantage of next-generation sequencing (NGS) for profiling and identifying molecular tumors and their treatment. In addition to bioinformatics pipelines, artificial intelligence (AI) can be valuable in helping to analyze mutation variants. Generating sequencing data from patient DNA samples has become easy to perform in clinical trials. However, analyzing the massive quantities of genomic or transcriptomic data and extracting the key biomarkers associated with a clinical response to a specific therapy requires a formidable combination of scientific expertise, biomolecular skills and a panel of bioinformatic and biostatistic tools, in which artificial intelligence is now successful in developing future routine diagnostics. However, cancer genome complexity and technical artifacts make identifying real variants challenging. We present a machine learning method for classifying pathogenic single nucleotide variants (SNVs), single nucleotide polymorphisms (SNPs), multiple nucleotide variants (MNVs), insertions, and deletions detected by NGS from different types of tumor specimens, such as: colorectal, melanoma, lung and glioma cancer. We compared our NGS data to different machine learning algorithms using the k-fold cross-validation method and to neural networks (deep learning) to measure the performance of the different ML algorithms and determine which one is a valid model for confirming NGS variant calls in cancer diagnosis. We trained our machine learning with 70% of our data samples, extracted from our local database (our data structure had 7 parameters: chromosome, position, exon, variant allele frequency, minor allele frequency, coverage and protein description) and validated it with the 30% remaining data. The model offering the best accuracy was chosen and implemented in the NGS analysis routine. Artificial intelligence was developed with the R script language version 3.6.0. We trained our model on 70% of 102,011 variants. Our best error rate (0.22%) was found with random forest machine learning (ntree = 500 and mtry = 4), with an AUC of 0.99. Neural networks achieved some good scores. The final trained model with the neural network achieved an accuracy of 98% and an ROC-AUC of 0.99 with validation data. We tested our RF model to interpret more than 2000 variants from our NGS database: 20 variants were misclassified (error rate < 1%). The errors were nomenclature problems and false positives. After adding false positives to our training database and implementing our RF model routinely, our error rate was always < 0.5%. The RF model shows excellent results for oncosomatic NGS interpretation and can easily be implemented in other molecular biology laboratories. AI is becoming increasingly important in molecular biomedical analysis and can be very helpful in processing medical data. Neural networks show a good capacity in variant classification, and in the future, they may be useful in predicting more complex variants","[{'title': 'Scientific Reports', 'identifiers': ['2045-2322', 'issn:2045-2322']}]",'Springer Science and Business Media LLC',Machine learning random forest for predicting oncosomatic variant NGS analysis,10.1038/s41598-021-01253-y,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
428925085,2020-10-01T00:00:00,"Background: Blood donors are at risk for reduced iron stores, because of which donor iron monitoring received increased attention in the last decade. Despite the importance for donor health, international consensus on an appropriate policy for iron monitoring is lacking. Therefore, we conduct a trial to evaluate to what extent ferritin-guided donation intervals are effective in increasing haemoglobin and ferritin levels, decreasing low-haemoglobin deferral, increasing donor return and improving the health of whole blood donors in the Netherlands. Methods: Sanquin Blood Bank is implementing ferritin-guided donation intervals to prevent donors from increasing iron loss at repeated donations. Using a stepped wedge cluster randomised trial approach, the design involves a random crossover of 29 clusters of blood collection centres from the existing policy without ferritin measurements to a ferritin-guided donation interval policy. This new policy includes ferritin measurements for all new donors and at every 5th whole blood donation, extending donation intervals to 6 months if ferritin is 15-≤ 30 ng/mL and to 12 months if ferritin is < 15 ng/mL. We measure ferritin levels of whole blood donors from stored plasma samples and collect haemoglobin levels and information on low-haemoglobin deferral and donor return from the donor database before, during and after the implementation period. We measure donor health during and after the implementation period using questionnaires, assessing physical and mental wellbeing and iron deficiency- and donation-related symptoms. We use multilevel analyses to investigate differences in ferritin and haemoglobin levels, low-haemoglobin deferral rates, donor return and donor health from whole blood donors, between blood collection centres that have versus those that have not yet implemented the ferritin-guided donation interval policy. Discussion: This stepped wedge cluster randomised trial will provide insight into the effectiveness of ferritin-guided donation intervals in lowering iron deficiency, decreasing donor deferrals due to low haemoglobin and improving donor health. We will evaluate a policy that is implemented nationwide in a real-life setting. Our study is therefore not limited to a small experimental setting and the results will guide policymakers seeking an appropriate policy for iron monitoring. Trial registration: The Dutch trial registry NTR6738. Registered on 29 September 2017. Retrospectively registered",,'Springer Science and Business Media LLC',Ferritin measurement IN Donors—Effectiveness of iron Monitoring to diminish iron deficiency and low haemoglobin in whole blood donors (FIND’EM): study protocol for a stepped wedge cluster randomised trial,10.1186/s13063-020-04648-w,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
491193342,2022-01-31T01:52:07,"The history of medicine shows that myocardial infarction is one of the significant causes of death in humans. The rapid evolution in autonomous technologies, the rise of computer vision, and edge computing offers intriguing possibilities in healthcare monitoring systems. The major motivation of the work is to improve the survival rate during a cardiac arrest through an automatic emergency recognition system under ambient intelligence. We present a novel approach to chest pain and fall posture-based vital sign detection using an intelligence surveillance camera to address the emergency during myocardial infarction. A real-time embedded solution persuaded from ""edge AI""is implemented using the state-of-the-art convolution neural networks: single shot detector Inception V2, single shot detector MobileNet V2, and Internet of Things embedded GPU platform NVIDIA's Jetson Nano. The deep learning algorithm is implemented for 3000 indoor color image datasets: Nanyang Technological University Red Blue Green and Depth, NTU RGB + D dataset, and private RMS dataset. The research mainly pivots on two key factors in creating and training a CNN model to detect the vital signs and evaluate its performance metrics. We propose a model, which is cost-effective and consumes low power for onboard detection of vital signs of myocardial infarction and evaluated the metrics to achieve a mean average precision of 76.4% and an average recall of 80%","[{'title': 'Advances in Human-Computer Interaction', 'identifiers': ['issn:1687-5907', '1687-5893', '1687-5907', 'issn:1687-5893']}]",'Hindawi Limited',Edge Artificial Intelligence: Real-Time Noninvasive Technique for Vital Signs of Myocardial Infarction Recognition Using Jetson Nano,10.1155/2021/6483003,http://hdl.handle.net/10453/153906,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
201292349,2019-02-01T00:00:00,"Monitoring animal health worldwide, especially the early detection of outbreaks of emerging pathogens, is one of the means of preventing the introduction of infectious diseases in countries (Collier et al., 2008) [3]. In this context, we developed PADI-web, a Platform for Automated extraction of animal Disease Information from the Web (Arsevska et al., 2016, 2018). PADI-web is a text-mining tool that automatically detects, categorizes and extracts disease outbreak information from Web news articles. PADI-web currently monitors the Web for five emerging animal infectious diseases, i.e., African swine fever, avian influenza including highly pathogenic and low pathogenic avian influenza, foot-and-mouth disease, bluetongue, and Schmallenberg virus infection. PADI-web collects Web news articles in near-real time through RSS feeds. Currently, PADI-web collects disease information from Google News because of its international and multiple language coverage. We implemented machine learning techniques to identify the relevant disease information in texts (i.e., location and date of an outbreak, affected hosts, their numbers and clinical signs). In order to train the model for Information Extraction (IE) from news articles, a corpus in English has been manually labeled by domain experts. This labeled corpus (Rabatel et al., 2017) is presented in this data paper","[{'title': 'Data in Brief', 'identifiers': ['2352-3409', 'issn:2352-3409']}]",'Elsevier BV',PADI-web corpus: Labeled textual data in animal health domain,10.1016/j.dib.2018.12.063,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
300365238,2019-01-01T00:00:00,"While many VA workflows make use of machine-learned models to support analytical tasks, VA workflows have become increasingly important in understanding and improving Machine Learning (ML) processes. In this paper, we propose an ontology (VIS4ML) for a subarea of VA, namely ""VA-assisted ML"". The purpose of VIS4ML is to describe and understand existing VA workflows used in ML as well as to detect gaps in ML processes and the potential of introducing advanced VA techniques to such processes. Ontologies have been widely used to map out the scope of a topic in biology, medicine, and many other disciplines. We adopt the scholarly methodologies for constructing VIS4ML, including the specification, conceptualization, formalization, implementation, and validation of ontologies. In particular, we reinterpret the traditional VA pipeline to encompass model-development workflows. We introduce necessary definitions, rules, syntaxes, and visual notations for formulating VIS4ML and make use of semantic web technologies for implementing it in the Web Ontology Language (OWL). VIS4ML captures the high-level knowledge about previous workflows where VA is used to assist in ML. It is consistent with the established VA concepts and will continue to evolve along with the future developments in VA and ML. While this ontology is an effort for building the theoretical foundation of VA, it can be used by practitioners in real-world applications to optimize model-development workflows by systematically examining the potential benefits that can be brought about by either machine or human capabilities. Meanwhile, VIS4ML is intended to be extensible and will continue to be updated to reflect future advancements in using VA for building high-quality data-analytical models or for building such models rapidly.publishe",,'Institute of Electrical and Electronics Engineers (IEEE)',VIS4ML : An Ontology for Visual Analytics Assisted Machine Learning,10.1109/TVCG.2018.2864838,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
483522738,2021-11-02T00:00:00,"Developers proposing new machine learning for health (ML4H) tools often pledge to match or even surpass the performance of existing tools, yet the reality is usually more complicated. Reliable deployment of ML4H to the real world is challenging as examples from diabetic retinopathy or Covid-19 screening show. We envision an integrated framework of algorithm auditing and quality control that provides a path towards the effective and reliable application of ML systems in healthcare. In this editorial, we give a summary of ongoing work towards that vision and announce a call for participation to the special issue  Machine Learning for Health: Algorithm Auditing & Quality Control in this journal to advance the practice of ML4H auditing",,'Springer Science and Business Media LLC',Machine Learning for Health: Algorithm Auditing & Quality Control.,10.1007/s10916-021-01783-y,,core,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
