id,updated,published,title,summary,database,query_name,query_value
http://arxiv.org/abs/2206.00868v1,2022-06-02T04:34:57Z,2022-06-02T04:34:57Z,"6G Survey on Challenges, Requirements, Applications, Key Enabling
  Technologies, Use Cases, AI integration issues and Security aspects","The fifth-generation (5G) network is likely to bring in high data rates, more
reliability, and low delays for mobile, personal and local area networks.
Alongside the rapid growth of smart wireless sensing and communication
technologies, data traffic has significantly risen, and existing 5G networks
are not fully capable of supporting future massive data traffic in terms of
services, storage, and processing. To meet the forthcoming challenges, the
research community is investigating the Terahertz-based sixth-generation (6G)
wireless network which is supposed to be offered for industrial usage in around
10 years. This is the right time to explore and learn about various 6G aspects
that will play a key role in the successful execution and implementation of 6G
networks in the future. This survey provides a review of specifications,
requirements, applications, enabling technologies including disruptive and
innovative, integration of 6G with advanced architectures and networks like
software-defined networks (SDN), network functions virtualization (NFV),
cloud/fog computing, etc, artificial intelligence (AI) oriented technologies,
privacy and security issues and solutions, and potential futuristic use cases:
virtual reality, smart healthcare and Industry 5.0. Furthermore, based on the
conducted review, challenges and future research directions are highlighted to
aid the deployment of 6G networks.",arxiv,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2206.00105v1,2022-05-31T20:39:35Z,2022-05-31T20:39:35Z,Deep learning pipeline for image classification on mobile phones,"This article proposes and documents a machine-learning framework and tutorial
for classifying images using mobile phones. Compared to computers, the
performance of deep learning model performance degrades when deployed on a
mobile phone and requires a systematic approach to find a model that performs
optimally on both computers and mobile phones. By following the proposed
pipeline, which consists of various computational tools, simple procedural
recipes, and technical considerations, one can bring the power of deep learning
medical image classification to mobile devices, potentially unlocking new
domains of applications. The pipeline is demonstrated on four different
publicly available datasets: COVID X-rays, COVID CT scans, leaves, and
colorectal cancer. We used two application development frameworks: TensorFlow
Lite (real-time testing) and Flutter (digital image testing) to test the
proposed pipeline. We found that transferring deep learning models to a mobile
phone is limited by hardware and classification accuracy drops. To address this
issue, we proposed this pipeline to find an optimized model for mobile phones.
Finally, we discuss additional applications and computational concerns related
to deploying deep-learning models on phones, including real-time analysis and
image preprocessing. We believe the associated documentation and code can help
physicians and medical experts develop medical image classification
applications for distribution.",arxiv,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2205.14094v1,2022-05-27T16:50:48Z,2022-05-27T16:50:48Z,"Failure Detection in Medical Image Classification: A Reality Check and
  Benchmarking Testbed","Failure detection in automated image classification is a critical safeguard
for clinical deployment. Detected failure cases can be referred to human
assessment, ensuring patient safety in computer-aided clinical decision making.
Despite its paramount importance, there is insufficient evidence about the
ability of state-of-the-art confidence scoring methods to detect test-time
failures of classification models in the context of medical imaging. This paper
provides a reality check, establishing the performance of in-domain
misclassification detection methods, benchmarking 9 confidence scores on 6
medical imaging datasets with different imaging modalities, in multiclass and
binary classification settings. Our experiments show that the problem of
failure detection is far from being solved. We found that none of the
benchmarked advanced methods proposed in the computer vision and machine
learning literature can consistently outperform a simple softmax baseline. Our
developed testbed facilitates future work in this important area.",arxiv,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2205.13607v2,2022-06-02T18:27:47Z,2022-05-26T20:23:55Z,"Self-supervised Pretraining and Transfer Learning Enable Flu and
  COVID-19 Predictions in Small Mobile Sensing Datasets","Detailed mobile sensing data from phones, watches, and fitness trackers offer
an unparalleled opportunity to quantify and act upon previously unmeasurable
behavioral changes in order to improve individual health and accelerate
responses to emerging diseases. Unlike in natural language processing and
computer vision, deep representation learning has yet to broadly impact this
domain, in which the vast majority of research and clinical applications still
rely on manually defined features and boosted tree models or even forgo
predictive modeling altogether due to insufficient accuracy. This is due to
unique challenges in the behavioral health domain, including very small
datasets (~10^1 participants), which frequently contain missing data, consist
of long time series with critical long-range dependencies (length>10^4), and
extreme class imbalances (>10^3:1). Here, we introduce a neural architecture
for multivariate time series classification designed to address these unique
domain challenges. Our proposed behavioral representation learning approach
combines novel tasks for self-supervised pretraining and transfer learning to
address data scarcity, and captures long-range dependencies across long-history
time series through transformer self-attention following convolutional neural
network-based dimensionality reduction. We propose an evaluation framework
aimed at reflecting expected real-world performance in plausible deployment
scenarios. Concretely, we demonstrate (1) performance improvements over
baselines of up to 0.15 ROC AUC across five prediction tasks, (2) transfer
learning-induced performance improvements of 16% PR AUC in small data
scenarios, and (3) the potential of transfer learning in novel disease
scenarios through an exploratory case study of zero-shot COVID-19 prediction in
an independent data set. Finally, we discuss potential implications for medical
surveillance testing.",arxiv,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2205.12093v1,2022-05-24T14:17:26Z,2022-05-24T14:17:26Z,Bias Discovery in Machine Learning Models for Mental Health,"Fairness and bias are crucial concepts in artificial intelligence, yet they
are relatively ignored in machine learning applications in clinical psychiatry.
We computed fairness metrics and present bias mitigation strategies using a
model trained on clinical mental health data. We collected structured data
related to the admission, diagnosis, and treatment of patients in the
psychiatry department of the University Medical Center Utrecht. We trained a
machine learning model to predict future administrations of benzodiazepines on
the basis of past data. We found that gender plays an unexpected role in the
predictions-this constitutes bias. Using the AI Fairness 360 package, we
implemented reweighing and discrimination-aware regularization as bias
mitigation strategies, and we explored their implications for model
performance. This is the first application of bias exploration and mitigation
in a machine learning model trained on real clinical psychiatry data.",arxiv,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2205.11090v1,2022-05-23T07:19:42Z,2022-05-23T07:19:42Z,FaceMAE: Privacy-Preserving Face Recognition via Masked Autoencoders,"Face recognition, as one of the most successful applications in artificial
intelligence, has been widely used in security, administration, advertising,
and healthcare. However, the privacy issues of public face datasets have
attracted increasing attention in recent years. Previous works simply mask most
areas of faces or synthesize samples using generative models to construct
privacy-preserving face datasets, which overlooks the trade-off between privacy
protection and data utility. In this paper, we propose a novel framework
FaceMAE, where the face privacy and recognition performance are considered
simultaneously. Firstly, randomly masked face images are used to train the
reconstruction module in FaceMAE. We tailor the instance relation matching
(IRM) module to minimize the distribution gap between real faces and FaceMAE
reconstructed ones. During the deployment phase, we use trained FaceMAE to
reconstruct images from masked faces of unseen identities without extra
training. The risk of privacy leakage is measured based on face retrieval
between reconstructed and original datasets. Experiments prove that the
identities of reconstructed images are difficult to be retrieved. We also
perform sufficient privacy-preserving face recognition on several public face
datasets (i.e. CASIA-WebFace and WebFace260M). Compared to previous state of
the arts, FaceMAE consistently \textbf{reduces at least 50\% error rate} on
LFW, CFP-FP and AgeDB.",arxiv,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2205.10952v1,2022-05-22T23:14:27Z,2022-05-22T23:14:27Z,Analysis of functional neural codes of deep learning models,"Deep neural networks (DNNs), the agents of deep learning (DL), require a
massive number of parallel/sequential operations. This makes it extremely
challenging to comprehend DNNs' operations and hinders proper diagnosis.
Consequently, DNNs cannot be readily used in high-stakes domains, in which
incorrect decisions can lead to catastrophic failures. Therefore, to build more
reliable DNNs/DL to be deployed in high-stakes real-world problems, it is
imperative that we develop proper analysis tools that will allow us to better
understand DNNs' internal operations underlying their decision-making. Here, we
used the self-organizing map (SOM) to analyze internal codes of DL models
associated with their decision-making. Our analyses suggest that hidden layer
activation patterns can be mapped onto a finite number of patterns and are
correlated with DL predictions, raising the possibility that they could serve
as functional codes of DL models. Encouraged by this observation, we further
used SOM to estimate input features coded in hidden layers, analyzed the
effects of adversarial inputs to better understand characterized internal
representations' evolution and adversarial perturbations' propagation in DL
models.",arxiv,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2205.10635v1,2022-05-21T16:24:47Z,2022-05-21T16:24:47Z,"SplitPlace: AI Augmented Splitting and Placement of Large-Scale Neural
  Networks in Mobile Edge Environments","In recent years, deep learning models have become ubiquitous in industry and
academia alike. Deep neural networks can solve some of the most complex
pattern-recognition problems today, but come with the price of massive compute
and memory requirements. This makes the problem of deploying such large-scale
neural networks challenging in resource-constrained mobile edge computing
platforms, specifically in mission-critical domains like surveillance and
healthcare. To solve this, a promising solution is to split resource-hungry
neural networks into lightweight disjoint smaller components for pipelined
distributed processing. At present, there are two main approaches to do this:
semantic and layer-wise splitting. The former partitions a neural network into
parallel disjoint models that produce a part of the result, whereas the latter
partitions into sequential models that produce intermediate results. However,
there is no intelligent algorithm that decides which splitting strategy to use
and places such modular splits to edge nodes for optimal performance. To combat
this, this work proposes a novel AI-driven online policy, SplitPlace, that uses
Multi-Armed-Bandits to intelligently decide between layer and semantic
splitting strategies based on the input task's service deadline demands.
SplitPlace places such neural network split fragments on mobile edge devices
using decision-aware reinforcement learning for efficient and scalable
computing. Moreover, SplitPlace fine-tunes its placement engine to adapt to
volatile environments. Our experiments on physical mobile-edge environments
with real-world workloads show that SplitPlace can significantly improve the
state-of-the-art in terms of average response time, deadline violation rate,
inference accuracy, and total reward by up to 46, 69, 3 and 12 percent
respectively.",arxiv,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2205.09526v1,2022-05-19T12:49:37Z,2022-05-19T12:49:37Z,Simple Regularisation for Uncertainty-Aware Knowledge Distillation,"Considering uncertainty estimation of modern neural networks (NNs) is one of
the most important steps towards deploying machine learning systems to
meaningful real-world applications such as in medicine, finance or autonomous
systems. At the moment, ensembles of different NNs constitute the
state-of-the-art in both accuracy and uncertainty estimation in different
tasks. However, ensembles of NNs are unpractical under real-world constraints,
since their computation and memory consumption scale linearly with the size of
the ensemble, which increase their latency and deployment cost. In this work,
we examine a simple regularisation approach for distribution-free knowledge
distillation of ensemble of machine learning models into a single NN. The aim
of the regularisation is to preserve the diversity, accuracy and uncertainty
estimation characteristics of the original ensemble without any intricacies,
such as fine-tuning. We demonstrate the generality of the approach on
combinations of toy data, SVHN/CIFAR-10, simple to complex NN architectures and
different tasks.",arxiv,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2205.08404v1,2022-05-17T14:38:38Z,2022-05-17T14:38:38Z,"A Comprehensive Study on Artificial Intelligence Algorithms to Implement
  Safety Using Communication Technologies","The recent development of artificial intelligence (AI) has increased the
interest of researchers and practitioners towards applying its techniques into
multiple domains like automotive, health care and air space to achieve
automation. Combined to these applications, the attempt to use AI techniques
into carrying out safety issues is momentarily at a progressive state. As AI
problems are getting even more complex, large processing power is demanded for
safety-critical systems to fulfill real-time requirements. These challenges can
be solved through edge or cloud computing, which makes the communication an
integral part of the solution. This study aims at providing a comprehensive
picture of the state of the art AI based safety solutions that uses different
communication technologies in diverse application domains. To achieve this, a
systematic mapping study is conducted and 565 relevant papers are shortlisted
through a multistage selection process, which are then analyzed according to a
systematically defined classification framework. The results of the study are
based on these main objectives: to clarify current research gaps in the field,
to identify the possibility of increased usage of cellular communication in
multiple domains, to identify the mostly used AI algorithms and to summarize
the emerging future research trends on the topic. The results demonstrate that
automotive domain is the one applying AI and communication the most to
implement safety and the most used AI in this domain is neural networks,
clustering and computer vision; applying cellular communication to automotive
domain is highest; the use of non-cellular communication technologies is
dominant however a clear trend of a rapid increase in the use of cellular
communication is observed specially from 2020 with the roll-out of 5G
technology.",arxiv,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2205.08292v1,2022-05-17T12:44:54Z,2022-05-17T12:44:54Z,"Providing Location Information at Edge Networks: A Federated
  Learning-Based Approach","Recently, the development of mobile edge computing has enabled exhilarating
edge artificial intelligence (AI) with fast response and low communication
cost. The location information of edge devices is essential to support the edge
AI in many scenarios, like smart home, intelligent transportation systems and
integrated health care. Taking advantages of deep learning intelligence, the
centralized machine learning (ML)-based positioning technique has received
heated attention from both academia and industry. However, some potential
issues, such as location information leakage and huge data traffic, limit its
application. Fortunately, a newly emerging privacy-preserving distributed ML
mechanism, named federated learning (FL), is expected to alleviate these
concerns. In this article, we illustrate a framework of FL-based localization
system as well as the involved entities at edge networks. Moreover, the
advantages of such system are elaborated. On practical implementation of it, we
investigate the field-specific issues associated with system-level solutions,
which are further demonstrated over a real-word database. Moreover, future
challenging open problems in this field are outlined.",arxiv,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2205.06234v1,2022-05-12T17:23:24Z,2022-05-12T17:23:24Z,"SIBILA: High-performance computing and interpretable machine learning
  join efforts toward personalised medicine in a novel decision-making tool","Background and Objectives: Personalised medicine remains a major challenge
for scientists. The rapid growth of Machine learning and Deep learning has made
it a feasible alternative for predicting the most appropriate therapy for
individual patients. However, the lack of interpretation of their results and
high computational requirements make many reluctant to use these methods.
  Methods: Several Machine learning and Deep learning models have been
implemented into a single software tool, SIBILA. Once the models are trained,
SIBILA applies a range of interpretability methods to identify the input
features that each model considered the most important to predict. In addition,
all the features obtained are put in common to estimate the global attribution
of each variable to the predictions. To facilitate its use by non-experts,
SIBILA is also available to all users free of charge as a web server at
https://bio-hpc.ucam.edu/sibila/.
  Results: SIBILA has been applied to three case studies to show its accuracy
and efficiency in classification and regression problems. The first two cases
proved that SIBILA can make accurate predictions even on uncleaned datasets.
The last case demonstrates that SIBILA can be applied to medical contexts with
real data.
  Conclusion: With the aim of becoming a powerful decision-making tool for
clinicians, SIBILA has been developed. SIBILA is a novel software tool that
leverages interpretable machine learning to make accurate predictions and
explain how models made those decisions. SIBILA can be run on high-performance
computing platforms, drastically reducing computing times.",arxiv,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
http://arxiv.org/abs/2204.13663v3,2022-07-05T15:49:29Z,2022-04-28T17:25:57Z,"ADVISER: AI-Driven Vaccination Intervention Optimiser for Increasing
  Vaccine Uptake in Nigeria","More than 5 million children under five years die from largely preventable or
treatable medical conditions every year, with an overwhelmingly large
proportion of deaths occurring in under-developed countries with low
vaccination uptake. One of the United Nations' sustainable development goals
(SDG 3) aims to end preventable deaths of newborns and children under five
years of age. We focus on Nigeria, where the rate of infant mortality is
appalling. We collaborate with HelpMum, a large non-profit organization in
Nigeria to design and optimize the allocation of heterogeneous health
interventions under uncertainty to increase vaccination uptake, the first such
collaboration in Nigeria. Our framework, ADVISER: AI-Driven Vaccination
Intervention Optimiser, is based on an integer linear program that seeks to
maximize the cumulative probability of successful vaccination. Our optimization
formulation is intractable in practice. We present a heuristic approach that
enables us to solve the problem for real-world use-cases. We also present
theoretical bounds for the heuristic method. Finally, we show that the proposed
approach outperforms baseline methods in terms of vaccination uptake through
experimental evaluation. HelpMum is currently planning a pilot program based on
our approach to be deployed in the largest city of Nigeria, which would be the
first deployment of an AI-driven vaccination uptake program in the country and
hopefully, pave the way for other data-driven programs to improve health
outcomes in Nigeria.",arxiv,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
