id,type,publication,publisher,publication_date,database,title,url,abstract,query_name,query_value
10.1016/j.iree.2018.12.001,Journal,International Review of Economics Education,scopus,2019-01-01,sciencedirect,Active financial analysis: Stimulating engagement using Bloomberg for introductory finance students,https://api.elsevier.com/content/abstract/scopus_id/85058411728,"There is increasing interest in the adoption of real-world interactive and participative learning techniques within economics and finance teaching through the use of trading room software. Previous research suggests that the integration of trading room software can improve knowledge development and performance. However, the time constraints of providing software training and requirements for foundation knowledge of basic maths and economics has restricted the adoption of trading room software to advanced courses. This paper outlines how the Bloomberg Professional Software was used in an introductory finance course and analyses student engagement, learning and attainment using feedback and performance data. We find that students valued the novelty of Bloomberg as part of a mix of different learning activities which facilitated the practical application of theory. Results also indicate that the alignment of teaching, learning and assessment promotes deeper engagement, and is associated with higher attainment. We demonstrate that trading room software can be effectively used in introductory courses to enhance the student experience and deepen understanding.",finance,'finance' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.patrec.2017.08.024,Journal,Pattern Recognition Letters,scopus,2018-04-01,sciencedirect,End-to-end neural network architecture for fraud scoring in card payments,https://api.elsevier.com/content/abstract/scopus_id/85028581551,"Millions of euros are lost every year due to fraudulent card transactions. The design and implementation of efficient fraud detection methods is mandatory to minimize such losses. In this paper, we present a neural network based system for fraud detection in banking systems. We use a real world dataset, and describe an end-to-end solution from the practitioner’s perspective, by focusing on the following crucial aspects: unbalancedness, data processing and cost metric evaluation. Our analysis shows that the proposed solution achieves comparable performance values with state-of-the-art proprietary and costly solutions.",finance,'finance' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.neucom.2017.11.034,Journal,Neurocomputing,scopus,2018-01-31,sciencedirect,An Artificial Neural Network and Bayesian Network model for liquidity risk assessment in banking,https://api.elsevier.com/content/abstract/scopus_id/85036608130,"Liquidity risk represent a devastating financial threat to banks and may lead to irrecoverable consequences in case of underestimation or negligence. The optimal control of a phenomenon such as liquidity risk requires a precise measurement method. However, liquidity risk is complicated and providing a suitable definition for it constitutes a serious obstacle. In addition, the problem of defining the related determining factors and formulating an appropriate functional form to approximate and predict its value is a difficult and complex task. To deal with these issues, we propose a model that uses Artificial Neural Networks and Bayesian Networks. The implementation of these two intelligent systems comprises several algorithms and tests for validating the proposed model. A real-world case study is presented to demonstrate applicability and exhibit the efficiency, accuracy and flexibility of data mining methods when modeling ambiguous occurrences related to bank liquidity risk measurement.",finance,'finance' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.procs.2018.10.523,Conference Proceeding,Procedia Computer Science,scopus,2018-01-01,sciencedirect,Foreign currency exchange rate prediction using neuro-fuzzy systems,https://api.elsevier.com/content/abstract/scopus_id/85061158308,"The complex nature of the foreign exchange (FOREX) market along with the increased interest towards the currency exchange market has prompted extensive research from various academic disciplines. With the inclusion of more in-depth analysis and forecasting methods, traders will be able to make an informed decision when trading. Therefore, an approach incorporating the use of historical data along with computational intelligence for analysis and forecasting is proposed in this paper. Firstly, the Gaussian Mixture Model method is applied for data partitioning on historical observations. While the antecedent part of the neuro-fuzzy system of AnYa type is initialised by the partitioning result, the consequent part is trained using the fuzzily weighted RLS algorithm based on the same data. Numerical examples based on the real currency exchange data demonstrated that the proposed approach trained with historical data produce promising results when used to forecast the future foreign exchange rates over a long-term period. Although implemented in an offline environment, it could potentially be utilised in real-time application in the future.",finance,'finance' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.procs.2018.08.147,Conference Proceeding,Procedia Computer Science,scopus,2018-01-01,sciencedirect,Waiting-Time Estimation in Bank Customer Queues using RPROP Neural Networks,https://api.elsevier.com/content/abstract/scopus_id/85053122690,"In daily banking customer queues, unknown waiting-time could lower customer experience. Little’s Law formula in Queue Theory provides a generic formula for waiting-time, but it cannot be implemented directly to give finite wait-time estimation in real-life. This study aims to investigate predictive variables that explain waiting-time duration. This paper uses Fast Artificial Neural Network engine to implement Artificial Neural Networks method. To train Artificial Neural Networks, Resilient Propagation was used. Time-series approach and structural approach for input neuron was compared. Average duration from previous interval and number of server was proposed to increase structural variable like Queue Length and Head of Line Duration estimator variable. To determine the best configuration for number of neuron in input and hidden layer, experimental method was used. The results of this study show that structural approach provides better estimation than time-series approach. Furthermore, modified helper variable combination provides a more refined result.",finance,'finance' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.procs.2018.05.047,Conference Proceeding,Procedia Computer Science,scopus,2018-01-01,sciencedirect,Analysis of Fuzzification Process in Fuzzy Expert System,https://api.elsevier.com/content/abstract/scopus_id/85049088318,"The fuzzy expert systems are oriented towards handling uncertain or imprecise information. The fuzzy expert system is used in the domains where the input variables do not have fixed values. The success of fuzzy system depends upon the selection of appropriate membership function. The paper presents the analysis of fuzzification process of Fuzzy expert systems implemented in the domains of health care, education, career selection, real estate and finance. The parameters used for analyzing the systems are the input factors, type of membership function used for fuzzification, de-fuzzification of fuzzy sets generated. Based on analysis of the fuzzy expert system, the paper presents recommendations for selecting appropriate membership function. At the end paper presents guidelines for fuzzification process which can be useful in creating Fuzzy Expert System.",finance,'finance' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.procs.2018.05.199,Conference Proceeding,Procedia Computer Science,scopus,2018-01-01,sciencedirect,Predictive Modelling for Credit Card Fraud Detection Using Data Analytics,https://api.elsevier.com/content/abstract/scopus_id/85049081698,"The finance and banking is very important sector in our present day generation, where almost every human has to deal with bank either physically or online [10]. The productivity and profitability of both public and private sector has tremendously increased because of banking information system. Nowadays most of E-commerce application system transactions are done through credit card and online net banking. These systems are vulnerable with new attacks and techniques at alarming rate. Fraud detection in banking is one of the vital aspects nowadays as finance is major sector in our life. As data is increasing in terms of Peta Bytes (PB) and to improve the performance of analytical server in model building, we have interface analytical framework with Hadoop which can read data efficiently and give to analytical server for fraud prediction. In this paper we have discussed a Big data analytical framework to process large volume of data and implemented various machine learning algorithms for fraud detection and observed their performance on benchmark dataset to detect frauds on real time basis there by giving low risk and high customer satisfaction.",finance,'finance' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.proeng.2017.03.215,Conference Proceeding,Procedia Engineering,scopus,2017-01-01,sciencedirect,Smart Solution to Improve Water-energy Nexus for Water Supply Systems,https://api.elsevier.com/content/abstract/scopus_id/85020819561,"In the last years, there has been a great interest in the complex relations between energy and water, known as the Water-Energy Nexus [1]. Natural resources, such as energy and water, enable economy growth and support quality of life. The Water-Energy Nexus is considered as one of the most important multidisciplinary challenges [2] that the global growing water market [3] has to face in the forthcoming years. Currently, many water systems are not managed sustainably enough. Water Utilities face other challenges, such as infrastructure aging and poor cost-recovery, leading to a lack of finance for O&M (Operation and Maintenance). Energy is required in all stages of water production and distribution, from pumping and treatment to transportation. Energy costs are a top-of-mind concern for water utilities, regardless of geography, size and level of water network efficiency [4]. On the other hand, Water Utilities are having a hard time to either improve their services or expand their network to unserved neighborhoods in developing countries.
                  The current trend of water transmission system to the creation of DMAs (District Metered Areas) offers great possibilities of non-structural solutions that use existing data and transform them into useful information to support decision making. The Smart Metering and the use of large amounts of data from a network enhance the use of software for decision support, but it is not the only way. Smart Solutions can also be applied to networks with less recorded data, which would enhance operators’ knowledge to these data, turn them into useful information for decision-making either for the operation or the maintenance and network design. In this scope, a Smart Solution is presented. It is developed combining key factors of the energy consumption and the water supply into water networks management to obtain improvements from both water and energy fields. This non-structural solution increases resource efficiency and environmental performance of water distribution networks by using data acquisition and geographical visualization (real time & historical), weather and water demand forecasting, detection of networks events and hydraulic simulation of the network, and finally through a decision support system based on machine learning (pattern recognition and business rules techniques).
                  As a conclusion, a non-structural solution for the Nexus issues can have a great impact on several matters (climate change, carbon footprint, WUs balance sheets, and water losses) with reasonable investment either in smart metering or networks with only a few sensors measuring.",finance,'finance' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.asoc.2016.08.029,Journal,Applied Soft Computing Journal,scopus,2016-12-01,sciencedirect,Evaluation of co-evolutionary neural network architectures for time series prediction with mobile application in finance,https://api.elsevier.com/content/abstract/scopus_id/84984944687,"The fusion of soft computing methods such as neural networks and evolutionary algorithms have given a very promising performance for time series prediction problems. In order to fully harness their strengths for wider impact, effective real-world implementation of prediction systems must incorporate the use of innovative technologies such as mobile computing. Recently, co-evolutionary algorithms have shown to be very promising for training neural networks for time series prediction. Cooperative coevolution decomposes a problem into subcomponents that are evolved in isolation and cooperation typically involves fitness evaluation. The challenge has been in developing effective subcomponent decomposition methods for different neural network architectures. In this paper, we evaluate the performance of two problem decomposition methods for training feedforward and recurrent neural networks for chaotic time series problems. We further apply them for financial prediction problems selected from the NASDAQ stock exchange. We highlight the challenges in real-time implementation and present a mobile application framework for financial time series prediction. The results, in general, show that recurrent neural networks have better generalisation ability when compared to feedforward networks for real-world time series problems.",finance,'finance' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.cose.2015.04.002,Journal,Computers and Security,scopus,2015-09-01,sciencedirect,BankSealer: A decision support system for online banking fraud analysis and investigation,https://api.elsevier.com/content/abstract/scopus_id/84940722662,"The significant growth of online banking frauds, fueled by the underground economy of malware, raised the need for effective fraud analysis systems. Unfortunately, almost all of the existing approaches adopt black box models and mechanisms that do not give any justifications to analysts. Also, the development of such methods is stifled by limited Internet banking data availability for the scientific community. In this paper we describe BankSealer, a decision support system for online banking fraud analysis and investigation. During a training phase, BankSealer builds easy-to-understand models for each customer's spending habits, based on past transactions. First, it quantifies the anomaly of each transaction with respect to the customer historical profile. Second, it finds global clusters of customers with similar spending habits. Third, it uses a temporal threshold system that measures the anomaly of the current spending pattern of each customer, with respect to his or her past spending behavior. With this threefold profiling approach, it mitigates the under-training due to the lack of historical data for building well-trained profiles, and the evolution of users' spending habits over time. At runtime, BankSealer supports analysts by ranking new transactions that deviate from the learned profiles, with an output that has an easily understandable, immediate statistical meaning.
                  Our evaluation on real data, based on fraud scenarios built in collaboration with domain experts that replicate typical, real-world attacks (e.g., credential stealing, banking trojan activity, and frauds repeated over time), shows that our approach correctly ranks complex frauds. In particular, we measure the effectiveness, the computational resource requirements and the capabilities of BankSealer to mitigate the problem of users that performed a low number of transactions. Our system ranks frauds and anomalies with up to 98% detection rate and with a maximum daily computation time of 4 min. Given the good results, a leading Italian bank deployed a version of BankSealer in their environment to analyze frauds.",finance,'finance' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1186/1939-4551-7-15,Journal,World Allergy Organization Journal,scopus,2014-06-25,sciencedirect,"Allergenius, an expert system for the interpretation of allergen microarray results",https://api.elsevier.com/content/abstract/scopus_id/84910666431,"Background An in vitro procedure based on a microarray containing many different allergen components has recently been introduced for use in allergy diagnosis. Recombinant and highly purified allergens belonging to different allergenic sources (inhalants, food, latex and hymenoptera) are present in the array. These components can either be genuine or cross-reactive, resistant or susceptible to heat and low pH, and innocuous or potentially dangerous. A large number of complex and heterogeneous relationships among these components has emerged, such that sometimes these interactions cannot be effectively managed by the allergist. In the 1960s, specialized languages and environments were developed to support the replacement of human experts with dedicated decision-making information systems. Currently, expert systems (ES) are advanced informatics tools that are widely used in medicine, engineering, finance and trading.
                  
                     Methods We developed an ES, named Allergenius ®, to support the interpretation of allergy tests based on microarray technology (ImmunoCAP ISAC ®). The ES was implemented using Flex, a LPA Win-Prolog shell. Rules representing the knowledge base (KB) were derived from the literature and specialized databases. The input data included the patient’s ID and disease(s), the results of either a skin prick test or specific IgE assays and ISAC results. The output was a medical report.
                  
                     Results The ES was first validated using artificial and real life cases and passed all in silico validations. Then, the opinions of allergists with experience in molecular diagnostics were compared with the ES reports. The Allergenius reports included all of the allergists’ opinions and considerations, as well as any additional information.
                  
                     Conclusions Allergenius is a trustable ES dedicated to molecular tests for allergy. In the present version, it provides a powerful method to understand ISAC results and to obtain a comprehensive interpretation of the patient’s IgE profiling.",finance,'finance' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.procs.2014.09.087,Conference Proceeding,Procedia Computer Science,scopus,2014-01-01,sciencedirect,Volatility forecasting using a hybrid GJR-GARCH neural network model,https://api.elsevier.com/content/abstract/scopus_id/84937968773,"Volatility forecasting in the financial markets, along with the development of financial models, is important in the areas of risk management and asset pricing, among others. Previous testing has shown that asymmetric GARCH models outperform other GARCH family models with regard to volatility prediction. Utilizing this information, three popular Neural Network models (Feed-Forward with Back Propagation, Generalized Regression, and Radial Basis Function) are implemented to help improve the performance of the GJR(1,1) method for estimating volatility over the next forty-four trading days. During training and testing, four different economic cycles have been considered between 1997-2011 to represent real and contemporary periods of market calm and crisis. In addition to stress testing for different neural network architectures to assess their performance under various turmoil and normal situations in the U.S. market, their synergy along with another econometric model is also accessed.",finance,'finance' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.eswa.2013.03.010,Journal,Expert Systems with Applications,scopus,2013-05-22,sciencedirect,Analysing user trust in electronic banking using data mining methods,https://api.elsevier.com/content/abstract/scopus_id/84877872204,"The potential fraud problems, international economic crisis and the crisis of trust in markets have affected financial institutions, which have tried to maintain customer trust in many different ways. To maintain these levels of trust they have been forced to make significant adjustments to economic structures, in efforts to recoup their investments and maintain the loyalty of their customers. To achieve these objectives, the implementation of electronic banking for customers has been considered a successful strategy. The use of electronic banking in Spain in the last decade has been fostered due to its many advantages, giving rise to real integration of channels in financial institutions. This paper reviews different methods and techniques to determine which variables could be the most important to financial institutions in order to predict the likely levels of trust among electronic banking users including socio-demographic, economic, financial and behavioural strategic variables that entities have in their databases. To do so, the most recent advances in machine learning and soft-computing have been used, including a new selection operator for multiobjective genetic algorithms. The results obtained by the algorithms were validated by an expert committee, ranking the quality of them. The new methodology proposed, obtained the best results in terms of optimisation as well as the highest punctuation given by the experts.",finance,'finance' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.asoc.2010.09.007,Journal,Applied Soft Computing Journal,scopus,2011-03-01,sciencedirect,Forecasting stock markets using wavelet transforms and recurrent neural networks: An integrated system based on artificial bee colony algorithm,https://api.elsevier.com/content/abstract/scopus_id/78751613501,"This study presents an integrated system where wavelet transforms and recurrent neural network (RNN) based on artificial bee colony (abc) algorithm (called ABC-RNN) are combined for stock price forecasting. The system comprises three stages. First, the wavelet transform using the Haar wavelet is applied to decompose the stock price time series and thus eliminate noise. Second, the RNN, which has a simple architecture and uses numerous fundamental and technical indicators, is applied to construct the input features chosen via Stepwise Regression-Correlation Selection (SRCS). Third, the Artificial Bee Colony algorithm (ABC) is utilized to optimize the RNN weights and biases under a parameter space design. For illustration and evaluation purposes, this study refers to the simulation results of several international stock markets, including the Dow Jones Industrial Average Index (DJIA), London FTSE-100 Index (FTSE), Tokyo Nikkei-225 Index (Nikkei), and Taiwan Stock Exchange Capitalization Weighted Stock Index (TAIEX). As these simulation results demonstrate, the proposed system is highly promising and can be implemented in a real-time trading system for forecasting stock prices and maximizing profits.",finance,'finance' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.eswa.2010.02.101,Journal,Expert Systems with Applications,scopus,2010-01-01,sciencedirect,Neural networks for credit risk evaluation: Investigation of different neural models and learning schemes,https://api.elsevier.com/content/abstract/scopus_id/78649516309,"This paper describes a credit risk evaluation system that uses supervised neural network models based on the back propagation learning algorithm. We train and implement three neural networks to decide whether to approve or reject a credit application. Credit scoring and evaluation is one of the key analytical techniques in credit risk evaluation which has been an active research area in financial risk management. The neural networks are trained using real world credit application cases from the German credit approval datasets which has 1000 cases; each case with 24 numerical attributes; based on which an application is accepted or rejected. Nine learning schemes with different training-to-validation data ratios have been investigated, and a comparison between their implementation results has been provided. Experimental results will suggest which neural network model, and under which learning scheme, can the proposed credit risk evaluation system deliver optimum performance; where it may be used efficiently, and quickly in automatic processing of credit applications.",finance,'finance' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/B978-0-12-373594-2.X0001-9,Book,Building Intelligent Interactive Tutors,scopus,2009-01-01,sciencedirect,Building Intelligent Interactive Tutors,https://api.elsevier.com/content/abstract/scopus_id/85014167545,Unknown,finance,'finance' AND 'machine learning' AND ('real-world' AND 'deploy')
