doi,title,publisher,content_type,abstract,html_url,publication_title,publication_date,database,query_name,query_value
10.1109/NOF.2016.7810114,InterSCity: Addressing Future Internet research challenges for Smart Cities,IEEE,Conferences,"The Future Internet will integrate large-scale systems constructed from the composition of thousands of distributed services, while interacting directly with the physical world via sensors and actuators, which compose the Internet of Things. This Future Internet will enable the realization of the Smart Cities vision, in which the urban infrastructure will be used to its fullest extent to offer a better quality of life for its citizens. Key to the efficient and effective realization of Smart Cities is the scientific and technological research covering the multiple layers that make up the Internet. This paper discusses the research challenges and initiatives related to Future Internet and Smart Cities in the scope of the InterSCity project. The challenges and initiatives are organized in three fronts: (1) Networking and High-Performance Distributed Computing; (2) Software Engineering for the Future Internet; and (3) Analysis and Mathematical Modeling for the Future Internet and Smart Cities. InterSCity aims at developing an integrated open-source platform containing all the major building blocks for the development of robust, integrated, sophisticated applications for the smart cities of the future.",https://ieeexplore.ieee.org/document/7810114/,2016 7th International Conference on the Network of the Future (NOF),16-18 Nov. 2016,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICCTA52020.2020.9477671,Keynote Speech II: AI-Enabled Deployment of Connected and Autonomous Electric Vehicles in Smart Cities,IEEE,Conferences,"Summary form only given, as follows. The complete presentation was not made available for publication as part of the conference proceedings. The transformation of our current cities into smarter cities will bring challenges in diverse areas such as the transportation system, the electricity system, and wearable systems, just to name a few. In smart cities, Information and Communication Technologies (ICT) will play a vital role for providing services in the urban environment. These services include real time monitoring and reaction in time through wireless sensor and actuator networks. Smart Grids (SGs), Intelligent Transportation Systems (ITS), Internet of Things (IoT), Electric Vehicles (EVs), and Wireless Sensor Networks (WSNs), supported by the advances I Artificial Intelligence (AI) and Machine Learning (ML), will be the building blocks of futuristic smart cities. In this presentation we will address ML techniques with a focus on autonomous vehicles and in particular on Connected and Autonomous Electric Vehicles (CAEVs) in smart cities. Current capabilities as well as limitations and opportunities of key AI enabling technologies will be reviewed, along with a discussion on the impact of such advances on society and the environment. All these technologies will help to build a smart city. A use case on evaluating traffic signs detection using deep convolutional neural networks (CNNs) such as Faster R-CNN for autonomous driving, will be provided.",https://ieeexplore.ieee.org/document/9477671/,2020 30th International Conference on Computer Theory and Applications (ICCTA),12-14 Dec. 2020,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/BalkanCom53780.2021.9593258,MARVEL: Multimodal Extreme Scale Data Analytics for Smart Cities Environments,IEEE,Conferences,"A Smart City based on data acquisition, handling and intelligent analysis requires efficient design and implementation of the respective AI technologies and the underlying infrastructure for seamlessly analyzing the large amounts of data in real-time. The EU project MARVEL will research solutions that can improve the integration of multiple data sources in a Smart City environment for harnessing the advantages rooted in multimodal perception of the surrounding environment.",https://ieeexplore.ieee.org/document/9593258/,2021 International Balkan Conference on Communications and Networking (BalkanCom),20-22 Sept. 2021,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ISC253183.2021.9562813,OpenCity: An Open Architecture Testbed for Smart Cities,IEEE,Conferences,"This paper presents an open architecture testbed for smart cities, called OpenCity, which is hosted at Virginia Commonwealth University (VCU). The OpenCity platform consists of data collection and processing units, database management, distributed performance management algorithms, and real-time data visualization. This smart city testbed aims to support various educational and research activities related to smart city development. The testbed provides a near-real-life platform to allow students to learn about the unique features of smart cities and explore supporting technologies. In addition, it allows researchers to develop, deploy, and validate new techniques, tools, and technologies to support future smart city developments. The OpenCity platform will support various ongoing important research directions in smart cities, including smart homes and buildings, urban mobility, smart grid, and water management. In addition, it will be extendable to include other potential applications and components as needed. The testbed will be validated by developing and deploying a management system that focuses on users’ experience and resource efficiency. The management system incorporates learning techniques and model-based predictive control approaches to take into account the current and future information of uncertain parameters as well as the subjective data (e.g., user-related data) in the design. The OpenCity management structure enables real-time control and monitoring of complex components in the testbed.",https://ieeexplore.ieee.org/document/9562813/,2021 IEEE International Smart Cities Conference (ISC2),7-10 Sept. 2021,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ISC246665.2019.9071685,Predictive GPU-based ADAS Management in Energy-Conscious Smart Cities,IEEE,Conferences,"The demand of novel IoT and smart city applications is increasing significantly and it is expected that by 2020 the number of connected devices will reach 20.41 billion. Many of these applications and services manage real-time data analytics with high volumes of data, thus requiring an efficient computing infrastructure. Edge computing helps to enable this scenario improving service latency and reducing network saturation. This computing paradigm consists on the deployment of numerous smaller data centers located near the data sources. The energy efficiency is a key challenge to implement this scenario, and the management of federated edge data centers would benefit from the use of microgrid energy sources parameterized by user's demands. In this research we propose an ANN predictive power model for GPU-based federated edge data centers based on data traffic demanded by the application. We validate our approach, using real traffic for a state-of-the-art driving assistance application, obtaining 1 hour ahead power predictions with a normalized root-mean-square deviation below 7.4% when compared with real measurements. Our research would help to optimize both resource management and sizing of edge federations.",https://ieeexplore.ieee.org/document/9071685/,2019 IEEE International Smart Cities Conference (ISC2),14-17 Oct. 2019,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICPP.2015.45,Reflex-Tree: A Biologically Inspired Parallel Architecture for Future Smart Cities,IEEE,Conferences,"We introduce a new parallel computing and communication architecture, Reflex-Tree, with massive sensing, data processing, and control functions suitable for future smart cities. The central feature of the proposed Reflex-Tree architecture is inspired by a fundamental element of the human nervous system: reflex arcs, the neuromuscular reactions and instinctive motions of a part of the body in response to urgent situations. At the bottom level of the Reflex-Tree (layer 4), novel sensing devices are proposed that are controlled by low power processing elements. These ""leaf"" nodes are then connected to new classification engines based on machine learning techniques, including support vector machines (SVM), to form the third layer. The next layer up consists of servers that provide accurate control decisions via multi-layer adaptive learning and spatial-temporal association, before they are connected to the top level cloud where complex system behavior analysis is performed. Our multi-layered architecture mimics human neural circuits to achieve the high levels of parallelization and scalability required for efficient city-wide monitoring and feedback. To demonstrate the utility of our architecture, we present the design, implementation, and experimental evaluation of a prototype Reflex-Tree. City power supply network and gas pipeline management scenarios are used to drive our prototype as case studies. We show the effectiveness for several levels of the architecture and discuss the feasibility of implementation.",https://ieeexplore.ieee.org/document/7349591/,2015 44th International Conference on Parallel Processing,1-4 Sept. 2015,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/BigData47090.2019.9005472,Scalable Object Tracking in Smart Cities,IEEE,Conferences,"In smart cities equipped with cameras, one desirable use-case is to detect and track objects. While object detection has been implemented using various methods, object tracking poses a different problem; to track an object requires object permanence to be established between each frame of video. While many technologies have been proposed as a solution for problem, an implementation with scalability in mind has not been developed and poses many new challenges. This paper proposes e-SORT, a solution for scalable object tracking using an enhanced version of the Simple Online and Realtime Tracking (SORT) algorithm. Beyond its scalability, e-SORT stores a mapping of each objects' locations such that the full path of each object is available and several metrics (such as velocity and acceleration) can be calculated. Both e-SORT's abilities and our proposed solution to scalable object tracking are tested and evaluated on Chattanooga Tennessee's live urban testbed.",https://ieeexplore.ieee.org/document/9005472/,2019 IEEE International Conference on Big Data (Big Data),9-12 Dec. 2019,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/AERO47225.2020.9172439,"Smart & Integrated Management System - Smart Cities, Epidemiological Control Tool Using Drones",IEEE,Conferences,"This paper describes the development of a real application using Drones over urban regions to help the authorities at epidemiological control through a disruptive solutions based on a customizable Smart & Integrated Management System (SIGI), devices and software based on the Enterprise Resource Planning (ERP) concept. Compound by management software, Drones and specific IoT devices, both referred to as sensors, the sensors collect the data of the interest areas in real time, creating a specified database. Based on the data collected from the interest areas, SIGI software has the ability to show real-time situational analysis of these areas and allows that the administrator can optimize resources (material and human) improving the efficiency of resource allocation in these areas. In addition to the development of the management software, the development of sensors to collect the information in the field and update these information to the database of the management software, are considered. The sensors will be recognized as IoT devices for the collection of meteorological data, images and command / control Drones. Initially the system will be customized, using an Artificial Intelligence tool, to collect data and identify the outbreaks of the dengue mosquito, zika and Chikungunya, nominee by risk areas. After the definition of the potential risk areas, in a complementary way, a totally customized Drone will be used to map these areas of interest, generating aerial photographs, identifying and geotagging the potential “targets”, which will allow the agents to identify potential mosquito breeding sites. After the identification of breeding areas, the next step will be the effective combat of the vectors, using the Drones to fly over the areas of interest, where biological defenses will be “dropped” over the targets to combat mosquitoes. Due some Drone flight restrictions over the cities, the whole process will be monitored by a situation room, that will be able to control the Drone remotely, access the air space controller, reads the sensors installed in the city (field), that will measure, for example, rainfall through weather stations installed in risk areas and subsequently processed by Intelligent System Integrated Management (SIGI), which will result to the information public official reflecting the situational analysis of the areas, which will enable a better management of available resources, helping the public agent, preventively in the decision making.",https://ieeexplore.ieee.org/document/9172439/,2020 IEEE Aerospace Conference,7-14 March 2020,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICECA.2019.8821813,Smart Dashboard: A Novel Approach for Sustainable Development of Smart Cities using Fog Computing,IEEE,Conferences,"Smart cities are able to support the growing population with a well-built infrastructure and it should also have support for all time utilities like water, electricity with improved mechanisms of IoT system. In this paper, the smart dashboard based on fog-supported architecture is discussed and it is able to provide different type of computation and communication between applications as well as things together. The key concept is to store most of the data nearer to the edge instead of cloud at every time. The proposed architecture can provide IoT edge data analytics using big-data analytics and it can also manage the computation to off-load at nearby fog to fulfill the requirement of current development of smart cities. The proposed system is considered enough robust and it is useful to provide the use case scenarios for the different utilities of smart cities. To propose a framework of virtualized software defined fog computing that accepts IoT data of various utilities and plots the analytic on smart dashboard to be used for smart cities. The ifog simulator is briefly discussed and it is used for analysis on existing data that works with machine learning approach to solve the issues such as optimization of resources at the fog layer, prediction mechanism, real-time processing, etc. Finally, we have discussed different parameters for the application submission using placement policy and second one, the resource management is efficiently managed by scheduling policy. These both policies are used to map application modules to fog devices.",https://ieeexplore.ieee.org/document/8821813/,"2019 3rd International conference on Electronics, Communication and Aerospace Technology (ICECA)",12-14 June 2019,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICBATS54253.2022.9759087,Smart Waste Management and Classification System for Smart Cities using Deep Learning,IEEE,Conferences,"For modern city environments to be renewable and clean, waste management and recycling are essential. Solid waste management, disposal, and recycling are issues in many Pakistani cities, particularly Karachi and Lahore. The combination of the IoTs and deep learning offers a modular technique to data categorization and real-time examining. This article illustrates a capable &#x201C;Smart trash management and categorization system&#x201D; based on the &#x201C;internet of things (IoT)&#x201D; and DL. The article provides an architectural idea for a microchips-based garbage bin that uses numerous measuring instruments to connect with the method to gather wastes as quickly as possible. The &#x201C;Internet of Things (IoT)&#x201D; is used in the suggested data monitoring solution to offer real-time data control. In addition, in this smart waste management and categorization scheme, a waste classification model based on convolutional neural networks was deployed. This waste classification technique will be used to sort rubbish into several categories at the waste-collecting plant to increase recycling. This proposed system offers complete trash management and recycling solution in smart cities, from waste collection to waste management and classification.",https://ieeexplore.ieee.org/document/9759087/,2022 International Conference on Business Analytics for Technology and Security (ICBATS),16-17 Feb. 2022,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ICECA49313.2020.9297561,Vehicle Density Analysis and Classification using YOLOv3 for Smart Cities,IEEE,Conferences,"Incorporation of the digital technologies in the surveillance of urban mobility such as monitoring the traffic density will help in improving the quantity of vehicles/arrangements to be provided for the public commutation, facility to be incorporated in reducing the traffic, infrastructure to be provided such as road widening, pedestrian path, over bridge, under pass etc., where traffic and transport is an issue. This can be implemented in the city, at which it is recognized to be developed as a smart city. The proposed research work analyzes the vehicle density using python-OpenCV and YOLOv3. Real time videos are recorded in four directions from Sony HD IP cameras in a designated area. Image frames from video sequence are used to detect moving vehicles. The background extraction method is applied for each frame which is used in subsequent analysis to detect and count all the vehicles. The blobs are detected for each vehicle which helps to track the vehicle in motion. The center of each vehicle with blob gives the count of vehicle based on the lanes considered. This work not only counts the vehicle in real time but also classifies the different vehicles using deep learning technique. YoloV3(You only look once) object detection system is used along with a pretrained model called darknet to classify the vehicle into different categories (bus, car, motorcycle etc). This deep learning method showed better classification and detection rate compared to blobs and morphological method used for counting the vehicles. Classification is shown for vehicle and also person classification is considered to analyze the percentage of people and vehicles. The analysis of percentage of vehicles is shown using pie chart.",https://ieeexplore.ieee.org/document/9297561/,"2020 4th International Conference on Electronics, Communication and Aerospace Technology (ICECA)",5-7 Nov. 2020,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ACCESS.2022.3184710,"A Decade Review on Smart Cities: Paradigms, Challenges and Opportunities",IEEE,Journals,"Smart City has been an emerging research domain for Government, Businesses, and researchers in the last few years. The Indian government is also interested and investing lots of funds to develop smart cities. These cities are technology-based and require interdisciplinary research and development for successful implementation. Over the last few decades, various technological interventions have created a tendency to provide smart everyday objects to make human life more comfortable. The emergence of the smart city paradigm is a response to creating a future city that guarantees the well-being and rights of its citizens from the perspective of industrial development: industry, urban planning, environment, and sustainable development. There are several subdomains in the smart city for the research. To work with the different subdomains in a smart city, proper guidance about the background of the smart city is required. This research paper is a guide for the same. This research paper represents a systematic literature review of the smart city domain. This paper carries out a systematic review of research papers published in various well-reputed journals like IEEE, Springer, Elsevier, etc., between 2011 and 2021. This paper will help the government, businesses, and researchers aiming to enhance the smart city concept. Initially, this paper discusses the origin and emergence of this concept, followed by a few definitions and characteristics with the real roadmap and primary supporting pillars of the smart city. This paper discusses a typical architecture having different layers like Sensing, Transportation, Data Management, and Application Layers. There are various supporting technologies and platforms for the smart city; hence implementations are impossible without these technologies and media. This research paper discusses different components of the smart city. A broad literature survey is being done to observe various challenges, opportunities, and future trends in the smart city. This research paper can guide the researchers and provide the research direction in the smart city domain.",https://ieeexplore.ieee.org/document/9801818/,IEEE Access,2022,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ACCESS.2020.3010609,A Privacy-Aware Crowd Management System for Smart Cities and Smart Buildings,IEEE,Journals,"Cities are growing at a dizzying pace and they require improved methods to manage crowded areas. Crowd management stands for the decisions and actions taken to supervise and control densely populated spaces and it involves multiple challenges, from recognition and assessment to application of actions tailored to the current situation. To that end, Wi-Fi-based monitoring systems have emerged as a cost-effective solution for the former one. The key challenge that they impose is the requirement to handle large datasets and provide results in near real-time basis. However, traditional big data and event processing approaches have important shortcomings while dealing with crowd management information. In this paper, we describe a novel system architecture for real-time crowd recognition for smart cities and smart buildings that can be easily replicated. The described system proposes a privacy-aware platform that enables the application of artificial intelligence mechanisms to assess crowds' behavior in buildings employing sensed Wi-Fi traces. Furthermore, the present paper shows the implementation of the system in two buildings, an airport and a market, as well as the results of applying a set of classification algorithms to provide crowd management information.",https://ieeexplore.ieee.org/document/9144582/,IEEE Access,2020,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1109/ACCESS.2019.2925082,Comparative Analysis of Machine Learning Techniques for Predicting Air Quality in Smart Cities,IEEE,Journals,"Dealing with air pollution presents a major environmental challenge in smart city environments. Real-time monitoring of pollution data enables local authorities to analyze the current traffic situation of the city and make decisions accordingly. Deployment of the Internet of Things-based sensors has considerably changed the dynamics of predicting air quality. Existing research has used different machine learning tools for pollution prediction; however, comparative analysis of these techniques is required to have a better understanding of their processing time for multiple datasets. In this paper, we have performed pollution prediction using four advanced regression techniques and present a comparative study to determine the best model for accurately predicting air quality with reference to data size and processing time. We have conducted experiments using Apache Spark and performed pollution estimation using multiple datasets. The Mean Absolute Error (MAE) and Root Mean Square Error (RMSE) have been used as evaluation criteria for the comparison of these regression models. Furthermore, the processing time of each technique through standalone learning and through fitting the hyperparameter tuning on Apache Spark has also been calculated to find the best-fit model in terms of processing time and lowest error rate.",https://ieeexplore.ieee.org/document/8746201/,IEEE Access,2019,ieeexplore,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
