id,datePublished,description,publisher,title,doi,downloadUrl,journals,database,query_name,query_value
87904165,2017-06-08T00:00:00,"International audienceSmartphone usage while driving is a dangerous activity directly linked to 17% of deadly accidents in France in 2015. While it can potentially impact every road user, professional drivers are perhaps the most affected collective as they spend a high amount of time in their vehicles on a daily basis, whether they deliver goods or transport people. Detecting smartphone usage is interesting for many reasons, from legal controls to forensics investigation in accidents, without forgetting the possibility of alert the driver of the danger he is engaging in. In this study we evaluate the pertinence of using driver head rotation movements to automatically predict smartphone usage at the wheel. In order to fit the system to the particularities of professional drivers, a naturalistic driving study have been conducted. 15 operational vehicles from two private French transport companies were equipped with near-infrared cameras, embedded real-time computer vision and machine learning techniques. Common behavioural patterns have been revealed. Head rebounds are a constant (letting the driver switch gaze between the road and the device). Additionally, the duration a driver spends looking down from a reference neutral direction can be used as a reliable parameter to predict smartphone usage. On the other hand some divergences between van and bus drivers head movements have been noticed. A real-time smartphone usage detection system has been implemented from the results of this study. Preliminary results are encouraging and a prototype of the system is already being tested by professional drivers in a naturalistic context",HAL CCSD,Driver Head Movements While Using a Smartphone in a Naturalistic Context,,,,core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
429069002,2019-01-01T00:00:00,"© 2019 by the authors. We present a novel convolutional neural network (CNN)-based change detection framework for locating changed building instances as well as changed building pixels from very high resolution (VHR) aerial images. The distinctive advantage of the framework is the self-training ability, which is highly important in deep-learning-based change detection in practice, as high-quality samples of changes are always lacking for training a successful deep learning model. The framework consists two parts: a building extraction network to produce a binary building map and a building change detection network to produce a building change map. The building extraction network is implemented with two widely used structures: a Mask R-CNN for object-based instance segmentation, and a multi-scale full convolutional network for pixel-based semantic segmentation. The building change detection network takes bi-temporal building maps produced from the building extraction network as input and outputs a building change map at the object and pixel levels. By simulating arbitrary building changes and various building parallaxes in the binary building map, the building change detection network is well trained without real-life samples. This greatly lowers the requirements of labeled changed buildings, and guarantees the algorithm's robustness to registration errors caused by parallaxes. To evaluate the proposed method, we chose a wide range of urban areas from an open-source dataset as training and testing areas, and both pixel-based and object-based model evaluation measures were used. Experiments demonstrated our approach was vastly superior: without using any real change samples, it reached 63% average precision (AP) at the object (building instance) level. In contrast, with adequate training samples, other methods-including the most recent CNN-based and generative adversarial network (GAN)-based ones-have only reached 25% AP in their best cases",'MDPI AG',Building instance change detection from large-scale aerial images using convolutional neural networks and simulated samples,10.3390/rs11111343,,,core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
427372947,2017-10-12T00:00:00,"Rapid developments in hardware, software, and communication technologies

have allowed the emergence of Internet-connected sensory devices that provide

observation and data measurement from the physical world. By 2020, it is

estimated that the total number of Internet-connected devices being used will

be between 25-50 billion. As the numbers grow and technologies become more

mature, the volume of data published will increase. Internet-connected devices

technology, referred to as Internet of Things (IoT), continues to extend the

current Internet by providing connectivity and interaction between the physical

and cyber worlds. In addition to increased volume, the IoT generates Big Data

characterized by velocity in terms of time and location dependency, with a

variety of multiple modalities and varying data quality. Intelligent processing

and analysis of this Big Data is the key to developing smart IoT applications.

This article assesses the different machine learning methods that deal with the

challenges in IoT data by considering smart cities as the main use case. The

key contribution of this study is presentation of a taxonomy of machine learning

algorithms explaining how different techniques are applied to the data in order

to extract higher level information. The potential and challenges of machine learning for IoT data analytics will also be discussed. A use case of applying

Support Vector Machine (SVM) on Aarhus Smart City traffic data is presented

for a more detailed exploration",'Elsevier BV',Machine Learning for Internet of Things Data Analysis: A Survey,10.1016/j.dcan.2017.10.002,,,core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
74313351,2016-01-01T00:00:00,"The continuous expansion of urban areas worldwide is expected to highly increase residential water demand over the next few years, ultimately challenging the distribution and supply of drinking water. Several studies have recently demonstrated that actions focused only on the water supply side of the problem (e.g., augmenting existing water supply infrastructure) will likely fail to meet future demands, thus calling for the concurrent deployment of effective water demand management strategies (WDMS) to pursue water savings and conservation. However, to be effective WDMS do require a substantial understanding of water consumers' behaviors and consumption patterns at different spatial and temporal resolutions. Retrieving information on users' behaviors, as well as their explanatory and/or causal factors, is key to spot potential areas for targeting water saving efforts and to design user-tailored WDMS, such as education campaigns and personalized recommendations. In this work, we contribute a data-driven approach to identify household water users' consumption behavioural profiles and model their water use habits. State-of-the-art clustering methods are coupled with big data machine learning techniques with the aim of extracting dominant behaviors from a set of water consumption data collected at the household scale. This allows identifying heterogeneous groups of consumers from the studied sample and characterizing them with respect to several consumption features. Our approach is validated onto a real-world household water consumption dataset associated with a variety of demographic and psychographic user data and household attributes, collected in nine towns of the Pilbara and Kimberley Regions of Western Australia. Results show the effectiveness of the proposed method in capturing the influence of candidate determinants on residential water consumption profiles and in attaining sufficiently accurate predictions of users' consumption behaviors, ultimately providing valuable information to water utilities and managers",,Data-driven behavioural modelling of residential water consumption to inform water demand management strategies,,,,core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
286458433,2019-01-01T00:00:00,"© 2019 by the authors. We present a novel convolutional neural network (CNN)-based change detection framework for locating changed building instances as well as changed building pixels from very high resolution (VHR) aerial images. The distinctive advantage of the framework is the self-training ability, which is highly important in deep-learning-based change detection in practice, as high-quality samples of changes are always lacking for training a successful deep learning model. The framework consists two parts: a building extraction network to produce a binary building map and a building change detection network to produce a building change map. The building extraction network is implemented with two widely used structures: a Mask R-CNN for object-based instance segmentation, and a multi-scale full convolutional network for pixel-based semantic segmentation. The building change detection network takes bi-temporal building maps produced from the building extraction network as input and outputs a building change map at the object and pixel levels. By simulating arbitrary building changes and various building parallaxes in the binary building map, the building change detection network is well trained without real-life samples. This greatly lowers the requirements of labeled changed buildings, and guarantees the algorithm's robustness to registration errors caused by parallaxes. To evaluate the proposed method, we chose a wide range of urban areas from an open-source dataset as training and testing areas, and both pixel-based and object-based model evaluation measures were used. Experiments demonstrated our approach was vastly superior: without using any real change samples, it reached 63% average precision (AP) at the object (building instance) level. In contrast, with adequate training samples, other methods-including the most recent CNN-based and generative adversarial network (GAN)-based ones-have only reached 25% AP in their best cases",,Building instance change detection from large-scale aerial images using convolutional neural networks and simulated samples,,,,core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
440983620,2019-01-01T00:00:00,"Bike-sharing systems (BSS) have widely spread over many cities in the world as an environmentally friendly means to reduce air pollution and traffic congestion. This paper focuses on the bike-sharing rebalancing problem (BRP), which consists of two aspects: determining desired demands at each station and designing routes to redistribute bikes among stations. For the first task, we firstly apply the random forest, a very efficient machine learning algorithm, to forecast desired demands for each station, which can be easily implemented with distributed computing. For the second task, it belongs to the broad class of the vehicle routing problem with pickup and delivery (VRPPD). In most existing settings, all of the demands being strictly satisfied can lead to longer routes and add operational costs. In this paper, we propose a new model with unserved demands by relaxing demands satisfying constraints. Then, we design a distributed ant colony optimization (ACO) based algorithm with some specific modifications to increase its efficiency for the proposed model. We propose to use the percentage of average cost saving per bike as a metric to evaluate the performance of our method on cost-reducing and compare with existing methods and best-known values. Computational results on benchmarks show the advantage of our approach. Finally, we provide a real case study of BSS in Hangzhou, China, with insightful elaborations",'Public Library of Science (PLoS)',Distributed forecasting and ant colony optimization for the bike-sharing rebalancing problem with unserved demands.,10.1371/journal.pone.0226204,,"[{'title': 'PLoS ONE', 'identifiers': ['issn:1932-6203', '1932-6203']}]",core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
270159546,2019-05-27T00:00:00,"International audienceThis work aims to show the new approaches in embedded vision dedicated to object detection and tracking for drone visual control. Object/Pedestrian detection has been carried out through two methods: 1. Classical image processing approach through improved Histogram Oriented Gradient (HOG) and Deformable Part Model (DPM) based detection and pattern recognition methods. In this step, we present our improved HOG/DPM approach allowing the detection of a target object in real time. The developed approach allows us not only to detect the object (pedestrian) but also to estimates the distance between the target and the drone. 2. Object/Pedestrian detection-based Deep Learning approach. The target position estimation has been carried out within image analysis. After this, the system sends instruction to the drone engine in order to correct its position and to track target. For this visual servoing, we have applied 1 This work is carried out as part of the INTERREG VA FMA ADAPT project ""Assistive Devices for empowering disAbled People through robotic Technologies"" http://adapt-project.com/index.php. The Interreg FCE Programme is a European Territorial Cooperation programme that aims to fund high quality our improved HOG approach and implemented two kinds of PID controllers. The platform has been validated under different scenarios by comparing measured data to ground truth data given by the drone GPS. Several tests which were ca 1 rried out at ESIGELEC car park and Rouen city center validate the developed platform",'University of West Bohemia',Real Time Pedestrian and Object Detection and Tracking-based Deep Learning. Application to Drone Visual Tracking,10.24132/CSRN.2019.2902.2.5,,,core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
294767316,2019-09-01T00:00:00,"[EN] In this paper, we propose a decision-tree modeling in the framework of membrane computing. We propose an algorithm to obtain a P system that is equivalent to any decision tree taken as input. In our case, and unlike previous proposals, we formulate the concepts of decision trees endogenously, since there is no external agent involved in the modeling. The tree structure can be defined naturally by the topology of the regions in the P system and the decision rules are defined by communication rules of the P system.Sempere Luna, JM. (2019). Modeling of Decision Trees Through P systems. New Generation Computing. 37(3):325-337. https://doi.org/10.1007/s00354-019-00052-4S325337373Breiman, L., Friedman, J., Olshen, R., Stone, C.: Classification and Regression Trees. Chapman & Hall, Boca Raton (1984)Cardona, M., Colomer, M.A., Margalida, A., Palau, A., Pérez-Hurtado, I., Pérez-Jiménez, M.J., Sanuy, D.: A computational modeling for real ecosystems based on P systems. Nat. Comput. 10(1), 39–53 (2011)Cecilia, J.M., García, J.M., Guerrero, G.D., Martínez-del-Amor, M.A., Pérez-Hurtado, I., Pérez-Jiménez, M.J.: Simulation of P systems with active membranes on CUDA. Brief. Bioinform. 11(3), 313–322 (2010)Díaz-Pernil, D., Peña-Cantillana, F., Gutiérrez-Naranjo, M.A.: Self-constructing Recognizer P Systems. In: Proceedings of the Thirteenth Brainstorming Week on Membrane Computing. Fénix Editora, pp. 137–154 (2014)Fayyad, U.M., Irani, K.B.: On the handling of continuous-valued attributes in decision tree generation. Mach. Learn. 8, 87–102 (1992)Kingsford, C., Salzberg, S.L.: What are decision trees ? Nat. Biotechnol. 26(9), 1011–1013 (2008)Martín-Vide, C., Păun, Gh, Pazos, J., Rodríguez-Patón, A.: Tissue P systems. Theor. Comput. Sci. 296, 295–326 (2003)Martínez-del-Amor, M.A., García-Quismondo, M., Macías-Ramos, L.F., Valencia-Cabrera, L., Riscos-Núñez, A., Pérez-Jiménez, M.J.: Simulating P systems on GPU devices: a survey. Fund. Inf. 136(3), 269–284 (2015)Mitchell, T.: Machine Learning. McGraw-Hill, New York City (1997)Păun, Gh: Membrane Computing, An Introduction. Springer, Berlin (2002)Păun, Gh, Rozenberg, G., Salomaa, A. (eds.): The Oxford Handbook of Membrane Computing. Oxford University Press, Oxford (2010)Quinlan, J.R.: C4.5: Programs for Machine Learning. Morgan Kaufmann, Burlington (1993)Sempere, J.M.: A View of P systems from information theory. In: Proceedings of the 17th international conference on membrane computing (CMC 2016) LNCS vol. 10105. Springer, pp. 352–362 (2017)Sammut, C., Webb, G.I. (eds.): Encyclopedia of Machine Learning. Springer, Berlin (2011)Wang, J., Hu, J., Peng, H., Pérez-Jiménez, M.J., Riscos-Núñez, A.: Decision tree models induced by membrane systems. Rom. J. Inf. Sci. Technol. 18(3), 228–239 (2015)Zhang, C., Ma, Y. (eds.): Ensemble Machine Learning, Methods and Applications. Springer, Berlin (2012)Zhang, X., Wang, B., Ding, Z., Tang, J., He, J.: Implementation of membrane algorithms on GPU. J. Appl. Math. 2014, 7 (2014",'Springer Science and Business Media LLC',Modeling of Decision Trees Through P systems,10.1007/s00354-019-00052-4,https://riunet.upv.es/bitstream/10251/140215/7/Sempere%20-%20Modeling%20of%20Decision%20Trees%20Through%20P%20systems.pdf,,core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
487586037,2021-09-24T00:00:00,"International audienceIn Transport Mode Detection, a great diversity of methodologies exist according to the choice made on sensors, preprocessing, model used, etc. In this domain, the comparisons between each option are not always complete. Experiments on a public, real-life dataset are led here to evaluate carefully each of the choices that were made, with a specific emphasis on data fusion methods. Our most surprising finding is that none of the methods we implemented from the literature is better than a simple late fusion. Two important decisions are the choice of a sensor and the choice of a representation for the data: we found that using 2D convolutions on spectrograms with a logarithmic axis for the frequencies was better than 1-dimensional temporal representations. To foster the research on deep learning with embedded inertial sensors, we release our code along with our publication",'Springer Science and Business Media LLC',Data Fusion for Deep Learning on Transport Mode Detection: A Case Study,10.1007/978-3-030-80568-5_12,,,core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
516285774,2022-01-01T00:00:00,"International audienceApplications in which researchers aim to extract a single land type from remotely sensed data are quite common in practical scenarios: extract the urban footprint to make connections with socio-economic factors; map the forest extent to subsequently retrieve biophysical variables and detect a particular crop type to successively calibrate and deploy yield prediction models. In this scenario, the (positive) targeted class is well defined, while the negative class is difficult to describe. This one-class classification setting is also referred to as positive unlabelled learning (PUL) in the general field of machine learning. To deal with this challenging setting, when satellite image time series data are available, we propose a new framework named positive and unlabelled learning of satellite image time series (PUL-SITS). PUL-SITS involves two different stages: In the first one, a recurrent neural network autoencoder is trained to reconstruct only positive samples with the aim to higight reliable negative ones. In the second stage, both labelled and unlabelled samples are exploited in a semi-supervised manner to build the final binary classification model. To assess the quality of our approach, experiments were carried out on a real-world benchmark, namely Haute-Garonne, located in the southwest area of France. From this study site, we considered two different scenarios: a first one in which the process has the objective to map Cereals/Oilseeds cover versus the rest of the land cover classes and a second one in which the class of interest is the Forest land cover. The evaluation was carried out by comparing the proposed approach with recent competitors to deal with the considered positive and unlabelled learning scenarios",'MDPI AG',Positive Unlabelled Learning for Satellite Images’Time Series Analysis: An Application to Cereal and Forest Mapping,10.3390/rs14010140,,,core,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
