contentType,identifier,title,publicationName,doi,publisher,publicationDate,abstract,url,database,query_name,query_value
Article,doi:10.1007/s40471-022-00296-7,Machine Learning Approaches for Measuring Neighborhood Environments in Epidemiologic Studies,Current Epidemiology Reports,10.1007/s40471-022-00296-7,Springer,2022-06-30,"Purpose of review Innovations in information technology, initiatives by local governments to share administrative data, and growing inventories of data available from commercial data aggregators have immensely expanded the information available to describe neighborhood environments, supporting an approach to research we call Urban Health Informatics. This review evaluates the application of machine learning to this new wealth of data for studies of the effects of neighborhood environments on health. Recent findings Prominent machine learning applications in this field include automated image analysis of archived imagery such as Google Street View images, variable selection methods to identify neighborhood environment factors that predict health outcomes from large pools of exposure variables, and spatial interpolation methods to estimate neighborhood conditions across large geographic areas. Summary In each domain, we highlight successes and cautions in the application of machine learning, particularly highlighting legal issues in applying machine learning approaches to Google’s geo-spatial data.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s40471-022-00296-7,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s43762-022-00049-8,Investigating functional consistency of mobility-related urban zones via motion-driven embedding vectors and local POI-type distributions,Computational Urban Science,10.1007/s43762-022-00049-8,Springer,2022-06-28,"Urban morphology and human mobility are two sides of the complex mixture of elements that implicitly define urban functionality. By leveraging the emerging availability of crowdsourced data, we aim for novel insights on how they relate to each other, which remains a substantial scientific challenge. Specifically, our study focuses on extracting spatial-temporal information from taxi trips in an attempt on grouping urban space based on human mobility, and subsequently assess its potential relationship with urban functional characteristics in terms of local points-of-interest (POI) distribution. Proposing a vector representation of urban areas, constructed via unsupervised machine learning on trip data’s temporal and geographic factors, the underlying idea is to define areas as “related” if they often act as destinations of similar departing regions at similar points in time, regardless of any other explicit information. Hidden relations are mapped within the generated vector space, whereby areas are represented as points and stronger/weaker relatedness is conveyed through relative distances. The mobility-related outcome is then compared with the POI-type distribution across the urban environment, to assess the functional consistency of mobility-based clusters of urban areas. Results indicate a meaningful relationship between spatial-temporal motion patterns and urban distributions of a diverse selection of POI-type categorizations, paving the way to ideally identify homogenous urban functional zones only based on the movement of people. Our data-driven approach is intended to complement traditional urban development studies on providing a novel perspective to urban activity modeling, standing out as a reference for mining information out of mobility and POI data types in the context of urban management and planning.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s43762-022-00049-8,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11269-022-03224-y,Study on Water Quality Prediction of Urban Reservoir by Coupled CEEMDAN Decomposition and LSTM Neural Network Model,Water Resources Management,10.1007/s11269-022-03224-y,Springer,2022-06-28,"Urban reservoir is one of the important urban drinking water sources, and it is of important significance to ensuring the safety of urban water supply. The water quality of the reservoir is an important factor affecting the safety of water supply. Timely and accurate water quality prediction is very important for the formulation of a scientific and reasonable reservoir water supply plan. Considering the problem of high requirement of basic data in constructing water quality hydrodynamic physical model, this paper established a new data-driven model of water quality prediction in urban reservoir based on the Long and Short-Term Memory (LSTM) model, and the water quality data’s decomposition is implemented through the Complete Ensemble Empirical Modal Decomposition with Adaptive Noise (CEEMDAN) method. This model can not only realize the water quality prediction during different foreseen periods, but also solve the problem of low prediction accuracy caused by the randomness and large volatility of the measured data. Taking Xili Reservoir in Shenzhen of China as an example, the prediction of water concentration including total nitrogen, ammonia nitrogen, total phosphorus and PH value of Xili reservoir was realized based on historical monitoring data. Through simulation calculation, the prediction results of total nitrogen, ammonia nitrogen, total phosphorus and PH value in the water quality prediction model are highly consistent with the measured results, it is found that the simulation effect is good, and this model can well simulate the reservoir’s water quality concentration change process. For the total nitrogen and ammonia nitrogen, the relative prediction error of the model can be controlled below 10%, which shows the rationality of the built model. The research of this paper can provide an important theoretical and technical support for the water quality prediction and operation plan formulation of Xili Reservoir.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11269-022-03224-y,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11227-022-04638-6,Artificial intelligence-enabled smart city construction,The Journal of Supercomputing,10.1007/s11227-022-04638-6,Springer,2022-06-24,"This work aims to promote smart city construction and smart city management. Firstly, this work analyzes the relevant theories and processing methods of short-term traffic flow prediction. Secondly, the random forest regression (RFR) theory in machine learning is discussed to realize the short-term traffic flow prediction model (STTPM). Meanwhile, STTPM data are processed by k-nearest neighbors (KNN) and optimized by Complete Ensemble Empirical Mode Decomposition (CEEMD) and RFR method. Finally, the KNN-CEEMD-RFR model is proposed, and the performance of the model is evaluated. The results show that the proposed KNN-CEEMD-RFR model has better traffic prediction effect than support vector regression, RFR model, and CEEMD-RFR model. The prediction of support vector regression model is the worst, followed by RFR model. The mean square error of CEEMD-RFR is about 2% lower than that of RFR without data preprocessing. The mean square error of KNN-CEEMD-RFR model is 4% smaller than that of CEEMD-RFR model. Finally, the prediction accuracy of the proposed KNN-CEEMD-RFR model is more than 92%, which has a very ideal prediction effect. This work provides specific ideas for the application of artificial intelligence in smart city construction and smart city management. The proposed KNN-CEEMD-RFR model for smart city has made an important contribution to the development of traffic management in smart city management.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11227-022-04638-6,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00146-022-01489-w,Urban AI depends: the need for (wider) urban strategies,AI & SOCIETY,10.1007/s00146-022-01489-w,Springer,2022-06-23,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00146-022-01489-w,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00371-022-02526-x,Urban tree generator: spatio-temporal and generative deep learning for urban tree localization and modeling,The Visual Computer,10.1007/s00371-022-02526-x,Springer,2022-06-21,"We present a vision-based algorithm that uses spatio-temporal satellite imagery, pattern recognition, procedural modeling, and deep learning to perform tree localization in urban settings. Our method resolves two primary challenges. First, automated city-scale tree localization at high accuracy typically requires significant acquisition/user intervention. Second, vegetation-index segmentation methods from satellites require manual thresholding, which varies across geographic areas, and are not robust across cities with varying terrain, geometry, altitude, and canopy. In our work, we compensate for the lack of visual detail by using satellite snapshots across twelve months and segment cities into various vegetation clusters. Then, we use multiple GAN-based networks to plant trees by recognizing placement patterns inside segmented regions procedurally. We present comprehensive experiments over four cities (Chicago, Austin, Indianapolis, Lagos), achieving tree count accuracies of 87–97%. Finally, we show that the knowledge accumulated from each model (trained on a particular city) can be transferred to a different city.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00371-022-02526-x,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11760-022-02244-w,Automatic detection of vehicle occupancy and driver's seat belt status using deep learning,"Signal, Image and Video Processing",10.1007/s11760-022-02244-w,Springer,2022-06-21,"Increasing the number of personal cars on the transportation routes causes a heavy traffic load. In many countries, special lines for high occupancy vehicles have been developed to reduce the traffic load. Another issue in monitoring the transportation is the control of driving rules such as driver’s seat belts violation. In this paper, a new system based on deep learning models for detection of the occupants and the status of driver's seat belt is proposed. In this method, first, the windshield is detected using the YOLOv5s network. Then, the presence of passenger and driver’s seat belt rule violation is detected using deep learning-based models. To this end, the combinations of pre-trained the residual neural network with 34 layers (ResNet34) and power mean transformation layer along with spatial pyramid pooling or temporal pyramid pooling layers are employed. The proposed models were trained and evaluated on over 3500 images obtained from the Traffic Transport Organization. From the obtained results, the proposed model can detect the windshield with 99.7% accuracy. Also, the accuracy of the proposed models using independent random test set for occupant detection and drivers’ seat belt rule violations detection is 99.7% and 98.9%, respectively. The performance of the proposed method is better or comparable with state-of-the-art methods.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11760-022-02244-w,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s43762-022-00046-x,"Improving the local climate zone classification with building height, imperviousness, and machine learning for urban models",Computational Urban Science,10.1007/s43762-022-00046-x,Springer,2022-06-18,"The Local Climate Zone (LCZ) classification is already widely used in urban heat island and other climate studies. The current classification method does not incorporate crucial urban auxiliary GIS data on building height and imperviousness that could significantly improve urban-type LCZ classification utility as well as accuracy. This study utilized a hybrid GIS- and remote sensing imagery-based framework to systematically compare and evaluate different machine and deep learning methods. The Convolution Neural Network (CNN) classifier outperforms in terms of accuracy, but it requires multi-pixel input, which reduces the output’s spatial resolution and creates a tradeoff between accuracy and spatial resolution. The Random Forest (RF) classifier performs best among the single-pixel classifiers. This study also shows that incorporating building height dataset improves the accuracy of the high- and mid-rise classes in the RF classifiers, whereas an imperviousness dataset improves the low-rise classes. The single-pass forward permutation test reveals that both auxiliary datasets dominate the classification accuracy in the RF classifier, while near-infrared and thermal infrared are the dominating features in the CNN classifier. These findings show that the conventional LCZ classification framework used in the World Urban Database and Access Portal Tools (WUDAPT) can be improved by adopting building height and imperviousness information. This framework can be easily applied to different cities to generate LCZ maps for urban models.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s43762-022-00046-x,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s40747-022-00781-y,RST-Net: a spatio-temporal residual network based on Region-reConStruction algorithm for shared bike prediction,Complex & Intelligent Systems,10.1007/s40747-022-00781-y,Springer,2022-06-18,"As a new form of public transportation, shared bikes have greatly facilitated people’s travel in recent years. However, in the actual operation process, the uneven distribution of bicycles at each shared bicycle station has limited the travel experience. In this paper, we propose a deep spatio-temporal residual network model based on Region-reConStruction algorithm to predict the usage of shared bikes in the bike-sharing system. We first propose an Region-reConStruction algorithm (RCS) to partition the shared bicycle sites within a city into separate areas based on their geographic location information as well as bikes’ migration trends between stations. We then combine the RCS algorithm with a deep spatio-temporal residual network to model the key factors affecting the usage of shared bicycles. RCS makes good use of the migration trend of shared bikes during user usage, thus greatly improving the accuracy of prediction. Experiments performed on New York’s bike-sharing system show that our model’s prediction accuracy is significantly better than that of previous models.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s40747-022-00781-y,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s12652-022-04051-0,Retraction Note to: Machine learning technique to evaluate on adversity and effects caused by daily travellers in urban and metro cities,Journal of Ambient Intelligence and Humanized Computing,10.1007/s12652-022-04051-0,Springer,2022-06-06,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12652-022-04051-0,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00521-022-07393-0,Differentially private multivariate time series forecasting of aggregated human mobility with deep learning: Input or gradient perturbation?,Neural Computing and Applications,10.1007/s00521-022-07393-0,Springer,2022-06-03,"This paper investigates the problem of forecasting multivariate aggregated human mobility while preserving the privacy of the individuals concerned. Differential privacy, a state-of-the-art formal notion, has been used as the privacy guarantee in two different and independent steps when training deep learning models. On one hand, we considered gradient perturbation , which uses the differentially private stochastic gradient descent algorithm to guarantee the privacy of each time series sample in the learning stage. On the other hand, we considered input perturbation , which adds differential privacy guarantees in each sample of the series before applying any learning. We compared four state-of-the-art recurrent neural networks: Long Short-Term Memory, Gated Recurrent Unit, and their Bidirectional architectures, i.e., Bidirectional-LSTM and Bidirectional-GRU. Extensive experiments were conducted with a real-world multivariate mobility dataset, which we published openly along with this paper. As shown in the results, differentially private deep learning models trained under gradient or input perturbation achieve nearly the same performance as non-private deep learning models, with loss in performance varying between $$0.57$$ 0.57 and $$2.8\%$$ 2.8 % . The contribution of this paper is significant for those involved in urban planning and decision-making, providing a solution to the human mobility multivariate forecast problem through differentially private deep learning models.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00521-022-07393-0,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00146-022-01487-y,"Federico Cugurullo (2021): Frankenstein Urbanism: Eco, Smart and Autonomous Cities, Artificial Intelligence and the End of the City",AI & SOCIETY,10.1007/s00146-022-01487-y,Springer,2022-06-03,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00146-022-01487-y,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11227-021-04292-4,IoHT-based deep learning controlled robot vehicle for paralyzed patients of smart cities,The Journal of Supercomputing,10.1007/s11227-021-04292-4,Springer,2022-06-01,"Paralysis caused by physical trauma is a common disease today, with approximately 30% of paralysis caused by this trauma. The disease in question both physically restricts mobility and brings along psychological problems. Especially in advanced ages, paralysis becomes much more difficult and requires serious care since it causes many effects in elderly people’s daily routines, required specific healthcare services, costs…etc. Therefore, in this study, it was aimed to design an Internet of Health Things (IoHT)-based unmanned robot vehicle for paralyzed patients, by using deep learning for control of the system and creating a connected healthcare synergy. In this context, the electronic part of the robot was designed first and then a deep learning-based model was created. Before creating the model, the data obtained from the sensors were adequately pre-processed, and the related problem formation was shaped for a Deep Learning process. In order to compare the Deep Learning model with other machine learning techniques from the state of the art, different models based on Random Forest (RF), Decision Trees (DT), Naive Bayes (NB), Support Vector Machines (SVM), k-Nearest Neighbors (k-NN), Logistic Regression (LR) and Artificial Neural Network (ANN) were generated using the same data. The performances of these models were compared and the obtained results were analyzed. According to the experimental results, the Deep Learning model has the highest performance with 99.5% success rate and 0.5% loss rate. This work presents some relevant results in which using deep learning techniques point excellent performances in the area of IoHT applications. A second contribution of this paper is related to the evaluation of the communication flow of the systems, to analyze if it was good enough to cover a smart environment. The findings in this manner were positive in terms of technical analysis and the patient feedback taken from a total of 10 paralyzed patients.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11227-021-04292-4,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10708-020-10320-2,Platform urbanism and the Chinese smart city: the co-production and territorialisation of Hangzhou City Brain,GeoJournal,10.1007/s10708-020-10320-2,Springer,2022-06-01,"We analyse an urban platform (Alibaba’s City Brain) to show how smart city development is evolving in urban China. In order to do so, we base our analysis on two strands of literature: that on platform urbanism, and on the experimental city. The paper identifies two processes that are shared across both bodies of work on platform urbanism and experimental cities: relational co-production and territorialisation. These processes can also be applied to the case of City Brain as both a platform and an urban experiment. We conclude by reflecting on the significance of urban platforms on the co-production of data-enabled urban governance; local urban context; and citizenship.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10708-020-10320-2,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00521-022-06971-6,Group-based recurrent neural network for human mobility prediction,Neural Computing and Applications,10.1007/s00521-022-06971-6,Springer,2022-06-01,"Human mobility prediction is of great significance for analyzing the check-in data generated by location-based applications. Compared with classical prediction methods, recently published ones based on neural networks have made significant improvements, but there still exist problems. First, several valuable characteristics in human mobility, such as the geographic relevance, community, and diversity of user movements, are not fully exploited. Second, the sparsity and imbalance of the check-in data also greatly restrict the prediction performance. To alleviate them, this manuscript proposes a new human mobility prediction method called the group-based multi-features move (GMFMove). This method constructs a prediction model based on recurrent neural network and attention mechanism. Three important factors that influence user movements, i.e., the sequence of location, the category of location, and the geographic relevance of human mobility, are taken into consideration in the model to better capture the mobility preference. Furthermore, GMFMove uses a deep-learning-based matrix factorization to integrate prior information including implicit feedbacks and social relationships for grouping users. Then, for each user group, we use a separate multi-features move (MFMove) model to train it and get the subresult. Finally, all of them are integrated in terms of the weights to obtain the final prediction result. We conduct extensive experiments on four real check-in datasets, and the experimental results show that GMFMove method significantly outperforms other methods.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00521-022-06971-6,springer,smart cities,'smart cities' AND 'machine learning' AND ('real-world' AND 'deploy')
