paperId,url,title,abstract,venue,year,externalIds.DOI,database,query_name,query_value
64f88eceb9c4755b4b9d9057fa51faf622038f88,https://www.semanticscholar.org/paper/64f88eceb9c4755b4b9d9057fa51faf622038f88,An Intelligent Data-Driven Machine Learning Approach for Fault Detection of Wind Turbines,"Wind farms have received much attention in recent years due to the ever-increasing demand for clean and renewable energy. In order to effectively meet that demand, wind farms' operation and maintenance abilities must be optimized, and therefore, condition-based maintenance plays an important role. Compared with professional condition monitoring systems, supervisory control and data acquisition (SCADA) systems offer an inexpensive technology that enables wind farm operators to monitor wind turbines' health condition. However, the SCADA dataset is often unlabeled, and therefore, how to effectively detect faults without any prior knowledge is a major concern. In order to solve this problem, this paper proposes an innovative method based on machine learning. The proposed method is validated on real operational wind turbine data. The obtained results indicate the effectiveness and impact of the method when applied in realworld application.",2021 6th International Conference on Power and Renewable Energy (ICPRE),2021,10.1109/ICPRE52634.2021.9635340,semantic_scholar,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
d408ac1203e42cd83d48a8842cfac6dbc05d07da,https://www.semanticscholar.org/paper/d408ac1203e42cd83d48a8842cfac6dbc05d07da,Implementing machine learning algorithms for suicide risk prediction in clinical practice: A focus group study,"Background: Interest in developing machine learning algorithms that use electronic health record data to predict patients’ risk of suicidal behavior has recently proliferated. Whether and how such models might be implemented and useful in clinical practice, however, remains unknown. In order to ultimately make automated suicide risk prediction algorithms useful in practice, and thus better prevent patient suicides, it is critical to partner with key stakeholders (including the frontline providers who will be using such tools) at each stage of the implementation process.Objective: The aim of this focus group study was to inform ongoing and future efforts to deploy suicide risk prediction models in clinical practice. The specific goals were to better understand hospital providers’ current practices for assessing and managing suicide risk; determine providers’ perspectives on using automated suicide risk prediction algorithms; and identify barriers, facilitators, recommendations, and factors to consider for initiatives in this area. Methods: We conducted 10 two-hour focus groups with a total of 40 providers from psychiatry, internal medicine and primary care, emergency medicine, and obstetrics and gynecology departments within an urban academic medical center. Audio recordings of open-ended group discussions were transcribed and coded for relevant and recurrent themes by two independent study staff members. All coded text was reviewed and discrepancies resolved in consensus meetings with doctoral-level staff. Results: Though most providers reported using standardized suicide risk assessment tools in their clinical practices, existing tools were commonly described as unhelpful and providers indicated dissatisfaction with current suicide risk assessment methods. Overall, providers’ general attitudes toward the practical use of automated suicide risk prediction models and corresponding clinical decision support tools were positive. Providers were especially interested in the potential to identify high-risk patients who might be missed by traditional screening methods. Some expressed skepticism about the potential usefulness of these models in routine care; specific barriers included concerns about liability, alert fatigue, and increased demand on the healthcare system. Key facilitators included presenting specific patient-level features contributing to risk scores, emphasizing changes in risk over time, and developing systematic clinical workflows and provider trainings. Participants also recommended considering risk-prediction windows, timing of alerts, who will have access to model predictions, and variability across treatment settings.Conclusions: Providers were dissatisfied with current suicide risk assessment methods and open to the use of a machine learning-based risk prediction system to inform clinical decision-making. They also raised multiple concerns about potential barriers to the usefulness of this approach and suggested several possible facilitators. Future efforts in this area will benefit from incorporating systematic qualitative feedback from providers, patients, administrators, and payers on the use of new methods in routine care, especially given the complex, sensitive, and unfortunately still stigmatized nature of suicide risk.",,2021,10.31234/OSF.IO/6M5QD,semantic_scholar,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
71e6026367a629bea57f00518e4b9ada87011351,https://www.semanticscholar.org/paper/71e6026367a629bea57f00518e4b9ada87011351,Human and machine learning pipelines for responsible clinical prediction using high-dimensional data,"
 This protocol aims to develop, validate, and deploy a prediction model using high dimensional data by both human and machine learning. The applicability is intended for clinical prediction in healthcare providers, including but not limited to those using medical histories from electronic health records. This protocol applies diverse approaches to improve both predictive performance and interpretability while maintaining the generalizability of model evaluation. However, some steps require expensive computational capacity; otherwise, these will take longer time. The key stages consist of designs of data collection and analysis, feature discovery and quality control, and model development, validation, and deployment.",,2021,10.21203/rs.3.pex-1655/v1,semantic_scholar,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
c6b8fc20eb2c1aa090138bdc165fcefdcbe38344,https://www.semanticscholar.org/paper/c6b8fc20eb2c1aa090138bdc165fcefdcbe38344,Progress in the Application of Machine Learning Algorithms to Cancer Research and Care.,"Electronic health records (EHRs) are now ubiquitous in US medical care, in part owing to legislation that incentivized their adoption as a component of the 2009 American Recovery and Reinvestment Act.1 These records have been associated with improved medical communication through increased legibility and rapid access to individual patient information. However, the promise of leveraging the rich digital data collected during routine clinical practice for research and to support point-of-care applications is only recently being achieved. This progress is enabled by technology that augments traditional abstraction, software that digitizes and interprets unstructured documents, and computational tools that rapidly analyze large data sets. The report by Yuan and colleagues2 highlights the promise and challenges of applying artificial intelligence tools in the interpretation of real-world data derived from EHRs. This research addresses 2 important goals: construction of realworld data cohorts and predictive modeling. In oncology, a small minority of patients take part in prospective clinical trials of investigational therapies, and those who do tend to be younger, have fewer comorbidities, and be less sociodemographically diverse than the broad population of patients with cancer. Thus, the generalizability of clinical trial results may be questioned. It may be possible to use real-world data from EHRs to explore treatment patterns and associated outcomes among a more representative population. However, many clinical features needed to select a cohort or perform an analysis, including cancer diagnosis, stage, biomarker profile, functional status, treatment, and clinical outcomes, may not be available in structured EHR data with high accuracy or completeness. This has created a need to develop technology-driven approaches for extracting information from unstructured EHR data, such as clinic notes, diagnostic test reports, and other text. Yuan et al2 demonstrate such an approach using natural language processing in the construction of a cohort of patients with lung cancer. The authors used a semisupervised machine learning algorithm called PheCAP that supplements a small set of criterion standard labeled data with a large amount of unlabeled data to identify eligible patients. Yuan et al next extracted additional variables that were not reliably available from structured data. They used rule-based methods for many variables, such as stage, and they used machine learning for smoking status, for which criterion standard labeled data for model training was available. To evaluate their cohort selection and variable extraction, the authors used variable-specific validation measures, including sensitivity, specificity, and completeness, and added a holistic test of performance by comparing results with data that were previously collected for another epidemiologic study. Overall, Yuan and colleagues found that their constructed cohort, while limited by a sensitivity of 75% for identifying patients with lung cancer at the target specificity of 90%, achieved higher data accuracy and completeness than use of structured data alone. This work suggests that it may be possible to construct broad cohorts with a machine learning algorithm and that care must be taken to characterize the performance of the cohort. Given that such cohorts may be the basis for research or quality-improvement initiatives that ultimately affect patients, a question arises about what level of model performance is good enough. An algorithm that identifies patients with 90% specificity may be suitable for certain research questions but not others. When a very rare cohort is being identified for retrospective research or when patients who may be eligible for a prospective clinical trial are identified in real time, it may be more important to + Related article",JAMA network open,2021,10.1001/jamanetworkopen.2021.16063,semantic_scholar,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
f1664bbaddedea8c250873e7610ab07e53fa7132,https://www.semanticscholar.org/paper/f1664bbaddedea8c250873e7610ab07e53fa7132,Machine learning pipeline for battery state of health estimation,,Nat. Mach. Intell.,2021,10.1038/S42256-021-00312-3,semantic_scholar,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
c34009382107e245ff56d697a67d8c6b0d4642c4,https://www.semanticscholar.org/paper/c34009382107e245ff56d697a67d8c6b0d4642c4,Predicting community mortality risk due to CoVID-19 using machine learning and development of a prediction tool,"Background: The recent pandemic of CoVID-19 has emerged as a threat to global health security. There are a very few prognostic models on CoVID-19 using machine learning. Objectives: To predict mortality among confirmed CoVID-19 patients in South Korea using machine learning and deploy the best performing algorithm as an open-source online prediction tool for decision-making. Materials and methods: Mortality for confirmed CoVID-19 patients (n=3,022) between January 20, 2020 and April 07, 2020 was predicted using five machine learning algorithms (logistic regression, support vector machine, K nearest neighbor, random forest and gradient boosting). Performance of the algorithms was compared, and the best performing algorithm was deployed as an online prediction tool. Results: The gradient boosting algorithm was the best performer in terms of discrimination (area under ROC curve=0.966), calibration (Matthews Correlation Coefficient=0.656; Brier Score=0.013) and predictive ability (accuracy=0.987). The best performer algorithm (gradient boosting) was deployed as the online CoVID-19 Community Mortality Risk Prediction tool named CoCoMoRP (https://ashis-das.shinyapps.io/CoCoMoRP/). Conclusions: We describe the framework for the rapid development and deployment of an open-source machine learning tool to predict mortality risk among CoVID-19 confirmed patients using publicly available surveillance data. This tool can be utilized by potential stakeholders such as health providers and policy makers to triage patients at the community level in addition to other approaches.",medRxiv,2020,10.1101/2020.04.27.20081794,semantic_scholar,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
9d4d39f2405841ecf12ea11e2a20af778b20d360,https://www.semanticscholar.org/paper/9d4d39f2405841ecf12ea11e2a20af778b20d360,A multi-modal machine learning approach towards predicting patient readmission,"Healthcare costs that can be attributed to unplanned readmissions are staggeringly high and negatively impact health and wellness of patients. In the United States, hospital systems and care providers have strong financial motivations to reduce readmissions in accordance with several government guidelines. One of the critical steps to reducing readmissions is to recognize the factors that lead to readmission and correspondingly identify at-risk patients based on these factors. The availability of large volumes of electronic health care records make it possible to develop and deploy automated machine learning models that can predict unplanned readmissions and pinpoint the most important factors of readmission risk. While hospital readmission is an undesirable outcome for any patient, it is more so for medically frail patients. Here, we develop and compare four machine learning models (Random Forest, XGBoost, CatBoost, and Logistic Regression) for predicting 30-day unplanned readmission for patients deemed frail (Age ≥ 50). Variables that indicate frailty, comorbidities, high risk medication use, demographic, hospital and insurance were incorporated in the models for prediction of unplanned 30-day readmission. Our findings indicate that CatBoost outperforms the other three models (AUC 0.80) and prior work in this area. We find that constructs of frailty, certain categories of high risk medications, and comorbidity are all strong predictors of readmission for elderly patients.",bioRxiv,2020,10.1101/2020.11.20.391904,semantic_scholar,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
ba06f96f023bf27ccc8230a08a718a9cfba63f03,https://www.semanticscholar.org/paper/ba06f96f023bf27ccc8230a08a718a9cfba63f03,Ethical Testing in the Real World: Evaluating Physical Testing of Adversarial Machine Learning,"This paper critically assesses the adequacy and representativeness of physical domain testing for various adversarial machine learning (ML) attacks against computer vision systems involving human subjects. Many papers that deploy such attacks characterize themselves as ""real world."" Despite this framing, however, we found the physical or real-world testing conducted was minimal, provided few details about testing subjects and was often conducted as an afterthought or demonstration. Adversarial ML research without representative trials or testing is an ethical, scientific, and health/safety issue that can cause real harms. We introduce the problem and our methodology, and then critique the physical domain testing methodologies employed by papers in the field. We then explore various barriers to more inclusive physical testing in adversarial ML and offer recommendations to improve such testing notwithstanding these challenges.",ArXiv,2020,10.2139/ssrn.3750914,semantic_scholar,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
e2133bd7f0798719bec09dd9126e8af79d60fc4f,https://www.semanticscholar.org/paper/e2133bd7f0798719bec09dd9126e8af79d60fc4f,Improving Health and Quality of Life in One-Person Households Using IoT and Machine Learning,"Worldwide, there has been an increase in the number of individuals that live alone in one-person households (OPHs). Compared to those living with family, people in OPHs easily lose control of life rhythm. Given that the disturbance of life rhythm leads to chronic disease, they have a higher risk of illness. As such, there is an urgent demand for assistive technology that allows people in OPHs to enjoy healthy, high-quality lives. For decades, there has been significant research and development of smart systems to assist people at home. However, there are still limitations on the practical use of these systems in actual OPHs. More specifically, they are often too intrusive to the lifestyle of users or home objects. In addition, they are often expensive to deploy and maintain. Furthermore, these systems are unable to evaluate the quality of life rhythm. As a result, it is difficult for individual users to determine what their healthy life rhythms should be, and how to improve their current situation.The goal of research is to develop a new smart system for OPHs that can minimize intrusiveness and cost, while also facilitating the assessment of life rhythms of individual users. The new system collects user position and environmental data inside the house in a non-intrusive way, using affordable IoT devices. From this data, the system then recognizes the daily activities of the user. Based on these activities, eventually, the system can quantitatively evaluate the users life rhythms and provide practical advice for maintaining a healthy life.",BCD,2019,10.1109/sera.2019.8886791,semantic_scholar,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
96a8ca4694fbe79112757a6df59a76414e71c512,https://www.semanticscholar.org/paper/96a8ca4694fbe79112757a6df59a76414e71c512,Serverless on FHIR: Deploying machine learning models for healthcare on the cloud,"Machine Learning (ML) plays a vital role in implementing digital health. The advances in hardware and the democratization of software tools have revolutionized machine learning. However, the deployment of ML models -- the mathematical representation of the task to be performed -- for effective and efficient clinical decision support at the point of care is still a challenge. ML models undergo constant improvement of their accuracy and predictive power with a high turnover rate. Updating models consumed by downstream health information systems is essential for patient safety. We introduce a functional taxonomy and a four-tier architecture for cloud-based model deployment for digital health. The four tiers are containerized microservices for maintainability, serverless architecture for scalability, function as a service for portability and FHIR schema for discoverability. We call this architecture Serverless on FHIR and propose this as a standard to deploy digital health applications that can be consumed by downstream systems such as EMRs and visualization tools.",ArXiv,2020,,semantic_scholar,health,'health' AND 'machine learning' AND ('real-world' AND 'deploy')
