contentType,identifier,title,publicationName,doi,publisher,publicationDate,abstract,url,database,query_name,query_value
Chapter ConferencePaper,doi:10.1007/978-981-19-2394-4_68,"The Next-Generation 6G: Trends, Applications, Technologies, Challenges, and Use Cases",Proceedings of Seventh International Congress on Information and Communication Technology,10.1007/978-981-19-2394-4_68,Springer,2023-01-01,"While the 5G generation of mobile communications system has delimited its focus on Internet of Things (IoT) connection and industrial automation systems. The 6G generation will offer an extrasensory experiences through the fusion of the digital, physical, and human world. It will redefine the way we live, work, and manage the world, and it will make us more efficient thanks to the combination of intelligence and vigorous computation capabilities. The sixth generation of mobile communications is still under investigation. Several projects and research have been launched. 6G promises a specific type of communication with very high data rate and capacity, very low latency, maximum coverage, very high reliability, extremely massive connectivity, and very low cost and power. The current article provides an overview of what has been discussed about the future of 6G so far. The major goal of this paper is to present a comprehensive picture of 6G based on the research and projects that have been launched. We describe the potential architectural characteristics of 6G that will give users the experience they expect. We present an important list of technologies that will be the critical element in the rollout of 6G such as artificial intelligence, VLC communications, 3D beamforming, massive MIMO aircraft, and drones. We also exhibit scenarios and use cases that might be lived in this next-generation networks. Finally, we identify the challenges that could be faced by the 6G in different sides ...",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-19-2394-4_68,springer,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-3-031-07258-1_78,Structural Damage Identification from Video Footage Using Artificial Intelligence,European Workshop on Structural Health Monitoring,10.1007/978-3-031-07258-1_78,Springer,2023-01-01,"One of the major advancements in the field of civil engineering from the past few years is intelligent infrastructures. These structures will have the ability of sensing and will be accurately able to respond to the changes in the environment and external damages. To be able to keep up with the advancements we need to detect the damages to monitor the health of the structure. This research study aims to develop an efficient damage detection method using video of the damaged structure taken by mobile or camera mounted on a drone to replace the human visual inspection using Artificial Intelligence. For this system, an AI-based application is developed that will be able to recognize the damages accurately in the bounding box or targeted limiting area via a portable camera. An artificial neural network will be used to train the model and to classify the images obtained from video footage. As a case study and validation, a real damaged bridge video footage is considered.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-031-07258-1_78,springer,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-981-19-0105-8_54,Sentiment Analysis on COVID-19 News Videos Using Machine Learning Techniques,Proceedings of International Conference on Frontiers in Computing and Systems,10.1007/978-981-19-0105-8_54,Springer,2023-01-01,"Coronavirus disease (COVID-19) has affected all walks of human life most adversely, from entertainment to education. The whole world is confronting this deadly virus, and no country in this world remains untouched during this pandemic. From the early days of reporting this virus from many parts of the world, many news videos on the same got uploaded in various online platforms such as YouTube, Dailymotion, and Vimeo. Even though the content of many of those videos was unauthentic, people watched them and expressed their views and opinions as comments. Analysing these comments can unearth the patterns hidden in them to study people’s responses to videos on COVID-19. This paper proposes a sentiment analysis approach on people’s response towards such videos, using text mining and machine learning. This work implements different machine learning algorithms to classify people’s sentiments and also uses text mining principles for finding out several latent themes, from the comments collected from YouTube.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-19-0105-8_54,springer,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-981-19-3387-5_119,Fast HEVC Intra CTU Partition Algorithm Based on Lightweight CNN,"Signal and Information Processing, Networking and Computers",10.1007/978-981-19-3387-5_119,Springer,2023-01-01,"Recently, several methods have been proposed to reduce the complexity of high efficiency video coding (HEVC) by using neural networks to replace the original rate-distortion optimization (RDO) search for obtaining the optimal coding tree unit (CTU) partition. However, these approaches are difficult to deploy in scenarios with limited storage space due to the complex network structure. In this paper, we propose a lightweight convolutional neural network (L-CNN) for fast CTU partitioning with only a KB-sized model, which makes it applicable in storage space-constrained scenarios. First, we establish a dataset that contains spatial information and image texture for each coding unit (CU). Then, we combine CU spatial information with image data to obtain the CTU partition to further improve the performance of the network. Finally, experimental results show that our method reduces the model size by 13.7× and 5.2× compared with two CNN-based approaches with 60.46% intra-mode encoding time reduction and 2.78% Bjøntegaard delta bit-rate degradation, outperforming the existing state-of-the-art approaches.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-19-3387-5_119,springer,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-981-16-9967-2_24,Human Activity Recognition Using LSTM with Feature Extraction Through CNN,Smart Trends in Computing and Communications,10.1007/978-981-16-9967-2_24,Springer,2023-01-01,"Human activity recognition is important for detecting anomalies from videos. The analysis of auspicious activities using videos is increasingly important for security, surveillance, and personal archiving. This research paper has given a model which can recognize activities in random videos. The architecture has been designed by using BiLSTM layer which helps to learn a system based on time dependencies. To convert every frame into a featured vector, the pre-trained GoogLeNet network has been used. The evaluation has been done by using a public HMDB51 data set. The accuracy achieved by using the model is 93.04% for ten classes and 63.96% for 51 classes from same data set only. Then, this network is compared with other state-of-the-art method, and it proves to be a better approach for the recognition of activities. Abstract should summarize the contents of the paper in short terms, i.e. 150–250 words.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-9967-2_24,springer,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-981-19-3387-5_161,Panoramic Video Quality Assessment Based on Spatial-Temporal Convolutional Neural Networks,"Signal and Information Processing, Networking and Computers",10.1007/978-981-19-3387-5_161,Springer,2023-01-01,"The development of 5G technology and Ultra HD video provide the basis for panoramic video, namely virtual reality (VR). At present, the traditional VQA method is not effective on panoramic video. Therefore, it is crucial to design objective VQA models for the standardization of panoramic video industry. With the development of deep learning, excellent algorithms of VQA methods based on convolutional neural network have emerged. In this paper, we propose a full reference VQA model based on spatial-temporal 3D convolutional neural network, the feature extraction combined the time and spatial information. we verify and optimize the proposed VQA model based on VQA-ODV panoramic video database, its objective score has a higher correlation with subjective scores than that of traditional VQA methods.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-19-3387-5_161,springer,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
Chapter ConferencePaper,doi:10.1007/978-981-16-8154-7_39,SatMVS: A Novel 3D Reconstruction Pipeline for Remote Sensing Satellite Imagery,Proceedings of the International Conference on Aerospace System Science and Engineering 2021,10.1007/978-981-16-8154-7_39,Springer,2023-01-01,"Recently, 3D reconstruction based on satellite imagery has been a hot topic in the remote sensing community. Its output called the digital surface model (DSM) can be widely used in urban planning, military navigation, and so on. Nowadays, almost all satellite image 3D reconstruction pipelines are based on traditional stereo matching algorithms which have low accuracy and long runtime. In contrast, the neural networks based on multi-view stereo (MVS) have shown great reconstruction performance in the computer vision community. To transfer the advanced MVS neural networks to the remote sensing community, we propose a novel 3D reconstruction pipeline called SatMVS. First, the input satellite images and their rational polynomial camera parameters (RPC) are cropped into small tiles according to the designated output DSM region. Second, the RPC parameters are converted to the projection matrix for the homography transform which is the core step in MVS neural networks. Third, the advanced MVS neural network is applied to estimate height maps from satellite images. At last, all inferred height maps from small tiles are converted to 3D points in Universal Transverse Mercator (UTM) coordinate system and fused to get the final complete DSM. In order to train and test SatMVS, we build a novel satellite imagery 3D reconstruction dataset called SatMVS3D dataset, which contains satellite images, RPC parameters, and height map ground truth that covers about 3km^2. The experimental results on the SatMVS3D dataset demonstrate that our proposed pipeline can provide robust reconstruction performance.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-8154-7_39,springer,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11053-022-10075-2,Developments in Quantitative Assessment and Modeling of Mineral Resource Potential: An Overview,Natural Resources Research,10.1007/s11053-022-10075-2,Springer,2022-08-01,"The special issue entitled “Developments in Quantitative Assessment and Modeling of Mineral Resource Potential” is composed of 17 papers that cover a diverse range of approaches to mineral resource assessment, including mainly multivariate statistical analysis, fractal and multifractal modeling, geostatistical modeling, machine learning, mathematical morphology and 3D mineral exploration. This introductory article first provides an overview of the developments and existing methods in quantitative assessment of mineral resources. Then, brief introductions of each of the 17 papers are provided. These papers can be grouped into three themes: (1) multifractal theory for mineral resource assessment; (2) machine learning for mineral prospectivity mapping; and (3) GIS-based 3D modeling for mineral exploration. The 17 papers either proposed novel methods or demonstrated innovative applications of existing methods.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11053-022-10075-2,springer,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s12652-022-03848-3,Skeleton-based human action recognition with sequential convolutional-LSTM networks and fusion strategies,Journal of Ambient Intelligence and Humanized Computing,10.1007/s12652-022-03848-3,Springer,2022-08-01,"Human action recognition from skeleton data has drawn a lot of attention from researchers due to the availability of thousands of real videos with many challenges. Existing works attempted to model the spatial characteristics and temporal dependencies of 3D joints using dynamic time warping, hand-crafted, and spatial co-occurrence features. However, the representation derived from the spatial stream overemphasizes the temporal information; thus, it yields limited expressive power. Some studies use skeleton sequences as frames to enhance the expressive power of representations but lose the generalization capability because the derived temporal smoothness is specific to a particular dataset. The proposed work uses joint distance maps as a base representation that encodes the spatial and temporal information to color texture images. We increase the expressive power by extracting the feature maps from pre-trained networks on ImageNet to diversify the texture representation and propose a network architecture to model the temporal dependency explicitly. We also explore various fusion strategies to generate diverse representations from the feature maps of the pre-trained networks. The experimental results show that the proposed method achieves the best recognition accuracy when using decision-level fusion with meta-learners (Random Forest). The analysis also reveals that the use of feature-level fusion yields relatively good results in terms of the trade-off, i.e., on par recognition performance with some decision-level fusion strategies while having less tunable parameters. Extensive experimental results and comparative analysis on three benchmark datasets prove that the proposed representation and network not only yield better recognition accuracy but also exhibit stronger generalization capability on multiple datasets.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12652-022-03848-3,springer,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11042-021-11579-4,Fully automated 2D and 3D convolutional neural networks pipeline for video segmentation and myocardial infarction detection in echocardiography,Multimedia Tools and Applications,10.1007/s11042-021-11579-4,Springer,2022-07-12,"Myocardial infarction (MI) is a life-threatening disorder that occurs due to a prolonged limitation of blood supply to the heart muscles, and which requires an immediate diagnosis to prevent death. To detect MI, cardiologists utilize in particular echocardiography, which is a non-invasive cardiac imaging that generates real-time visualization of the heart chambers and the motion of the heart walls. These videos enable cardiologists to identify almost immediately regional wall motion abnormalities (RWMA) of the left ventricle (LV) chamber, which are highly correlated with MI. However, data acquisition is usually performed during emergency which results in poor-quality and noisy data that can affect the accuracy of the diagnosis. To address the identified problems, we propose in this paper an innovative, real-time and fully automated model based on convolutional neural networks (CNN) to early detect MI in a patient’s echocardiography. Our model is a pipeline consisting of a 2D CNN that performs data preprocessing by segmenting the LV chamber from the apical four-chamber (A4C) view, followed by a 3D CNN that performs a binary classification to detect MI. The pipeline was trained and tested on the HMC-QU dataset consisting of 162 echocardiography. The 2D CNN achieved 97.18% accuracy on data segmentation, and the 3D CNN achieved 90.9% accuracy, 100% precision, 95% recall, and 97.2% F1 score. Our detection results outperformed existing state-of-the-art models that were tested on the HMC-QU dataset for MI detection. This work demonstrates that developing a fully automated system for LV segmentation and MI detection is efficient and propitious.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11042-021-11579-4,springer,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11042-021-11539-y,A dual-branch neural network for DeepFake video detection by detecting spatial and temporal inconsistencies,Multimedia Tools and Applications,10.1007/s11042-021-11539-y,Springer,2022-07-12,"It has become a research hotspot to detect whether a video is natural or DeepFake. However, almost all the existing works focus on detecting the inconsistency in either spatial or temporal. In this paper, a dual-branch (spatial branch and temporal branch) neural network is proposed to detect the inconsistency in both spatial and temporal for DeepFake video detection. The spatial branch aims at detecting spatial inconsistency by the effective EfficientNet model. The temporal branch focuses on temporal inconsistency detection by a new network model. The new temporal model considers optical flow as input, uses the EfficientNet to extract optical flow features, utilize the Bidirectional Long-Short Term Memory (Bi-LSTM) network to capture the temporal inconsistency of optical flow. Moreover, the optical flow frames are stacked before inputting into the EfficientNet. Finally, the softmax scores of two branches are combined with a binary-class linear SVM classifier. Experimental results on the compressed FaceForensics++ dataset and Celeb-DF dataset show that: (a) the proposed dual-branch network model performs better than some recent spatial and temporal models for the Celeb-DF dataset and all the four manipulation methods in FaceForensics++ dataset since these two branches can complement each other; (b) the use of optical flow inputs, Bi-LSTM and dual-branches can greatly improve the detection performance by the ablation experiments.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11042-021-11539-y,springer,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11277-022-09937-y,Correction to: Deep Neural Network Routing with Dynamic Space Division for 3D UAV FANETs,Wireless Personal Communications,10.1007/s11277-022-09937-y,Springer,2022-07-12,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11277-022-09937-y,springer,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s11042-021-11545-0,Data-driven intelligent decision for multimedia medical management,Multimedia Tools and Applications,10.1007/s11042-021-11545-0,Springer,2022-07-12,"Since medical diagnosis runs through the whole journey of human health, the traditional medical diagnosis methods cannot ensure the diagnosis accurate due to the interference of multiple external factors. In response, this paper proposes a multimedia medical management method supported by the data-driven intelligent decision (MMD-DI). This method can be used to predict the survival time of cancer patients under the help of gradient boosting decision tree (GBDT) and hybrid neural network model. First, the feature factors were scanned to match the conditions by GBDT, according to the set value domain; Then the factors were inputted into the neural network. The hybrid neural network was employed to predict the survival time of cancer patients, and it was constructed by combining the convolutional neural network (CNN) and the long short-term memory (LSTM) model. Finally, the stability of the proposed MMD-DI was analyzed, and performance was compared with a series of commonly exploited baseline methods: the mean of cross-validated RMSE (Root Mean Squared Error) evaluation results is 0.183, the mean of cross-validated MAE (Mean Absolute Error) evaluation results is 0.147, the two indicators are both much lower than the commonly exploited baseline methods. A series of experiments proved that MMD-DI has excellent performance and can be used in the multimedia medical management systems.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11042-021-11545-0,springer,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s00530-022-00969-9,Special issue deep learning for multimedia healthcare,Multimedia Systems,10.1007/s00530-022-00969-9,Springer,2022-07-11,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00530-022-00969-9,springer,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
Article,doi:10.1007/s10489-022-03930-5,Semantic segmentation of 3D LiDAR data using deep learning: a review of projection-based methods,Applied Intelligence,10.1007/s10489-022-03930-5,Springer,2022-07-11,"LiDAR sensor is an active remote sensing sensor that is increasingly used to capture 3D information of real-world objects. Real-time decision-making applications such as autonomous driving heavily rely on 3D information to navigate an urban environment. LiDAR data processing is, however, very complex and resource-intensive. Deep learning on point cloud is a recent advancement that is aimed to extract 3D information. Deep learning implementations include procedures where raw points are fed to neural networks and converted to 3D voxels. Individual voxels are fed to 3D convolutional layers and techniques that transform the 3D points into 2D images and utilize the well-established 2D CNNs. Of these, the two former methods are majorly reviewed, while the projection-based methods are less reviewed although the technique is widely used in numerous applications. To fill the gap, this paper examines the existing literature on projection-based methods by detailing the recent progress made. Identifying the state-of-the-art methodology and summarizing the important interventions are among the significant tasks covered in this paper.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10489-022-03930-5,springer,multimedia,'multimedia' AND 'machine learning' AND ('real-world' AND 'deploy')
