id,datePublished,description,publisher,title,doi,downloadUrl,journals,database,query_name,query_value
352949441,2019-01-01T00:00:00,"Complexity is a fundamental part of product design and manufacturing today, owing to increased demands for customization and advances in digital design techniques. Assembling and repairing such an enormous variety of components means that workers are cognitively challenged, take longer to search for the relevant information and are prone to making mistakes. Although in recent years deep learning approaches to object recognition have seen rapid advances, the combined potential of deep learning and augmented reality in the industrial domain remains relatively under explored. In this paper we introduce AR-ProMO, a combined hardware/software solution that provides a generalizable assistance system for identifying mistakes during product assembly and repair",'Association for Computing Machinery (ACM)',Handling Work Complexity with AR/Deep Learning,10.1145/3369457.3370919,,,core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
323194776,2019-11-02T00:00:00,"This paper outlines real-world control challenges faced by modern-day biopharmaceutical facilities through the extension of a previously developed industrial-scale penicillin fermentation simulation (IndPenSim). The extensions include the addition of a simulated Raman spectroscopy device for the purpose of developing, evaluating and implementation of advanced and innovative control solutions applicable to biotechnology facilities. IndPenSim can be operated in fixed or operator controlled mode and generates all the available on-line, off-line and Raman spectra for each batch. The capabilities of IndPenSim were initially demonstrated through the implementation of a QbD methodology utilising the three stages of the PAT framework. Furthermore, IndPenSim evaluated a fault detection algorithm to detect process faults occurring on different batches recorded throughout a yearly campaign. The simulator and all data presented here are available to download at www.industrialpenicillinsimulation.com and acts as a benchmark for researchers to analyse, improve and optimise the current control strategy implemented on this facility. Additionally, a highly valuable data resource containing 100 batches with all available process and Raman spectroscopy measurements is freely available to download. This data is highly suitable for the development of big data analytics, machine learning (ML) or artificial intelligence (AI) algorithms applicable to the biopharmaceutical industry",,Modern day monitoring and control challenges outlined on an industrial-scale benchmark fermentation process,,https://core.ac.uk/download/323194776.pdf,,core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
479718027,2021-01-01T00:00:00,"The evaluation of groundwater quality in the Dammam formation, Faddak farm, Karbala Governorate, Iraq proved that the sulfate (SO42−) concentrations have high values; so, this water is not suitable for livestock, poultry and irrigation purposes. For reclamation of this water, manufacturing of new sorbent for permeable reactive barrier was required through precipitation of Mg and Fe hydroxides nanoparticles on the activated carbon (AC) surface with best Mg/Fe molar ratio of 7.5/2.5. Mixture of 50% coated AC and 50% scrap iron was applied to eliminate SO42− from contaminated water with efficiency of 59% and maximum capacity of adsorption equals to 9.5 mg/g for a time period of 1 h, sorbent dosage 40 g/L, and initial pH = 5 at 50 mg/L initial SO42− concentration and 200 rpm shaking speed. Characterization analyses certified that the plantation of Mg and Fe nanoparticles onto AC was achieved. Continuous tests showed that the longevity of composite sorbent is increased with thicker bed and lower influent concentration and flow rate. Computer solution (COMSOL) software was well simulated for continuous measurements. The reclamation of real contaminated groundwater was achieved in column set-up with efficiency of 70% when flow rate was 5 mL/min, bed depth was 50 cm and inlet SO42− concentration was 2301 mg/L.Validerad;2021;Nivå 2;2021-07-29 (beamah);Forskningsfinansiär: Taif University (TURSP-2020/49)</p",'MDPI AG',New Composite Sorbent for Removal of Sulfate Ions from Simulated and Real Groundwater in the Batch and Continuous Tests,10.3390/molecules26144356,,,core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
480201885,2021-08-01T00:00:00,"The increasing digitalization and advancement in information communication technologies has greatly changed how humans interact with digital information. Nowadays, it is not sufficient to only display relevant data in production activities, as the enormous amount of data generated from smart devices can overwhelm operators without being fully utilized. Operators often require extensive knowledge of the machines in use to make informed decisions during processes such as maintenance and production. To enable novice operators to access such knowledge, it is important to reinvent the way of interacting with digitally enhanced smart devices. In this research, a mobile augmented reality remote monitoring system is proposed to help operators with low knowledge and experience level comprehend digital twin data of a device and interact with the device. It analyses both historic logs as well as real-time data through a cloud server and enriches 2D data with 3D models and animations in the 3D physical space. A cloud-based machine learning algorithm is applied to transform learned knowledge into live presentations on a mobile device for users to interact with. A scaled-down case study is conducted using a tower crane model to demonstrate the potential benefits as well as implications when the system is deployed in industrial environments. This user study verifies that the proposed solution yields consistent measurable improvements for novice users in human-device interaction that is statistically significant",'MDPI AG',An Integrated Mobile Augmented Reality Digital Twin Monitoring System,10.3390/computers10080099,,"[{'title': 'Computers', 'identifiers': ['issn:2073-431X', '2073-431x']}]",core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
401914974,2021-03-29T00:00:00,"Purpose: This paper discusses the impact of COVID-19 on the Visual Arts industry in Malaysia. In general, this pandemic has affected various forms of artistic activities and the income of visual arts artists and galleries. The cancellation of art projects and exhibitions has greatly affected the artist's source of income as well as disrupted the sale of works and forms of art appreciation. The crisis has also opened up a new form to the visual arts industry by looking at alternative approaches to the continuity of the arts field by switching to virtual or online methods. This emerging crisis of COVID-19 might be the starting point for all art practitioners including artists, art critics, galleries/museums, collectors, and curators in using the online space to continue to capitalize on and expand the Visual Arts industry.
Design/methodology/approach: Review approach.
Findings: The COVID-19 pandemic has made a huge impact on the country's Visual Arts industry where a wide range of art activities cannot be implemented and opened up opportunities for online activities
Practical implications: Exhibition and sale of works through online approach has become one of the main methods that support the Visual Arts industry with the application of a combination of the latest technologies such as VR and AI that enable the representation of real experiences in the context of art appreciation.
Originality/value: This paper is original.
Paper type: This paper can be categorized as a viewpoin",'Narotama University',Covid -19: The Impact On Malaysian Visual Arts Scene,10.29138/ijebd.v4i2.1117,https://core.ac.uk/download/401914974.pdf,,core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
479723532,2021-01-01T00:00:00,"An increase in unplanned downtime of machines disrupts and degrades the industrial business, which results in substantial credibility damage and monetary loss. The cutting tool is a critical asset of the milling machine; the failure of the cutting tool causes a loss in industrial productivity due to unplanned downtime. In such cases, a proper predictive maintenance strategy by real-time health monitoring of cutting tools becomes essential. Accurately predicting the useful life of equipment plays a vital role in the predictive maintenance arena of industry 4.0. Many active research efforts have been done to estimate tool life in varied directions. However, the consolidated study of the implemented techniques and future pathways is still missing. So, the purpose of this paper is to provide a systematic and comprehensive literature survey on the data-driven approach of Remaining Useful Life (RUL) estimation of cutting tools during the milling process. The authors have summarized different monitoring techniques, feature extraction methods, decision-making models, and available sensors currently used in the data-driven model. The authors have also presented publicly available datasets related to milling under various operating conditions to compare the accuracy of the prediction model for tool wear estimation. Finally, the article concluded with the challenges, limitations, recent advancements in RUL prognostics techniques using Artificial Intelligence (AI), and future research scope to explore more in this area",'Institute of Electrical and Electronics Engineers (IEEE)',"Data-Driven Remaining Useful Life Estimation for Milling Process: Sensors, Algorithms, Datasets, and Future Directions",10.1109/ACCESS.2021.3101284,,"[{'title': 'IEEE Access', 'identifiers': ['issn:2169-3536', '2169-3536']}]",core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
200955322,2019-04-01T00:00:00,"Introduction. It is shown that the digital twin (electronic passport) of a CNC machine is developed as a cyber-physical system. The work objective is to create neural network models to determine the operation of a CNC machine, its performance and dynamic stability under cutting.Materials and Methods. The development of mathematical models of machining processes using a sensor system and the Industrial Internet of Things is considered. Machine learning methods valid for the implementation of the above tasks are evaluated. A neural network model of dynamic stability of the cutting process is proposed, which enables to optimize the machining process at the stage of work preparation. On the basis of nonlinear dynamics approaches, the attractors of the dynamic cutting system are reconstructed, and their fractal dimensions are determined. Optimal characteristics of the equipment are selected by input parameters and debugging of the planned process based on digital twins.Research Results. Using machine learning methods allowed us to create and explore neural network models of technological systems for cutting, and the software for their implementation. The possibility of applying decision trees for the problem of diagnosing and classifying malfunctions of CNC machines is shown.Discussion and Conclusions. In real production, the technology of digital twins enables to optimize processing conditions considering the technical and dynamic state of CNC machines. This provides a highly accurate assessment of the production capacity of the enterprise under the development of the production program. In addition, equipment failures can be identified in real time on the basis of the intelligent analysis of the distributed sensor system data",'FSFEI HE Don State Technical University',Development of digital twin of CNC unit based on machine learning methods,10.23947/1992-5980-2019-19-1-45-55,,"[{'title': None, 'identifiers': ['issn:2687-1653', '2687-1653']}]",core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
220155640,2019-01-01T00:00:00,"Adequate testing of AI applications is essential to ensure their quality. However, it is often prohibitively difficult to generate realistic test cases or to check software correctness. This paper proposes a new method called datamorphic testing, which consists of three components: a set of seed test cases, a set of datamorphisms for transforming test cases, and a set of metamorphisms for checking test results. With an example of face recognition application, the paper demonstrates how to develop datamorphic test frameworks, and illustrates how to perform testing in various strategies, and validates the approach using an experiment with four real industrial applications of face recognition",,Datamorphic testing: A method for testing intelligent applications,,https://core.ac.uk/download/220155640.pdf,,core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
437429008,2022-03-31T00:00:00,"The Internet of Things (IoT), in combination with advancements in Big Data, communications and networked systems, offers a positive impact across a range of sectors including health, energy, manufacturing and transport. By virtue of current business models adopted by manufacturers and ICT operators, IoT devices are deployed over various networked infrastructures with minimal security, opening up a range of new attack vectors. Conventional rule-based intrusion detection mechanisms used by network management solutions rely on pre-defined attack signatures and hence are unable to identify new attacks. In parallel, anomaly detection solutions tend to suffer from high false positive rates due to the limited statistical validation of ground truth data, which is used for profiling normal network behaviour. In this work we go beyond current solutions and leverage the coupling of anomaly detection and Cyber Threat Intelligence (CTI) with parallel processing for the profiling and detection of emerging cyber attacks. We demonstrate the design, implementation, and evaluation of Citrus: a novel intrusion detection framework which is adept at tackling emerging threats through the collection and labelling of live attack data by utilising diverse Internet vantage points in order to detect and classify malicious behaviour using graph-based metrics as well as a range of machine learning (ML) algorithms. Citrus considers the importance of ground truth data validation and its flexible software architecture enables both the real-time and offline profiling, detection and classification of emerging cyber-attacks under optimal computational costs. Thus, establishing it as a viable and practical solution for next generation network defence and resilience strategies",'Institute of Electrical and Electronics Engineers (IEEE)',Practical Intrusion Detection of Emerging Threats,10.1109/TNSM.2021.3091517,https://core.ac.uk/download/437429008.pdf,,core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
384308353,2021-01-25T00:00:00,"Today’s factories are considered as smart ecosystems with humans, machines and devices interacting with each other for efficient manufacturing of products. Industry 4.0 is a suite of enabler technologies for such smart ecosystems that allow transformation of industrial processes. When implemented, Industry 4.0 technologies have a huge impact on efficiency, productivity and profitability of businesses. The adoption and implementation of Industry 4.0, however, require to overcome a number of practical challenges, in most cases, due to the lack of modernisation and automation in place with traditional manufacturers. This paper presents a first of its kind case study for moving a traditional food manufacturer, still using the machinery more than one hundred years old, a common occurrence for small- and medium-sized businesses, to adopt the Industry 4.0 technologies. The paper reports the challenges we have encountered during the transformation process and in the development stage. The paper also presents a smart production control system that we have developed by utilising AI, machine learning, Internet of things, big data analytics, cyber-physical systems and cloud computing technologies. The system provides novel data collection, information extraction and intelligent monitoring services, enabling improved efficiency and consistency as well as reduced operational cost. The platform has been developed in real-world settings offered by an Innovate UK-funded project and has been integrated into the company’s existing production facilities. In this way, the company has not been required to replace old machinery outright, but rather adapted the existing machinery to an entirely new way of operating. The proposed approach and the lessons outlined can benefit similar food manufacturing industries and other SME industries",'Springer Science and Business Media LLC',Towards design and implementation of Industry 4.0 for food manufacturing,10.1007/s00521-021-05726-z,https://core.ac.uk/download/384308353.pdf,,core,industry,'industry' AND 'machine learning' AND ('real-world' AND 'deploy')
