id,type,publication,publisher,publication_date,database,title,url,abstract,query_name,query_value
10.1016/j.techfore.2022.121778,Journal,Technological Forecasting and Social Change,scopus,2022-09-01,sciencedirect,A metaverse assessment model for sustainable transportation using ordinal priority approach and Aczel-Alsina norms,https://api.elsevier.com/content/abstract/scopus_id/85132442768,"Metaverse comes from the meta-universe, and it is the integration of physical and digital space into a virtual universe. Metaverse technologies will change the transportation system as we know it. Preparations for the transition of the transportation systems into the world of metaverse are underway. This study considers four alternative metaverses: auto-driving algorithm testing for training autonomous driving artificial intelligence, public transportation operation and safety, traffic operation, and sharing economy applications to obtain sustainable transportation. These alternatives are evaluated on thirteen sub-criteria, grouped under four main aspects: efficiency, operation, social and health, and legislation and regulation. A novel Rough Aczel–Alsa (RAA) function and the Ordinal Priority Approach (OPA) method are used in the assessment model. We also present a case study to demonstrate the applicability and exhibit the efficacy of the assessment framework in prioritizing the metaverse implementation alternatives.",science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.future.2022.03.039,Journal,Future Generation Computer Systems,scopus,2022-09-01,sciencedirect,Towards automatic model specialization for edge video analytics,https://api.elsevier.com/content/abstract/scopus_id/85129734933,"The number of cameras deployed to the edge of the network increases by the day, while emerging use cases, such as smart cities or autonomous driving, also grow to expect images to be analyzed in real-time by increasingly accurate and complex neural networks. Unfortunately, state-of-the-art accuracy comes at a computational cost rarely available in the edge cloud. At the same time, due to strict latency constraints and the vast amount of bandwidth edge cameras generate, we can no longer rely on offloading the task to a centralized cloud. Consequently, there is a need for a meeting point between the resource-constrained edge cloud and accurate real-time video analytics. If state-of-the-art models are too expensive to run on the edge, and lightweight models are not accurate enough for the use cases in the edge, one solution is to demand less from the lightweight model and specialize it in a narrower scope of the problem, a technique known as model specialization. By specializing a model to the context of a single camera, we can boost its accuracy while keeping its computational cost constant. However, this also involves one training per camera, which quickly becomes unfeasible unless the entire process is fully automated. In this paper, we present and evaluate COVA (Contextually Optimized Video Analytics), a framework to assist in the automatic specialization of models for video analytics in edge cloud cameras. COVA aims to automatically improve the accuracy of lightweight models by specializing them to the context to which they will be deployed. Moreover, we discuss and analyze each step involved in the process to understand the different trade-offs that each one entails. Using COVA, we demonstrate that the whole pipeline can be effectively automated by leveraging large neural networks used as teachers whose predictions are used to train and specialize lightweight neural networks. Results show that COVA can automatically improve pre-trained models by an average of 21% mAP on the different scenes of the VIRAT dataset.",science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.ssci.2022.105806,Journal,Safety Science,scopus,2022-09-01,sciencedirect,Pedestrian-vehicle interaction severity level assessment at uncontrolled intersections using machine learning algorithms,https://api.elsevier.com/content/abstract/scopus_id/85129520161,"As a consequence of the rapid growth of vehicular traffic, there is an increase in interactions between vehicles and pedestrians. The severity of these interactions varies with pedestrian, vehicle and roadway geometric characteristics. In the absence of real crash data, Surrogate Safety Measures (SSMs) are used to analyse the pedestrian-vehicle (P-V) interactions. The present study is intended to propose threshold risk indicator (RI) values for severe P-V interactions using both pedestrian and vehicle characteristics. A multilinear regression (MLR) P-V interaction model was developed using SPSS (Statistical Package for the Social Sciences) software. Videography method was used to collect traffic data from two 4-legged uncontrolled intersections. Pedestrian and vehicular data were extracted from the video using DataFromSky viewer software and risk indicator was calculated using post encroachment time and approaching vehicular speed. The interactions between pedestrians and vehicles were classified as normal conflicts and severe conflicts based on visual observations during the data extraction process. Python interface with support vector machines (SVM) algorithm was used to get threshold RI values for various pedestrian (gender and speed) and vehicle (type) characteristics.
                  From SVM results, it was observed that the threshold RI value for severe interactions decreases as the pedestrian crossing speed increases for the same vehicle and pedestrian characteristics. MLR results showed that pedestrian gender, age and speed, vehicle type and speed, interaction location and crossing position have a significant effect on RI. The results can be used to evaluate pedestrian-vehicle interaction severity level at an uncontrolled intersection.",science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.jclepro.2022.132403,Journal,Journal of Cleaner Production,scopus,2022-08-20,sciencedirect,Smart peer-to-peer and transactive energy sharing architecture considering incentive-based demand response programming under joint uncertainty and line outage contingency,https://api.elsevier.com/content/abstract/scopus_id/85131436387,"Due to the widespread deployment of distributed energy resources, renewable energies and battery energy storage, the peer to peer (P2P) energy trading schematic has gained the staple attention for improving the energy efficiency and energy flexibility of power grids. This is while, smart demand response programming (DRP) is considered as the bridge between these two indicators of smart grid. Moreover, the subtle point of proliferating P2P schematics is the regulation towards the maximization of social welfare leading to economic profitability of customers and owner’s of microgrid and, eventually, reduction of pollutant emission of fossil fuels. Also, uncertainty, aroused by electrical consumption and renewable energy resources, is the core of every considerations, which has to be dealt with intelligent algorithms for strengthening the stability of transactions. On the other hand, compatibility with upper grid’s regulations, i.e. power loss and voltage deviation, along with determining fair price of energy trading are the subjects of P2P-based tactics. Therefore, this paper proposes a P2P-based transactive energy sharing architecture, as two stage mixed integer non-linear programming, using smart DRP integrated with machine learning approach, i.e. radial basis neural network. Firstly, the uncertainty of electrical demand and renewable energies are relaxed through short term forecasting. Doing so, the day-ahead transactions of peers are obtained based on their energy management objective, targeting the energy reliability of customers, which energy not supplied criterion has to be equal to zero. Then, participation of customers in DRP, cost of customers, revenue of microgrid’s owner and transactions of real time programming are optimally acquired based on Pareto front technique. Also, the simulations are conducted on IEEE 85 bus test system to realize the considerations. The results convey that the profitability of customers and owners is tied with the implementation of smart DRP and accurate forecasting of uncertain variables. In addition, the maximum improvements towards maximizing the revenue of owners and minimizing the cost of customers take place at hours which the electrical consumption is shifted from peaks to off-peaks and mid-peaks, certifying the performance of proposed methodology.",science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.neucom.2022.05.031,Journal,Neurocomputing,scopus,2022-08-14,sciencedirect,Enhancing real-world adversarial patches through 3D modeling of complex target scenes,https://api.elsevier.com/content/abstract/scopus_id/85130316923,"Adversarial examples have proven to be a concerning threat to deep learning models, particularly in the image domain. While many studies have examined adversarial examples in the real world, most of them relied on 2D photos of the attack scene. As a result, the attacks proposed may have limited effectiveness when implemented in realistic environments with 3D objects or varied conditions. Some studies on adversarial learning have used 3D objects, however in many cases, other researchers are unable to replicate the real-world evaluation process. In this study, we present a framework that uses 3D modeling to craft adversarial patches for an existing real-world scene. Our approach uses a 3D digital approximation of the scene to simulate the real world. With the ability to add and manipulate any element in the digital scene, our framework enables the attacker to improve the adversarial patch’s impact in real-world settings. We use the framework to create a patch for an everyday scene and evaluate its performance using a novel evaluation process that ensures that our results are reproducible in both the digital space and the real world. Our evaluation results show that the framework can generate adversarial patches that are robust to different settings in the real world.",science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.compag.2022.107179,Journal,Computers and Electronics in Agriculture,scopus,2022-08-01,sciencedirect,Weed detection in paddy field using an improved RetinaNet network,https://api.elsevier.com/content/abstract/scopus_id/85133903032,"Weeds are one of the main hazards affecting the yield and quality of rice. In farmland ecosystem, weeds compete with rice for resources such as light, water, soil and space, and also cause plant disease by providing habitats for pests, resulting in a decline in yield of rice. Spraying herbicides is used most frequently due to their lower cost than manual weeding and they can effectively control a varieties of weeds. Precise spraying application may utilise intelligent technology to precisely limit the weed growth at specific locations and control the consumption of herbicides, which not only has lower cost and risk for the environment but also increases the economic benefits of agricultural products. The target of this work is to use deep learning model to perform weed detection in rice crop images and to achieve accurate real-time detection and low machine cost resulting in widely used in practice. For this purpose, a dataset of rice and weeds for object detection is established by means of on-site shooting and crawling of images on the web, which contains rice and eight categories of weeds. However, the overlap between crops and weeds poses a great challenge to weed detection. To overcome this challenge, this paper proposed a model named WeedDet based on RetinaNet, which improves the feature extraction ability of the backbone, feature pyramid network and detection head to deal with the complex information in the image, respectively. And the structure of feature pyramid and detection head are lightened to improve speed of detection. The specific implementation methods are as follows: Firstly, we propose Det-ResNet to reduce the loss of detailed information and improve the feature extraction ability of detailed textures by modifying the initial convolution structure of ResNet. In addition, the improved feature pyramid network fuses the features extracted by Det-ResNet with higher efficiency without loss of accuracy. Secondly, we propose Efficient Retina Head (ERetina-Head) with thin feature maps (small channel number feature maps) and large separable convolution, which not only saves memory and computation, but also pooling more powerful feature maps during training and inference. Finally, we combine Smooth
                        L
                     
                     1 loss and GIoU loss to calculate the regression loss. In addition, Varifocal loss is used to unify the classification and quality evaluation branches in training. Our network achieves a high mAP of 94.1% and the frame rate of 24.3 fps, which is 5.5% mAP and 5.6 fps higher than the baseline RetinaNet. Experiments show that fps of WeedDet (24.3) is second only to YOLOv3 (26.3) while the mAP is 9.9% (0.941 vs 0.842) higher than YOLOv3, and the mAP is also higher than other models, verifying the effectiveness and efficiency of the model.",science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.ecmx.2022.100261,Journal,Energy Conversion and Management: X,scopus,2022-08-01,sciencedirect,Multi-objective optimization of turbocharger turbines for low carbon vehicles using meanline and neural network models,https://api.elsevier.com/content/abstract/scopus_id/85133274528,"Due to slow turnover of the global vehicle parc internal combustion engines will remain a primary means of motive power for decades, so the automotive industry must continue to improve engine thermal efficiency to reduce 
                        
                           
                              
                                 CO
                              
                              
                                 2
                              
                           
                        
                      emissions, since savings will be compounded over the long lifetime of millions of vehicles. Turbochargers are a proven efficiency technology (most new vehicles are turbocharged) but are not optimally designed for real-world driving. The aim of this study was to develop a framework to optimize turbocharger turbine design for competing customer objectives: minimizing fuel consumption (and thus 
                        
                           
                              
                                 CO
                              
                              
                                 2
                              
                           
                        
                      emissions) over a representative drive cycle, while minimizing transient response time. This is achieved by coupling engine cycle, turbine meanline, and neural network inertia models within a genetic algorithm-based optimizer, allowing aerodynamic and inertia changes to be accurately reflected in drive cycle fuel consumption and transient performance. Exercising the framework for the average new passenger car across a drive cycle representing the Worldwide harmonized Light vehicles Test Procedure reveals the trade-off between competing objectives and a turbine design that maintains transient response while minimizing fuel consumption due to a 3 percentage-point improvement in turbine peak efficiency, validated by experiment. This optimization framework is fast to execute, requiring only eight turbine geometric parameters, making it a commercially viable procedure that can refine existing or optimize tailor-made turbines for any turbocharged application (whether gasoline, diesel, or alternatively fuelled), but if applied to turbocharged gasoline cars in the EU would lead to lifetime 
                        
                           
                              
                                 CO
                              
                              
                                 2
                              
                           
                        
                     
                     savings of 
                        
                           >
                        
                     
                     290,000 tonnes per production year, and millions of tonnes if deployed worldwide.",science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.simpa.2022.100319,Journal,Software Impacts,scopus,2022-08-01,sciencedirect,AI-SocialDisaster: An AI-based software for identifying and analyzing natural disasters from social media,https://api.elsevier.com/content/abstract/scopus_id/85132430699,"AI-SocialDisaster is a decision support system for identifying and analyzing natural disasters like earthquakes, floods, bushfires using social media feeds. It captures real-time social media messages and then uses Natural Language Processing (NLP) based algorithms like entity detection, category classification, and sentiment analysis to identify and locate various natural disasters. Moreover, using Artificial Intelligence (AI) based algorithms like anomaly detection, regression, and clustering, AI-SocialDisaster generates AI-based insights for disaster planners and strategists. The software can be accessed through Windows, iOS, and Android apps from a wide range of devices including mobiles, tablets, and desktops. AI-SocialDisaster is available at https://github.com/DrSufi/DisasterAI.",science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.cie.2022.108302,Journal,Computers and Industrial Engineering,scopus,2022-08-01,sciencedirect,Multi-strategy hybrid heuristic algorithm for single container weakly heterogeneous loading problem,https://api.elsevier.com/content/abstract/scopus_id/85132231873,"Three-dimensional single container weakly heterogeneous loading problem is one of the most classical tasks which has various applications in manufacture and logistics industry. Solving this problem could improve transportation efficiency to bring great benefit to shipping customers. During the last two decades, many heuristic, meta-heuristic and hybrid algorithms have been proposed to maximize container volume utilization to reduce the waste of container space significantly. Despite their success in many real-world applications, it is still a challenging task to recommend satisfactory loading levels within a limited time frame when clients approach for options of different combinations of shipping items. In this paper, we propose a novel multi-strategy hybrid heuristic algorithm to achieve timely planning for clients in a required short time frame. In specific, a probabilistic model is used to combine the strength of two optimization strategies, i.e. an ant colony method and a constructive greedy method, to speed up the optimization process and ensure better convergence. In addition, a tree pruning strategy is designed to further improve the efficiency of the hybrid heuristic algorithm. Extensive experiments demonstrate the effectiveness of our method in terms of both volume utilization rate and algorithm processing speed compared to state-of-the-art methods. Based on the comparison results by using BR dataset, we achieved averagely 94.31% volume utilization rate and 50.16 s processing speed, which is the best performance by considering both algorithm effectiveness and efficiency. Further, our proposed method has been deployed in a real business case to provide plan solutions to individual customer shipping requests and achieved high customer satisfaction rate.",science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.tra.2022.05.024,Journal,Transportation Research Part A: Policy and Practice,scopus,2022-08-01,sciencedirect,A new curb lane monitoring and illegal parking impact estimation approach based on queueing theory and computer vision for cameras with low resolution and low frame rate,https://api.elsevier.com/content/abstract/scopus_id/85131413326,"The rapid development of the internet of things (IoT), sensing technologies, and machine learning and deep learning techniques, along with the growing variety and volume of data, have yielded new perspectives on how novel technologies can be applied to obtain new sources of curb data to achieve cost-effective curb management. This study presents a new computer vision–based data acquisition and analytics approach for curb lane monitoring and illegal parking impact assessment. The proposed “rank, detect, and quantify impacts” system consists of three main modules: 1) hotspot identification based on rankings generated by local spatial autocorrelation analysis, 2) curb lane occupancy estimation leveraging traffic cameras and computer vision techniques, and 3) illegal parking traffic impact quantification using an M/M/∞ queueing model. To demonstrate the feasibility and validity of the proposed approach, it was tested and empirically validated using field data collected from three case study sites in Midtown Manhattan, New York City (NYC)—one of the most complex urban transportation networks in the world. Different types of curb lane occupancy, including parking and bus lanes, and different frequencies of illegal parking (high, moderate, low) were investigated. The proposed method was proven to be effective even for low resolution and discontinuous video feeds obtained from publicly available traffic cameras. All three case study sites achieved good detection accuracy (86% to 96%) for parking and bus lane occupancy, and acceptable precision and recall in detecting illegal parking events. The queueing model was also proven to effectively quantify link travel time with the appearance of illegal parking events of different frequencies. The proposed “rank, detect, and quantify impacts” system is friendly for large-scale real-time implementation and is highly scalable to help evaluate the impact of other modes such as bike or mobility-on-demand (MOD) services. It can also be easily adopted by other cities to provide transportation agencies with effective data collection and innovative curb space management strategies.",science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
10.1016/j.cose.2022.102778,Journal,Computers and Security,scopus,2022-08-01,sciencedirect,Everything you control is not everything: Achieving intention-concealed visit on social networks,https://api.elsevier.com/content/abstract/scopus_id/85131216276,"With the flourishment of Artificial Intelligence (AI), the quality of services on online social networks (OSNs) has improved tremendously. Through the introduction of AI into OSNs, providers enhance the users experience. However, the risk of data misuse has also been magnified. And there has been a trend towards users’ mistrust when it comes to sharing their true intention on OSN platforms, primarily because of privacy concerns. In this paper, we propose an effective intention-concealing visitation framework named Aviv, which acts as a credible and private third-party where it generates artificial intention-concealed browsing (AICB trajectories) for users to conceal their true intentions. The browsing trajectory is a sequence composed of blogs, bloggers, news, or a mixture containing visitable content. Specifically, Aviv first extracts accessible graphs composed of visitable contents from applied OSN platforms. Then an elaborate and personalized divert scoring process is conducted to measure optional decoy visits’ effectiveness. Finally, using the divert scoring values, elaborate and personalized decoy visits are picked out, Aviv composes AICB trajectories with true intentions and picked decoy visits. Aviv is implemented as a credible private third-party and tested on a real OSN, the performance evaluation results show that Aviv is effective and efficient.",science,'science' AND 'machine learning' AND ('real-world' AND 'deploy')
