contentType,identifier,title,publicationName,doi,publisher,publicationDate,abstract,url,database,query_name,query_value
Article,doi:10.1007/s10586-021-03496-w,Fog computing in enabling 5G-driven emerging technologies for development of sustainable smart city infrastructures,Cluster Computing,10.1007/s10586-021-03496-w,Springer,2022-04-01,"The usage of 5G-enabled IoT devices is rising exponentially as humans tend to shift towards a more automated lifestyle. A significant amount of IoT devices is expected to join the network as IoT has allowed interconnection and transmission among global devices which has resulted in generation of enormous diverse data. There is a requirement for a real-time, latency-specific, and network efficient computing paradigm in 5G-enabled smart city infrastructure. Fog computing presents trustworthy solutions to tackle these issues by combining edge users. They store, control, communicate, configure, measure, and manage big data produced by IoT devices. In this survey, the authors have performed a comprehensive study on fog computing and have classified various such paradigms. The authors have performed an extensive evaluation of features, along with the algorithmic and architectural packages deployed in the framework. This survey covers various 5G-enabled Industrial IoT (I-IoT) application settings and unleashes various fog framework-based solutions for numerous real-world application challenges in sustainable smart city infrastructures. Numerous contributions of fog computing towards latency-sensitive applications like healthcare 4.0, smart conveyance, smart waste management, smart energy handling, etc. has also been discussed. Fog computing framework apart from the abilities, also inherits various security flaws from cloud computing paradigm, and these flaws needs to be rectified in the interest of the end user. This survey presents a comprehensive review of state-of-the-art literature schemes to preserve the integrity of data in sustainable smart city infrastructure. Diverse phrases employed for investigating numerous security and privacy concerns in 5G enabled technologies are discussed in a sophisticated approach.",http://dx.doi.org/10.1007/s10586-021-03496-w,springer,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
Article,doi:10.1007/s11042-020-10219-7,Serverless streaming for emerging media: towards 5G network-driven cost optimization,Multimedia Tools and Applications,10.1007/s11042-020-10219-7,Springer,2022-04-01,"Immersive 3D media is an emerging type of media that captures, encodes and reconstructs the 3D appearance of people and objects, with applications in tele-presence, teleconference, entertainment, gaming and other fields. In this paper, we discuss a novel concept of live 3D immersive media streaming in a serverless setting. In particular, we present a novel network-centric adaptive streaming framework which deviates from the traditional client-based adaptive streaming used in 2D video. In our framework the decisions for the production of the transcoding profiles are taken in a centralized manner, by considering consumer metrics vs provisioning costs and inferring the expected consumer quality of experience and behavior based on them. In addition, we demonstrate that a naive application of the serverless paradigm might be sub-optimal under some common immersive 3D media scenarios.",http://dx.doi.org/10.1007/s11042-020-10219-7,springer,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
Article,doi:10.1007/s11227-021-04187-4,TRAPPY: a truthfulness and reliability aware application placement policy in fog computing,The Journal of Supercomputing,10.1007/s11227-021-04187-4,Springer,2022-04-01,"Fog computing facilitates the satisfaction of Internet of things (IoT) users by running time-sensitive offloaded applications. Heterogeneity, dynamism, and the growing number of computational devices in fog computing make reliability a challenge because failure is inevitable in such an environment. This work replicates an application on more than one fog node to ensure required reliability. But fog nodes may not offer the services free of cost. Therefore, to meet reliability requirement, IoT user has to pay more. Further, since fog owners may be autonomous, rational, and intelligent, they may hide the true cost of their fog resources. Therefore, the truthfulness of fog owners also becomes an important challenge. To address increased payment by IoT users and to ensure reliability and the truthfulness of fog owners, this work formulates the application placement problem considering the computational and reliability requirement of the IoT devices/users to minimize total payment. It is proved that the formulated problem is NP-hard. For a sub-optimal solution in polynomial time, this work proposes a greedy-based truthfulness and reliability-aware application placement policy (TRAPPY). The proposed work is simulated and compared with state-of-art work, and it is observed that the proposed work outperforms the state-of-art work.",http://dx.doi.org/10.1007/s11227-021-04187-4,springer,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
Article,doi:10.1007/s10922-022-09658-4,Energy Aware Fuzzy Approach for VNF Placement and Consolidation in Cloud Data Centers,Journal of Network and Systems Management,10.1007/s10922-022-09658-4,Springer,2022-03-25,"Virtual network function (VNF) is one of the pillars of a Cloud network that separates network functions and their dedicated hardware devices, such as routers, firewalls, and load balancers, to host their services on virtual machines. The VNF is responsible for network services that run on virtual machines and can connect each of them alone or organize themselves into a single enclosure to use all the resources available in that enclosure. This flexibility allows physical and virtual resources to be used in a way that ensures control over power consumption, balance in resource use, and minimizing costs and latency. In order to consolidate VNF groups into a minimum number of virtual machine (VM) with estimation of the association relation to a measure of confidence under the context of possibility theory, we propose a new Fuzzy-FCA approach for VNF placement based on formal concept analysis (FCA) and fuzzy logic in mixed environment based on cloud data centers and Multiple access edge computing (MEC) architecture. Thus, the inclusion of this architecture in the cloud environment ensures the distribution of compute resources to the end user in order to reduce end-to-end latency. To confirm the effectiveness of our solution, we compared it to one of the best algorithms studied in the literature, namely the MultiSwarm algorithm. The results of the series of experiments carried out show the feasibility and efficiency of our algorithm. Indeed, the harvested results confirm the capability of maximizing and balancing the use of resources, of minimizing the latency and the cost of energy consumption. The performance of our solution in terms of average latency represents $$16\%$$ 16 % , a slight increase compared to MultiSwarm, and an average gain, of $$49 \%$$ 49 % in run time, compared to the same algorithm.",http://dx.doi.org/10.1007/s10922-022-09658-4,springer,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
Article,doi:10.1007/s10489-021-02549-2,Cost-efficient multi-service task offloading scheduling for mobile edge computing,Applied Intelligence,10.1007/s10489-021-02549-2,Springer,2022-03-01,"Task offloading in edge computing has become an effective way to expand the computing power of user equipment, since it migrates computing-intensive applications from user equipment to edge servers. The execution of a task may require multiple services. Today, many works study the edge computing about service placement or migration with single service tasks. However, it may not meet the need of applications on large scale. In this paper, we study a computational offloading method for multi-service tasks. Here, the execution of each task requires the collaboration of multiple services, and each service is indispensable. Specifically, we design an evaluation metric about system cost, and aim to find the decision to minimize this metric to solve the mobile edge computing (MEC) problem with multi-services tasks. Since this problem is NP-hard, we design the multi-service task computing offload algorithm (MTCOA) to realize the optimal solution. The simulation results show that the algorithm can effectively reduce the cost of computing offloading, and it has higher resource utilization than the existing algorithms.",http://dx.doi.org/10.1007/s10489-021-02549-2,springer,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
Article,doi:10.1007/s11227-021-03907-0,A measurement study of offloading virtual network functions to the edge,The Journal of Supercomputing,10.1007/s11227-021-03907-0,Springer,2022-02-01,"The deployment of virtual network functions (VNFs) at edge servers potentially impairs the performance of latency-sensitive applications due to their computational cost. This work considers a new approach to addressing this problem that provides line rate acceleration of VNFs by employing field-programmable gate array (FPGA) equipped edge servers. This approach has been validated by practical use cases with both TCP and UDP as underlying protocol on a physical testbed environment. We examine the performance implications of executing a security VNF at an FPGA-equipped edge server. We experimentally demonstrate reduced VNF execution latency and energy consumption for a real-time video streaming application in comparison with a software-only baseline. In particular, the results show that the approach lowers VNF execution latency and power consumption at the edge by up to 44% and 76%, respectively, in our experiments while satisfying time constraints and maintaining confidentiality with high scalability. We also highlight the potential research challenges to make this approach viable in practice.",http://dx.doi.org/10.1007/s11227-021-03907-0,springer,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
Article,doi:10.1007/s10586-021-03506-x,An adaptive function placement in serverless computing,Cluster Computing,10.1007/s10586-021-03506-x,Springer,2022-01-30,"Serverless computing is a new fine-grained computing and deploying paradigm which combined terminal devices, edge nodes and cloud data center into a complete computing system. Stateless function is the critical factor to implement serverless computing. For optimizing the function execution, function placement is becoming the urgent problem to be solved in the serverless computing. To specify what is function placement in serverless computing, an adaptive function placement framework is presented. For prejudging the trend of function placement, positive or negative properties of event are classed. Based on the positive or negative impact on the function placement decision and function placement trend, mathematical model of function placement is presented for the first time. For specifying the adaptive function placement in serverless computing, An adaptive function placement model is formulated based on the Markov Decision Process (MDP). In the model, function states space, placement rate, placement probability, decision time, action set, cost and criterion are presented for the first time to specify the computation of the function’s MDP.The presented algorithm decides function execution in terminal devices,local edge nodes or the function execution in the remote available cloud servers in a real time and adaptive way. The presented algorithm also permits dynamically allocating functions to minimize the Dec(t) while keeping performance satisfaction. Evaluation and experiment show the presented adaptive function placement algorithm can get the satisfied requirements of different indexes.",http://dx.doi.org/10.1007/s10586-021-03506-x,springer,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
Article,doi:10.1007/s13369-022-06563-5,Optimized Resource Allocation for Fog Network using Neuro-fuzzy Offloading Approach,Arabian Journal for Science and Engineering,10.1007/s13369-022-06563-5,Springer,2022-01-29,"Fog computing has emerged as one of the most important Internet infrastructures for improving service quality, particularly in real-time applications. Due to the convergence in technologies, the scope of the Internet of things (IoT) has evolved to a new dimension, it expands from data collection to device interconnections, and to pre-processing. This acceleration involves cloud and fog computing layers into the system which plays an integral role in IoT data storage and computing. Due to the diversity present in IoT devices, selection of computation devices and allocation of resources are major challenges to be addressed for efficient utilization of resources. In this paper, we presented the offloading and resource allocation model to address the solution to the above challenge. Firstly, a 5-layered neuro-fuzzy model is introduced to retrieve the fuzzy sets and rules which further passes to the fuzzy inference system to model an orchestration decision system. Additionally, to improve the system performance, we have presented the modified least loaded resource allocation algorithm which is adaptively required to reduce the failure rate of the applications. To showcase the efficacy of the model, 4 healthcare applications (augmented reality, patient pre-monitoring, record analysis, and billing systems) are evaluated with their heterogeneous parameters. The simulation findings show that our suggested model improves system performance by lowering network latency by 2.23–9.68 %, computation delay by 3.40–13.66 %, and system performance by 1.03–11.55%. The simulation results demonstrated the suggested model’s resilience in terms of network latency, computation time, and failure rate.",http://dx.doi.org/10.1007/s13369-022-06563-5,springer,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
Article,doi:10.1007/s10922-022-09645-9,A Multi-criteria Decision Making Approach for Scaling and Placement of Virtual Network Functions,Journal of Network and Systems Management,10.1007/s10922-022-09645-9,Springer,2022-01-27,"This paper investigates the joint scaling and placement problem of network services made up of virtual network functions (VNFs) that can be provided inside a cluster managing multiple points of presence (PoPs). Aiming at increasing the VNF service satisfaction rates and minimizing the deployment cost, we use both transport and cloud-aware VNF scaling as well as multi-attribute decision making (MADM) algorithms for VNF placement inside the cluster. The original joint scaling and placement problem is known to be NP-hard and hence the problem is solved by separating scaling and placement problems and solving them individually. The experiments are done using a dataset containing the information of a deployed digital-twin network service. These experiments show that considering transport and cloud parameters during scaling and placement algorithms perform more efficiently than the only cloud based or transport based scaling followed by placement algorithms. One of the MADM algorithms, Total Order Preference by Similarity to the Ideal Solution (TOPSIS), has shown to yield the lowest deployment cost and highest VNF request satisfaction rates compared to only transport or cloud scaling and other investigated MADM algorithms. Our simulation results indicate that considering both transport and cloud parameters in various availability scenarios of cloud and transport resources has significant potential to provide increased request satisfaction rates when VNF scaling and placement using the TOPSIS scheme is performed.",http://dx.doi.org/10.1007/s10922-022-09645-9,springer,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
Article,doi:10.1186/s13677-021-00276-0,Deep Reinforcement Learning-Based Workload Scheduling for Edge Computing,Journal of Cloud Computing,10.1186/s13677-021-00276-0,Springer,2022-01-08,"Edge computing is a new paradigm for providing cloud computing capacities at the edge of network near mobile users. It offers an effective solution to help mobile devices with computation-intensive and delay-sensitive tasks. However, the edge of network presents a dynamic environment with large number of devices, high mobility of users, heterogeneous applications and intermittent traffic. In such environment, edge computing often suffers from unbalance resource allocation, which leads to task failure and affects system performance. To tackle this problem, we proposed a deep reinforcement learning(DRL)-based workload scheduling approach with the goal of balancing the workload, reducing the service time and the failed task rate. Meanwhile, We adopt Deep-Q-Network(DQN) algorithms to solve the complexity and high dimension of workload scheduling problem. Simulation results show that our proposed approach achieves the best performance in aspects of service time, virtual machine(VM) utilization, and failed tasks rate compared with other approaches. Our DRL-based approach can provide an efficient solution to the workload scheduling problem in edge computing.",http://dx.doi.org/10.1186/s13677-021-00276-0,springer,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
Article,doi:10.1007/s13369-021-06348-2,"AI-Based Mobile Edge Computing for IoT: Applications, Challenges, and Future Scope",Arabian Journal for Science and Engineering,10.1007/s13369-021-06348-2,Springer,2022-01-03,"New technology is needed to meet the latency and bandwidth issues present in cloud computing architecture specially to support the currency of 5G networks. Accordingly, mobile edge computing (MEC) came into picture as novel emerging solutions to overcome many cloud computing issues. In this contemporary technology, the computation server and processing units are nearby edge servers to reduce latency, increase the network bandwidth and reduce energy consumption in user devices. These features can integrate with several domains such as the internet of things, artificial intelligence (AI), federated learning (FL) and fog computing, etc., to make the system more robust, elastic, efficient, and accurate. Regardless of the advantages, MEC faces several challenges, including security and privacy, deployment protocols, and offloading management. Although, various studies have been found tuning MEC to solve such challenges, the literature provide more ideas for smart developments toward applications particularly using FL and AI. Most researches miss combining interesting aspects of MEC, such as machine learning and deep learning approaches limiting works to only single aspect. Thus, a literature work is needed to focus on all the aspects of MEC together. This study aims to present a comprehensive survey on MEC by providing all necessary information, including network architecture, advantages, objectives, access technologies, deployment templates, characteristics, and many more. The work is not limited to only MEC background but also covers the AI and FL approaches used within MEC, allowing mobile phones to learn a shared predictive model collaboratively. This survey also provides information regarding security and privacy challenges as well as attacks on MEC and their solutions. The applications of MEC illustrate different sectors where MEC is applicable further highlighting open issues and challenges to be investigated.",http://dx.doi.org/10.1007/s13369-021-06348-2,springer,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
Chapter,doi:10.1007/978-3-030-85428-7_6,Survey on Mobile Edge-Cloud Computing: A Taxonomy on Computation offloading Approaches,Security and Privacy Preserving for IoT and 5G Networks,10.1007/978-3-030-85428-7_6,Springer,2022-01-01,"With the technological evolution of Internet of Things (IoT) devices and wireless communications, a wide variety of new complex mobile applications and different services have rapidly increased. Nevertheless, these devices are considered constrained to processing such applications, due to the limitation of battery capacity and high-demand computation for these applications. Mobile cloud comping (MCC) is considered as an appropriate solution for addressing this problem and battery the battery lifetime of these devices, in which the intensive-computation tasks will be offloaded and processed at a conventional centralized cloud. However, cloud computing solution introduces a high communication delay which makes the computation offloading inappropriate for processing real-time applications. To tackle the problem of delay, a new emerging paradigm has been introduced, called mobile edge computing (MEC), in which the computation and storage capabilities of cloud computing have been provided at the edge of the network that enables such applications to be processed as well as satisfying the delay requirements. To this end, compared to other surveys, this paper provides a comprehensive survey of state-of-the-art MEC research with a focus on computation offloading on edge-cloud computing combination. In addition, we provide a novel taxonomy on computation offloading at edge-cloud computing combination and introduce the most and common recent computation offloading models regarding this taxonomy. Furthermore, we highlight the main strengths, weaknesses and other issues which require further consideration. Finally, open research challenges and new research trends in edge-cloud computing will be discussed.",http://dx.doi.org/10.1007/978-3-030-85428-7_6,springer,augmented reality,'augmented reality' AND 'edge' AND 'orchestration' AND 'placement'
