id,type,publication,publisher,publication_date,database,title,url,abstract,domain
10.1016/j.dss.2019.01.003,Journal,Decision Support Systems,scopus,2019-03-01,sciencedirect,Deep learning based personalized recommendation with multi-view information integration,https://api.elsevier.com/content/abstract/scopus_id/85060338648,"With the rapid proliferation of images on e-commerce platforms today, embracing and integrating versatile information sources have become increasingly important in recommender systems. Owing to the heterogeneity in information sources and consumers, it is necessary and meaningful to consider the potential synergy between visual and textual content as well as consumers' different cognitive styles. This paper proposes a multi-view model, namely, Deep Multi-view Information iNtEgration (Deep-MINE), to take multiple sources of content (i.e., product images, descriptions and review texts) into account and design an end-to-end recommendation model. In doing so, stacked auto-encoder networks are deployed to map multi-view information into a unified latent space, a cognition layer is added to depict consumers' heterogeneous cognition styles and an integration module is introduced to reflect the interaction of multi-view latent representations. Extensive experiments on real world data demonstrate that Deep-MINE achieves high accuracy in product ranking, especially in the cold-start case. In addition, Deep-MINE is able to boost overall model performance compared with models taking a single view, further verifying the proposed model's effectiveness on information integration.",e-commerce
10.1016/j.eswa.2018.09.029,Journal,Expert Systems with Applications,scopus,2019-03-01,sciencedirect,Machine learning based phishing detection from URLs,https://api.elsevier.com/content/abstract/scopus_id/85054707087,"Due to the rapid growth of the Internet, users change their preference from traditional shopping to the electronic commerce. Instead of bank/shop robbery, nowadays, criminals try to find their victims in the cyberspace with some specific tricks. By using the anonymous structure of the Internet, attackers set out new techniques, such as phishing, to deceive victims with the use of false websites to collect their sensitive information such as account IDs, usernames, passwords, etc. Understanding whether a web page is legitimate or phishing is a very challenging problem, due to its semantics-based attack structure, which mainly exploits the computer users’ vulnerabilities. Although software companies launch new anti-phishing products, which use blacklists, heuristics, visual and machine learning-based approaches, these products cannot prevent all of the phishing attacks. In this paper, a real-time anti-phishing system, which uses seven different classification algorithms and natural language processing (NLP) based features, is proposed. The system has the following distinguishing properties from other studies in the literature: language independence, use of a huge size of phishing and legitimate data, real-time execution, detection of new websites, independence from third-party services and use of feature-rich classifiers. For measuring the performance of the system, a new dataset is constructed, and the experimental results are tested on it. According to the experimental and comparative results from the implemented classification algorithms, Random Forest algorithm with only NLP based features gives the best performance with the 97.98% accuracy rate for detection of phishing URLs.",e-commerce
10.1016/j.procs.2019.09.181,Conference Proceeding,Procedia Computer Science,scopus,2019-01-01,sciencedirect,A quantum genetic algorithm for pickup and delivery problems with coalition formation,https://api.elsevier.com/content/abstract/scopus_id/85076257816,"With the “last mile” of the delivery process being the most expensive phase, autonomous package delivery systems are gaining traction as they aim for faster and cheaper delivery of goods to city, urban and rural destinations. This interest is further fueled by the emergence of e-commerce, where many applications can benefit from autonomous package delivery solutions. However, the environment stochasticity, variability and task complexity for autonomous operation make it difficult to deploy such systems in real-world applications without the incorporation of advanced machine learning and optimization algorithms. Moving away from designing a “one size fits all” agent to solve the outdoor package delivery problem and considering ad-hoc teams of agents trained within a data-driven framework could provide the answer. In this work, we propose a delivery scheduling algorithm for heterogeneous multi-agent systems using the pickup and delivery problem (PDP) formulation. Specifically, a 3-index mixed integer program-based PDP that allows coalition formation (PDP-CF) among agents is derived to allow multi-agent PDP schedules. We propose a quantum genetic algorithm to solve for the schedule since it is can better handle the large computational complexity of PDP-CF. Multiple PDP scenario simulations show the merits of the proposed approach.",e-commerce
10.1016/j.inffus.2017.09.005,Journal,Information Fusion,scopus,2018-05-01,sciencedirect,SCARFF: A scalable framework for streaming credit card fraud detection with spark,https://api.elsevier.com/content/abstract/scopus_id/85029580394,"The expansion of the electronic commerce, together with an increasing confidence of customers in electronic payments, makes of fraud detection a critical factor. Detecting frauds in (nearly) real time setting demands the design and the implementation of scalable learning techniques able to ingest and analyse massive amounts of streaming data. Recent advances in analytics and the availability of open source solutions for Big Data storage and processing open new perspectives to the fraud detection field. In this paper we present a Scalable Real-time Fraud Finder (SCARFF) which integrates Big Data tools (Kafka, Spark and Cassandra) with a machine learning approach which deals with imbalance, nonstationarity and feedback latency. Experimental results on a massive dataset of real credit card transactions show that this framework is scalable, efficient and accurate over a big stream of transactions.",e-commerce
10.1016/j.knosys.2017.09.036,Journal,Knowledge-Based Systems,scopus,2018-03-01,sciencedirect,A temporal consistency method for online review ranking,https://api.elsevier.com/content/abstract/scopus_id/85031315796,"Providing appropriate online review ranking consistently with the entire review set is deemed important for e-commerce services to facilitate consumers decision making. Unlike the existing efforts that often treat online reviews statically, this paper takes the temporal dynamics of online reviews into account, and designs an effective method for time-aware review ranking. In doing so, first of all, a time-aware review consistency ranking (TRCR) problem is formulated, based on a newly defined metric, which aims to derive a compact review list with maximized expected consistency degree to the original review set. Furthermore, this problem is proven to be NP-hard, which leads us to developing an effective approximation by heuristically restricting the search space (i.e., TRCRea). This proposed method with related improvements show strengths on two aspects: one is that the informational decay of the reviews is well addressed at both macro and micro levels; and the other is that the compact review list provided to the consumers is obtained from a combined perspective of consistency and time-awareness in light of product features and sentiment orientations. Finally, the experiments on real-world data demonstrate the effectiveness and efficiency of the proposed method over baseline methods.",e-commerce
10.1016/j.procs.2018.10.523,Conference Proceeding,Procedia Computer Science,scopus,2018-01-01,sciencedirect,Foreign currency exchange rate prediction using neuro-fuzzy systems,https://api.elsevier.com/content/abstract/scopus_id/85061158308,"The complex nature of the foreign exchange (FOREX) market along with the increased interest towards the currency exchange market has prompted extensive research from various academic disciplines. With the inclusion of more in-depth analysis and forecasting methods, traders will be able to make an informed decision when trading. Therefore, an approach incorporating the use of historical data along with computational intelligence for analysis and forecasting is proposed in this paper. Firstly, the Gaussian Mixture Model method is applied for data partitioning on historical observations. While the antecedent part of the neuro-fuzzy system of AnYa type is initialised by the partitioning result, the consequent part is trained using the fuzzily weighted RLS algorithm based on the same data. Numerical examples based on the real currency exchange data demonstrated that the proposed approach trained with historical data produce promising results when used to forecast the future foreign exchange rates over a long-term period. Although implemented in an offline environment, it could potentially be utilised in real-time application in the future.",e-commerce
10.1016/j.procs.2018.05.199,Conference Proceeding,Procedia Computer Science,scopus,2018-01-01,sciencedirect,Predictive Modelling for Credit Card Fraud Detection Using Data Analytics,https://api.elsevier.com/content/abstract/scopus_id/85049081698,"The finance and banking is very important sector in our present day generation, where almost every human has to deal with bank either physically or online [10]. The productivity and profitability of both public and private sector has tremendously increased because of banking information system. Nowadays most of E-commerce application system transactions are done through credit card and online net banking. These systems are vulnerable with new attacks and techniques at alarming rate. Fraud detection in banking is one of the vital aspects nowadays as finance is major sector in our life. As data is increasing in terms of Peta Bytes (PB) and to improve the performance of analytical server in model building, we have interface analytical framework with Hadoop which can read data efficiently and give to analytical server for fraud prediction. In this paper we have discussed a Big data analytical framework to process large volume of data and implemented various machine learning algorithms for fraud detection and observed their performance on benchmark dataset to detect frauds on real time basis there by giving low risk and high customer satisfaction.",e-commerce
10.1016/j.procs.2018.05.105,Conference Proceeding,Procedia Computer Science,scopus,2018-01-01,sciencedirect,Geo Map Visualization for Frequent Purchaser in Online Shopping Database Using an Algorithm LP-Growth for Mining Closed Frequent Itemsets,https://api.elsevier.com/content/abstract/scopus_id/85049073263,"Numerous frequent itemsets are explored using frequent itemset mining algorithm which contains redundant information. Fortunately, this issue is decreased to the mining of closed frequent itemsets. However, these approaches still have some performance bottlenecks like processing time and storage space. Moreover, new algorithms of closed frequent itemsets are presented. In this paper, the proposed closed frequent itemset (LP-Closed-tree) using Linear prefix growth method is introduced which is a powerful approach for mining frequent itemsets. It builds basic tree and mines frequent itemsets. The proposed LP-Closed-tree is implemented on real and dense database like online shopping database and chess and is evaluated with other existing algorithms. While using online shopping dataset, the frequent purchaser of the dataset is visualized using google map in geographical method. After comprehensive empirical appraisal it is found that the proposed LP-Closed-tree algorithms are faster in many cases. Moreover, these algorithms are known for relatively lesser consumption of time and memory in cases of large and dense database.",e-commerce
10.1016/j.chb.2017.02.064,Journal,Computers in Human Behavior,scopus,2017-12-01,sciencedirect,Shopping with a robotic companion,https://api.elsevier.com/content/abstract/scopus_id/85015734591,"In this paper, we present a robotic shopping assistant, designed with a cognitive architecture, grounded in machine learning systems, in order to study how the human-robot interaction (HRI) is changing the shopping behavior in smart technological stores. In the software environment of the NAO robot, connected to the Internet with cloud services, we designed a social-like interaction where the robot carries out actions with the customer. In particular, we focused our design on two main skills the robot has to learn: the first is the ability to acquire social input communicated by relevant clues that humans provide about their emotional state (emotions, emotional speech), or collected in the Social Media (such as, information on the customer's tastes, cultural background, etc.). The second is the skill to express in turn its own emotional state, so that it can affect the customer buying decision, refining in the user the sense of interacting with a human-like companion. By combining social robotics and machine learning systems the potential of robotics to assist people in real life situations will increase, providing a gentle customers' acceptance of advanced technologies.",e-commerce
10.1016/j.knosys.2017.07.007,Journal,Knowledge-Based Systems,scopus,2017-10-01,sciencedirect,Fit evaluation of virtual garment try-on by learning from digital pressure data,https://api.elsevier.com/content/abstract/scopus_id/85022033035,"Presently, garment fit evaluation mainly focuses on real try-on, and rarely deals with virtual try-on. With the rapid development of E-commerce, there is a profound growth of garment purchases through the internet. In this context, fit evaluation of virtual garment try-on is vital in the clothing industry. In this paper, we propose a Naive Bayes-based model to evaluate garment fit. The inputs of the proposed model are digital clothing pressures of different body parts, generated from a 3D garment CAD software; while the output is the predicted result of garment fit (fit or unfit). To construct and train the proposed model, data on digital clothing pressures and garment real fit was collected for input and output learning data respectively. By learning from these data, our proposed model can predict garment fit rapidly and automatically without any real try-on; therefore, it can be applied to remote garment fit evaluation in the context of e-shopping. Finally, the effectiveness of our proposed method was validated using a set of test samples. Test results showed that digital clothing pressure is a better index than ease allowance to evaluate garment fit, and machine learning-based garment fit evaluation methods have higher prediction accuracies.",e-commerce
10.1016/j.cose.2015.04.002,Journal,Computers and Security,scopus,2015-09-01,sciencedirect,BankSealer: A decision support system for online banking fraud analysis and investigation,https://api.elsevier.com/content/abstract/scopus_id/84940722662,"The significant growth of online banking frauds, fueled by the underground economy of malware, raised the need for effective fraud analysis systems. Unfortunately, almost all of the existing approaches adopt black box models and mechanisms that do not give any justifications to analysts. Also, the development of such methods is stifled by limited Internet banking data availability for the scientific community. In this paper we describe BankSealer, a decision support system for online banking fraud analysis and investigation. During a training phase, BankSealer builds easy-to-understand models for each customer's spending habits, based on past transactions. First, it quantifies the anomaly of each transaction with respect to the customer historical profile. Second, it finds global clusters of customers with similar spending habits. Third, it uses a temporal threshold system that measures the anomaly of the current spending pattern of each customer, with respect to his or her past spending behavior. With this threefold profiling approach, it mitigates the under-training due to the lack of historical data for building well-trained profiles, and the evolution of users' spending habits over time. At runtime, BankSealer supports analysts by ranking new transactions that deviate from the learned profiles, with an output that has an easily understandable, immediate statistical meaning.
                  Our evaluation on real data, based on fraud scenarios built in collaboration with domain experts that replicate typical, real-world attacks (e.g., credential stealing, banking trojan activity, and frauds repeated over time), shows that our approach correctly ranks complex frauds. In particular, we measure the effectiveness, the computational resource requirements and the capabilities of BankSealer to mitigate the problem of users that performed a low number of transactions. Our system ranks frauds and anomalies with up to 98% detection rate and with a maximum daily computation time of 4 min. Given the good results, a leading Italian bank deployed a version of BankSealer in their environment to analyze frauds.",e-commerce
10.1016/j.ijmedinf.2013.11.004,Journal,International Journal of Medical Informatics,scopus,2014-03-01,sciencedirect,Regenstrief Institute's Medical Gopher: A next-generation homegrown electronic medical record system,https://api.elsevier.com/content/abstract/scopus_id/84892488437,"Objective
                  Regenstrief Institute developed one of the seminal computerized order entry systems, the Medical Gopher, for implementation at Wishard Hospital nearly three decades ago. Wishard Hospital and Regenstrief remain committed to homegrown software development, and over the past 4 years we have fully rebuilt Gopher with an emphasis on usability, safety, leveraging open source technologies, and the advancement of biomedical informatics research. Our objective in this paper is to summarize the functionality of this new system and highlight its novel features.
               
                  Materials and methods
                  Applying a user-centered design process, the new Gopher was built upon a rich-internet application framework using an agile development process. The system incorporates order entry, clinical documentation, result viewing, decision support, and clinical workflow. We have customized its use for the outpatient, inpatient, and emergency department settings.
               
                  Results
                  The new Gopher is now in use by over 1100 users a day, including an average of 433 physicians caring for over 3600 patients daily. The system includes a wizard-like clinical workflow, dynamic multimedia alerts, and a familiar ‘e-commerce’-based interface for order entry. Clinical documentation is enhanced by real-time natural language processing and data review is supported by a rapid chart search feature.
               
                  Discussion
                  As one of the few remaining academically developed order entry systems, the Gopher has been designed both to improve patient care and to support next-generation informatics research. It has achieved rapid adoption within our health system and suggests continued viability for homegrown systems in settings of close collaboration between developers and providers.",e-commerce
10.1016/j.procs.2014.09.087,Conference Proceeding,Procedia Computer Science,scopus,2014-01-01,sciencedirect,Volatility forecasting using a hybrid GJR-GARCH neural network model,https://api.elsevier.com/content/abstract/scopus_id/84937968773,"Volatility forecasting in the financial markets, along with the development of financial models, is important in the areas of risk management and asset pricing, among others. Previous testing has shown that asymmetric GARCH models outperform other GARCH family models with regard to volatility prediction. Utilizing this information, three popular Neural Network models (Feed-Forward with Back Propagation, Generalized Regression, and Radial Basis Function) are implemented to help improve the performance of the GJR(1,1) method for estimating volatility over the next forty-four trading days. During training and testing, four different economic cycles have been considered between 1997-2011 to represent real and contemporary periods of market calm and crisis. In addition to stress testing for different neural network architectures to assess their performance under various turmoil and normal situations in the U.S. market, their synergy along with another econometric model is also accessed.",e-commerce
10.1016/j.eswa.2013.03.010,Journal,Expert Systems with Applications,scopus,2013-05-22,sciencedirect,Analysing user trust in electronic banking using data mining methods,https://api.elsevier.com/content/abstract/scopus_id/84877872204,"The potential fraud problems, international economic crisis and the crisis of trust in markets have affected financial institutions, which have tried to maintain customer trust in many different ways. To maintain these levels of trust they have been forced to make significant adjustments to economic structures, in efforts to recoup their investments and maintain the loyalty of their customers. To achieve these objectives, the implementation of electronic banking for customers has been considered a successful strategy. The use of electronic banking in Spain in the last decade has been fostered due to its many advantages, giving rise to real integration of channels in financial institutions. This paper reviews different methods and techniques to determine which variables could be the most important to financial institutions in order to predict the likely levels of trust among electronic banking users including socio-demographic, economic, financial and behavioural strategic variables that entities have in their databases. To do so, the most recent advances in machine learning and soft-computing have been used, including a new selection operator for multiobjective genetic algorithms. The results obtained by the algorithms were validated by an expert committee, ranking the quality of them. The new methodology proposed, obtained the best results in terms of optimisation as well as the highest punctuation given by the experts.",e-commerce
10.1016/j.neucom.2010.07.034,Journal,Neurocomputing,scopus,2011-05-01,sciencedirect,Adaptive personalized recommendation based on adaptive learning,https://api.elsevier.com/content/abstract/scopus_id/79956022931,"Collaborative filtering has been widely applied in many fields in recent years due to the increase in web-based activities such as e-commerce and online content distribution. Current collaborative filtering techniques such as correlation-based, SVD-based and supervised learning-based approaches provide good accuracy, but are computationally very expensive and can only be deployed in static off-line settings, where the known rating information does not change with time. However, a number of practical scenarios require dynamic adaptive collaborative filtering that can allow new users, items and ratings to enter the system at a rapid rate. In this paper, we consider a novel adaptive personalized recommendation based on adaptive learning. Fast adaptive learning runs through all the aspects of the proposed approach, including training, prediction and updating. Empirical evaluation of our approach on Movielens dataset demonstrates that it is possible to obtain accuracy comparable to that of the correlation-based, SVD-based and supervised learning-based approaches at a much lower computational cost.",e-commerce
10.1016/j.neucom.2009.03.015,Journal,Neurocomputing,scopus,2009-01-01,sciencedirect,Improving option price forecasts with neural networks and support vector regressions,https://api.elsevier.com/content/abstract/scopus_id/77953106067,"Options are important financial derivatives that allow investors to control their investment risks in the securities market. Determining the theoretical price for an option, or option pricing, is regarded as one of the most important issues in financial research; a number of parametric and nonparametric option pricing approaches have been presented. While the objective of option pricing is to find the current fair price, for decision making, in contrast, the forecasting activity has to accurately predict the future option price without advance knowledge of the underlying asset price. In this paper, a simple and effective nonparametric method of forecasting option prices based on neural networks (NNs) and support vector regressions (SVRs) is presented. We first modified the improved conventional option pricing methods, allowing them to forecast the option prices. Second, we employed the NNs and SVRs to further decrease the forecasting errors of the parametric methods. Since the conventional methods mimic the trends of movement of the real option prices, using these methods in a first stage allows the NNs and SVRs to concentrate their power in nonlinear curve approximation to further reduce the forecasting errors in a second stage. Finally, extensive experimental studies with data from the Hong Kong option market demonstrated the ability of NNs and SVRs to improve forecast accuracy.",e-commerce
10.1016/j.dss.2004.07.003,Journal,Decision Support Systems,scopus,2006-01-01,sciencedirect,A declarative approach to composing web services in dynamic environments,https://api.elsevier.com/content/abstract/scopus_id/29144442008,"A recent trend in E-business is the deployment of a variety of web services by product and service vendors to facilitate B2B and B2C E-commerce. To utilize these web services effectively, customer's have to (a) locate each of these services from service directories and retrieve brief service descriptions, (b) analyze service features and evaluate their applicability to the task at hand dynamically, and finally (c) invoke these services in a certain sequence to complete an overall business or personal need. Alternatively, intermediaries execute the aforementioned steps manually and provide a composite service for access from a single service platform. Both these approaches are highly tedious (either for the customer or intermediary) and non-scalable due to the volatility and size of the web. The dynamic nature of the availability and features of web services, real-time requirements on service composition and the large number of alternative combinations of service choices to fulfill a service need makes major demands on the service composition process.
                  This paper presents a novel declarative approach to facilitate dynamic and scalable web service composition called Integrated Service Planning and Execution (ISP&E) based on AI planning techniques. Implementation of an architecture for dynamic web service composition and execution based on a domain-independent AI planning framework called Hierarchical Task Network (HTN) planning is described in this paper. Simulated experiments highlight the effectiveness of our proposed approach which interleaves service composition and execution, to cope with dynamic service capabilities and service volatility.",e-commerce
