doi,title,publisher,content_type,abstract,html_url,publication_title,publication_date,database
10.1109/RAST.2003.1303948,A model of autonomous control system for deep space missions,IEEE,Conferences,"The particularities of autonomous control system for deep space missions are described. Some models are analyzed and compared. The team approach is analyzed in details. The general formal model is based on the theory of communicating sequential processes (CSP) and is set of communicating processes. Methods for reconfiguration, verification and trace control are described.",https://ieeexplore.ieee.org/document/1303948/,"International Conference on Recent Advances in Space Technologies, 2003. RAST '03. Proceedings of",20-22 Nov. 2003,ieeexplore
10.1109/MLSP.2015.7324376,A multi-layer discriminative framework for parking space detection,IEEE,Conferences,"In this paper, we proposed a new multi-layer discriminative framework for vacant parking space detection. From bottom to top, the framework consists of an image feature extraction layer, a patch classification layer, a weighted combination layer, and a status inference layer. In the feature extraction layer, the framework extracts lighting-invariant features to relieve the effects from lighting and shadow. In the patch classification layer, image patches are selected. In order To overcome perspective distortion, each patch was normalized. For different patch, we trained classifiers to recognize the occlusion patterns, which are treated as the middle-level feature of the parking status. In the weighted combination layer, three spaces are grouped as a unit to easily handle inter-object occlusion. Based on the middle-level features, a boosted space classifier was trained to determine the local status of a 3-space unit. In the status inference layer, we regarded these local status decisions as high-level evidences and inferred the final status of the parking lot. The results in an outdoor parking lot show our system can well handle inter-object occlusion and achieve robust vacant space detection under many environmental variations. A real-time system was also implemented to demonstrate its computing efficiency.",https://ieeexplore.ieee.org/document/7324376/,2015 IEEE 25th International Workshop on Machine Learning for Signal Processing (MLSP),17-20 Sept. 2015,ieeexplore
10.1109/CCWC47524.2020.9031182,A proposed Crypto-Ransomware Early Detection(CRED) Model using an Integrated Deep Learning and Vector Space Model Approach,IEEE,Conferences,"Crypto-ransomware is a malware category that targets user-related files to encrypt them and hold them to ransom. The irreversible effect of crypto-ransomware attacks entails early detection before it starts encrypting the files. Although several works have been proposed to detect such attacks at the pre-encryption phase before the encryption takes place, the main limitation of these works is the way in which they define the boundaries of the pre-encryption phase. That is, these studies determine the pre-encryption boundaries based on tracking the first call of any cryptography-related Application Programming Interface (API). However, relying on the first call of cryptography-related APIs to delineate the pre-encryption boundaries is not accurate as these APIs might be related to other (normal) tasks done by the crypto-ransomware, such as unpacking and/or decrypting the metamorphic payload, before the ransomware starts the malicious activities. In that case, the collected pre-encryption data lack many relevant pre-encryption attack patterns that come after the mistakenly-identified pre-encryption boundary. Such data insufficiency adversely affects the accuracy of the detection model and increases the rate of false alarms. To overcome such limitations, this paper proposes an early detection model (CRED) that can determine the pre-encryption boundaries and collect the data related to this phase more accurately. Unlike the extant research, the CRED model employs data-centric and process-centric detection approaches to combine both IRP and API data. These data will then be used to train a deep learning-based model. The CRED model will be evaluated using a data-benchmark collected by executing real-world crypto-ransomware samples downloaded from a widely-used repository. The performance of the detection model will be validated using the k-fold cross validation and compared against the models proposed by the existing works.",https://ieeexplore.ieee.org/document/9031182/,2020 10th Annual Computing and Communication Workshop and Conference (CCWC),6-8 Jan. 2020,ieeexplore
10.1109/IECON.2005.1569052,A real-time neuro-computing three-dimensional space vector algorithm for three-phase four-leg converters,IEEE,Conferences,"Four-leg voltage source converters have successfully been used to nullify the zero-sequence current generated by unbalanced or nonlinear loads. This paper introduces an on-line, simple, intelligent, and computationally efficient neuro-computing classification algorithm for the implementation of three-dimensional space vector modulation (SVM) on four-leg voltage-source inverters. The proposed technique uses the concepts of counter propagation neural networks (CPN) for prism identification, and employs a nonlinear classifier network for tetrahedron identification. Nonlinear function approximations and bulky look up tables are successfully avoided, and exact positioning of the switching instants is obtained. Analytical analysis and simulations on a four-leg voltage-source converter validate the proposed scheme",https://ieeexplore.ieee.org/document/1569052/,"31st Annual Conference of IEEE Industrial Electronics Society, 2005. IECON 2005.",6-10 Nov. 2005,ieeexplore
10.1109/SICE.2002.1195611,A reinforcement learning using adaptive state space construction strategy for real autonomous mobile robots,IEEE,Conferences,"In the recent robotics, much attention has been focused on utilizing reinforcement learning for designing robot controllers. However, there still exists difficulties, one of them is well known as state space explosion problem. As the state space for a learning system becomes continuous and high dimensional, its combinational state space exponentially explodes and the learning process is time consuming. In this paper, we propose an adaptive state space recruitment strategy for reinforcement learning, which enables the system to divide state space gradually according to task complexity and progress of learning. Some simulation results and real robot implementation show the validity of the method.",https://ieeexplore.ieee.org/document/1195611/,Proceedings of the 41st SICE Annual Conference. SICE 2002.,5-7 Aug. 2002,ieeexplore
10.1109/IRDS.2002.1041504,A reinforcement learning with adaptive state space recruitment strategy for real autonomous mobile robots,IEEE,Conferences,"In the recent robotics, much attention has been focused on utilizing reinforcement learning for designing robot controllers. However, there still exists difficulties, one of them is well known as state space explosion problem. As the state space for learning system becomes continuous and high dimensional, the learning process results in time-consuming since its combinational states explodes exponentially. In order to adopt reinforcement learning for such complicated systems, it should be taken not only ""adaptability"" but ""computational efficiencies"" into account. In the paper, we propose an adaptive state space recruitment strategy for reinforcement learning, which enables the system to divide state space gradually according to task complexity and progress of learning. Some simulation results and real robot implementation show the validity of the method.",https://ieeexplore.ieee.org/document/1041504/,IEEE/RSJ International Conference on Intelligent Robots and Systems,30 Sept.-4 Oct. 2002,ieeexplore
10.1109/ROMAN.1995.531969,A shape knowledge representation scheme and its application on a multi-modal interface for a virtual space teleconferencing system,IEEE,Conferences,"This paper introduces recent advances in research on 3D shape ontologies. The purpose of shape ontologies is to formalize the characteristics of 3D geometric primitives so as to bridge the gap between knowledge-level representation of shapes in the human mind and their low-level computer graphics representations. In the formalizations described in this paper, an intermediate symbolic representation in the form of implicit, parametric functions is used for this purpose. With this intermediate level representation of shape knowledge it becomes possible to interactively change the ""meaning"" of a primitive by transforming its parametric space according to information extracted from natural language and/or hand gestures. Furthermore, ""meaningful"" hierarchical combinations of shapes into complex shapes also becomes possible because they can also be parameterized and thus formalized.",https://ieeexplore.ieee.org/document/531969/,Proceedings 4th IEEE International Workshop on Robot and Human Communication,5-7 July 1995,ieeexplore
10.1109/CEC.2005.1555005,A space saving digital VLSI evolutionary engine for CTRNN-EH devices,IEEE,Conferences,"Continuous time recurrent neural network - evolvable hardware (CTRNN-EH) control devices are composed of an analog continuous time recurrent neural network (CTRNN) with an onboard evolutionary algorithm (EA) engine that evolves the parameters of the neural network. These control devices have been demonstrated to be useful in a variety of real time control applications and are amenable to mixed-signal VLSI implementation for the control applications under stringent size and power constraints. Unlike the CTRNNs, which are analog in nature, the EA engine has to be implemented using digital VLSI techniques. Because these techniques do not offer the advantages of small area and power directly, the task of adhering to size and power constraints is challenging and must be accomplished at the algorithmic level. In this paper, the authors discussed the aforementioned issues in detail and also propose a space-saving digital EA engine for the CTRNN-EH device. The EA engine has been modeled in Verilog HDL. The synthesis results are presented and the functionality of the EA is demonstrated on a small test problem.",https://ieeexplore.ieee.org/document/1555005/,2005 IEEE Congress on Evolutionary Computation,2-5 Sept. 2005,ieeexplore
10.1109/VRAIS.1993.380739,A study of an operator assistant for virtual space,IEEE,Conferences,"A method to assist an operator to place an object on a surface in a virtual environment without any force feed-back tool is described and evaluated. The method used is to apply an attractive power to two faces that are likely to be attached. The system checks the distance of these faces and assists the operator by attaching two faces whose distance is less than a certain threshold. The real time calculation is achieved by limiting the number of faces that can be attached. Using this interface, the operator can move an object in some predefined planes. An experiment shows that the method is effective when the operator is requested to precisely place a virtual object in a certain location.&lt;<ETX>&gt;</ETX>",https://ieeexplore.ieee.org/document/380739/,Proceedings of IEEE Virtual Reality Annual International Symposium,18-22 Sept. 1993,ieeexplore
10.1109/ROMAN.1995.531967,A study of real time facial expression detection for virtual space teleconferencing,IEEE,Conferences,"A new method for real-time detection of facial expressions from time-sequential images is proposed. The proposed method does not need the tape marks that were pasted to the face for detecting expressions in real-time in the current implementation for the virtual space teleconferencing. In the proposed method, four windows are applied to the four areas in the face image: the left and right eyes, mouth and forehead. Each window is divided into blocks that consist of 8 by 8 pixels. The discrete cosine transform (DCT) is applied to each block, and the feature vector of each window is obtained from taking the summations of the DCT energies in the horizontal, vertical and diagonal directions. By a conversion table, the feature vectors are related to real 3D movements in the face. Experiment show some promising results for accurate expression detection and for the realization of real-time hardware implementation of the proposed method.",https://ieeexplore.ieee.org/document/531967/,Proceedings 4th IEEE International Workshop on Robot and Human Communication,5-7 July 1995,ieeexplore
10.1109/IICAIET49801.2020.9257862,ASIC Layout Design-Space Exploration of Pan-and-Tompkins Pre-Processing Algorithm for High Efficiency Electrocardiogram Monitor,IEEE,Conferences,"Cardiovascular diseases (CVDs) is the leading cause of the death globally. Ambulatory Electrocardiogram (ECG) and mobile monitoring is very important for early heart disease detection and prevention, but its measurement normally contains various types of noise which affect the analysis accuracy. Moreover, long hour ECG monitoring requires an efficient architecture to support real-time processing and low power consumption. This paper presents an application specific integrated circuit (ASIC) design of Pan-and-Tompkins ECG pre-processing algorithm which aims to remove several unwanted noise to increase analysis accuracy. The complete design flow covers high-level algorithm modelling in Matlab, followed by synthesizable design at Register Transfer Level (RTL) until logic synthesis, physical synthesis and static timing analysis to produce VLSI layout. Several power optimization techniques as well as different ASIC process technology libraries in terms of SilTerra's 180nm CMOS Logic Generic Library (CL180G) and Synopsys 32nm Generic Library (SAED32) are deployed for design-space exploration to study the design trade-off in terms of power consumption, timing performance, and the logic area usage. Results show that the clock gating technique is able to reduce 32.4% of dynamic power in design using CL180G generic library, whereas the integration of several power optimization techniques using SAED32 generic library is able to reduce 43.82% of dynamic power, 91.21% of leakage power and 91.25% of total power.",https://ieeexplore.ieee.org/document/9257862/,2020 IEEE 2nd International Conference on Artificial Intelligence in Engineering and Technology (IICAIET),26-27 Sept. 2020,ieeexplore
10.1109/ROBOT.2003.1242236,Ada - intelligent space: an artificial creature for the SwissExpo.02,IEEE,Conferences,"Ada is an entertainment exhibit that is able to interact with many people simultaneously, using a language of light and sound. ""She "" received 553,700 visitors over 5 months during the Swiss Expo.02 in 2002. In this paper we present the broad motivations, design and technologies behind Ada, and a first overview of the outcomes of the exhibit.",https://ieeexplore.ieee.org/document/1242236/,2003 IEEE International Conference on Robotics and Automation (Cat. No.03CH37422),14-19 Sept. 2003,ieeexplore
10.1109/GrC.2010.114,An Algorithm and Hardware Design for Very Fast Similarity Search in High Dimensional Space,IEEE,Conferences,"Similarity search in very high dimensions is vital for many scientific research activities as well as real applications. A high performance, scalable, and optimal quality solution to the problem still remains challenging. We propose a vote count based algorithm using p-stable distribution for approximate similarity search. Approximate similarity search effectively serves purpose for many real applications. Our algorithm is efficient and scalable with both dimension and database size. We also propose a novel hardware implementation of the algorithm using simple modification to Random Access Memory (RAM). The hardware design gives real time search for millions of points at practical cost. We empirically achieve high accuracy for query results using our algorithm on 128 dimensional synthetic and real datasets.",https://ieeexplore.ieee.org/document/5575953/,2010 IEEE International Conference on Granular Computing,14-16 Aug. 2010,ieeexplore
10.1109/WorldS4.2019.8904020,"An Integrated Framework for Autonomous Driving: Object Detection, Lane Detection, and Free Space Detection",IEEE,Conferences,"In this paper, we present a deep neural network based real-time integrated framework to detect objects, lane markings, and drivable space using a monocular camera for advanced driver assistance systems. The object detection framework detects and tracks objects on the road such as cars, trucks, pedestrians, bicycles, motorcycles, and traffic signs. The lane detection framework identifies the different lane markings on the road and also distinguishes between the ego lane and adjacent lane boundaries. The free space detection framework estimates the drivable space in front of the vehicle. In our integrated framework, we propose a pipeline combining the three deep neural networks into a single framework, for object detection, lane detection, and free space detection simultaneously. The integrated framework is implemented in C++ and runs real-time on the Nvidia's Drive PX 2 platform.",https://ieeexplore.ieee.org/document/8904020/,2019 Third World Conference on Smart Trends in Systems Security and Sustainablity (WorldS4),30-31 July 2019,ieeexplore
10.1109/FSKD.2011.6019741,An efficient clustering approach using ant colony algorithm in mutidimensional search space,IEEE,Conferences,"Clustering is an important data analysis technique and it widely used in many field such as data mining, machine learning and pattern recognition. Ant colony optimization clustering is one of the popular partition algorithm. However, in mutidimensional search space, its results is usually ordinary as the disturbing of redundant information. To address the problem, this paper presents MD-ACO clustering algorithm which improves the ant structure to implement attribute reduction. Four real data sets from UCI machine learning repository are used to evaluate MD-ACO with ACO. The results show that MD-ACO is more competitive.",https://ieeexplore.ieee.org/document/6019741/,2011 Eighth International Conference on Fuzzy Systems and Knowledge Discovery (FSKD),26-28 July 2011,ieeexplore
10.1109/CDC.2012.6426325,An improved Predictive Optimal Controller with elastic search space for steam temperature control of large-scale supercritical power unit,IEEE,Conferences,"Predictive optimal control (POC) combined with artificial neural networks (ANNs) modeling and advanced heuristic optimization is a powerful technique for intelligent control. But actual implementation of the POC in complex industrial processes is limited by its known drawbacks, including the oscillation resulting from random search direction, difficulty in meeting the real-time requirement, and unresolved adaptability and generalization ability of the ANN predictive model. In resolving these problems, an improved Intelligent Predictive Optimal Controller (IPOC) with elastic search space is proposed in this paper. A new simpler and high-efficiency Particle Swarm Optimization (PSO) algorithm is adopted to find the optimal solution in fewer epochs to meet the real-time control requirements. The system output error in each control step is fed back to adjust the search space dynamically to prevent control oscillation and also make it easier to find the optimal solution. An improved recurrent neural network with external delayed inputs and outputs is constructed to model the dynamic response of the highly nonlinear system. The proposed IPOC is used to superheater steam temperature control of a 600MW supercritical power unit. Extensive control simulation tests are made to verify the validity of the new control scheme in a full-scope simulator.",https://ieeexplore.ieee.org/document/6426325/,2012 IEEE 51st IEEE Conference on Decision and Control (CDC),10-13 Dec. 2012,ieeexplore
10.1109/ICMLC.2014.7009153,An intelligent space location identification system based on passive RFID tags,IEEE,Conferences,"The development of context-aware control for smart space applications becomes popular recently, in which radio frequency identification (RFID) plays an important role. For an indoor context-aware smart space system, RFID tags and readers are utilized to locate object coordinates, cf. GPS utilizes GNSS for capture outdoor location information. Previous researches proposed to deploy regularly spaced reference tags, based on which the space location of target object tag can be estimated. Due to tag signal collision and received signal errors, the estimation accuracy is limited. We propose to utilize more than one RFID readers and control the reading power to eliminate estimation error. Passive tags that are cost effective are deployed for dense tag grid, e.g., for high accuracy location estimation. Experiments show that the proposed method can significantly reduce the estimation error from 69 cm to be under 15 cm. This RFID-based object location system can be applied to help people to locate personal belongings. In addition, a video surveillance system can be integrated with the object location method to provide context-awareness service.",https://ieeexplore.ieee.org/document/7009153/,2014 International Conference on Machine Learning and Cybernetics,13-16 July 2014,ieeexplore
10.1109/CASE49439.2021.9551267,Anomaly Detection Based on Selection and Weighting in Latent Space,IEEE,Conferences,"With the high requirements of automation in the era of Industry 4.0, anomaly detection plays an increasingly important role in high safety and reliability in the production and manufacturing industry. Recently, autoencoders have been widely used as a backend algorithm for anomaly detection. Different techniques have been developed to improve the anomaly detection performance of autoencoders. Nonetheless, little attention has been paid to the latent representations learned by autoencoders. In this paper, we propose a novel selection-and-weighting-based anomaly detection framework called SWAD. In particular, the learned latent representations are individually selected and weighted. Experiments on both benchmark and real-world datasets have shown the effectiveness and superiority of SWAD. On the benchmark datasets, the SWAD framework has reached comparable or even better performance than the state-of-the-art approaches.",https://ieeexplore.ieee.org/document/9551267/,2021 IEEE 17th International Conference on Automation Science and Engineering (CASE),23-27 Aug. 2021,ieeexplore
10.1109/ROBOT.2000.844768,Application of automatic action planning for several work cells to the German ETS-VII space robotics experiments,IEEE,Conferences,"Experiences in space robotics show, that the user normally has to cope with a huge amount of data. So, only robot and mission specialists are able to control the robot arm directly in teleoperation mode. By means of an intelligent robot control in cooperation with virtual reality methods, it is possible for non-robot specialists to generate tasks for a robot or an automation component intuitively. Furthermore, the intelligent robot control improves the safety of the entire system. The on-ground robot control and command station for the robot arm ERA onboard the satellite ETS-VII builds on a new resource-based action planning approach to manage robot manipulators and other automation components. In the case of ERA, the action planning system also takes care of the ""real"" robot onboard the satellite and the ""virtual"" robot in the simulation system. By means of the simulation system, the user can plan tasks ahead as well as analyze and visualize different strategies. The paper describes the mechanism of resource-based action planning, its application to different work cells, the practical experiences gained from the implementation for the on-ground robot control and command station for the robot arm ERA developed in the GETEX project as well as the services it provides to support VR-based man machine interfaces.",https://ieeexplore.ieee.org/document/844768/,Proceedings 2000 ICRA. Millennium Conference. IEEE International Conference on Robotics and Automation. Symposia Proceedings (Cat. No.00CH37065),24-28 April 2000,ieeexplore
10.1109/RAST.2019.8767447,Artificial Intelligence Implementation on Voice Command and Sensor Anomaly Detection for Enhancing Human Habitation in Space Mission,IEEE,Conferences,"The work in this paper describes implementation of Artificial Neural Network (ANN) on space processor LEON3. The ANN has been tested for training voice signal and for detecting anomaly signal on multiple analog sensors. The build-in radiation hardened UART 115200 interface of standard Space Hardware was utilized to receive compressed data from Artificial Intelligence (AI) Kit. The AI Kit was built to acquire human voice (as voice command) or to process input signals from multiple sensors concurrently. The Kit enables voice intuitively by pressing a training button and selecting proper command type from the keypad. The experiment results show that voice commands were detected successfully with accuracy of more than 95%. The second experiment was carried out by using analog sensor signals mixer to allow AI to learn and determine type of sensor data anomalies when some failures occur. The anomalies types were generated by adding unexpected stimulus signals to AI Kit analog input terminals. The result shows that the anomalies can be detected with accuracy of 80%. The size of AI Kit is relatively small and it was built with commercial components that enable replacement with space radiation hardened components. The space computer platform is based on LEON3 processor core and synthesized on Xilinx Virtex-5QV Field Programmable Logic Arrays (FPGA). The core runs at 100 MHz. The feed forward artificial neural networks Algorithm was implemented on Real-Time Executive for Multiprocessor Systems (RTEMS) operating system. The AI Kit consists of audio signal pre-amplifier, automatic gain control circuit, analog signal buffer circuit, high pass filter circuit (HPF), analog to digital converter ADC which is integrated in the 8 bit microcontroller. The modified FFT algorithm that runs on microcontroller is used for data compression and for increasing uniqueness of the data acquired. A DC/DC converter for battery usage is included, when 5V voltage supply is not available.",https://ieeexplore.ieee.org/document/8767447/,2019 9th International Conference on Recent Advances in Space Technologies (RAST),11-14 June 2019,ieeexplore
