doi,title,publisher,content_type,abstract,html_url,publication_title,publication_date,database
10.1109/SERVICES51467.2021.00054,Keynote 1: DBOS: A Database-Oriented Operating System,IEEE,Conferences,"Summary form only given, as follows. The complete presentation was not made available for publication as part of the conference proceedings. Current operating systems are complex systems that were designed long before today’s computing environments. This makes it difficult for them to meet the scalability, heterogeneity, availability, and security challenges in current cloud and parallel computing environments. To address these problems, we propose a radically new OS design based on data-centric architecture: all operating system state should be represented uniformly as database tables, and operations on this state should be made via queries from otherwise stateless tasks. This design makes it easy to scale and evolve the OS without whole-system refactoring, inspect and debug system state, upgrade components without downtime, manage decisions using machine learning, and implement sophisticated security features. We discuss how a database OS (DBOS) can improve the programmability and performance of many of today’s most important applications, propose a plan for the development of a DBOS proof of concept, and give results on a pilot that suggest the approach has merit.",https://ieeexplore.ieee.org/document/9604388/,2021 IEEE World Congress on Services (SERVICES),5-10 Sept. 2021,ieeexplore
10.1109/PES.2005.1489657,Moving from data architecture to event architecture in the EMS environment,IEEE,Conferences,"Information models and databases are at the center of the design of most current software systems. The job done by the active portions, the applications, is to transform the data as needed. If the applications can, they work in a strictly stateless, data transforming paradigm, because this creates the simplest sort of reliable system. Our EMS systems are complex, real-time systems that cannot adopt this simplest paradigm, but they nevertheless follow a data-centric architecture. This is about to change. ""Message buses"" or ""integration buses"" or ""event buses"" are different names for the ability to connect applications with high speed flexible messaging. This technology is now ready for prime time and the question is - how are we going to use it? Are we going to take advantage of the active voice communication that events can provide? Or, are we going to stay predominantly in the familiar data orientation? The situation is somewhat analogous to the now-familiar experience that procedural programmers, when given object oriented languages, often did not go through the paradigm-shift and produced procedural code written in object languages. In this paper, we focus on the advantages that can be achieved in the temporal domain - a long-standing trouble-spot in EMS design.",https://ieeexplore.ieee.org/document/1489657/,"IEEE Power Engineering Society General Meeting, 2005",16-16 June 2005,ieeexplore
10.1109/AERO.2010.5446746,Pnpsat-2 SPA Technology Testbed initial results and development status,IEEE,Conferences,"Abstract-This paper presents the initial results and development status of the AFRL sponsored PnPSat-2 SPA Technology Testbed. The purpose of the testbed is to integrate the next generation of radiation hardened SPA technology and components (hardware and software) with a representative tactical satellite bus structure. The resulting system will be used to demonstrate system performance using Hardware in the Loop (HWIL) techniques for representative (e.g. ORS Tactical) scenarios. AFRL has led two efforts in SPA technology development to both solidify the SPA technology and to demonstrate the benefits. The Plug and Play Satellite (PnPSat) was the first spacecraft to utilize the SPA-S interface standard and demonstrated that rapid development, integration and testing is possible. PnPSat-2 integrates the next generation of radiation hardened SPA components on a larger bus focused on ORS needs. The SPA standard interface has proven critical to the development of design tools that both select (based upon performance requirements) and place (based upon restrictions such as mass and power balance) components. The Satellite Data Model (SDM) method of query and discovery enables the development of modular, single purpose applications that support autonomous flight software in a distributed computing system. The utilization of a data centric architecture (as opposed to component centric) insulates software developers from both specific hardware components and data network topology. The SPA standard interface reduces the need for many specialized test methods resulting in major reductions in development and test time.",https://ieeexplore.ieee.org/document/5446746/,2010 IEEE Aerospace Conference,6-13 March 2010,ieeexplore
10.1109/TrustCom.2016.0248,Rethinking High Performance Computing System Architecture for Scientific Big Data Applications,IEEE,Conferences,"The increasingly important data-intensive scientific discovery presents a critical question to the high performance computing (HPC) community - how to efficiently support these growing scientific big data applications with HPC systems that are traditionally designed for big compute applications? The conventional HPC systems are computing-centric and designed for computation-intensive applications. Scientific big data applications have growlingly different characteristics compared to big compute applications. These scientific applications, however, will still largely rely on HPC systems to be solved. In this research, we try to answer this question with a rethinking of HPC system architecture. We study and analyze the potential of a new decoupled HPC system architecture for data-intensive scientific applications. The fundamental idea is to decouple conventional compute nodes and dynamically provision as data processing nodes that focus on data processing capability. We present studies and analyses for such decoupled HPC system architecture. The current results have shown its promising potential. Its data-centric architecture can have an impact in designing and developing future HPC systems for growingly important data-intensive scientific discovery and innovation.",https://ieeexplore.ieee.org/document/7847131/,2016 IEEE Trustcom/BigDataSE/ISPA,23-26 Aug. 2016,ieeexplore
10.1109/PDCAT.2010.72,Sharing In-Memory Game States,IEEE,Conferences,"Massively multi-user virtual environments (MMVEs)are becoming increasingly popular with millions of users. Typically, commercial implementations rely on client/server architectures for managing the game state and use message passing mechanisms to communicate state changes to the clients. We have developed the Typed Grid Object Sharing (TGOS)service providing data sharing of in-memory data. TGOS aims at simplifying the development of MMVEs by sharing scene graphs in a peer-to-peer way and also data of backend services. Replication is controlled by different consistency models, including restartable transactions combined with optimistic synchronization for strong consistency. In this paper we describe the data centric architecture of the Wissenheim Worlds application and relevant parts of TGOS. Furthermore, we present an evaluation showing the feasibility and efficiency of the proposed approach.",https://ieeexplore.ieee.org/document/5704404/,"2010 International Conference on Parallel and Distributed Computing, Applications and Technologies",8-11 Dec. 2010,ieeexplore
10.1109/AERO.2017.7943816,Software architecture and design of the Kontur-2 mission,IEEE,Conferences,"This paper describes the software architecture and design of the space segment, communication and ground segment software of the Kontur-2 project, which aimed to study the feasibility of planetary exploration through telepresence. The main research objectives in Kontur-2 were the development and in-flight verification of a space qualified two degree of freedom (DoF) force-feedback joystick (RJo) inside the Zvezda Service Module of the International Space Station (ISS), the implementation of telepresence technologies, and the study of human performance when controlling a force feedback joystick in microgravity. The project was conducted from 2012 to 2015 by a consortium consisting of the German Aerospace Center (DLR), the Russian Federal Space Agency (ROSCOSMOS), The Russian State Scientific Center for Robotics and Technical Cybernetics (RTC), S. P. Korolev Rocket and Space Corporation Energia (RSC “Energia”) and the Yuri A. Gagarin State Scientific Research-and-Testing Cosmonaut Training Center (GCTC). DLR conducted two sets of experiments in which a cosmonaut on board the ISS used RJo to perform different tasks with robots located on-ground. The first was conducted with a 2-DoF robot equipped with a camera system, a task board and torque sensors that allowed the cosmonaut to perceive reactive forces caused by contacts with the environment. For the second set of experiments a humanoid robot was utilized to perform a tele-handshake, as well as a cooperative task between the cosmonaut on ISS and colleagues at RTC in St. Petersburg. To realize these experiments, the consortium developed onboard and on-ground software which are described in this paper. The space segment software consists of the control software for RJo and user interfaces on a laptop to guide the cosmonaut efficiently through the experiments. A state machine was designed for these user interfaces to capture state changes during the experiment execution. This way only relevant contextual information is provided to the cosmonaut. On RJo, a component framework has been deployed combining a data-centric architecture with a CCSDS Space Packet interface. Additionally, the communication software has been designed to support a direct multi-channel connection between ground control and ISS using the S-band radio equipment of the consortium. During contact to ISS, the ground operators used the ground segment software at DLR for experiment support, supervision, maintenance and data logging. The visual feedback from the camera system required by the cosmonaut to perform the experiments was provided by a low-latency video stream through a communication channel with very restricted bandwidth. 23 experiment sessions were carried out in 2015 utilizing the Kontur-2 software, which helped to validate telepresence technologies and study human factors for space applications.",https://ieeexplore.ieee.org/document/7943816/,2017 IEEE Aerospace Conference,4-11 March 2017,ieeexplore
10.1109/CIOT.2018.8627124,"fogØ5: Unifying the computing, networking and storage fabrics end-to-end",IEEE,Conferences,"Fog computing aims at providing horizontal, system-level, abstractions to distribute computing, storage, control and networking functions closer to the user along a cloud-to-thing continuum. Whilst fog computing is increasingly recognized as the key paradigm at the foundation of Consumer and Industrial Internet of Things (IoT), most of the initiatives on fog computing focus on extending cloud infrastructure. As a consequence, these infrastructure fall short in addressing heterogeneity and resource constraints characteristics of fog computing environments. In this paper, we (1) explain the requirements of fog computing infrastructure and how they extend well beyond those traditionally addressed by Cloud Computing infrastructures; (2) introduce fogØ5, a fog Infrastructure that unifies computing, networking and storage fabrics end-to-end, while addressing the challenges imposed by resource heterogeneity, (3) explain the novel architectural approach adopted by fogØ5 to have a server-less data-centric architecture that is scalable, secure, and highly resilient to failures, (4) demonstrate the use of fogØ5 in some real-world use cases and (5) conclude and reports on future works.",https://ieeexplore.ieee.org/document/8627124/,2018 3rd Cloudification of the Internet of Things (CIoT),2-4 July 2018,ieeexplore
10.1109/TCC.2015.2474385,Cross-Cloud MapReduce for Big Data,IEEE,Journals,"MapReduce plays a critical role as a leading framework for big data analytics. In this paper, we consider a geo-distributed cloud architecture that provides MapReduce services based on the big data collected from end users all over the world. Existing work handles MapReduce jobs by a traditional computation-centric approach that all input data distributed in multiple clouds are aggregated to a virtual cluster that resides in a single cloud. Its poor efficiency and high cost for big data support motivate us to propose a novel data-centric architecture with three key techniques, namely, cross-cloud virtual cluster, data-centric job placement, and network coding based traffic routing. Our design leads to an optimization framework with the objective of minimizing both computation and transmission cost for running a set of MapReduce jobs in geo-distributed clouds. We further design a parallel algorithm by decomposing the original large-scale problem into several distributively solvable subproblems that are coordinated by a high-level master problem. Finally, we conduct real-world experiments and extensive simulations to show that our proposal significantly outperforms the existing works.",https://ieeexplore.ieee.org/document/7229313/,IEEE Transactions on Cloud Computing,1 April-June 2020,ieeexplore
10.1109/JIOT.2021.3061531,SmartDetour: Defending Blackhole and Content Poisoning Attacks in IoT NDN Networks,IEEE,Journals,"Named data networking (NDN) recently arises as a promising networking paradigm to support the Internet of Things (IoT) due to its data-centric architecture. However, NDN integrates application-layer semantics into the packet forwarding plane, which presents new attack faces. In this article, we aim to handle two attacks that exploit such vulnerabilities, namely the blackhole attack and the content poisoning attack. The two attacks are not handled efficiently by existing approaches due to the challenge in minimizing routers that need to be detoured to isolate attackers. Therefore, in this article, we propose a novel method named SmartDetour to tackle the challenge in a distributed manner. SmartDetour contains two components: 1) a proactive reputation updating algorithm and 2) a reputation-based probabilistic forwarding strategy. The former updates the reputation of forwarding candidates based on whether they must be detoured upon packet failures. The latter selects the next-hop router for interest packets probabilistically based on the reputations of forwarding candidates. The two components work together to isolate attackers with minimal detouring needed. Extensive ndnSIM-based simulation shows that SmartDetour can effectively identify and isolate attackers.",https://ieeexplore.ieee.org/document/9360863/,IEEE Internet of Things Journal,"1 Aug.1, 2021",ieeexplore
10.1147/JRD.2019.2960220,The CORAL supercomputer systems,IBM,Journals,"In 2014, the U.S. Department of Energy (DoE) initiated a multiyear collaboration between Oak Ridge National Laboratory (ORNL), Argonne National Laboratory, and Lawrence Livermore National Laboratory (LLNL), known as “CORAL,” the next major phase in the DoE's scientific computing roadmap. The IBM CORAL systems are based on a fundamentally new data-centric architecture, where compute power is embedded everywhere data resides, combining powerful central processing units (CPUs) with graphics processing units (GPUs) optimized for scientific computing and artificial intelligence workloads. The IBM CORAL systems were built on the combination of mature technologies: 9th-generation POWER CPU, 6th-generation NVIDIA GPU, and 5th-generation Mellanox InfiniBand. These systems are providing scientists with computing power to solve challenges in many research areas beyond previously possible. This article provides an overview of the system solutions deployed at ORNL and LLNL.",https://ieeexplore.ieee.org/document/8935422/,IBM Journal of Research and Development,1 May-July 2020,ieeexplore
10.1109/ASRU.2007.4430168,A data-centric architecture for data-driven spoken dialog systems,IEEE,Conferences,"Data is becoming increasingly crucial for training and (self-) evaluation of spoken dialog systems (SDS). Data is used to train models (e.g. acoustic models) and is 'forgotten'. Data is generated on-line from the different components of the SDS system, e.g. the dialog manager, as well as from the world it is interacting with (e.g. news streams, ambient sensors etc.). The data is used to evaluate and analyze conversational systems both on-line and off-line. We need to be able query such heterogeneous data for further processing. In this paper we present an approach with two novel components: first, an architecture for SDSs that takes a data-centric view, ensuring persistency and consistency of data as it is generated. The architecture is centered around a database that stores dialog data beyond the lifetime of individual dialog sessions, facilitating dialog mining, annotation, and logging. Second, we take advantage of the state-fullness of the data-centric architecture by means of a lightweight, reactive and inference-based dialog manager that itself is stateless. The feasibility of our approach has been validated within a prototype of a phone-based university help-desk application. We detail SDS architecture and dialog management, model, and data representation.",https://ieeexplore.ieee.org/document/4430168/,2007 IEEE Workshop on Automatic Speech Recognition & Understanding (ASRU),9-13 Dec. 2007,ieeexplore
10.1109/ICDCSW.2003.1203556,"""Data-centric to the max"", the SPLICE architecture experience",IEEE,Conferences,"Over the past 10 years, Thales Naval Nederland (TNN) has successfully applied a pure data-centric architecture called SPLICE in its naval Combat Management Systems This fielded architecture provides the essential non-functional properties as demanded in these mission-critical environments such as (real-time) performance, scalability, fault-tolerance and evolveability. Thales recently contributed this knowledge and experience in a joint submission regarding the OMG's Data Distribution Service (DDS) for Real-time systems. The SPLICE architecture is characterized by autonomous applications with minimal dependencies where function and interaction are clearly separated and SPLICE-agents act as real-time information brokers. SPLICE thus offers a normalized environment that is designed once for all applications and which delivers 'the right information at the right place at the right time'.",https://ieeexplore.ieee.org/document/1203556/,"23rd International Conference on Distributed Computing Systems Workshops, 2003. Proceedings.",19-22 May 2003,ieeexplore
