doi,title,publisher,content_type,abstract,html_url,publication_title,publication_date,database
10.1109/AICAS.2019.8771482,Accelerating CNN-RNN Based Machine Health Monitoring on FPGA,IEEE,Conferences,"Emerging artificial intelligence brings new opportunities for embedded machine health monitoring systems. However, previous work mainly focus on algorithm improvement and ignore the software-hardware co-design. This paper proposes a CNN-RNN algorithm for remaining useful life (RUL) prediction, with hardware optimization for practical deployment. The CNN-RNN algorithm combines the feature extraction ability of CNN and the sequential processing ability of RNN, which shows 23%-53% improvement on the CMAPSS dataset. This algorithm also considers hardware implementation overhead and an FPGA based accelerator is developed. The accelerator adopts kernel-optimized design to utilize data reuse and reduce memory accesses. It enables real-time response and 5.89GOPs/W energy efficiency within small size and cost overhead. The FPGA implementation shows 15× CNN speedup and 9× overall speedup compared with the embedded processor Cortex-A9.",https://ieeexplore.ieee.org/document/8771482/,2019 IEEE International Conference on Artificial Intelligence Circuits and Systems (AICAS),18-20 March 2019,ieeexplore
10.1109/SoutheastCon42311.2019.9113415,Advanced Signal Processing for Decision Making and Decision-Fusion Software Systems for Aircraft Structural Health Monitoring,IEEE,Conferences,"Tracking the structure health status of the aircraft fleet is one of the important factors for improving safety in the aviation industry. US Airforce Research Lab is working hard to develop technology to monitor the structural health status of aircraft before and after takeoff. This technology is called Structural Health Monitoring or Structural Health Management (SHM), and uses advanced signal processing techniques. The advantages of this include improving the technology and safety factors of the aircraft by increasing the robustness of the aircraft structure as well as reduce the cost of the labor maintenance. This research paper focuses on developing a software system that is capable of detecting a crack in the aircraft structure at an early stage. Also, the developed software will be used to estimate the crack lengths within 90% accuracy. The developed software uses the Matlab environment for all algorithms developed: calculating and finding the crack, and estimating the crack length. Artificial Intelligent (AI) techniques such as fuzzy logic and neural networks are used to support the decision regarding the length of the crack. Also, developed decision fusion frameworks are designed to increase the accurate percentage rate of the decision making results. The results obtained from this research are compared with the baseline developed by The Air Force Research Laboratory (AFRL). Finally, the results of this research along with the capabilities of using advanced signal processing integrated with AI, show that the calculations for the crack and the crack length produce very acceptable results using a real data gathered by AFRL. Also, the percentage average error performance analysis of the developed software's system algorithms is provided in the research paper.",https://ieeexplore.ieee.org/document/9113415/,2019 SoutheastCon,11-14 April 2019,ieeexplore
10.1109/COMPSAC48688.2020.00-35,An Intelligent Health Analysis Approach to Detecting Potential Threats with Health Data Reuse,IEEE,Conferences,"Health care is becoming imperative in normal life because threats from several aspects could have negative influences on people's health. Along with machine learning development, some application software can be used for evaluating health level and provide health care reports for health supervising and management. However, it is rarely being used in common life for health managing and supervising. Meanwhile, most of the health data that are collected or processed can rarely be reused in any of applied systems. This paper is used for applying machine learning in health care management and supervision. The threats from circumstance could be detected by processing static data and dynamic data. Entire system is equipped with wearable equipment, such as cloth and shoes, which can be used to achieve real time supervising threats for the users. Machine learning can be used to achieve accurate calculation for the health data. Health management and threats supervision performance can be improved effectively. Distinguished subjects are combined to achieve new methods and integrated knowledge is used for achieving novel theory to support health care system establishment. Creative computing methods, knowledge combination is used for generating such integrated methods.",https://ieeexplore.ieee.org/document/9202847/,"2020 IEEE 44th Annual Computers, Software, and Applications Conference (COMPSAC)",13-17 July 2020,ieeexplore
10.1109/AUTEST.2001.949454,An application of diagnostic inference modeling to vehicle health management,IEEE,Conferences,"We discuss the approach we have taken to applying diagnostic modeling and associated reasoning techniques to the problem of diagnosing and prognosing faults. as part of vehicle health, management systems. We present a brief background of diagnostic fault modeling based on lessons learned from ongoing research as part of the NASA/FAA Aviation Safety Program. We discuss the application of these techniques and possible implementation scenarios to commercial aircraft health management. We identify information sources available on a typical commercial transport and discuss methods for evaluating them, either singly or in combination, to establish knowledge of the current or predicted health state of the aircraft.",https://ieeexplore.ieee.org/document/949454/,2001 IEEE Autotestcon Proceedings. IEEE Systems Readiness Technology Conference. (Cat. No.01CH37237),20-23 Aug. 2001,ieeexplore
10.1109/ICPHM.2012.6299528,An approach to the health monitoring of the fuel system of a turbofan,IEEE,Conferences,"This paper focuses on the monitoring of the fuel system of a turbofan which is the core organ of an aircraft engine control system. The paper provides a method for real time onboard monitoring and on-ground diagnosis of one of its subsystems: the hydromechanical actuation loop. First, a system analysis is performed to highlight the main degradation modes and potential failures. Then, an approach for a real-time extraction of salient features named indicators is addressed. On-ground diagnosis is performed through a learning algorithm and a classification method. Parameterization of the on-ground part needs a reference healthy state of the indicators and the signatures of the degradations. The healthy distribution of the indicators is measured on datas whereas a physical model of the system is utilized to simulate degradations, quantify indicators sensibility and construct the signatures. Eventually, algorithms are deployed and statistical validation is performed by the computation of key performance indicators (KPI).",https://ieeexplore.ieee.org/document/6299528/,2012 IEEE Conference on Prognostics and Health Management,18-21 June 2012,ieeexplore
10.1109/ISAECT.2018.8618860,Application of Machine Learning Model on Streaming Health Data Event in Real-Time to Predict Health Status Using Spark,IEEE,Conferences,"In healthcare field, a huge amount of data collected in real-time by IoT systems, remote sensing device and other data collection tools brings new challenges that focus primarily on data size and the fast growth rate of such large data. Applying machine learning model on this voluminous data having varying velocity becomes extremely complex for traditional methods of data mining. To deal with this challenge, Apache Spark, a powerful big data processing tool can be used successfully for streaming data event against machine learning through in-memory and distributed computations. This work aims at developing a real-time health status prediction system with breast cancer use case using spark streaming framework with machine learning especially Decision Tree. The system focus on applying machine learning model on streaming data coming with rapid rate to predict health status based on several input variables. Based on this, the system first preprocesses the dataset and analyzes it to create an offline model for learning system, the model then deployed on system and use it in real-time to predict health status.",https://ieeexplore.ieee.org/document/8618860/,2018 International Symposium on Advanced Electrical and Communication Technologies (ISAECT),21-23 Nov. 2018,ieeexplore
10.1109/ICCS45141.2019.9065777,Augmented Reality and its Implementation in Health Care Sector,IEEE,Conferences,"The monstrous mechanical headways around the world have made huge testing rivalry among organizations where every one of the organizations attempts to pull in the clients utilizing distinctive procedures. One of such ongoing technology is AR (Augmented Reality). The Augmented Reality (AR) is another innovation that is fit for introducing potential outcomes that are troublesome for different advances to be meet. These days various AR applications are being utilized in that business of various types or scattered everywhere throughout the world. Augmented Reality will surely change the manner in which people view the environment . The Augmented-Reality is till now in its underlying periods of explore and advancement at various schools and cutting edge organizations. All devices through the most recent years, AR applications wound up transportable and by and large accessible on various gadgets. In addition, Augmented-Reality initialize to possess its position in our broad medium to be used in diverse domains throughout our lifespan in substantial or energizing ways, for example, Television, games and is utilized in numerous areas throughout human's lifespan..This investigation presents AR applications in medical practices and instruction, and plans to help health experts find out about these applications, getting to be intrigued to enhance the nature of medical by means of the innovation.",https://ieeexplore.ieee.org/document/9065777/,2019 International Conference on Intelligent Computing and Control Systems (ICCS),15-17 May 2019,ieeexplore
10.1109/ICPHM.2017.7998321,Civil aircraft health management research based on big data and deep learning technologies,IEEE,Conferences,"The coupling and correlation degree between aircraft systems is higher, and the diagnosis and prognosis of aircraft are more complex. Building a platform for storing and analyzing the aviation big data becomes an important task for civil aviation. This paper proposes a civil aircraft health management big data architecture. The civil aircraft health management system includes airborne PHM, ground PHM, remote diagnosis system, portable maintenance assistant system, maintenance center, automatic test equipment, special test equipment. Airborne PHM collects data from multiple types of data sources. Ground PHM provides decision making support for civil aircrafts including real-time alarm, health management, maintenance plan, spare parts. The paper introduces deep learning algorithm and aircraft fault diagnosis and prognosis implementation.",https://ieeexplore.ieee.org/document/7998321/,2017 IEEE International Conference on Prognostics and Health Management (ICPHM),19-21 June 2017,ieeexplore
10.1109/Eco-friendly.2014.88,Complex Event Processing Based Remote Health Monitoring System,IEEE,Conferences,"The existing Remote Health Monitoring System (RHMS) is not fast enough to detect the abnormality as it uses batch processing to detect abnormality in the vital parameters of the patient and it doesn't scale well. CEP uses event driven approach and correlates different sensor streams with spatiotemporal constraints for abnormality detection. This paper proposes a CEP based Remote Health Monitoring System named (CRHMS). The proposed CRHMS uses Bio-sensors (Heart rate, Respiration Rate, Blood Pressure and ECG) to collect the vital parameters and environmental sensors (Accelerometer, Global Positioning System (GPS)) for context identification of the elderly patient who is home alone. These sensor parameters are collected on android phone and sent as a stream to the proposed system to identify the abnormalities in vital signs and generate alert. The proposed system has been implemented using Drools Fusion engine and validated for several patients. The performance of the proposed CRHMS is compared with existing batch processing system. It is found that the proposed system has improvement over Batch Processing System in terms of Event processing time. Also, the developed system is made adaptive by providing dynamic learning support using hot rule addition.",https://ieeexplore.ieee.org/document/7208967/,2014 3rd International Conference on Eco-friendly Computing and Communication Systems,18-21 Dec. 2014,ieeexplore
10.1109/ICSMD50554.2020.9261638,Decoupled Feature-Temporal CNN: Explaining Deep Learning-Based Machine Health Monitoring,IEEE,Conferences,"Machine learning, especially deep learning, have been extensively applied and studied in the area of machine health monitoring in the recent ""big data"" era. For machine health monitoring systems (MHMS), the major efforts have been put in designing and deploying more and more complex machine learning models which are also called as black-box models considering they are non-transparent towards their working mechanism. However, this research trend brings huge potential risk in real life. Since machine health monitoring itself is a high-stake decision scenario, the decision of the autonomous monitoring system should be trustworthy and reliable, which refers to obtain explainability. Then, it comes to the following key question: Why the deployed MHMS predict what they predict. In this paper, we shed some lights on this meaningful research direction: explainable machine health monitoring systems (EMHMS). In EMHMS, the machine doctor could act like a real doctor who can only make diagnosis but also describe the patient's symptoms. First, we propose a specific convolutional neural network (CNN) structure, named as DecouplEd Feature-Temporal CNN (DEFT-CNN), balances precision-explainability trade-off. Specifically, features and temporal information will be encoded in different stages of our model. Second, to explain the decision of the model, we adopt the gradient-based methods to generate features and temporal saliency maps highlighting which kind of features and time steps are key for the model's predictions. At last, we conduct the experimental studies in the CWRU bearing fault diagnosis dataset to verify the effectiveness of our proposed framework.",https://ieeexplore.ieee.org/document/9261638/,"2020 International Conference on Sensing, Measurement & Data Analytics in the era of Artificial Intelligence (ICSMD)",15-17 Oct. 2020,ieeexplore
10.1109/CBMS.2019.00040,Deep-Learning and HPC to Boost Biomedical Applications for Health (DeepHealth),IEEE,Conferences,"This document introduces the DeepHealth project: ""Deep-Learning and HPC to Boost Biomedical Applications for Health"". This project is funded by the European Commission under the H2020 framework program and aims to reduce the gap between the availability of mature enough AI-solutions and their deployment in real scenarios. Several existing software platforms provided by industrial partners will integrate state-of-the-art machine-learning algorithms and will be used for giving support to doctors in diagnosis, increasing their capabilities and efficiency. The DeepHealth consortium is composed by 21 partners from 9 European countries including hospitals, universities, large industry and SMEs.",https://ieeexplore.ieee.org/document/8787438/,2019 IEEE 32nd International Symposium on Computer-Based Medical Systems (CBMS),5-7 June 2019,ieeexplore
10.1109/DDP.2019.00026,Delivering Health Intelligence For Healthcare Services,IEEE,Conferences,"The systems barrier for clinical information interoperability and standards has now evolved from a technology barrier to a semantic barrier. The processes to gather clinical data and to build clinical information and knowledge cannot be fully implemented, owing to semantic dissonances and limited data normalization. According to [1], “Just over a half of entered codes were appropriate for a given scenario and about a quarter were omitted.” This is a significant data and financial gap for healthcare provision. Huge amount of addition to the financial cost, lack of data integration and loss of information affects the ability to maintain standards in clinical care delivery and patient outcomes. This paper proposes that the solution to these issues is an augmented network of clinical note taking, where coding is automatically generated by an AI system as clinicians write their clinical notes. The system (AI-KEN) offers enhanced web support that is integrated to local clinical systems, whereby clinical notes are prompted by suggested predictive text options in real time. The anticipated benefits include reducing financial loss for acute services, support for clinical standard maintenance and enhanced advancements for clinical practice and research in real time.",https://ieeexplore.ieee.org/document/8948727/,2019 First International Conference on Digital Data Processing (DDP),15-17 Nov. 2019,ieeexplore
10.1109/ICARM.2017.8273193,Development of a mobile APP for the operation monitoring and health management system of a steam turbine,IEEE,Conferences,"In order to realize the real-time monitoring of the operation state and predict the possible faults of a steam turbine, a mobile APP based on the steam turbine operation monitoring and health management system is proposed in this paper. Firstly, some common faults which will be encountered in the operation of steam turbine are analyzed and the mechanism and characteristics of the faults are studied. Secondly, the hardware and software platform on the PC are built to diagnose the fault and analyze the trend by combining the methods of wavelet packet decomposition and BP neural network. Finally, the APP on the mobile terminal for the real-time operation monitoring of the steam turbine is developed. Furthermore, the test results of the mobile APP demonstrate that the developed mobile APP can effectively diagnose the fault and predict the trend. It also proved that the developed mobile APP can make the operation monitoring and health management system of the steam turbine run stably and meet the practical application requirements.",https://ieeexplore.ieee.org/document/8273193/,2017 2nd International Conference on Advanced Robotics and Mechatronics (ICARM),27-31 Aug. 2017,ieeexplore
10.1109/TSP.2019.8768883,Edge-AI in LoRa-based Health Monitoring: Fall Detection System with Fog Computing and LSTM Recurrent Neural Networks,IEEE,Conferences,"Remote healthcare monitoring has exponentially grown over the past decade together with the increasing penetration of Internet of Things (IoT) platforms. IoT-based health systems help to improve the quality of healthcare services through real-time data acquisition and processing. However, traditional IoT architectures have some limitations. For instance, they cannot properly function in areas with poor or unstable Internet. Low power wide area network (LPWAN) technologies, including long-range communication protocols such as LoRa, are a potential candidate to overcome the lacking network infrastructure. Nevertheless, LPWANs have limited transmission bandwidth not suitable for high data rate applications such as fall detection systems or electrocardiography monitoring. Therefore, data processing and compression are required at the edge of the network. We propose a system architecture with integrated artificial intelligence that combines Edge and Fog computing, LPWAN technology, IoT and deep learning algorithms to perform health monitoring tasks. In particular, we demonstrate the feasibility and effectiveness of this architecture via a use case of fall detection using recurrent neural networks. We have implemented a fall detection system from the sensor node and Edge gateway to cloud services and end-user applications. The system uses inertial data as input and achieves an average precision of over 90% and an average recall over 95% in fall detection.",https://ieeexplore.ieee.org/document/8768883/,2019 42nd International Conference on Telecommunications and Signal Processing (TSP),1-3 July 2019,ieeexplore
10.1109/IEMCON.2019.8936168,Extending a Generative Adversarial Network to Produce Medical Records with Demographic Characteristics and Health System Use,IEEE,Conferences,"Generative adversarial networks use machine learning to generate synthetic data that is similar to real data. This has been widely applied to image data, and is now being applied to electronic medical records. Synthetically generated medical records are promising for many applications where privacy and security issues make using real medical records too risky. This includes software and systems development, training, and health research. Developing upon previous work, we have extended the MEDGAN system to generate records with eight additional variables, including demographic and health system use factors. The records generated are similar in distribution to the underlying dataset for all of these added variables. Finally, we discuss our future plans, with an emphasis on privacy-protecting approaches.",https://ieeexplore.ieee.org/document/8936168/,"2019 IEEE 10th Annual Information Technology, Electronics and Mobile Communication Conference (IEMCON)",17-19 Oct. 2019,ieeexplore
10.1109/RWEEK.2018.8473535,Framework for Data Driven Health Monitoring of Cyber-Physical Systems,IEEE,Conferences,"Modern infrastructure is heavily reliant on systems with interconnected computational and physical resources, named Cyber-Physical Systems (CPSs). Hence, building resilient CPSs is a prime need and continuous monitoring of the CPS operational health is essential for improving resilience. This paper presents a framework for calculating and monitoring of health in CPSs using data driven techniques. The main advantages of this data driven methodology is that the ability of leveraging heterogeneous data streams that are available from the CPSs and the ability of performing the monitoring with minimal a priori domain knowledge. The main objective of the framework is to warn the operators of any degradation in cyber, physical or overall health of the CPS. The framework consists of four components: 1) Data acquisition and feature extraction, 2) state identification and real time state estimation, 3) cyber-physical health calculation and 4) operator warning generation. Further, this paper presents an initial implementation of the first three phases of the framework on a CPS testbed involving a Microgrid simulation and a cyber-network which connects the grid with its controller. The feature extraction method and the use of unsupervised learning algorithms are discussed. Experimental results are presented for the first two phases and the results showed that the data reflected different operating states and visualization techniques can be used to extract the relationships in data features.",https://ieeexplore.ieee.org/document/8473535/,2018 Resilience Week (RWS),20-23 Aug. 2018,ieeexplore
10.1109/ICNN.1993.298714,Genetic algorithm based input selection for a neural network function approximator with applications to SSME health monitoring,IEEE,Conferences,"A genetic algorithm is used to select the inputs to a neural network function approximator. In the application considered, modeling critical parameters of the Space Shuttle main engine, the functional relationships among measured parameters if unknown and complex and the number of possible input parameters is quite large. Due to the optimization and space searching capabilities of genetic algorithms, they are employed to systematize the input selection process. The results suggest that the genetic algorithm can generate parameter lists of high quality without the explicit use of problem domain knowledge. Suggestions for improving the performance of the input selection process are provided.&lt;<ETX>&gt;</ETX>",https://ieeexplore.ieee.org/document/298714/,IEEE International Conference on Neural Networks,28 March-1 April 1993,ieeexplore
10.1109/HealthCom.2018.8531143,Health Risk Prediction Using Big Medical Data - a Collaborative Filtering-Enhanced Deep Learning Approach,IEEE,Conferences,"The massive amount of medical data accumulated from patients and healthcare providers has become a vast reservoir of knowledge source that may enable promising applications such as risk predictive modeling, clinical decision support, disease or safety surveillance. However, discovering knowledge from the big medical data can be very complex because of the nature of this type of data: they normally contain large amount of unstructured data; they may have lots of missing values; they can be highly complex and heterogeneous. To address these challenges, in this paper we propose a Collaborative Filtering-Enhanced Deep Learning approach. In particular, we estimate missing values based on patients' similarity, i.e., we predict one patient's missing features based on the values of similar patients. This is implemented with the Collaborative Topic Regression method, which tightly couples topic model and probability matrix factorization and is able to utilize the rich information hidden in the data. Then a deep neural network-based method is applied for the prediction of health risks. This method can help us handle complex and multi-modality data. Extensive experiments on a real-world dataset have been performed and the results show improvements of our proposed algorithm over the state-of-the-art methods.",https://ieeexplore.ieee.org/document/8531143/,"2018 IEEE 20th International Conference on e-Health Networking, Applications and Services (Healthcom)",17-20 Sept. 2018,ieeexplore
10.1109/AERO.2005.1559665,Health monitoring: new techniques based on vibrations measurements and identification algorithms,IEEE,Conferences,"Purpose of the paper is to present an innovative application inside the nondestructive testing field based on vibrations measurements, developed, at the Department of Aeronautical Engineering of the University of Naples ""Federico II"" (Italy), by the authors during the last three years, and already tested for analysing damages of many structural elements. The aim has been the development of a nondestructive test (NDT) which meet to most of the mandatory requirements for effective health monitoring systems, simultaneously reducing as much as possible the complexity of the data analysis algorithm and of the experimental acquisition instrumentation; these peculiarities may, in fact, not be neglected for an operative implementation of such a system. The proposed new method is based on the acquisition and comparison of frequency response functions (FRFs) of the monitored structure before and after an occurred damage. Structural damages modify the dynamical behaviour of the structure such as mass, stiffened and damping, and consequently the FRFs of the damaged structure in comparison with the FRFs of the sound structure, making possible to identify, to localize and quantify a structural damage. The activities, presented in the paper, mostly focused on a new FRFs processing technique based on the determining of a representative ""damage index"" for identifying and analysing damages both on real scale aeronautical structural components, like large-scale fuselage reinforced panels, and on aeronautical composite panels. Besides it has been carried out a dedicated neural network algorithm aiming at obtaining a ""recognition-based learning""; this kind of learning methodology permits to train the neural network in order to let it recognise only ""positive"" examples discarding as a consequence the ""negative"" ones. Within the structural NDT a ""positive"" example means ""healthy"" state of the analysed structural component and, obviously, a ""negative"" one means a ""damaged"" or perturbed state. With this object in view the neural network has been trained making use of the same FRFs of the healthy structure used for the determining of the damage index, as positive examples. From an architectural point of view magnetostrictive devices have been tested as actuators, and piezoceramic patches as actuators and sensors. Besides it has been used a laser-scanning vibrometer system to validate the behaviour of the piezoceramic patches and define their technical parameters in order to lay the bases for design a light and reliability system. These techniques promise to bring a step forward for the implementation of an automatic ""health monitoring"" system which will be able to identify a structural damage in real time, improving the safety and reducing maintenance costs",https://ieeexplore.ieee.org/document/1559665/,2005 IEEE Aerospace Conference,5-12 March 2005,ieeexplore
