id,doi,publisher,database,url,domain,publication_date,algorithm_type,training_schema,algorithm_goal,architecture,title,abstract,status
11,ee4488c2b59bbddd571e7657309b27ebe64d1d6a,Energy Inform.,semantic_scholar,https://www.semanticscholar.org/paper/ee4488c2b59bbddd571e7657309b27ebe64d1d6a,citation,2019,,,,,big data-oriented energy prosumption service in smart community districts: a multi-case study perspective,"The smart grid achieves bidirectional information and energy flow between energy consumer and utility grid, aiding energy users not only to utilize energy, but also to produce, sell, and share energy with other consumers or with the utility grid. This type of energy user is referred to as the “prosumer”. Thus, prosumer management structures are important within energy market. However, prior studies on energy sustainability has paid little attention on prosumer involvement and management. Likewise, the continuous growth of cities has increased data processing complexity. Consequently, processing and analysis of historical, online, and real-time streaming data from energy sensors and metering devices has become a major issue in smart cities. Therefore, this research aims to present an architecture based on big data to improve energy prosumption in smart community districts by applying enterprise architecture approach grounded on The Open Group Architecture Framework (TOGAF). Accordingly, qualitative methodology is adopted to collect data by employing case study by focus group interview from two energy companies in Norway to preliminarily validate the architecture. Findings from the case studies was demonstrated in ArchiMate modeling language to evaluate the applicability of the architecture. Moreover, findings from this study provides practical scenario that energy service providers can refer to in designing their own energy data platforms. Essentially, the architecture can be utilized as a guide to help municipalities and policy makers in creating approach for energy data analytics in smart community districts towards making decisions for future energy prosumption planning.",architecture
12,3502f23932655f3f8b2b995926a5c9060588fb49,IEICE Trans. Commun.,semantic_scholar,https://www.semanticscholar.org/paper/3502f23932655f3f8b2b995926a5c9060588fb49,citation,2013,,,,,proposal of data-centric network for mobile and dynamic machine-to-machine communication,"SUMMARY Machine-to-Machine (M2M) communication is expected to grow in networks of the future, where massive numbers of low cost, low function M2M terminals communicate in many-to-many manner in an extremely mobile and dynamic environment. We propose a network architecture called Data-centric Network (DCN) where communication is done using a data identifier (ID) and the dynamic data registered by mobile terminals can be retrieved by specifying the data ID. DCN mitigates the problems of prior arts, which are large size of routing table and transaction load of name resolution service. DCN introduces concept of route attraction and aggregation in which the related routes are attracted to an aggregation point and aggregated to reduce routing table size, and route optimization in which optimized routes are established routes to reduce access transaction load to the aggregation points. These allow the proposed architecture to deal with ever increasing number of data and terminals with frequent mobility and changes in data.",architecture
13,d3f73e7cd304551750db38db67863799ed93f7a0,,semantic_scholar,https://www.semanticscholar.org/paper/d3f73e7cd304551750db38db67863799ed93f7a0,citation,2014,,,,,an incrementally deployable data centric architechture using particle swarm optimization algorithm,"Today’s Internet users are majorly interested in accessing data only from server i.e. interested in data networks instead of host networks. But the current Internet architectures are host centric network and it is not practically possible to deploy a pure data-centric architecture. Therefore this paper describes such architecture which is future proof DCNA for Internet which is incrementally deployable that supports both data centric and host centric services having features like multi-homing and mobility. Keywords:-Ad-hoc network, incrementally deployable, future proof. Keywords: Ad-hoc network, Dyanamic route guidance, future proof, incrementally deployable.",excluded
14,a312fd2a6feffb5bd907a08548a359f071b1e2fe,SIGCOMM '09,semantic_scholar,https://www.semanticscholar.org/paper/a312fd2a6feffb5bd907a08548a359f071b1e2fe,citation,2009,,,,,lipsin: line speed publish/subscribe inter-networking,"A large fraction of today's Internet applications are internally publish/subscribe in nature; the current architecture makes it cumbersome and inept to support them. In essence, supporting efficient publish/subscribe requires data-oriented naming, efficient multicast, and in-network caching. Deployment of native IP-based multicast has failed, and overlay-based multicast systems are inherently inefficient. We surmise that scalable and efficient publish/subscribe will require substantial architectural changes, such as moving from endpoint-oriented systems to information-centric architectures.
 In this paper, we propose a novel multicast forwarding fabric, suitable for large-scale topic-based publish/subscribe. Due to very simple forwarding decisions and small forwarding tables, the fabric may be more energy efficient than the currently used ones. To understand the limitations and potential, we provide efficiency and scalability analysis via simulations and early measurements from our two implementations. We show that the system scales up to metropolitan WAN sizes, and we discuss how to interconnect separate networks.",architecture
15,5c7d2cc547427274d3d8bc60d56e0e1e80921cf6,Information-Centric Networking,semantic_scholar,https://www.semanticscholar.org/paper/5c7d2cc547427274d3d8bc60d56e0e1e80921cf6,citation,2010,,,,,a survey of information-centric networking (draft),"In this paper we compare and discuss some of the features and design choices 
of the 4WARD Networking of Information architecture (NetInf), PARC's Content Centric Networking(CCN), the Publish-Subscribe Internet Routing Paradigm (PSIRP), and the Data Oriented Network Architecture (DONA). All four projects take an information-centric approach to designing a future network architecture, where the information objects themselves are the primary focus rather than the network nodes.",architecture
16,442567e7d47373f6d305a249b7ae05b81d15782e,"2019 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computing, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)",semantic_scholar,https://www.semanticscholar.org/paper/442567e7d47373f6d305a249b7ae05b81d15782e,citation,2019,,,,,consideration and research on data architecture for the future cyber society,"The future cyber society is a virtual world made of data, contrasted with the real world made of material. Human beings are already living in these two interacted and fusional worlds. Various of data are not only the kind of valuable resources, but also the new cognitions of methodology from the viewpoint of data. There are too many characteristics and attributions of data we even didn't really know, such as data philosophy, data thinking, data theory, data rules, data assets, data ownership, data protection, data sharing, data application, data method, data architecture, etc. We need to build an open, safety, sharable, ecological data platform to manage all kinds of data and support various applications for the future cyber society. A simple architecture of data-oriented and data ownership-based, constructed of one-body with two-wings for building complex information systems was proposed and it may be suitable for the future ordered cyber data society.",architecture
17,15f7d293a8e3cd621b16be0fabf1796505b0146f,Future Internet Assembly,semantic_scholar,https://www.semanticscholar.org/paper/15f7d293a8e3cd621b16be0fabf1796505b0146f,citation,2011,,,,,security design for an inter-domain publish/subscribe architecture,"Several new architectures have been recently proposed to replace the Internet Protocol Suite with a data-centric or publish/subscribe (pub/sub) network layer waist for the Internet. The clean-slate design makes it possible to take into account issues in the current Internet, such as unwanted traffic, from the start. If these new proposals are ever deployed as part of the public Internet as an essential building block of the infrastructure, they must be able to operate in a hostile environment, where a large number of users are assumed to collude against the network and other users. In this paper we present a security design through the network stack for a data-centric pub/sub architecture that achieves availability, information integrity, and allows application-specific security policies while remaining scalable. We analyse the solution and examine the minimal trust assumptions between the stakeholders in the system to guarantee the security properties advertised.",architecture
18,ad280d4e5f7fc42cc792d5b4a7cd7d63abb39fcc,2019 International Conference on Networked Systems (NetSys),semantic_scholar,https://www.semanticscholar.org/paper/ad280d4e5f7fc42cc792d5b4a7cd7d63abb39fcc,citation,2019,,,,,information-centric iot middleware overlay: vsl,"The heart of the Internet of Things (IoT) is data. IoT services processes data from sensors that interface their physical surroundings, and from other software such as Internet weather databases. They produce data to control physical environments via actuators, and offer data to other services. More recently, service-centric designs for managing the IoT have been proposed. Data-centric or name-based communication architectures complement these developments very well. Especially for edge-based or site-local installations, data-centric Internet architectures can be implemented already today, as they do not require any changes at the core. We present the Virtual State Layer (VSL), a site-local data-centric architecture for the IoT. Special features of our solution are full separation of logic and data in IoT services, offering the data-centric VSL interface directly to developers, which significantly reduces the overall system complexity, explicit data modeling, a semantically-rich data item lookup, stream connections between services, and security-by-design. We evaluate our solution regarding usability, performance, scalability, resilience, energy efficiency, and security.",excluded
19,48a27b7f2dff8a148e4a6ed18eefe024f0edc55c,Int. J. Distributed Syst. Technol.,semantic_scholar,https://www.semanticscholar.org/paper/48a27b7f2dff8a148e4a6ed18eefe024f0edc55c,citation,2016,,,,,applying security to a big stream cloud architecture for the internet of things,"The Internet of Things IoT is expected to interconnect billions around 50 by 2020 of heterogeneous sensor/actuator-equipped devices denoted as ""Smart Objects"" SOs, characterized by constrained resources in terms of memory, processing, and communication reliability. Several IoT applications have real-time and low-latency requirements and must rely on architectures specifically designed to manage gigantic streams of information in terms of number of data sources and transmission data rate. We refer to ""Big Stream"" as the paradigm which best fits the selected IoT scenario, in contrast to the traditional ""Big Data"" concept, which does not consider real-time constraints. Moreover, there are many security concerns related to IoT devices and to the Cloud. In this paper, we analyze security aspects in a novel Cloud architecture for Big Stream applications, which efficiently handles Big Stream data through a Graph-based platform and delivers processed data to consumers, with low latency. The authors detail each module defined in the system architecture, describing all refinements required to make the platform able to secure large data streams. An experimentation is also conducted in order to evaluate the performance of the proposed architecture when integrating security mechanisms.",architecture
20,b24f6f73476ee73b601763ef64c4654b22949946,,semantic_scholar,https://www.semanticscholar.org/paper/b24f6f73476ee73b601763ef64c4654b22949946,citation,2015,,,,,energy efficient and enhanced-type data-centric network architecture,"Information-centric networking (ICN) as an alternative has been researched for future Internet architecture. In this paper, a novel network architecture called Energy Efficient and Enhanced-type Data-centric Network (E 3 -DCN) is proposed for ICN. E 3 -DCN not only realizes ICN but also has the ability of data generation by organizing and combining relevant resource such as original data and kinds of processing services. In addition, in order to improve energy efficiency of data transmission, E 3 -DCN chooses optimal transmission path to transmit data based on packet switching and optical switching. Moreover, based on current traffic situation, E 3 -DCN reconfigures network topology such as unused nodes and links to operate in sleep mode for energy saving dynamically. And meanwhile, data caching strategies are applied into E 3 -DCN for data distribution based on the distribution of users. Data caching shortens transmission distance, so data transmission energy, latency and network load is decreased. Based on these approaches, E 3 -DCN achieves an energy efficient network.",excluded
