contentType,identifier,title,publicationName,doi,publisher,publicationDate,onlineDate,abstract,url,database
Article,doi:10.1038/s41592-021-01304-2,Author Correction: DOME: recommendations for supervised machine learning validation in biology,Nature Methods,10.1038/s41592-021-01304-2,Nature,2021-11-01,2021-09-23,,https://www.nature.com/articles/s41592-021-01304-2,springer
Article,doi:10.1007/s00603-021-02657-y,Prediction of Particle Size Distribution Curves of Dump Materials Using Convolutional Neural Networks,Rock Mechanics and Rock Engineering,10.1007/s00603-021-02657-y,Springer,2021-10-15,2021-10-15,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00603-021-02657-y,springer
Article,doi:10.1007/s00466-021-02064-8,Constrained neural network training and its application to hyperelastic material modeling,Computational Mechanics,10.1007/s00466-021-02064-8,Springer,2021-11-01,2021-08-03,"Neural networks (NN) have been studied and used widely in the field of computational mechanics, especially to approximate material behavior. One of their disadvantages is the large amount of data needed for the training process. In this paper, a new approach to enhance NN training with physical knowledge using constraint optimization techniques is presented. Specific constraints for hyperelastic materials are introduced, which include energy conservation, normalization and material symmetries. We show, that the introduced enhancements lead to better learning behavior with respect to well known issues like a small number of training samples or noisy data. The NN is used as a material law within a finite element analysis and its convergence behavior is discussed with regard to the newly introduced training enhancements. The feasibility of NNs trained with physical constraints is shown for data based on real world experiments. We show, that the enhanced training outperforms state-of-the-art techniques with respect to stability and convergence behavior within FE simulations.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00466-021-02064-8,springer
Article,doi:10.1007/s42979-021-00864-6,Explaining Causal Influence of External Factors on Incidence Rate of Covid-19,SN Computer Science,10.1007/s42979-021-00864-6,Nature,2021-09-18,2021-09-18,"Classical susceptible–infected–removed model with constant transmission rate and removal rate may not capture real world dynamics of epidemic due to complex influence of multiple external factors on the spread and spatio-temporal variation of transmission rate. Also, explainability of a model is of prime necessity to understand the influence of multiple factors on transmission rate. Thus, we modified discrete global susceptible–infected–removed model with time-varying transmission rate, recovery rate and multiple spatially local models. We have derived the criteria for disease-free equilibrium within a specific time period. A convolutional LSTM model is created and trained to map multiple spatiotemporal features to transmission rate. The model achieved 8.39% mean absolute percent error in terms of cumulative infection cases in each locality in a region in USA for a 10-day prediction period. Comparison with current state of the art methods reveals performance superiority of the proposed method. A perturbation-based spatio-temporal model interpretation method is proposed which generates spatio-temporal local interpretations. Global interpretations are generated by statistically accumulating the local interpretations. Global interpretations of transmission rate for a region in USA shows consistent positive influence of population density, whereas, temperature and humidity have very minor influence. An experiment with what-if scenario reveals locality specific quick identification of positive cases, rapid isolation and improving healthcare facilities are keys to rapid convergence to disease-free equilibrium. A long-term forecasting of 160 days predicts new infection cases in a region in USA with a median error of 455 cases.",https://www.nature.com/articles/s42979-021-00864-6,springer
Article,doi:10.1007/s10489-021-02765-w,Modeling knowledge proficiency using multi-hierarchical capsule graph neural network,Applied Intelligence,10.1007/s10489-021-02765-w,Springer,2021-09-22,2021-09-22,"Knowledge Tracking (KT) predicts student performance by modeling the mastery of knowledge components in past interactions. Although the latest research on KT is excellent to model behavior changes, the increasingly complex knowledge components and semantic relationships of new exercises have made courses sparse and difficult to adequately diagnose knowledge mastery. Hence, it is not enough to satisfy only the personalized learning. This paper proposes a graph-based method with multi-hierarchical network (Caps-HAGKT) for tracking capsule knowledge, which integrates rich structural information of the knowledge space, including multiple skills, prerequisites, attribution, and conceptual meta-paths. Firstly, we use the multi-hierarchical knowledge capsule network to track a variety of high-level knowledge concepts, and then extract the latent knowledge structure between levels. In addition, we adopt a new graph network with an external memory matrix to model the relationship between concept capsules at the same level and update concept states. In previous works, it was difficult to use complex graph information without any expert pre-definition. In Caps-HAGKT, the semantic attention of knowledge capsules is used to merge different semantics in knowledge according to their importance. Extensive experiments on some real-world datasets show that the prediction performance of Caps-HAGKT is better than that of the existing KT method (AUC is increased by 3.05% on an average). The visualization of both latent graphs and case studies indicates the excellent interpretability of predictions.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10489-021-02765-w,springer
Article,doi:10.1007/s12652-020-02640-5,TextSpamDetector: textual content based deep learning framework for social spam detection using conjoint attention mechanism,Journal of Ambient Intelligence and Humanized Computing,10.1007/s12652-020-02640-5,Springer,2021-10-01,2020-11-09,"Online Social Networks (OSNs) allow easy membership leading to registration of a huge population and generation of voluminous information. These characteristics attract spammers to spread spam which may cause annoyance, financial loss, or personal information loss to the user and also weaken the reputation of social network sites. Most of the spam detection methods are based on user and content-based features using machine learning techniques. But, these annotated features are difficult to extract in real-time due to the privacy policy of most social network sites. Even for the features that can be extracted, because of their large size, the manual extraction process is complex and time-consuming. So there is a need for text level spam detection that does not require extraction of hard-core features. Existing deep learning based or existing single attention mechanism based text classification methods could not perform well as social network data are sparse with short texts and noises. Moreover, Spammers avoid direct spam words and use indirect words to evade spam filtering techniques and thus resulting in the dynamic and non-stationary nature of the social network spam texts. These indirect words contain hidden context that creates attention drift problem. So conjoint attention mechanism along with two attention mechanisms namely normal attention and context preserving attention are proposed to avoid attention drift problem in this deep learning-based text level spam detection technique (TextSpamDetector). Attention drift problem is solved by one attention mechanism which helps to find the important words while another attention mechanism allows focusing on attention in target context by referring to higher level abstraction of context vector. These attention mechanisms are referring to different context representations of the input text for finding informative words from the structural context representation. This structural context representation containing both local semantic features as well as global semantic dependency features is generated by CNN and BiLSTM. The proposed model is evaluated with the existing spam detection techniques using three datasets and the experimental results have proved that the proposed model performs well in terms of accuracy, F measure, and false-positive rate.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12652-020-02640-5,springer
Article,doi:10.1007/s42514-021-00077-6,Editorial for the special issue on large-scale AI in classical HPC environment and AI for science,CCF Transactions on High Performance Computing,10.1007/s42514-021-00077-6,Springer,2021-09-01,2021-09-20,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s42514-021-00077-6,springer
Article,doi:10.1140/epjs/s11734-021-00275-x,Measure or infer? Role of modeling and machine learning in modern astronomy,The European Physical Journal Special Topics,10.1140/epjs/s11734-021-00275-x,Springer,2021-09-01,2021-09-07,,http://link.springer.com/openurl/fulltext?id=doi:10.1140/epjs/s11734-021-00275-x,springer
Article,doi:10.1007/s13246-021-01028-9,AI Notes: A new article type in Physical and Engineering Sciences in Medicine,Physical and Engineering Sciences in Medicine,10.1007/s13246-021-01028-9,Springer,2021-09-01,2021-07-01,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s13246-021-01028-9,springer
Article,doi:10.1007/s42438-021-00242-8,Review of Cathrine Hasse (2020). Posthumanist Learning: What Robots and Cyborgs Teach us About Being Ultra-social,Postdigital Science and Education,10.1007/s42438-021-00242-8,Springer,2021-07-22,2021-07-22,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s42438-021-00242-8,springer
Article,doi:10.1007/s11280-021-00910-6,GSIRec: Learning with graph side information for recommendation,World Wide Web,10.1007/s11280-021-00910-6,Springer,2021-09-01,2021-07-05,"Collaborative filtering (CF) is one of the dominant techniques used in modern recommender systems. Traditional CF-based methods suffer from issues of data sparsity and cold start. Therefore, side information has been widely utilized by researchers to address these problems. Most side information is typically heterogeneous and in the form of the graph structure. In this work, we propose a deep end-to-end recommendation framework named GSIRec to make full use of the graph side information. Specifically, GSIRec derives a multi-task learning approach that introduces a side information task to assist the recommendation task. The key idea is that we design a delicate knowledge assistance module to be the bridge between tasks, which captures useful knowledge to complement each task. Also, we utilize a graph attention method to exploit the topological structure of side information to enhance recommendation. To show the wide application and flexibility of our framework, we integrate side information from two aspects: social networks (for users) and knowledge graphs (for items). We apply GSIRec in two recommendation scenarios: social-aware recommendation and knowledge-aware recommendation. To evaluate the effectiveness of our framework, we conduct extensive experiments with four real-world public datasets. The results reveal that GSIRec consistently outperforms the state-of-the-art methods on the rating prediction task and top-K recommendation task. Moreover, GSIRec can alleviate data sparsity and cold start issues to some extent.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11280-021-00910-6,springer
Article,doi:10.1007/s12524-021-01376-9,Utilizing Geo-Social Media as a Proxy Data for Enhanced Flood Monitoring,Journal of the Indian Society of Remote Sensing,10.1007/s12524-021-01376-9,Springer,2021-09-01,2021-06-07,"Social media plays an important role in disseminating spontaneous information during natural disasters/emergencies. It is a crowdsourcing platform, capable of complementing and supplementing remote sensing data in disaster mapping. Continuous monitoring of disasters such as floods from pre-stage to post stage is essential and geo-social media can attain it. The present research proposes a robust architecture to develop a social media-based near-real time flood monitoring system. In addition, our research article also emphasizes the efficient methods to process, analyse and explore multiple data dimensions of social media. A prototype model was prepared and tested on the tweets of Chennai floods 2015 to demonstrate social media potential in disaster monitoring. We implemented Natural Language Processing and Supervised Machine Learning in data processing and analysis segments of the framework by assembling various open source python libraries to develop the prototype. Initially, we built the required tweet corpus and performed pre-processing steps on it. Later, the collected tweets were geocoded with the place names available in the tweets and classified them into various flood topic related classes using Naive Bayes classifier. Subsequently, the tweets showcasing the flood condition were determined to generate a point map and a point density map to identify the flood hotspots. We verified our results with openly available 2015 Chennai flood map that is generated using remote sensing images and found positive outcome. A prototype web portal was developed to publish the results from above model as web maps. Furthermore, the portal would prove to be useful as a source for disseminating information to the public. The results prove that the proposed framework is evidently supportive in establishing a near real time monitoring system during emergencies.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12524-021-01376-9,springer
Article,doi:10.1007/s43926-021-00016-5,Social media analytics of the Internet of Things,Discover Internet of Things,10.1007/s43926-021-00016-5,Springer,2021-07-19,2021-07-19,"The Internet of Things technology offers convenience and innovation in areas such as smart homes and smart cities. Internet of Things solutions require careful management of devices and the risk mitigation of potential vulnerabilities within cyber-physical systems. The Internet of Things concept, its implementations, and applications are frequently discussed on social media platforms. This research illuminates the public view of the Internet of Things through a content-based and network analysis of contemporary conversations occurring on the Twitter platform. Tweets can be analyzed with machine learning methods to converge the volume and variety of conversations into predictive and descriptive models. We have reviewed 684,503 tweets collected in a 2-week period. Using supervised and unsupervised machine learning methods, we have identified trends within the realm of IoT and their interconnecting relationships between the most mentioned industries. We have identified characteristics of language sentiment which can help to predict the popularity of IoT conversation topics. We found the healthcare industry as the leading use case industry for IoT implementations. This is not surprising as the current COVID-19 pandemic is driving significant social media discussions. There was an alarming dearth of conversations towards cybersecurity. Recent breaches and ransomware events denote that organizations should spend more time communicating about risks and mitigations. Only 12% of the tweets relating to the Internet of Things contained any mention of topics such as encryption, vulnerabilities, or risk, among other cybersecurity-related terms. We propose an IoT Cybersecurity Communication Scorecard to help organizations benchmark the density and sentiment of their corporate communications regarding security against their specific industry.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s43926-021-00016-5,springer
Article,doi:10.1007/s11069-021-04808-4,Portability of semantic and spatial–temporal machine learning methods to analyse social media for near-real-time disaster monitoring,Natural Hazards,10.1007/s11069-021-04808-4,Springer,2021-09-01,2021-07-10,"Up-to-date information about an emergency is crucial for effective disaster management. However, severe restrictions impede the creation of spatiotemporal information by current remote sensing-based monitoring systems, especially at the beginning of a disaster. Multiple publications have shown promising results in complementing monitoring systems through spatiotemporal information extracted from social media data. However, various monitoring system criteria, such as near-real-time capabilities or applicability for different disaster types and use cases, have not yet been addressed. This paper presents an improved version of a recently proposed methodology to identify disaster-impacted areas (hot spots and cold spots) by combining semantic and geospatial machine learning methods. The process of identifying impacted areas is automated using semi-supervised topic models for various kinds of natural disasters. We validated the portability of our approach through experiments with multiple natural disasters and disaster types with differing characteristics, whereby one use case served to prove the near-real-time capability of our approach. We demonstrated the validity of the produced information by comparing the results with official authority datasets provided by the United States Geological Survey and the National Hurricane Centre. The validation shows that our approach produces reliable results that match the official authority datasets. Furthermore, the analysis result values are shown and compared to the outputs of the remote sensing-based Copernicus Emergency Management Service. The information derived from different sources can thus be considered to reliably detect disaster-impacted areas that were not detected by the Copernicus Emergency Management Service, particularly in densely populated cities.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11069-021-04808-4,springer
Article,doi:10.1038/s43246-021-00195-2,Virtual experimentations by deep learning on tangible materials,Communications Materials,10.1038/s43246-021-00195-2,Nature,2021-08-30,2021-08-30,"Artificial intelligence relying on structure-property databases is an emerging powerful tool to discover new materials with targeted properties. However, this approach cannot be easily applied to tangible structures, such as plastic composites and fabrics, because of their high structural complexity. Here, we propose a deep learning computational framework that can implement virtual experiments on tangible structures. Structural representations of complex carbon nanotube films were conducted by multiple generative adversarial networks of scanning electron microscope images at four levels of magnifications, enabling a deep learning prediction of multiple properties such as electrical conductivity and surface area. 1716 virtual experiments were completed within an hour, a task that would take years for real experiments. The data can be used as a versatile database for material science, in analogy to databases of molecules and solids used in cheminformatics. Useful examples are the investigation of correlations between electrical conductivity, specific surface area, wall number phase diagrams, economic performance, and inversely designed supercapacitors. Artificial intelligence may significantly accelerate the discovery of new materials but is not easily applicable to non-periodic structures. Here, a deep learning framework is proposed to predict properties of tangible carbon nanotubes by generating virtual structures at different scales and compositions.",https://www.nature.com/articles/s43246-021-00195-2,springer
Article,doi:10.1007/s13278-021-00772-w,Cross-platform comparison of framed topics in Twitter and Weibo: machine learning approaches to social media text mining,Social Network Analysis and Mining,10.1007/s13278-021-00772-w,Springer,2021-08-14,2021-08-14,"While the salience of social media platforms on modern interactive communication between diverse social actors has been demonstrated, less academic attention has been paid to comparisons between framed topics and user interactions across social media platforms, such as Twitter and Weibo. This article suggests text mining and natural language processing tools for cross-platform comparative social media studies, based on Latent Dirichlet Allocation (LDA) and social network analysis. This study illustrates how the suggested topic models and data processing algorithms can be applied to a real-life example (U.S.-China trade war discourse on social media), and experimented the methods on social media text mining data, revealing differences between user interactions on Twitter, predominantly “Western,” and Weibo, largely representing Chinese-speaking users. We discuss the strengths and weaknesses of the suggested machine learning algorithms for comparative social media studies.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s13278-021-00772-w,springer
Article,doi:10.1038/s41524-021-00535-3,Autonomous reinforcement learning agent for chemical vapor deposition synthesis of quantum materials,npj Computational Materials,10.1038/s41524-021-00535-3,Nature,2021-07-14,2021-07-14,"Predictive materials synthesis is the primary bottleneck in realizing functional and quantum materials. Strategies for synthesis of promising materials are currently identified by time-consuming trial and error and there are no known predictive schemes to design synthesis parameters for materials. We use offline reinforcement learning (RL) to predict optimal synthesis schedules, i.e., a time-sequence of reaction conditions like temperatures and concentrations, for the synthesis of semiconducting monolayer MoS_2 using chemical vapor deposition. The RL agent, trained on 10,000 computational synthesis simulations, learned threshold temperatures and chemical potentials for onset of chemical reactions and predicted previously unknown synthesis schedules that produce well-sulfidized crystalline, phase-pure MoS_2. The model can be extended to multi-task objectives such as predicting profiles for synthesis of complex structures including multi-phase heterostructures and can predict long-time behavior of reacting systems, far beyond the domain of molecular dynamics simulations, making these predictions directly relevant to experimental synthesis.",https://www.nature.com/articles/s41524-021-00535-3,springer
Article,doi:10.1007/s10973-021-10960-7,Applying machine learning for predicting thermal conductivity coefficient of polymeric aerogels,Journal of Thermal Analysis and Calorimetry,10.1007/s10973-021-10960-7,Springer,2021-07-04,2021-07-04,"Owing to nano-porous morphology, aerogels are classified as low thermal conductive materials, suitable for thermal insulation applications. Therefore, aerogels became an interesting topic for many studies, in order to predict and achieve desirable thermal properties. In the current study, three supervised machine learning algorithms were developed for the prediction of thermal properties. A reference learning dataset is provided by collecting information from previous experimental investigations on various aerogels. In this study, K -nearest neighbor (KNN), radius nearest neighbor (RNN), and Gaussian processes (GP) are applied as machine learning regression methods. For validating proposed machine learning-based models, thermal conductivities of polyurethane aerogel and silica–resorcinol formaldehyde aerogel are predicted and then compared to the real conductivity values. The output data showed acceptable results for predicting thermal conduction coefficient values and optimum parameters for thermal insulation applications.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10973-021-10960-7,springer
Article,doi:10.1186/s40545-021-00329-4,"Big data, medicines safety and pharmacovigilance",Journal of Pharmaceutical Policy and Practice,10.1186/s40545-021-00329-4,BioMed Central,2021-06-02,2021-06-02,,https://www.biomedcentral.com/openurl?doi=10.1186/s40545-021-00329-4,springer
Article,doi:10.1007/s00146-020-01086-9,"Review of Artificial Intelligence: Reflections in Philosophy, Theology and the Social Sciences by Benedikt P. Göcke and Astrid Rosenthal-von der Pütten",AI & SOCIETY,10.1007/s00146-020-01086-9,Springer,2021-06-01,2020-10-22,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00146-020-01086-9,springer
Article,doi:10.1007/s10699-021-09799-w,A New Definition of “Artificial” for Two Artificial Sciences,Foundations of Science,10.1007/s10699-021-09799-w,Springer,2021-06-01,2021-06-01,"In this article, I deal with a conceptual issue concerning the framework of two special sciences: artificial intelligence and synthetic biology, i.e. the distinction between the natural and the artificial (a long-lasting topic of history of scientific though since the ancient philosophy). My claim is that the standard definition of the “artificial” is no longer useful to describe some present-day artificial sciences, as the boundary between the natural and the artificial is not so sharp and clear-cut as it was in the past. Artificial intelligence and synthetic biology, two disciplines with new technologies, new experimental methods, and new theoretical frameworks, all need a new, more specific, and refined definition of (the) “artificial”, which is also related to the use of the synthetic method to build real world entities and in open-ended (real or virtual) environments. The necessity of a new definition of the artificial is due to the close relationship of AI and synthetic biology with biology itself. They both are engineering sciences that are moving closer and closer, at least apparently, towards (natural) biology, although from different and opposite directions. I show how the new concept of the artificial is, therefore, the result of a new view on biology from an engineering and synthetic point of view, where the boundary between the natural and the artificial is far more blurred. From this, I try to formulate a brand-new, more useful definition for future understanding, practical, and epistemological purposes of these two artificial sciences.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10699-021-09799-w,springer
