doi,title,publisher,content_type,abstract,html_url,publication_title,publication_date,database
10.1109/RTAS52030.2021.00041,Brief Industry Paper: Workload-Aware GPU Performance Estimation in the Airborne Embedded System,IEEE,Conferences,"New generation airborne embedded system has deployed Graphical Processing Units (GPUs) to raise processing capability to meet growing computational demands. Applications in the airborne embedded system have strict real-time constraints. Therefore, it is necessary to accurately predict timing behaviors of those applications. Many previous work propose GPU performance models to estimate the execution time of applications. However, most of those models do not consider the impact of co-execution on the GPU performance. In this paper, we propose a workload-aware GPU performance model to predict the execution time of applications executed concurrently on a single GPU. Experimental results illustrate that the proposed model can achieve a 5.1%-11.6% prediction error in a real airborne embedded hardware platform.",https://ieeexplore.ieee.org/document/9470486/,2021 IEEE 27th Real-Time and Embedded Technology and Applications Symposium (RTAS),18-21 May 2021,ieeexplore
10.1109/MED.2017.7984310,Cloud computing for big data analytics in the Process Control Industry,IEEE,Conferences,"The aim of this article is to present an example of a novel cloud computing infrastructure for big data analytics in the Process Control Industry. Latest innovations in the field of Process Analyzer Techniques (PAT), big data and wireless technologies have created a new environment in which almost all stages of the industrial process can be recorded and utilized, not only for safety, but also for real time optimization. Based on analysis of historical sensor data, machine learning based optimization models can be developed and deployed in real time closed control loops. However, still the local implementation of those systems requires a huge investment in hardware and software, as a direct result of the big data nature of sensors data being recorded continuously. The current technological advancements in cloud computing for big data processing, open new opportunities for the industry, while acting as an enabler for a significant reduction in costs, making the technology available to plants of all sizes. The main contribution of this article stems from the presentation for a fist time ever of a pilot cloud based architecture for the application of a data driven modeling and optimal control configuration for the field of Process Control. As it will be presented, these developments have been carried in close relationship with the process industry and pave a way for a generalized application of the cloud based approaches, towards the future of Industry 4.0.",https://ieeexplore.ieee.org/document/7984310/,2017 25th Mediterranean Conference on Control and Automation (MED),3-6 July 2017,ieeexplore
10.1109/WFCS.2019.8757952,Cloud-enabled Smart Data Collection in Shop Floor Environments for Industry 4.0,IEEE,Conferences,"Industry 4.0 transition is producing a remarkable change in the Smart Factories management. Modern companies can provide new services following products inside the shop floors along the entire production chain. To achieve the goal of servitization that the Industry 4.0 world requires, a modernization of current production chains is needed. This common demand comes mostly from manufacturing sector, where complex work machines collaborate with human workers. The data produced by the machines must be processed quickly, to allow the implementation of reactive services such as predictive maintenance, and remote control, always taking care of the safety of nearby people. This paper proposes a multi-layer architecture to monitor legacy production machines during their operations inside customers plants. The platform provides near real-time delivery of data collected from the machines with a high grade of customization according to customer needs. The performed tests show the scalability of the platform for a productive ecosystem with many machines at work, confirming its feasibility within different production facilities with different needs.",https://ieeexplore.ieee.org/document/8757952/,2019 15th IEEE International Workshop on Factory Communication Systems (WFCS),27-29 May 2019,ieeexplore
10.1109/WCNC45663.2020.9120761,Collaborative Learning Model for Cyberattack Detection Systems in IoT Industry 4.0,IEEE,Conferences,"Although the development of IoT Industry 4.0 has brought breakthrough achievements in many sectors, e.g., manufacturing, healthcare, and agriculture, it also raises many security issues to human beings due to a huge of emerging cybersecurity threats recently. In this paper, we propose a novel collaborative learning-based intrusion detection system which can be efficiently implemented in IoT Industry 4.0. In the system under consideration, we develop smart “filters” which can be deployed at the IoT gateways to promptly detect and prevent cyberattacks. In particular, each filter uses the collected data in its network to train its cyberattack detection model based on the deep learning algorithm. After that, the trained model will be shared with other IoT gateways to improve the accuracy in detecting intrusions in the whole system. In this way, not only the detection accuracy is improved, but our proposed system also can significantly reduce the information disclosure as well as network traffic in exchanging data among the IoT gateways. Through thorough simulations on real datasets, we show that the performance obtained by our proposed method can outperform those of the conventional machine learning methods.",https://ieeexplore.ieee.org/document/9120761/,2020 IEEE Wireless Communications and Networking Conference (WCNC),25-28 May 2020,ieeexplore
10.1109/EAEEIE.2013.6576535,Cooperation between industry and university based on the evaluation of the industrial research results in the academic environment,IEEE,Conferences,"Based on the European Structural Funds it was developed the Intelligent Mobile Box, Intelligent Panel Controller with intelligent adaptive controllers within the industrial research and experimental development in the company Kybernetes, s.r.o. Within the frame of the academic-industry cooperation, the intelligent adaptive controller was tested at the Department of Cybernetics and Artificial Intelligence, Technical university of Kosice, Slovakia. The tests of the mobile intelligent adaptive controller were performed on two levels of university study, on the Bachelor level on the exercises from the subject “Control of Technological Processes” and on the Engineering level the exercises from the subject “Intelligent Control Networks” and on one Diploma project. Goals of students of the Control of the technological processes course had two goals, firstly to connect the intelligent adaptive controller to pre-defined controlled system (real plant, real model or simulated model) and next to validate the control results. Students of the Diploma project on the Engineering level had more advanced goals. Tasks defined for engineering students were to connect the intelligent adaptive controller to non-defined controlled system, setup the adaptivity process of the controller regarding the learning error, parameterize the control system, observe and validate the control results. Both sides concluded this cooperation as very valuable. Main contributions for students were (U1) the challenge to apply studied theoretical knowledge on the real industrial controllers, (U2) experience with new research results and technologies deployed in industry and (U3) the implementation of the control and adaptive algorithms from abstract mathematical area to real PLC controller. On side of industry research company the main contributions were (C1) testing of designed algorithms and (C2) user feedback from students to make the application HMI interface more understandable a native.",https://ieeexplore.ieee.org/document/6576535/,2013 24th EAEEIE Annual Conference (EAEEIE 2013),30-31 May 2013,ieeexplore
,Corporate Social Responsibility Challenges and Risks of Industry 4.0 technologies: A review,VDE,Conferences,"The fourth industrial revolution arrived with many enabling technologies that would impact important sociological aspects in the industry. Some of the Industry 4.0 technologies are already running in different industrial application, and other are still as a paradigm state. The social, economic, and environmental acceptance of Industry 4.0 technologies is still under discussion, which open new opportunities to execute various analysis about the possible implications of the implementation of such technologies. This article refers to an exploratory analysis and identification of the different challenges and risks of this new Industry 4.0 paradigm and its related technologies. The technologies under review were Internet of Things, Artificial Intelligence, Cloud Computing, cybersecurity, bid data, blockchain, 5G, robotics, adding manufacturing, unmanned systems, autonomous vehicles, virtual reality, and augmented reality. As a result, different social challenges and risks were identified for each technology, starting from vulnerability, implementation cost, until social aspects such as education and unemployment caused by those new technologies. In conclusion, Industry 4.0 arrived with a lot of benefits to the industry business, but companies should not stop thinking about sustainable development.",https://ieeexplore.ieee.org/document/8835964/,"Smart SysTech 2019; European Conference on Smart Objects, Systems and Technologies",4-5 June 2019,ieeexplore
10.1109/COINS51742.2021.9524088,Cyber Security Risks of Technical Components in Industry 4.0,IEEE,Conferences,"Industry 4.0 is a new concept of automation data exchange in manufacturing. Industry 4.0 consists of various technical components such as Artificial Intelligence (AI), IoT, OPC UA, and cloud. There could be cyber risks when these technical components are used in Industrial Control System (ICS) without security consideration. Therefore cyber risk assessment, reconsideration of implementation, operation are necessary to adopt Industry 4.0. Problems of previous research for ICS risk assessments are some of them are theoretical and conceptual methods such as simulations. Moreover, they do not focus on Industry 4.0 components.The objective of this research is to prove the concrete cyber risks and introduces corresponding secure implementations for Industry 4.0 components such as Artificial Intelligence (AI), the Internet of Things (IoT), OPC Unified Architecture (OPC UA). The proposed method has benefits for clarifying impacts on the real world by cyber-attacks through penetration tests against ICS testbed with actual machines.",https://ieeexplore.ieee.org/document/9524088/,2021 IEEE International Conference on Omni-Layer Intelligent Systems (COINS),23-25 Aug. 2021,ieeexplore
10.1109/IPFA49335.2020.9260582,"Detection and prevention of assembly defects, by machine learning algorithms, in semiconductor industry for automotive",IEEE,Conferences,"Years of experience within semiconductor manufacturing facilities have led to optimize processes to serve both quality and cost. The solution to achieve next generational levels requires a new approach: this one is fitting with implementation of advanced analytics and machine learning algorithms. Applied to manufacturing data which corresponds with a real big data context, these algorithms can provide insights and automate responses to detect, prevent and ultimately eliminate the most severe failure modes. The project described in this paper targets a wafer sawing process. Various challenges that are raised in such a project are of different natures. A first one is the need for a high level of technical expertise in the manufacturing process of focus: this is essential to define the meaningful dataset that represents comprehensively the desired output of the process. Another component is the data collection aspect: many data have to be collected, stored and parsed, and some small signals found will become the leading indicator to an upcoming process degradation and capability of capturing them is essential. Another key data is traceability of the processed material. Additionally, ensuring an informatic technology architecture to support collection, storage, parsing and computation of the datasets is a significant challenge. Lastly, project success is related to the data scientist expertise to build adequate machine learning algorithms. Optimization of the models can take several iterations with back and forth communication between data scientists and process technical experts. This paper describes issues revealed, some solutions found, and future expectations.",https://ieeexplore.ieee.org/document/9260582/,2020 IEEE International Symposium on the Physical and Failure Analysis of Integrated Circuits (IPFA),20-23 July 2020,ieeexplore
10.1109/EuCNC/6GSummit51104.2021.9482590,Empowering Industry 4.0 and Autonomous Drone Scouting use cases through 5G-DIVE Solution,IEEE,Conferences,"The 5G Edge Intelligence for Vertical Experimentation (5G-DIVE) project aims at demonstrating the technical merits and business value proposition of 5G technologies in two vertical pilots, namely the Industry 4.0 (I4.0) and Autonomous Drones Scout (ADS) pilots. This paper presents an overview of the overall 5G-DIVE solution and reports the results of the initial validation campaign of the selected use case, featuring 5G connectivity, distributed Edge computing, and artificial intelligence. The initial results for the I4.0 provide a baseline for next step validation campaign targeting a broader scale 5G implementation, while the ADS results provides promising results for enhancing the autonomous navigation in real-time.",https://ieeexplore.ieee.org/document/9482590/,2021 Joint European Conference on Networks and Communications & 6G Summit (EuCNC/6G Summit),8-11 June 2021,ieeexplore
10.1109/SMC.2019.8913901,Explainable Machine Learning in Industry 4.0: Evaluating Feature Importance in Anomaly Detection to Enable Root Cause Analysis,IEEE,Conferences,"In the past recent years, Machine Learning methodologies have been applied in countless application areas. In particular, they play a key role in enabling Industry 4.0. However, one of the main obstacles to the diffusion of Machine Learning-based applications is related to the lack of interpretability of most of these methods. In this work, we propose an approach for defining a `feature importance' in Anomaly Detection problems. Anomaly Detection is an important Machine Learning task that has an enormous applicability in industrial scenarios. Indeed, it is extremely relevant for the purpose of quality monitoring. Moreover, it is often the first step towards the design of a Machine Learning-based smart monitoring solution because Anomaly Detection can be implemented without the need of labelled data. The proposed feature importance evaluation approach is designed for Isolation Forest, one of the most commonly used algorithm for Anomaly Detection. The efficacy of the proposed method is tested on synthetic and real industrial datasets.",https://ieeexplore.ieee.org/document/8913901/,"2019 IEEE International Conference on Systems, Man and Cybernetics (SMC)",6-9 Oct. 2019,ieeexplore
10.1109/CTIT.2018.8649493,Game Theoretic Approach for Applying Artificial Intelligence in the Credit Industry,IEEE,Conferences,"The law of accelerating returns can be viewed as a concept that describes acceleration of technological progress. The idea is that tools are used for developing more advanced tools that are applied for creating even more advanced tools etc. A similar idea has been implemented in algorithms for advancing artificial intelligence. In this paper, the results of applying these algorithms in games are discussed. Nevertheless, real life tasks seem more complicated. The game theoretic approach can be applied for transition from theoretical and unrealistic games to more complex and practical tasks. Applications of the game theoretic approach to advance artificial intelligence in solving tasks in the credit industry are proposed.",https://ieeexplore.ieee.org/document/8649493/,2018 Fifth HCT Information Technology Trends (ITT),28-29 Nov. 2018,ieeexplore
10.1109/COMPSAC.2018.10204,Indoor Augmented Reality Using Deep Learning for Industry 4.0 Smart Factories,IEEE,Conferences,"This paper proposes to design, develop and implement a fast and markerless mobile augmented reality system to achieve the registration for, the visualization of, and the interaction with machines in indoor smart factories with Industry 4.0 vision. A lightweight deep-learning image detection module based on MobileNets running on mobile devices is used to detect/recognize different machines and different portions of machines. Internet of Things (IoT) networking allows machines and sensors in machines to report data, such as machine settings and machine states, to the cloud-side server. Thus, augmented information associated with a machine portion can be derived from the server and superimposed with the portion image shown on the device display. Furthermore, interaction methods based on touch gestures and distance calculation are also implemented. A prototype system is developed and tested in a mechanical workshop for the purpose of validation and evaluation. The system is shown to achieve high detection accuracy, intuitive visualization, and unique interaction modes.",https://ieeexplore.ieee.org/document/8377831/,2018 IEEE 42nd Annual Computer Software and Applications Conference (COMPSAC),23-27 July 2018,ieeexplore
10.23919/ECC.2003.7085250,Inferential sensor for the olive oil industry,IEEE,Conferences,"This paper shows an inferential sensor that has been developed to be used in the olive oil industry. This sensor has been designed to measure two variables that appear in the elaboration of olive oil in a mill which are very difficult to be measured on line by a physical sensor. The knowledge of these variables on line is crucial for the optimal operation of the process, since they provide the state of the plant, allowing the development of a control strategy that can improve the quality and yield of the product. This sensor measures variables that in other case should come form laboratory analysis with large processing delays or from very expensive and difficult to use on line analysers. The sensor has been devised based upon artificial Neural Networks (NN) and has been implemented as a routine running on a Programmable Logic Controller (PLC) and successfully tested on a real plant.",https://ieeexplore.ieee.org/document/7085250/,2003 European Control Conference (ECC),1-4 Sept. 2003,ieeexplore
10.1109/RTSI.2019.8895598,Intelligent Embedded Load Detection at the Edge on Industry 4.0 Powertrains Applications,IEEE,Conferences,"In the context of Industry 4.0, there has been great focus in developing intelligent sensors. Deploying them, condition monitoring and predictive maintenance have become feasible solutions to minimize operating and maintenance costs while also increasing safety. A critical aspect is the applied load to the supervised machinery system. Vibration data can be used to determine the current condition, but this needs signal processing specially developed and adapted to the monitored machine part for feature extraction. Artificial intelligence (AI) can, on one hand, simplify the development of such special purpose processing and on another hand be used to monitor and classify machine conditions by learning features directly from data. By bringing the AI computation as close as possible to the sensor (Edge-AI), data bandwidth can be minimized, system scalability and responsiveness can be improved and real-time requirements can be fulfilled. This work describes how Edge-AI on a STM32-bit microcontroller can be implemented. Our experimental setup demonstrates how AI can be effectively used to detect and classify the load on a powertrain. In order to do this, we use a MEMS capacity accelerometer to sense vibrations of the system. Also, this work demonstrates how Deep Neural Networks (DNN) for signal classification are build and trained by using an open-source deep learning framework and how the code library for the microcontroller is automatically generated afterwards by using STM32Cube. AI toolchain. We compare the classification accuracy of a memory compressed DNN against an uncompressed DNN.",https://ieeexplore.ieee.org/document/8895598/,2019 IEEE 5th International forum on Research and Technology for Society and Industry (RTSI),9-12 Sept. 2019,ieeexplore
10.1109/AIM46487.2021.9517377,Introducing adaptive mechatronic designs in bulk handling industry,IEEE,Conferences,"The advances of mechatronic system design and system integration have shown improvements in functionality, performance and energy efficiency in many applications across industries, from autonomous ground vehicles and drones to conveyor belts. This trend has been adopted in some industries more than others. The design of equipment to handle granular or bulk material is commonly based on traditional approaches. Therefore, introducing mechatronic concepts in the design procedure can enable new possibilities, such as sensor integration and data analyses, adaptability and control. The efficiency of bulk material handling equipment in ports, agriculture and food processing is heavily influenced by the operational conditions. Typically, a piece of equipment is designed for defined operational conditions when the maximum performance can be achieved. In this work the concept of adaptability to varying operational conditions is explored by understanding the technologies implemented in other industries and the feasibility to be implemented in the bulk handling equipment design. Sensing technology, actuation and adaptability are systematically presented in this work to support the design process of the next generation of bulk handling equipment. This will pave the way for incorporating the technological trends in the design, such as: sustainability, “smartness”, Internet of Things, Industry 4.0, digital twin and machine learning. Adaptive mechatronic solutions will play a crucial role in generating and implementing innovative sustainable solutions for bulk handling equipment.",https://ieeexplore.ieee.org/document/9517377/,2021 IEEE/ASME International Conference on Advanced Intelligent Mechatronics (AIM),12-16 July 2021,ieeexplore
10.1109/ICDE51399.2021.00283,Learning to Optimize Industry-Scale Dynamic Pickup and Delivery Problems,IEEE,Conferences,"The Dynamic Pickup and Delivery Problem (DPDP) is aimed at dynamically scheduling vehicles among multiple sites in order to minimize the cost when delivery orders are not known a priori. Although DPDP plays an important role in modern logistics and supply chain management, state-of-the-art DPDP algorithms are still limited on their solution quality and efficiency. In practice, they fail to provide a scalable solution as the numbers of vehicles and sites become large. In this paper, we propose a data-driven approach, Spatial-Temporal Aided Double Deep Graph Network (ST-DDGN), to solve industry-scale DPDP. In our method, the delivery demands are first forecast using spatial-temporal prediction method, which guides the neural network to perceive spatial-temporal distribution of delivery demand when dispatching vehicles. Besides, the relationships of individuals such as vehicles are modelled by establishing a graph-based value function. ST-DDGN incorporates attention-based graph embedding with Double DQN (DDQN). As such, it can make the inference across vehicles more efficiently compared with traditional methods. Our method is entirely data driven and thus adaptive, i.e., the relational representation of adjacent vehicles can be learned and corrected by ST-DDGN from data periodically. We have conducted extensive experiments over real-world data to evaluate our solution. The results show that ST-DDGN reduces 11.27% number of the used vehicles and decreases 13.12% total transportation cost on average over the strong baselines, including the heuristic algorithm deployed in our UAT (User Acceptance Test) environment and a variety of vanilla DRL methods. We are due to fully deploy our solution into our online logistics system and it is estimated that millions of USD logistics cost can be saved per year.",https://ieeexplore.ieee.org/document/9458860/,2021 IEEE 37th International Conference on Data Engineering (ICDE),19-22 April 2021,ieeexplore
10.1109/ICICTA.2010.569,Model of Viability Prediction Based on Neural Network and Data Mining Technique for Forest Industry Enterprise,IEEE,Conferences,"The operating status of a forest industry enterprise is disclosed periodically for viability. As a result, the manager usually only get information about the operating decision. An employer may be in after the formal financial statement has been published. If the employer executives intentionally package financial statements with the purpose of hiding the actual status of the forestry industry enterprise, then manager will have even less chance of obtaining the real financial information. To improve the accuracy of the viability prediction, viability ratios, non-viability ratios, and factor analysis had been used to extract adaptable variables. Moreover, the neural network and data mining technique were used to build the viability prediction model. The empirical experiment with a total of viability and non-viability ratios and projects as the initial samples obtained a satisfactory result, which testifies for the feasibility and validity of our proposed methods for the viability prediction of forestry industry enterprise.",https://ieeexplore.ieee.org/document/5522660/,2010 International Conference on Intelligent Computation Technology and Automation,11-12 May 2010,ieeexplore
10.1109/SCC47175.2019.9116104,Modeling and management of human resources in the reconfiguration of production system in industry 4.0 by neural networks,IEEE,Conferences,"In Industry 4.0, the role of employees changes significantly. Real-time production line control transforms job content. Work processes affect working conditions. The implementation of a socio-technical approach to the organization of work gives workers the opportunity to adapt their skills. Indeed, production work will become more and more multi-factor, especially with regard to control and decision-making tasks. In this paper, a proposal for an intelligent system for modeling skills and human resource management in the production system chain through the use of two artificial neural networks. The first NN1 network allows for the identification of the human factor, as well as the second NN2 network is reserved for valuing the human skills needed in Industry 4.0.",https://ieeexplore.ieee.org/document/9116104/,"2019 International Conference on Signal, Control and Communication (SCC)",16-18 Dec. 2019,ieeexplore
