contentType,identifier,title,publicationName,doi,publisher,publicationDate,onlineDate,abstract,url,database
Chapter ConferencePaper,doi:10.1007/978-981-15-8458-9_40,3D Path Planning for UAV with Improved Double Deep Q-Network,Proceedings of 2020 Chinese Intelligent Systems Conference,10.1007/978-981-15-8458-9_40,Springer,2021-01-01,2020-09-30,"Unmanned aerial vehicle (UAV) has been widely used in civil and military fields due to its advantages such as zero casualties, low cost and strong maneuverability. Path planning in 3D obstacle environment is one of the fundamental capabilities of UAV for mission performing. In this paper, we propose a 3D path planning algorithm to learn a target-driven end-to-end model based on an improved double deep Q-network (DQN), where a greedy exploration strategy is applied to accelerate learning. The model takes target and obstacle message as input, and moving command of UAV as output. It can realize path planning successfully for UAV in 3D complex environment. Besides, the experimental results show that improved double DQN has better convergence speed compared with DQN and double DQN.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-15-8458-9_40,springer
Chapter ConferencePaper,doi:10.1007/978-981-16-7476-1_23,A Transfer Learning Method Based on ResNet Model,Data Mining and Big Data,10.1007/978-981-16-7476-1_23,Springer,2021-01-01,2021-10-31,"As countries around the world improve their garbage recycling and processing policies, the intelligently and efficiently garbage classification and identification has become a key point for implementing policies. However, traditional image recognition methods still have disadvantages, for instance, it needs a large amount of data annotation and a long time is required to train the model. In response to these drawbacks, this paper proposes a transfer learning method based on ResNet model, which aims to solve the problem of efficient classification of small-scale garbage image data sets. For the small sample image data set, after the data augmentation, the pre-training model ResNet50 is migrated to the data set through two migration learning methods of fine-tuning and pre-training model as the feature extractor, so as to realize the training of the target model. The experimental results show that the model classification effect after fine-tuning method and hyperparameter adjustment is better than the model without transfer learning, which can effectively improve the training speed and accuracy, and reduce the impact of over-fitting.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-981-16-7476-1_23,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-87571-8_41,Application of Neural Network in Oracle Bone Inscriptions,Web Information Systems and Applications,10.1007/978-3-030-87571-8_41,Springer,2021-01-01,2021-09-17,"The recognition of Oracle Bone Inscriptions(OBIs) is of great significance to archaeology, history, and linguistics. To realize the fast and accurate retrieval of images for large-scale OBIs datasets and break through the limitations of current conventional retrieval methods, this paper proposes a convolutional neural network for OBIs recognition. The model is designed according to the characteristics of OBIs. The experimental results show that the improved network can better extract the features of OBIs characters, and the recognition rate reaches 84.45%, which is 13.74% higher than the network before the improvement.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-87571-8_41,springer
Chapter ConferencePaper,doi:10.1007/978-3-030-71711-7_12,Evaluating Predictive Deep Learning Models,Intelligent Technologies and Applications,10.1007/978-3-030-71711-7_12,Springer,2021-01-01,2021-03-15,"Predicting the future using deep learning models is a research field of increasing interest. However, there is a lack of established evaluation methods for assessing their predictive abilities. Images and videos are targeted towards human observers, and since humans have individual perceptions of the world, evaluation of videos should take subjectivity into account. In this paper, we present a framework for evaluating predictive models using subjective data. The methodology is based on a mixed methods research design, and is applied in an experiment to measure the realism and accuracy of predictions of a visual traffic environment. Our method is shown to be uncorrelated with the predominant approach for evaluating predictive models, which is a frame-wise comparison between predictions and ground truth. These findings emphasise the importance of using subjective data in the assessment of predictive abilities of models and open up a new direction for evaluating predictive deep learning models.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/978-3-030-71711-7_12,springer
Article,doi:10.1007/s11263-021-01530-3,Guest Editorial: Special Issue on Deep Learning for Video Analysis and Compression,International Journal of Computer Vision,10.1007/s11263-021-01530-3,Springer,2021-12-01,2021-10-15,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11263-021-01530-3,springer
Article,doi:10.1007/s12517-021-08909-z,Retraction Note to: Image recognition of coastal environment and aerobics sports based on remote sensing images based on deep learning,Arabian Journal of Geosciences,10.1007/s12517-021-08909-z,Springer,2021-11-12,2021-11-12,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12517-021-08909-z,springer
Article,doi:10.1007/s11042-021-11713-2,Real-time 2D/ 3D image processing with deep learning,Multimedia Tools and Applications,10.1007/s11042-021-11713-2,Springer,2021-11-06,2021-11-06,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11042-021-11713-2,springer
Article,doi:10.1007/s10845-021-01769-0,Editorial: intelligent manufacturing systems towards industry 4.0 era,Journal of Intelligent Manufacturing,10.1007/s10845-021-01769-0,Springer,2021-10-01,2021-04-07,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10845-021-01769-0,springer
Article,doi:10.1007/s10489-021-02846-w,FATALRead - Fooling visual speech recognition models,Applied Intelligence,10.1007/s10489-021-02846-w,Springer,2021-11-12,2021-11-12,"Visual speech recognition is essential in understanding speech in several real-world applications such as surveillance systems and aiding differently-abled. It proliferates the research in the realm of visual speech recognition, also known as Automatic Lip Reading (ALR). In recent years, Deep Learning (DL) methods are being utilised for developing ALR systems. DL models tend to be vulnerable to adversarial attacks. Studying these attacks creates new research directions in designing robust DL systems. Existing attacks on images and videos classification models are not directly applicable to ALR systems. Since the ALR systems encompass temporal information, attacking these systems is comparatively more challenging and strenuous than attacking image classification models. Similarly, compared to other video classification tasks, the region-of-interest is smaller in the case of ALR systems. Despite these factors, our proposed method, Fooling AuTomAtic Lip Reading (FATALRead), can successfully perform adversarial attacks on state-of-the-art ALR systems. To the best of our knowledge, we are the first to successfully fool ALR systems for the word recognition task. We further demonstrate that the success of the attack is increased by incorporating logits instead of probabilities in the loss function. Our extensive experiments on a publicly available dataset, show that our attack successfully circumvents the well-known transformation based defences.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10489-021-02846-w,springer
Article,doi:10.1007/s10055-021-00512-7,Predicting user visual attention in virtual reality with a deep learning model,Virtual Reality,10.1007/s10055-021-00512-7,Springer,2021-12-01,2021-04-05,"Recent studies show that user’s visual attention during virtual reality museum navigation can be effectively estimated with deep learning models. However, these models rely on large-scale datasets that usually are of high structure complexity and context specific, which is challenging for nonspecialist researchers and designers. Therefore, we present the deep learning model, ALRF, to generalise on real-time user visual attention prediction in virtual reality context. The model combines two parallel deep learning streams to process the compact dataset of temporal–spatial salient features of user’s eye movements and virtual object coordinates. The prediction accuracy outperformed the state-of-the-art deep learning models by reaching record high 91.03%. Importantly, with quick parametric tuning, the model showed flexible applicability across different environments of the virtual reality museum and outdoor scenes. Implications for how the proposed model may be implemented as a generalising tool for adaptive virtual reality application design and evaluation are discussed.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10055-021-00512-7,springer
Article,doi:10.1007/s11548-021-02518-7,"Automatic, global registration in laparoscopic liver surgery",International Journal of Computer Assisted Radiology and Surgery,10.1007/s11548-021-02518-7,Springer,2021-10-26,2021-10-26,"Purpose The initial registration of a 3D pre-operative CT model to a 2D laparoscopic video image in augmented reality systems for liver surgery needs to be fast, intuitive to perform and with minimal interruptions to the surgical intervention. Several recent methods have focussed on using easily recognisable landmarks across modalities. However, these methods still need manual annotation or manual alignment. We propose a novel, fully automatic pipeline for 3D–2D global registration in laparoscopic liver interventions. Methods Firstly, we train a fully convolutional network for the semantic detection of liver contours in laparoscopic images. Secondly, we propose a novel contour-based global registration algorithm to estimate the camera pose without any manual input during surgery. The contours used are the anterior ridge and the silhouette of the liver. Results We show excellent generalisation of the semantic contour detection on test data from 8 clinical cases. In quantitative experiments, the proposed contour-based registration can successfully estimate a global alignment with as little as 30% of the liver surface, a visibility ratio which is characteristic of laparoscopic interventions. Moreover, the proposed pipeline showed very promising results in clinical data from 5 laparoscopic interventions. Conclusions Our proposed automatic global registration could make augmented reality systems more intuitive and usable for surgeons and easier to translate to operating rooms. Yet, as the liver is deformed significantly during surgery, it will be very beneficial to incorporate deformation into our method for more accurate registration.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11548-021-02518-7,springer
Article,doi:10.1186/s13634-021-00813-8,Speech enhancement from fused features based on deep neural network and gated recurrent unit network,EURASIP Journal on Advances in Signal Processing,10.1186/s13634-021-00813-8,Springer,2021-10-24,2021-10-24,"Speech is easily interfered by external environment in reality, which results in the loss of important features. Deep learning has become a popular speech enhancement method because of its superior potential in solving nonlinear mapping problems for complex features. However, the deficiency of traditional deep learning methods is the weak learning capability of important information from previous time steps and long-term event dependencies between the time-series data. To overcome this problem, we propose a novel speech enhancement method based on the fused features of deep neural networks (DNNs) and gated recurrent unit (GRU). The proposed method uses GRU to reduce the number of parameters of DNNs and acquire the context information of the speech, which improves the enhanced speech quality and intelligibility. Firstly, DNN with multiple hidden layers is used to learn the mapping relationship between the logarithmic power spectrum (LPS) features of noisy speech and clean speech. Secondly, the LPS feature of the deep neural network is fused with the noisy speech as the input of GRU network to compensate the missing context information. Finally, GRU network is performed to learn the mapping relationship between LPS features and log power spectrum features of clean speech spectrum. The proposed model is experimentally compared with traditional speech enhancement models, including DNN, CNN, LSTM and GRU. Experimental results demonstrate that the PESQ, SSNR and STOI of the proposed algorithm are improved by 30.72%, 39.84% and 5.53%, respectively, compared with the noise signal under the condition of matched noise. Under the condition of unmatched noise, the PESQ and STOI of the algorithm are improved by 23.8% and 37.36%, respectively. The advantage of the proposed method is that it uses the key information of features to suppress noise in both matched and unmatched noise cases and the proposed method outperforms other common methods in speech enhancement.",https://www.biomedcentral.com/openurl?doi=10.1186/s13634-021-00813-8,springer
Article,doi:10.1007/s12652-021-03525-x,"Framework for biometric iris recognition in video, by deep learning and quality assessment of the iris-pupil region",Journal of Ambient Intelligence and Humanized Computing,10.1007/s12652-021-03525-x,Springer,2021-10-05,2021-10-05,"In the current world scenario the influence of the COVID19 pandemic has reached universal proportions affecting almost all countries. In this sense, the need has arisen to wear gloves or to reduce direct contact with objects (such as sensors for capturing fingerprints or palm prints) as a sanitary measure to protect against the virus. In this new reality, it is necessary to have a biometric identification method that allows safe and rapid recognition of people at borders, or in quarantine controls, or in access to places of high biological risk, among others. In this scenario, iris biometric recognition has reached increasing relevance. This biometric modality avoids all the aforementioned inconveniences with proven high efficiency. However, there are still problems associated with the iris capturing and segmentation in real time that could affect the effectiveness of a System of this nature and that it is necessary to take into account. This work presents a framework for real time iris detection and segmentation in video as part of a biometric recognition system. Our proposal focuses on the stages of image capture, iris detection and segmentation in RGB video frames under controlled conditions (conditions of border and access controls, where people collaborate in the recognition process). The proposed framework is based on the direct detection of the iris-pupil region using the YOLO network, the evaluation of its quality and the semantic segmentation of iris by a Fully Convolutional Network. (FCN). The proposal of an evaluation step of the quality of the iris-pupil region reduce the passage to the system of images with problems of out of focus, blurring, occlusions, light changing and pose of the subject. For the evaluation of image quality, we propose a measure that combines parameters defined in ISO/IEC 19794-6 2005 and others derived from the systematization of the knowledge of the specialized literature. The experiments carried out in four different reference databases and an own video data set demonstrates the feasibility of its application under controlled conditions of border and access controls. The achieved results exceed or equal state-of-the-art methods under these working conditions.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s12652-021-03525-x,springer
Article,doi:10.1007/s11554-021-01144-5,A real-time person tracking system based on SiamMask network for intelligent video surveillance,Journal of Real-Time Image Processing,10.1007/s11554-021-01144-5,Springer,2021-10-01,2021-07-28,"Real-time video surveillance systems are widely deployed in various environments, including public areas, commercial buildings, and public infrastructures. Person detection is a key and crucial task in different video surveillance applications, such as person detection, segmentation, and tracking. Researchers presented different image processing and artificial intelligence-based approaches (including machine and deep learning) for person detection and tracking, but mainly comprised of frontal view camera perspective. A real-time person tracking and segmentation system is introduced in this work, using an overhead camera perspective. The system applied a deep learning-based algorithm, i.e., SiamMask, a simple, versatile, fast, and surpassing other real-time tracking algorithms. The algorithm also performs segmentation of the target person by combining a mask branch to the fully convolutional twin neural network for target or person tracking. First, the person video sequences are obtained from an overhead perspective, and then additional training is performed with the help of transfer learning. Finally, a comparison is performed with other tracking algorithms. The SiamMask algorithm delivers good results, with a tracking accuracy of 95%.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11554-021-01144-5,springer
Article,doi:10.1007/s13369-021-06297-w,A Deep Learning Framework for Audio Deepfake Detection,Arabian Journal for Science and Engineering,10.1007/s13369-021-06297-w,Springer,2021-11-08,2021-11-08,"Audio deepfakes have been increasingly emerging as a potential source of deceit, with the development of avant-garde methods of synthetic speech generation. Hence, differentiating fake audio from the real one is becoming even more difficult owing to the increasing accuracy of text-to-speech models, posing a serious threat to speaker verification systems. Within the domain of audio deepfake detection, a majority of experiments have been based on the ASVSpoof or the AVSpoof dataset using various machine learning and deep learning approaches. In this work, experiments were performed on a more recent dataset, the Fake or Real (FoR) dataset which contains data generated using some of the best text to speech models. Two approaches have been adopted to the solve problem: feature-based approach and image-based approach. The feature-based approach involves converting audio data into a dataset consisting of various spectral features of the audio samples, which are fed to the machine learning algorithms for the classification of audio as fake or real. While in the image-based approach audio samples are converted into melspectrograms which are input into deep learning algorithms, namely Temporal Convolutional Network (TCN) and Spatial Transformer Network (STN). TCN has been implemented because it is a sequential model and has been shown to give good results on sequential data. A comparison between the performances of both the approaches has been made, and it is observed that deep learning algorithms, particularly TCN, outperforms the machine learning algorithms by a significant margin, with a 92 percent test accuracy. This solution presents a model for audio deepfake classification which has an accuracy comparable to the traditional CNN models like VGG16, XceptionNet, etc.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s13369-021-06297-w,springer
Article,doi:10.1007/s00500-021-06258-3,Characteristics recognition and soft multimedia system for Japanese machine translation and edge-driven hardware implementations,Soft Computing,10.1007/s00500-021-06258-3,Springer,2021-10-06,2021-10-06,"With the development of recent economic globalization, international exchanges and cooperation are increasingly frequent and in-depth. In this process, there is a serious obstacle, that is, language differences. Therefore, the development of high-quality and practical machine translation system is of great significance. Japan has a close relationship with China, so it is necessary to acquire and process Japanese information. Japanese translation is the basis of Japanese information processing, which plays an important role in cross language information retrieval, machine translation, information extraction and other practical applications. In recent years, machine translation has made remarkable progress, but there is still much room for improvement in the quality of translation. Multimedia assisted instruction is an important application of computer technology. Therefore, this paper realizes the feature recognition and hardware structure of Japanese machine translation; for the efficient implementation of the model, the edge-driven model is combined. The proposed model is implemented through the edge devices and the performance of the model is validated through the testing. The recognition accuracy is much higher than the traditional models and the robustness is higher.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00500-021-06258-3,springer
Article,doi:10.1007/s12204-021-2348-7,Intelligent Analysis of Abnormal Vehicle Behavior Based on a Digital Twin,Journal of Shanghai Jiaotong University (Science),10.1007/s12204-021-2348-7,Springer,2021-10-01,2021-10-28,"Analyzing a vehicle’s abnormal behavior in surveillance videos is a challenging field, mainly due to the wide variety of anomaly cases and the complexity of surveillance videos. In this study, a novel intelligent vehicle behavior analysis framework based on a digital twin is proposed. First, detecting vehicles based on deep learning is implemented, and Kalman filtering and feature matching are used to track vehicles. Subsequently, the tracked vehicle is mapped to a digital-twin virtual scene developed in the Unity game engine, and each vehicle’s behavior is tested according to the customized detection conditions set up in the scene. The stored behavior data can be used to reconstruct the scene again in Unity for a secondary analysis. The experimental results using real videos from traffic cameras illustrate that the detection rate of the proposed framework is close to that of the state-of-the-art abnormal event detection systems. In addition, the implementation and analysis process show the usability, generalization, and effectiveness of the proposed framework.",http://link.springer.com/openurl/pdf?id=doi:10.1007/s12204-021-2348-7,springer
Article,doi:10.1007/s10489-021-02285-7,Detecting earthquakes: a novel deep learning-based approach for effective disaster response,Applied Intelligence,10.1007/s10489-021-02285-7,Springer,2021-11-01,2021-04-01,"In the present study, we present an intelligent earthquake signal detector that provides added assistance to automate traditional disaster responses. To effectively respond in a crisis scenario, additional sensors and automation are always necessary. Deep learning has achieved success in various low signal-to-noise ratio tasks, which motivated us to propose a novel 3-dimensional (3D) CNN-RNN-based earthquake detector from a demonstration paradigm to real-time implementation. Data taken from the ST anford EA rthquake D ataset (STEAD) are used to train the network. After preprocessing the raw earthquake signals, features such as log-mel spectrograms are extracted. Once the model has learned spatial and temporal information from low-frequency earthquake waves, it can be employed in real time to distinguish small and large earthquakes from seismic noise with an accuracy, sensitivity, and specificity of 99.057%, 98.488%, and 99.621%, respectively. We also observe that the choice of filters in log-mel spectrogram impacts the results much more than the model complexity. Furthermore, we implement and test the model on data collected continuously over two months by a personal seismometer in the laboratory. The inference speed for a single prediction is 2.27 seconds, and the system delivers a stable detection of all 63 major earthquakes from November 2019 to December 2019 reported by the Japan Meteorological Agency.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10489-021-02285-7,springer
Article,doi:10.1007/s41095-021-0215-y,Real-time face view correction for front-facing cameras,Computational Visual Media,10.1007/s41095-021-0215-y,Springer,2021-12-01,2021-04-27,"Face views are particularly important in person-to-person communication. Differenes between the camera location and the face orientation can result in undesirable facial appearances of the participants during video conferencing. This phenomenon is particularly noticeable when using devices where the front-facing camera is placed in unconventional locations such as below the display or within the keyboard. In this paper, we take a video stream from a single RGB camera as input, and generate a video stream that emulates the view from a virtual camera at a designated location. The most challenging issue in this problem is that the corrected view often needs out-of-plane head rotations. To address this challenge, we reconstruct the 3D face shape and re-render it into synthesized frames according to the virtual camera location. To output the corrected video stream with natural appearance in real time, we propose several novel techniques including accurate eyebrow reconstruction, high-quality blending between the corrected face image and background, and template-based 3D reconstruction of glasses. Our system works well for different lighting conditions and skin tones, and can handle users wearing glasses. Extensive experiments and user studies demonstrate that our method provides high-quality results.",http://link.springer.com/openurl/pdf?id=doi:10.1007/s41095-021-0215-y,springer
Article,doi:10.1007/s40860-021-00131-8,Elephant–railway conflict minimisation using real-time video data and machine learning,Journal of Reliable Intelligent Environments,10.1007/s40860-021-00131-8,Springer,2021-12-01,2021-01-22,Elephant–train collision has been a major issue for both the railway as well as the forest departments. In this study real-time video data is analysed for detecting elephant to alert the train driver in case of elephants crossing the railway track in which the train is approaching. The HAAR feature extraction and adaptive boosting-based machine learning algorithm are used for detecting elephants from real-time video data. The experimental result shows the average precision of the proposed technique in detecting elephants using real-time video data is more than 96%.,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s40860-021-00131-8,springer
