contentType,identifier,title,publicationName,doi,publisher,publicationDate,onlineDate,abstract,url,database
Article,doi:10.1007/s10916-021-01783-y,Machine Learning for Health: Algorithm Auditing & Quality Control,Journal of Medical Systems,10.1007/s10916-021-01783-y,Springer,2021-11-02,2021-11-02,"Developers proposing new machine learning for health (ML4H) tools often pledge to match or even surpass the performance of existing tools, yet the reality is usually more complicated. Reliable deployment of ML4H to the real world is challenging as examples from diabetic retinopathy or Covid-19 screening show. We envision an integrated framework of algorithm auditing and quality control that provides a path towards the effective and reliable application of ML systems in healthcare. In this editorial, we give a summary of ongoing work towards that vision and announce a call for participation to the special issue  Machine Learning for Health: Algorithm Auditing & Quality Control in this journal to advance the practice of ML4H auditing.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s10916-021-01783-y,springer
Article,doi:10.1007/s00345-021-03879-z,Personalized application of machine learning algorithms to identify pediatric patients at risk for recurrent ureteropelvic junction obstruction after dismembered pyeloplasty,World Journal of Urology,10.1007/s00345-021-03879-z,Springer,2021-11-13,2021-11-13,"Purpose To develop a model that predicts whether a child will develop a recurrent obstruction after pyeloplasty, determine their survival risk score, and expected time to re-intervention using machine learning (ML). Methods We reviewed patients undergoing pyeloplasty from 2008 to 2020 at our institution, including all children and adolescents younger than 18 years. We developed a two-stage machine learning model from 34 clinical fields, which included patient characteristics, ultrasound findings, and anatomical variation. We fit and trained with a logistic lasso model for binary cure model and subsequent survival model. Feature importance on the model was determined with post-selection inference. Performance metrics included area under the receiver-operating-characteristic (AUROC), concordance, and leave-one-out cross validation. Results A total of 543 patients were identified, with a median preoperative and postoperative anteroposterior diameter of 23 and 10 mm, respectively. 39 of 232 patients included in the survival model required re-intervention. The cure and survival models performed well with a leave-one-out cross validation AUROC and concordance of 0.86 and 0.78, respectively. Post-selective inference showed that larger anteroposterior diameter at the second post-op follow-up, and anatomical variation in the form of concurrent anomalies were significant model features predicting negative outcomes. The model can be used at https://sickkidsurology.shinyapps.io/PyeloplastyReOpRisk/ . Conclusion Our ML-based model performed well in predicting the risk of and time to re-intervention after pyeloplasty. The implementation of this ML-based approach is novel in pediatric urology and will likely help achieve personalized risk stratification for patients undergoing pyeloplasty. Further real-world validation is warranted.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00345-021-03879-z,springer
Article,doi:10.1186/s12911-021-01662-z,Interpretable time-aware and co-occurrence-aware network for medical prediction,BMC Medical Informatics and Decision Making,10.1186/s12911-021-01662-z,BioMed Central,2021-11-02,2021-11-02,"Background Disease prediction based on electronic health records (EHRs) is essential for personalized healthcare. But it’s hard due to the special data structure and the interpretability requirement of methods. The structure of EHR is hierarchical: each patient has a sequence of admissions, and each admission has some co-occurrence diagnoses. However, the existing methods only partially model these characteristics and lack the interpretation for non-specialists. Methods This work proposes a time-aware and co-occurrence-aware deep learning network (TCoN), which is not only suitable for EHR data structure but also interpretable: the co-occurrence-aware self-attention (CS-attention) mechanism and time-aware gated recurrent unit (T-GRU) can model multilevel relations; the interpretation path and the diagnosis graph can make the result interpretable. Results The method is tested on a real-world dataset for mortality prediction, readmission prediction, disease prediction, and next diagnoses prediction. Experimental results show that TCoN is better than baselines with 2.01% higher accuracy. Meanwhile, the method can give the interpretation of causal relationships and the diagnosis graph of each patient. Conclusions This work proposes a novel model—TCoN. It is an interpretable and effective deep learning method, that can model the hierarchical medical structure and predict medical events. The experiments show that it outperforms all state-of-the-art methods. Future work can apply the graph embedding technology based on more knowledge data such as doctor notes.",https://www.biomedcentral.com/openurl?doi=10.1186/s12911-021-01662-z,springer
Article,doi:10.1038/s41598-021-98390-1,MedFuseNet: An attention-based multimodal deep learning model for visual question answering in the medical domain,Scientific Reports,10.1038/s41598-021-98390-1,Nature,2021-10-06,2021-10-06,"Medical images are difficult to comprehend for a person without expertise. The scarcity of medical practitioners across the globe often face the issue of physical and mental fatigue due to the high number of cases, inducing human errors during the diagnosis. In such scenarios, having an additional opinion can be helpful in boosting the confidence of the decision maker. Thus, it becomes crucial to have a reliable visual question answering (VQA) system to provide a ‘second opinion’ on medical cases. However, most of the VQA systems that work today cater to real-world problems and are not specifically tailored for handling medical images. Moreover, the VQA system for medical images needs to consider a limited amount of training data available in this domain. In this paper, we develop MedFuseNet , an attention-based multimodal deep learning model, for VQA on medical images taking the associated challenges into account. Our MedFuseNet aims at maximizing the learning with minimal complexity by breaking the problem statement into simpler tasks and predicting the answer. We tackle two types of answer prediction—categorization and generation. We conducted an extensive set of quantitative and qualitative analyses to evaluate the performance of MedFuseNet . Our experiments demonstrate that MedFuseNet outperforms the state-of-the-art VQA methods, and that visualization of the captured attentions showcases the intepretability of our model’s predicted results.",https://www.nature.com/articles/s41598-021-98390-1,springer
Article,doi:10.1186/s12911-021-01676-7,DRG grouping by machine learning: from expert-oriented to data-based method,BMC Medical Informatics and Decision Making,10.1186/s12911-021-01676-7,BioMed Central,2021-11-09,2021-11-09,"Background Diagnosis-related groups (DRGs) are a payment system that could effectively solve the problem of excessive increases in healthcare costs which are applied as a principal measure in the healthcare reform in China. However, expert-oriented DRG grouping is a black box with the drawbacks of upcoding and high cost. Methods This study proposes a method of data-based grouping, designed and updated by machine learning algorithms, which could be trained by real cases, or even simulated cases. It inherits the decision-making rules from the expert-oriented grouping and improves performance by incorporating continuous updates at low cost. Five typical classification algorithms were assessed and some suggestions were made for algorithm choice. The kappa coefficients were reported to evaluate the performance of grouping. Results Based on tenfold cross-validation, experiments showed that data-based grouping had a similar classification performance to the expert-oriented grouping when choosing suitable algorithms. The groupings trained by simulated cases had less accuracy when they were tested by the real cases rather than simulated cases, but the kappa coefficients of the best model were still higher than 0.6. When the grouping was tested in a new DRGs system, the average kappa coefficients were significantly improved from 0.1534 to 0.6435 by the update; and with enough computation resources, the update process could be completed in a very short time. Conclusions As a new potential option, the data-based grouping meets the requirements of the DRGs system and has the advantages of high transparency and low cost in the design and update process.",https://www.biomedcentral.com/openurl?doi=10.1186/s12911-021-01676-7,springer
Article,doi:10.1007/s13349-021-00530-8,A data-based structural health monitoring approach for damage detection in steel bridges using experimental data,Journal of Civil Structural Health Monitoring,10.1007/s13349-021-00530-8,Springer,2021-10-20,2021-10-20,"There is a need for reliable structural health monitoring (SHM) systems that can detect local and global structural damage in existing steel bridges. In this paper, a data-based SHM approach for damage detection in steel bridges is presented. An extensive experimental study is performed to obtain data from a real bridge under different structural state conditions, where damage is introduced based on a comprehensive investigation of common types of steel bridge damage reported in the literature. An analysis approach that includes a setup with two sensor groups for capturing both the local and global responses of the bridge is considered. From this, an unsupervised machine learning algorithm is applied and compared with four supervised machine learning algorithms. An evaluation of the damage types that can best be detected is performed by utilizing the supervised machine learning algorithms. It is demonstrated that relevant structural damage in steel bridges can be found and that unsupervised machine learning can perform almost as well as supervised machine learning. As such, the results obtained from this study provide a major contribution towards establishing a methodology for damage detection that can be employed in SHM systems on existing steel bridges.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s13349-021-00530-8,springer
Article,doi:10.1038/s41433-021-01690-z,Correction: Clinical validation of an artificial intelligence-based diabetic retinopathy screening tool for a national health system,Eye,10.1038/s41433-021-01690-z,Nature,2021-10-01,2021-07-23,,https://www.nature.com/articles/s41433-021-01690-z,springer
Article,doi:10.1007/s11605-021-05147-2,Artificial Intelligence Compared to Alvarado Scoring System Alone or Combined with Ultrasound Criteria in the Diagnosis of Acute Appendicitis,Journal of Gastrointestinal Surgery,10.1007/s11605-021-05147-2,Springer,2021-09-13,2021-09-13,,http://link.springer.com/openurl/fulltext?id=doi:10.1007/s11605-021-05147-2,springer
Article,doi:10.1038/s41598-021-98387-w,Predicting medication adherence using ensemble learning and deep learning models with large scale healthcare data,Scientific Reports,10.1038/s41598-021-98387-w,Nature,2021-09-23,2021-09-23,"Clinical studies from WHO have demonstrated that only 50–70% of patients adhere properly to prescribed drug therapy. Such adherence failure can impact therapeutic efficacy for the patients in question and compromises data quality around the population-level efficacy of the drug for the indications targeted. In this study, we applied various ensemble learning and deep learning models to predict medication adherence among patients. Our contribution to this endeavour involves targeting the problem of adherence prediction for a particularly challenging class of patients who self-administer injectable medication at home. Our prediction pipeline, based on event history, comprises a connected sharps bin which aims to help patients better manage their condition and improve outcomes. In other words, the efficiency of interventions can be significantly improved by prioritizing the patients who are most likely to be non-adherent. The collected data comprising a rich event feature set may be exploited for the purposes of predicting the status of the next adherence state for individual patients. This paper reports on how this concept can be realized through an investigation using a wide range of ensemble learning and deep learning models on a real-world dataset collected from such a system. The dataset investigated comprises 342,174 historic injection disposal records collected over the course of more than 5 years. A comprehensive comparison of different models is given in this paper. Moreover, we demonstrate that the selected best performer, long short-term memory (LSTM), generalizes well by deploying it in a true future testing dataset. The proposed end-to-end pipeline is capable of predicting patient failure in adhering to their therapeutic regimen with 77.35 % accuracy (Specificity: 78.28 %, Sensitivity: 76.42%, Precision: 77.87%,F1 score: 0.7714, ROC AUC: 0.8390).",https://www.nature.com/articles/s41598-021-98387-w,springer
Article,doi:10.1186/s12911-021-01634-3,A framework for validating AI in precision medicine: considerations from the European ITFoC consortium,BMC Medical Informatics and Decision Making,10.1186/s12911-021-01634-3,BioMed Central,2021-10-02,2021-10-02,"Background Artificial intelligence (AI) has the potential to transform our healthcare systems significantly. New AI technologies based on machine learning approaches should play a key role in clinical decision-making in the future. However, their implementation in health care settings remains limited, mostly due to a lack of robust validation procedures. There is a need to develop reliable assessment frameworks for the clinical validation of AI. We present here an approach for assessing AI for predicting treatment response in triple-negative breast cancer (TNBC), using real-world data and molecular -omics data from clinical data warehouses and biobanks. Methods The European “ITFoC (Information Technology for the Future Of Cancer)” consortium designed a framework for the clinical validation of AI technologies for predicting treatment response in oncology. Results This framework is based on seven key steps specifying: (1) the intended use of AI, (2) the target population, (3) the timing of AI evaluation, (4) the datasets used for evaluation, (5) the procedures used for ensuring data safety (including data quality, privacy and security), (6) the metrics used for measuring performance, and (7) the procedures used to ensure that the AI is explainable. This framework forms the basis of a validation platform that we are building for the “ITFoC Challenge”. This community-wide competition will make it possible to assess and compare AI algorithms for predicting the response to TNBC treatments with external real-world datasets. Conclusions The predictive performance and safety of AI technologies must be assessed in a robust, unbiased and transparent manner before their implementation in healthcare settings. We believe that the consideration of the ITFoC consortium will contribute to the safe transfer and implementation of AI in clinical settings, in the context of precision oncology and personalized care.",https://www.biomedcentral.com/openurl?doi=10.1186/s12911-021-01634-3,springer
Article,doi:10.1007/s00521-021-05910-1,Detection of COVID-19 from CT scan images: A spiking neural network-based approach,Neural Computing and Applications,10.1007/s00521-021-05910-1,Springer,2021-10-01,2021-04-16,"The outbreak of a global pandemic called coronavirus has created unprecedented circumstances resulting into a large number of deaths and risk of community spreading throughout the world. Desperate times have called for desperate measures to detect the disease at an early stage via various medically proven methods like chest computed tomography (CT) scan, chest X-Ray, etc., in order to prevent the virus from spreading across the community. Developing deep learning models for analysing these kinds of radiological images is a well-known methodology in the domain of computer based medical image analysis. However, doing the same by mimicking the biological models and leveraging the newly developed neuromorphic computing chips might be more economical. These chips have been shown to be more powerful and are more efficient than conventional central and graphics processing units. Additionally, these chips facilitate the implementation of spiking neural networks (SNNs) in real-world scenarios. To this end, in this work, we have tried to simulate the SNNs using various deep learning libraries. We have applied them for the classification of chest CT scan images into COVID and non-COVID classes. Our approach has achieved very high F1 score of 0.99 for the potential-based model and outperforms many state-of-the-art models. The working code associated with our present work can be found here.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00521-021-05910-1,springer
Article,doi:10.1007/s43681-021-00089-6,Moral exemplars for the virtuous machine: the clinician’s role in ethical artificial intelligence for healthcare,AI and Ethics,10.1007/s43681-021-00089-6,Springer,2021-09-12,2021-09-12,"Artificial Intelligence (AI) continues to pervade several aspects of healthcare with pace and scale. The need for an ethical framework in AI to address this has long been recognized, but to date most efforts have delivered only high-level principles and value statements. Herein, we explain the need for an ethical framework in healthcare AI, the different moral theories that may serve as its basis, the rationale for why we believe this should be built around virtue ethics, and explore this in the context of five key ethical concerns for the introduction of AI in healthcare. Some existing work has suggested that AI may replace clinicians. We argue to the contrary, that the clinician will not be replaced, nor their role attenuated. Rather, they will be integral to the responsible design, deployment, and regulation of AI in healthcare, acting as the moral exemplar for the virtuous machine. We collate relevant points from the literature and formulate our own to present a coherent argument for the central role of clinicians in ethical AI and propose ideas to help advance efforts to employ ML-based solutions within healthcare. Finally, we highlight the responsibility of not only clinicians, but also data scientists, tech companies, ethicists, and regulators to act virtuously in realising the vision of ethical and accountable AI in healthcare.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s43681-021-00089-6,springer
Article,doi:10.1007/s00521-021-06469-7,Parkinson’s disease diagnosis using convolutional neural networks and figure-copying tasks,Neural Computing and Applications,10.1007/s00521-021-06469-7,Springer,2021-09-08,2021-09-08,"Parkinson’s disease (PD) is a progressive neurodegenerative disorder that causes abnormal movements and an array of other symptoms. An accurate PD diagnosis can be a challenging task as the signs and symptoms, particularly at an early stage, can be similar to other medical conditions or the physiological changes of normal ageing. This work aims to contribute to the PD diagnosis process by using a convolutional neural network, a type of deep neural network architecture, to differentiate between healthy controls and PD patients. Our approach focuses on discovering deviations in patient’s movements with the use of drawing tasks. In addition, this work explores which of two drawing tasks, wire cube or spiral pentagon, are more effective in the discrimination process. With $$93.5\%$$ 93.5 % accuracy, our convolutional classifier, trained with images of the pentagon drawing task and augmentation techniques, can be used as an objective method to discriminate PD from healthy controls. Our compact model has the potential to be developed into an offline real-time automated single-task diagnostic tool, which can be easily deployed within a clinical setting.",http://link.springer.com/openurl/fulltext?id=doi:10.1007/s00521-021-06469-7,springer
Article,doi:10.1186/s12931-021-01835-4,The smell of lung disease: a review of the current status of electronic nose technology,Respiratory Research,10.1186/s12931-021-01835-4,BioMed Central,2021-09-17,2021-09-17,"There is a need for timely, accurate diagnosis, and personalised management in lung diseases. Exhaled breath reflects inflammatory and metabolic processes in the human body, especially in the lungs. The analysis of exhaled breath using electronic nose (eNose) technology has gained increasing attention in the past years. This technique has great potential to be used in clinical practice as a real-time non-invasive diagnostic tool, and for monitoring disease course and therapeutic effects. To date, multiple eNoses have been developed and evaluated in clinical studies across a wide spectrum of lung diseases, mainly for diagnostic purposes. Heterogeneity in study design, analysis techniques, and differences between eNose devices currently hamper generalization and comparison of study results. Moreover, many pilot studies have been performed, while validation and implementation studies are scarce. These studies are needed before implementation in clinical practice can be realised. This review summarises the technical aspects of available eNose devices and the available evidence for clinical application of eNose technology in different lung diseases. Furthermore, recommendations for future research to pave the way for clinical implementation of eNose technology are provided.",https://www.biomedcentral.com/openurl?doi=10.1186/s12931-021-01835-4,springer
Article,doi:10.1038/s41568-021-00399-1,"Artificial intelligence in cancer research, diagnosis and therapy",Nature Reviews Cancer,10.1038/s41568-021-00399-1,Nature,2021-09-17,2021-09-17,"In this Viewpoint article, we asked four experts to share their thoughts on the implementation of artificial intelligence and machine learning techniques into cancer research and care, and how to separate the hope from the hype to overcome the challenges ahead. Artificial intelligence and machine learning techniques are breaking into biomedical research and health care, which importantly includes cancer research and oncology, where the potential applications are vast. These include detection and diagnosis of cancer, subtype classification, optimization of cancer treatment and identification of new therapeutic targets in drug discovery. While big data used to train machine learning models may already exist, leveraging this opportunity to realize the full promise of artificial intelligence in both the cancer research space and the clinical space will first require significant obstacles to be surmounted. In this Viewpoint article, we asked four experts for their opinions on how we can begin to implement artificial intelligence while ensuring standards are maintained so as transform cancer diagnosis and the prognosis and treatment of patients with cancer and to drive biological discovery.",https://www.nature.com/articles/s41568-021-00399-1,springer
