doi,url,title,abstract,publisher,publication_date,database,query_name,query_value
008a8e8bac5d207c912d9bb5d29774d252761844,https://www.semanticscholar.org/paper/008a8e8bac5d207c912d9bb5d29774d252761844,Evaluation and Quality Assurance of Fog Computing-Based IoT for Health Monitoring System,"Computation and data sensitivity are the metrics of the current Internet of Things (IoT). In cloud data centers, current analytics are often hosted and reported on suffering from high congestion, limited bandwidth, and security mechanisms. Various platforms are developed in the area of fog computing and thus implemented and assessed to run analytics on multiple devices, including IoT devices, in a distributed way. Fog computing advances the paradigm of cloud computing on the network edge, introducing a number of options and facilities. Fog computing enhances the processing, verdicts, and interventions to occur through IoT devices and spreads only the necessary details. The ideas of fog computing based on IoT in healthcare frameworks are exploited by shaping the disseminated delegate layer of insight between sensor hubs and the cloud. The cloud proposed a system adapted to overcome various challenges in omnipresent medical services frameworks, such as portability, energy efficiency, adaptability, and unwavering quality issues, by accepting the right to take care of certain weights of the sensor network and a distant medical service group. An overview of e-health monitoring system in the context of testing and quality assurance of fog computing is presented in this paper. Relevant papers were analyzed in a comprehensive way for the identification of relevant information. The study has compiled contributions of the existing methodologies, methods, and approaches in fog computing e-healthcare.",Wirel. Commun. Mob. Comput.,2021,semantic_scholar,citation,citation
103ffa04cdaeb9e6dd107a1321118a1fd0c5932a,https://www.semanticscholar.org/paper/103ffa04cdaeb9e6dd107a1321118a1fd0c5932a,Fog Computing in Healthcare: A Review,"The Internet of things (IoT) connects multiple devices worldwide. It is a growing field in the healthcare system such as health monitoring and tracking, fitness program, and remote medical assistance. With the advent of IoT based technologies in healthcare, it can alleviate the pressure on healthcare systems and can reduce the healthcare cost, and increase the computing and processing speed. Cloud computing was introduced to manage larger and complex healthcare data in the IoT environment. Cloud computing uses centralized cloud data centers. The central server manages the data for all the IoT devices. The integration of IoT with the cloud has some major issues such as latency, bandwidth overuse, real-time response delays, protection, and privacy. So the concept of edge computing and fog computing came into existence to overcome these issues. This paper review the IoT-Fog-based system model architectures, similar paradigm, issues, and difficulties in the area of cloud computing and finally, the performance of some of these proposed systems is assessed using the iFogSim simulator.",IOP Conference Series: Materials Science and Engineering,2021,semantic_scholar,citation,citation
754c5bbbd720c7079157e151f270b44ed62f6ea8,https://www.semanticscholar.org/paper/754c5bbbd720c7079157e151f270b44ed62f6ea8,Application of IoT-Fog based real-time monitoring system for open-cast mines - A survey,"Fog computing (FC) archetypes is in focus recently for its potential to utilise resources optimally by the Internet of Things (IoT) network bearing ample end ‐ devices. This enhances the quality of service (QoS) to the proximity of end ‐ users as latency ‐ free processing is obtained in cloud ‐ IoT ‐ based environs. Mining industry will encounter a level ‐ up due to these technological advancements like fog ‐ IoT ‐ based systems. Monitoring mining activities such as blasting, slope monitoring, and miner tracking are time ‐ sensitive. Hence, instant response is demand of extreme mine environment so that life and property are not compromised. New opportunities emerge in mining since the FC approach addresses these demands depending on the demand of the situation/user. The parameters of integrating the state ‐ of ‐ art of fog, IoT, and cloud architectures are provided, and a Fog ‐ IoT mines monitoring (FIoTMM) system for real ‐ time monitoring of open ‐ cast mines is proposed. This work also envisions the applications and future trends of FC concerning IoT and cloud. It emphasises how key features of fog help the system in achieving lower network influx, reduced latency, resource utilisation, and immediate data computation and storage because these services take place closer to point of data generation. This data can be immediately visualised/accessed and used to generate early warning",IET Wirel. Sens. Syst.,2021,semantic_scholar,citation,citation
81804d7e422785f90e6ebf08c7f0c0b5b5851da5,https://www.semanticscholar.org/paper/81804d7e422785f90e6ebf08c7f0c0b5b5851da5,UI-GAN: Generative Adversarial Network-Based Anomaly Detection Using User Initial Information for Wearable Devices,"This article proposes an automatic fall detection method for a wearable device that can promptly alert caregivers when a fall is detected, which could reduce the injuries of elder people. To do this, we propose a novel generative adversarial network (GAN-) based fall detection method using a heart rate sensor and an accelerometer. Acquiring fall data compared with normal behavioral data can be an arduous process. Instead, we introduce a compelling GAN-based anomaly detection partially surrounded with User Initial information features (UI-GAN). Although GAN-based anomaly detection methods have been previously proposed, each model has its adequate suitability for each anomaly detection application. Therefore, this study firstly evaluates suitable GAN-based anomaly detection models for fall detection from among nine recently proposed GAN-based models. From UI-GAN, performance improvements are observed in the fall detection when using the UI information. To objectively demonstrate the competitive performance of UI-GAN, we compare it with eight other recently presented fall detection studies and have observed that it leads to better results. Lastly, since the target application in this study is the use of UI-GAN with a wearable device, the sufficiently satisfied latency of UI-GAN on the smartwatch is estimated. This study is the first attempt to use the initial information of users in GAN, and we hope that the effectiveness of the UI information is expected to be seen in other applications.",IEEE Sensors Journal,2021,semantic_scholar,citation,citation
aaaac73f2b711793c1993b71323614cbe244a27d,https://www.semanticscholar.org/paper/aaaac73f2b711793c1993b71323614cbe244a27d,A Study of Fall Detection in Assisted Living: Identifying and Improving the Optimal Machine Learning Method,"This paper makes four scientific contributions to the field of fall detection in the elderly to contribute to their assisted living in the future of Internet of Things (IoT)-based pervasive living environments, such as smart homes. First, it presents and discusses a comprehensive comparative study, where 19 different machine learning methods were used to develop fall detection systems, to deduce the optimal machine learning method for the development of such systems. This study was conducted on two different datasets, and the results show that out of all the machine learning methods, the k-NN classifier is best suited for the development of fall detection systems in terms of performance accuracy. Second, it presents a framework that overcomes the limitations of binary classifier-based fall detection systems by being able to detect falls and fall-like motions. Third, to increase the trust and reliance on fall detection systems, it introduces a novel methodology based on the usage of k-folds cross-validation and the AdaBoost algorithm that improves the performance accuracy of the k-NN classifier-based fall detection system to the extent that it outperforms all similar works in this field. This approach achieved performance accuracies of 99.87% and 99.66%, respectively, when evaluated on the two datasets. Finally, the proposed approach is also highly accurate in detecting the activity of standing up from a lying position to infer whether a fall was followed by a long lie, which can cause minor to major health-related concerns. The above contributions address multiple research challenges in the field of fall detection, that we identified after conducting a comprehensive review of related works, which is also presented in this paper.",J. Sens. Actuator Networks,2021,semantic_scholar,citation,citation
ea97175d7bfabb77239abbff142d679171dc3f24,https://www.semanticscholar.org/paper/ea97175d7bfabb77239abbff142d679171dc3f24,"Ambient Assisted Living: A Review of Technologies, Methodologies and Future Perspectives for Healthy Aging of Population","Over the last decade, there has been considerable and increasing interest in the development of Active and Assisted Living (AAL) systems to support independent living. The demographic change towards an aging population has introduced new challenges to today’s society from both an economic and societal standpoint. AAL can provide an arrary of solutions for improving the quality of life of individuals, for allowing people to live healthier and independently for longer, for helping people with disabilities, and for supporting caregivers and medical staff. A vast amount of literature exists on this topic, so this paper aims to provide a survey of the research and skills related to AAL systems. A comprehensive analysis is presented that addresses the main trends towards the development of AAL systems both from technological and methodological points of view and highlights the main issues that are worthy of further investigation.",Sensors,2021,semantic_scholar,citation,citation
0727c772d0f0389c29d3269ee4e4dc9cb2b1d568,https://www.semanticscholar.org/paper/0727c772d0f0389c29d3269ee4e4dc9cb2b1d568,CNN-Based Fall Detection Strategy with Edge Computing Scheduling in Smart Cities,"The livelihood problem, especially the medical wisdom, has played an important role during the process of the building of smart cities. For the medical wisdom, the fall detection has attracted the considerable attention from the global researchers and medical institutions. It is very difficult for the traditional fall detection strategies to realize the intelligent detection with the following three reasons: (i) the data collection cannot reach the real-time level; (ii) the adopted detection methods cannot satisfy the enough stability; and (iii) the computation overhead of collection device is very high, which causes the barely satisfactory detection effect. Therefore, this paper proposes Convolutional Neural Network (CNN)-based fall detection strategy with edge computing consideration, where the global network view ability of Software-Defined Networking (SDN) is used to collect the generated data from smartphone. Meanwhile, on one hand, the edge computing is exploited to put some computation tasks at the edge server by the scheduling technique. On the other hand, CNN is equipped with both edge server and smartphone, and it is leveraged to train the related data and further give the guidance of fall detection. The experimental results show that the novel fall detection strategy has a more accurate rate, transmission delay, and stability than two cutting-edge strategies.",,2020,semantic_scholar,citation,citation
8070a703cc8aa98c8cd0aee24a597903154cf9c3,https://www.semanticscholar.org/paper/8070a703cc8aa98c8cd0aee24a597903154cf9c3,Smart Environments and Social Robots for Age-Friendly Integrated Care Services,"The world is facing major societal challenges because of an aging population that is putting increasing pressure on the sustainability of care. While demand for care and social services is steadily increasing, the supply is constrained by the decreasing workforce. The development of smart, physical, social and age-friendly environments is identified by World Health Organization (WHO) as a key intervention point for enabling older adults, enabling them to remain as much possible in their residences, delay institutionalization, and ultimately, improve quality of life. In this study, we survey smart environments, machine learning and robot assistive technologies that can offer support for the independent living of older adults and provide age-friendly care services. We describe two examples of integrated care services that are using assistive technologies in innovative ways to assess and deliver of timely interventions for polypharmacy management and for social and cognitive activity support in older adults. We describe the architectural views of these services, focusing on details about technology usage, end-user interaction flows and data models that are developed or enhanced to achieve the envisioned objective of healthier, safer, more independent and socially connected older people.",International journal of environmental research and public health,2020,semantic_scholar,citation,citation
8ab6c0c79a610d99b68ff64bbd13ca520e30870f,https://www.semanticscholar.org/paper/8ab6c0c79a610d99b68ff64bbd13ca520e30870f,Arquitectura de análisis de datos generados por el internet de las cosas IoT en tiempo real.,"Al Estado Ecuatoriano y a la Secretaria de Educacion Superior, Ciencia, 
Tecnologia e Innovacion (SENESCYT) por haber apoyado la realizacion de 
esta tesis doctoral a traves de su programa de Becas.",,2020,semantic_scholar,citation,citation
7e9d67ccd7e5c64b61153a5cfb536e9491f81675,https://www.semanticscholar.org/paper/7e9d67ccd7e5c64b61153a5cfb536e9491f81675,Blockchained Industry Information Handoff Based on Internet of Things Devices with Intelligent Customized Object Recognition,"To determine the quality and safety of each product used in manufacturing, the exchange of measured data between machines, operators, production lines, and manufacturing companies is crucial. In this study, we developed a system with customized object recognition capability for the secure blockchain-based transfer of industry information through Internet of Things (IoT) devices. In the proposed system, product history data are transferred through blockchains through artificial intelligence (AI)-based object recognition. Individual objects are recognized and represented using a unique number sequence for use as a private key on a blockchain. The data history can be automatically secured, and all the data are traceable and trackable. The reliability and validity of the proposed system were verified using the Jetson Nano Developer Kit. The proposed AI-based system is a low-cost embedded system. Based on the open-source cloud computing platform, the required computing resources for blockchain computing and storage are available. In an experiment, the proposed system achieved >99% accuracy within 1 s. Furthermore, the computational cost of the proposed system was 10% that of traditional AI systems. The proposed device can be rapidly connected to IoT devices that require limited manual operation and can be adopted in manufacturing and production lines.",Sensors,2022,semantic_scholar,citation,citation
b36678f24d4248150e19ee259b3429c69b148842,https://www.semanticscholar.org/paper/b36678f24d4248150e19ee259b3429c69b148842,Cloud Blockchain Based Multiple Inspection Information Exchanging for Agriculture and Food Safety,"In this research, the inspection information of agriculture and food exchanging is secured based on the blockchain technology. Each operator or inspector can be recognized and represented as the unique sequential numbers for security encryption. According to the chained and secured data, the inspection reports are undeniable. The agriculture or food safety can be enhanced based on the chained inspection history.",2022 24th International Conference on Advanced Communication Technology (ICACT),2022,semantic_scholar,citation,citation
142c714564bee8dc7e3318706d763eb3ab6d0974,https://www.semanticscholar.org/paper/142c714564bee8dc7e3318706d763eb3ab6d0974,Data Analytics Framework Based on Cloud Environment,,,2021,semantic_scholar,citation,citation
86c72c3033176b26d72931d27b074de3f0f4a42f,https://www.semanticscholar.org/paper/86c72c3033176b26d72931d27b074de3f0f4a42f,Optimal Solution for a Disaster Recovery (DR) site Across Multiple Cloud Service Providers,"Disaster Recovery (DR) is an essential trait for all enterprises to maintain Business Continuity and to survive if disaster happens. During the past decades, Cloud computing gained popularity for a DR site due to advantages like specialized management dealing with data, specialized & reliable devices with the advantage of economy of scale, optimum use of resources, and it can handle Big Data, Data Mining , Mobile Computing, Block chain, high performance computing tasks efficiently. Further enhancement in technology and benefits of cloud computing give birth to a new generation of cloud computing technology called Multi cloud computing. Both models Single-Cloud and Multi-Cloud environment provides DR sites and different geographical zones to deal with disaster, with a difference that Multi-cloud environment operates by different vendors and provides greater flexibility to users. For a DR site, the Single-Cloud paradigm poses risks for a DR site due to failure of single vendor services, monopoly, damage caused by human errors, fraudulent practices adopted by the vendor etc. Whereas Multi-Cloud environment, overcome this deficiency with better flexibility , control, cost advantage and decide which workloads are going to be run and where they should be run efficiently. Due to this Multi-cloud environment is preferred choice for Disaster Recovery (DR) site. The objective of this paper is to find out the optimal solution for the DR site.",,2021,semantic_scholar,citation,citation
be826414155b889fc283446e6509d85e4c5c6369,https://www.semanticscholar.org/paper/be826414155b889fc283446e6509d85e4c5c6369,Characteristic insights on industrial cyber security and popular defense mechanisms,"Due to the deep integration of information technology and operational technology, networked control systems are experiencing an increasing risk of international cyber attacks. In practice, industrial cyber security is a significant topic because current networked control systems are supporting various critical infrastructures to offer vital utility services. By comparing with traditional IT systems, this paper first analyzes the uncontrollable cyber threats and classified attack characteristics, and elaborates the intrinsic vulnerabilities in current networked control systems and novel security challenges in future Industrial Internet. After that, in order to overcome partial vulnerabilities, this paper presents a few representative security mechanisms which have been successfully applied in today's industrial control systems, and these mechanisms originally improve traditional IT defense technologies from the perspective of industrial availability. Finally, several popular security viewpoints, adequately covering the needs of industrial network structures and service characteristics, are proposed to combine with burgeoning industrial information technologies. We target to provide some helpful security guidelines for both academia and industry, and hope that our insights can further promote in-depth development of industrial cyber security.",China Communications,2021,semantic_scholar,citation,citation
e8f775d0363af350c5e094ab08932551da9c863d,https://www.semanticscholar.org/paper/e8f775d0363af350c5e094ab08932551da9c863d,A Survey Paper on Machine Learning Approaches to Intrusion Detection,"This electronic document is a “live” template and already defines the components of your paper [title, text, heads, etc.] in its style sheet. For any nation, government, or cities to compete favorably in today’s world, it must operate smart cities and e-government. As trendy as it may seem, it comes with its challenges, which is cyber-attacks. A lot of data is generated due to the communication of technologies involved and lots of data are produced from this interaction. Initial attacks aimed at cyber city were for destruction, this has changed dramatically into revenue generation and incentives. Cyber-attacks have become lucrative for criminals to attack financial institutions and cart away with billions of dollars, led to identity theft and many more cyber terror crimes. This puts an onus on government agencies to forestall the impact or this may eventually ground the economy. The dependence on cyber networked systems is impending and this has brought a rise in cyber threats, cyber criminals have become more inventive in their approach. This proposed dissertation discusses various security attacks classification and intrusion detection tools which can detect intrusion patterns and then forestall a break-in, thereby protecting the system from",,2021,semantic_scholar,citation,citation
fc7ecd5e40b9b4d264c3bc33bb810eadd3ecedb2,https://www.semanticscholar.org/paper/fc7ecd5e40b9b4d264c3bc33bb810eadd3ecedb2,"An Overview: Stochastic Gradient Descent Classifier, Linear Discriminant Analysis, Deep Learning and Naive Bayes Classifier Approaches to Network Intrusion Detection","The security of Network Systems is ravaged by attacks on Systems in a bid to gain unauthorized access into the network system. The aim of Network Intrusion Detection Systems is to detect anomaly patterns either while the attack is unfolding or after evidence that an intrusion occurred. The demand and crave for Internet usage have surged over the years and will continue to rise, which also puts gadgets that are connected to Networks at risk of attacks by Cyber Terrorist and hackers. This problem is not limited to individuals or Corporations alone but also E-Governments and Enterprises, despite billions of dollars allocated to Cyber Security, computer systems and networks do not give a 100 percent guarantee against Cyber-attacks. It is against this backdrop that we must establish Network Intrusion Detection Systems to reveal and counter Cyber-attacks on Networks and Computer Systems. Keywords—Component; formatting; style; styling; Cyber Security; machine learning, Netwrok Intrusion Detection.",,2021,semantic_scholar,citation,citation
0cbc40d71bf61416918278b155fc2a558c524545,https://www.semanticscholar.org/paper/0cbc40d71bf61416918278b155fc2a558c524545,SDN Based Computation Offloading for Industrial Internet of Things,"As a new type of highly collaborative and shared intelligent network between producers and production environments, Industrial Internet of Things (IIOT) has been taken an important part of the fourth industrial revolution. IIOT generates large amounts of sensory data which need to be processed rapidly. However, the cloud-based data processing method consumes a long time and huge network overhead, which further affects the quality of service. On the other hand, the emerging edge computing also cannot process data efficiently because of limited compute and network resource. In this paper, we propose a four-layer network architecture based on SDN for the industrial internet of things scenario. Through effective transmission and computation coupling, the processing response efficiency is improved. We present a three-level computation offloading method to realize the optimization of network delay and power consumption. Theory and experiments show that the method proposed in this paper can effectively reduce the computation power consumption and response time.","2020 16th International Conference on Mobility, Sensing and Networking (MSN)",2020,semantic_scholar,citation,citation
ace26b449eb99ce657d7de54734076fa31c62456,https://www.semanticscholar.org/paper/ace26b449eb99ce657d7de54734076fa31c62456,The architecture and key technologies for an industrial Internet with synergy between the cloud and clients,"The fourth industrial revolution has been unveiled with the rapid development of Internet of things (IoT), cloud computing, and big data. The industrial Internet, as a highly cooperative and intelligence-sharing global network that connects entities, human beings, and the environment in smart manufacturing, is the core of this revolution. However, most current research on the industrial Internet is restricted to IoT, cloud computing, or big data, respectively. The synergy between the cloud and clients is currently at a very primary stage of sensing, connection, and knowledge, lacking a cloud-client-integrative architecture and key technologies that could meet the evolving requirements of networked smart production, including more complex objects to be sensed, more diversification of entities to be connected, faster data processing, and more intelligent feedback control. This paper first surveys some important research directions with respect to this research field and summarizes the research status and challenges. On this basis, a novel cloud-client integrative industrial Internet architecture and solutions for related key technologies are proposed. Then, the proposed technologies are demonstrated for some specific applications in the field of intelligent manufacturing. Finally, the prospects for cloud-client-integrative industrial Internet research are discussed and concluded.",,2020,semantic_scholar,citation,citation
2a8553cbc62ef762813c53c0f4accd1e4f22e30f,https://www.semanticscholar.org/paper/2a8553cbc62ef762813c53c0f4accd1e4f22e30f,The Case for Dual-access File Systems over Object Storage,"Object storage has emerged as a low-cost and hyperscalable alternative to distributed file systems. However, interface incompatibilities and performance limitations often compel users to either transfer data between a file system and object storage or use inefficient file connectors over object stores. The result is growing storage sprawl, unacceptably low performance, and an increase in associated storage costs. One promising solution to this problem is providing dual access, the ability to transparently read and write the same data through both file system interfaces and object storage APIs. In this position paper we argue that there is a need for dual-access file systems over object storage, and examine some representative use cases which benefit from such systems. Based on our conversations with end users, we discuss features which we believe are essential or desirable in a dual-access object storage file system (OSFS). Further, we design and implement an early prototype of Agni1, an efficient dual-access OSFS which overcomes the shortcomings of existing approaches. Our preliminary experiments demonstrate that for some representative workloads Agni can improve performance by 20%–60% compared to either S3FS, a popular OSFS, or the prevalent approach of manually copying data between different storage systems.",HotStorage,2019,semantic_scholar,citation,citation
42fd2ad92f8c76689977d844cf9357616067dd42,https://www.semanticscholar.org/paper/42fd2ad92f8c76689977d844cf9357616067dd42,Smart Factory using IoT,": In the past, Industrial manage of discipline gadgets turned into made from self-contained systems in a community for exchanging manage records among gadgets and hardware to perform a tasks. This paper describes the collection of data using Internet of Things. Earlier, GSM was used to get entry to constrained information but it offers one manner verbal exchange based totally on queuing protocol. It consumes more time. To overcome this trouble, we have used cloud computing at the side of Internet of Things. Using Internet of Things, you may access extra wide variety of data at anytime from anywhere since the information are stored in the cloud. The sensors used will continuously sense the information and store it to the cloud. When the sensed value exceeds the threshold limit the buzzer will operate and the information will be displayed in the LCD. The IoT also helps to send this information to as many persons required by the industry to monitor and control it. This can help us to get right of entry to the statistic’s time whenever it is required for quality checking.",International Journal for Research in Applied Science and Engineering Technology,2019,semantic_scholar,citation,citation
47cb4711fa3b6780193eba6ce55f1dd4afb723ab,https://www.semanticscholar.org/paper/47cb4711fa3b6780193eba6ce55f1dd4afb723ab,Agni: An Efficient Dual-access File System over Object Storage,"Object storage is a low-cost, scalable component of cloud ecosystems. However, interface incompatibilities and performance limitations inhibit its adoption for emerging cloud-based workloads. Users are compelled to either run their applications over expensive block storage-based file systems or use inefficient file connectors over object stores. Dual access, the ability to read and write the same data through file systems interfaces and object storage APIs, has promise to improve performance and eliminate storage sprawl. We design and implement Agni1, an efficient, distributed, dual-access object storage file system (OSFS), that uses standard object storage APIs and cloud microservices. Our system overcomes the performance shortcomings of existing approaches by implementing a multi-tier write aggregating data structure and by integrating with existing cloud-native services. Moreover, Agni provides distributed access and a coherent namespace. Our experiments demonstrate that for representative workloads Agni improves performance by 20%--60% when compared with existing approaches.",SoCC,2019,semantic_scholar,citation,citation
4ac172470351a334aa36b6659d68ac55799ea73f,https://www.semanticscholar.org/paper/4ac172470351a334aa36b6659d68ac55799ea73f,Edge Powered Industrial Control: Concept for Combining Cloud and Automation Technologies,"In the past, industrial control of field devices was comprised of self-contained systems in a dedicated network for exchanging control information between field devices and control hardware to accomplish process tasks. Nowadays, cloud computing enables a massive amount of computing resources and high availability, which opens up new potentials in the industrial sector. Until now, the integration of cloud solutions in industrial control was limited due to missing technologies connecting the Internet of Things with industrial requirements. Furthermore, based on existing paradigms there is a lack of appropriate architecture concepts for industrial control. This paper depicts a platform concept, which combines cloud computing and industrial control using edge devices realized for an automation cell.",2018 IEEE International Conference on Edge Computing (EDGE),2018,semantic_scholar,citation,citation
94318aee1139ffcfe39984cea2b8051fcddb6f9d,https://www.semanticscholar.org/paper/94318aee1139ffcfe39984cea2b8051fcddb6f9d,ProducTron: Towards Flexible Distributed and Networked Production,"With the evolution of cloud computing, internet of things and the application of new approaches from communication and information technologies in industrial production, possibilities for a networked production of different production technologies arise. Established approaches use manufacturing execution systems as local production coordination systems at workshop level without considering cross-site production or the integration of different stakeholders along the value chain of production. This paper presents an architectural concept, referred to as the ProducTron, for the digital integration of different manufacturing and common engineering modules for flexible distributed networked production as a possible basis for an Internet of Production.",2018 IEEE 22nd International Conference on Intelligent Engineering Systems (INES),2018,semantic_scholar,citation,citation
