id,type,publication,publisher,publication_date,database,title,url,abstract,domain
10.1016/j.future.2021.06.033,Journal,Future Generation Computer Systems,scopus,2021-12-01,sciencedirect,Detecting malicious behavior in social platforms via hybrid knowledge- and data-driven systems,https://api.elsevier.com/content/abstract/scopus_id/85109435960,"Among the wide variety of malicious behavior commonly observed in modern social platforms, one of the most notorious is the diffusion of fake news, given its potential to influence the opinions of millions of people who can be voters, consumers, or simply citizens going about their daily lives. In this paper, we implement and carry out an empirical evaluation of a version of the recently-proposed NetDER architecture for hybrid AI decision-support systems with the capability of leveraging the availability of machine learning modules, logical reasoning about unknown objects, and forecasts based on diffusion processes. NetDER is a general architecture for reasoning about different kinds of malicious behavior such as dissemination of fake news, hate speech, and malware, detection of botnet operations, prevention of cyber attacks including those targeting software products or blockchain transactions, among others. Here, we focus on the case of fake news dissemination on social platforms by three different kinds of users: non-malicious, malicious, and botnet members. In particular, we focus on three tasks: (i) determining who is responsible for posting a fake news article, (ii) detecting malicious users, and (iii) detecting which users belong to a botnet designed to disseminate fake news. Given the difficulty of obtaining adequate data with ground truth, we also develop a testbed that combines real-world fake news datasets with synthetically generated networks of users and fully-detailed traces of their behavior throughout a series of time points. We designed our testbed to be customizable for different problem sizes and settings, and make its code publicly available to be used in similar evaluation efforts. Finally, we report on the results of a thorough experimental evaluation of three variants of our model and six environmental settings over the three tasks. Our results clearly show the effects that the quality of knowledge engineering tasks, the quality of the underlying machine learning classifier used to detect fake news, and the specific environmental conditions have on smart policing efforts in social platforms.",science
10.1016/j.livsci.2021.104700,Journal,Livestock Science,scopus,2021-11-01,sciencedirect,A review of deep learning algorithms for computer vision systems in livestock,https://api.elsevier.com/content/abstract/scopus_id/85118744270,"In livestock operations, systematically monitoring animal body weight, biometric body measurements, animal behavior, feed bunk, and other difficult-to-measure phenotypes is manually unfeasible due to labor, costs, and animal stress. Applications of computer vision are growing in importance in livestock systems due to their ability to generate real-time, non-invasive, and accurate animal-level information. However, the development of a computer vision system requires sophisticated statistical and computational approaches for efficient data management and appropriate data mining, as it involves massive datasets. This article aims to provide an overview of how deep learning has been implemented in computer vision systems used in livestock, and how such implementation can be an effective tool to predict animal phenotypes and to accelerate the development of predictive modeling for precise management decisions. First, we reviewed the most recent milestones achieved with computer vision systems and the respective deep learning algorithms implemented in Animal Science studies. Then, we reviewed the published research studies in Animal Science which used deep learning algorithms as the primary analytical strategy for image classification, object detection, object segmentation, and feature extraction. The great number of reviewed articles published in the last few years demonstrates the high interest and rapid development of deep learning algorithms in computer vision systems across livestock species. Deep learning algorithms for computer vision systems, such as Mask R-CNN, Faster R-CNN, YOLO (v3 and v4), DeepLab v3, U-Net and others have been used in Animal Science research studies. Additionally, network architectures such as ResNet, Inception, Xception, and VGG16 have been implemented in several studies across livestock species. The great performance of these deep learning algorithms suggests an improved predictive ability in livestock applications and a faster inference. However, only a few articles fully described the deep learning algorithms and their implementation. Thus, information regarding hyperparameter tuning, pre-trained weights, deep learning backbone, and hierarchical data structure were missing. We summarized peer-reviewed articles by computer vision tasks (image classification, object detection, and object segmentation), deep learning algorithms, animal species, and phenotypes including animal identification and behavior, feed intake, animal body weight, and many others. Understanding the principles of computer vision and the algorithms used for each application is crucial to develop efficient systems in livestock operations. Such development will potentially have a major impact on the livestock industry by predicting real-time and accurate phenotypes, which could be used in the future to improve farm management decisions, breeding programs through high-throughput phenotyping, and optimized data-driven interventions.",science
10.1016/j.conbuildmat.2021.124915,Journal,Construction and Building Materials,scopus,2021-11-01,sciencedirect,Prediction models for low-temperature creep compliance of asphalt mixtures containing reclaimed asphalt pavement (RAP),https://api.elsevier.com/content/abstract/scopus_id/85115205905,"The low-temperature creep compliances (D(t)) of asphalt mixture is one of the necessary parameters to predict the depth and amount of low-temperature cracks. Level 3 analysis in Mechanistic-Empirical Pavement Design Guide (MEPDG) software uses asphalt binder properties parameters and mixture volumetric properties to predict D(t) when the real laboratorial data is not available. However, some parameters in the model may not be routinely measured in Superpave system, which restricts the use of the prediction model. In addition, new additives and recycling materials such as reclaimed asphalt pavement (RAP) have been extensively used in recent years and shown to have significant effect on the low-temperature cracking resistance of asphalt mixture. However, the effects have not been considered in the existing D(t) prediction models. Hence, the objective of this study is to develop models with significantly high accuracy to predict the D(t) of asphalt mixtures containing RAP. A total of 1890 sets of data points were collected from three different research projects. A Pearson correlation analysis was carried out to select the input parameters which are most influential to D(t). Two prediction models (i.e., multiple linear regression and artificial neural network (ANN) models) were proposed. A comprehensive analysis on the prediction accuracy and reasonability of the proposed models was conducted. The results showed that the proposed models had much better prediction performance with high accuracy than the existing models. The comparisons between the proposed models with the existing models confirmed that it is necessary to take the new additives and recycling materials into account in developing D(t) prediction models.",science
10.1016/j.asoc.2021.107792,Journal,Applied Soft Computing,scopus,2021-11-01,sciencedirect,Sentiment classification using attention mechanism and bidirectional long short-term memory network,https://api.elsevier.com/content/abstract/scopus_id/85112745936,"We propose a sentiment classification method for large scale microblog text based on the attention mechanism and the bidirectional long short-term memory network (SC-ABiLSTM). We use an experimental study to compare our proposed method with baseline methods using real world large-scale microblog data. Comparing the accuracy of the baseline methods to the accuracy of our model, we demonstrate the efficacy of our proposed method. While sentiment classification of social media data has been extensively studied, the main novelty of our study is the implementation of the attention mechanism in a deep learning network for analyzing large scale social media data.",science
10.1016/j.talanta.2021.122608,Journal,Talanta,scopus,2021-11-01,sciencedirect,"PIXE based, Machine-Learning (PIXEL) supported workflow for glass fragments classification",https://api.elsevier.com/content/abstract/scopus_id/85109431731,"This paper presents a structured workflow for glass fragment analysis based on a combination of Elemental Analysis using PIXE and Machine Learning tools, with the ultimate goal of standardizing and helping forensic efforts. The proposed workflow was implemented on glass fragments received from the Israeli DIFS (Israeli Police Force's Division of Identification and Forensic Sciences) that were collected from various vehicles, including glass fragments from different manufacturers and years of production. We demonstrate that this workflow can produce models with high (>80%) accuracy in identifying glass fragment's origins and provide a test-case demonstrating how the model can be applied in real-life forensic events. We provide a standard, reproducible methodology that can be used in many forensic domains beyond glass fragments, for example, Gun Shot Residue, flammable liquids, illegal substances, and more.",science
10.1016/j.jhlste.2020.100275,Journal,"Journal of Hospitality, Leisure, Sport and Tourism Education",scopus,2021-11-01,sciencedirect,Industry 4.0 technologies in tourism education: Nurturing students to think with technology,https://api.elsevier.com/content/abstract/scopus_id/85092173436,"The Industry 4.0 revolution is bringing major transformations in the tourism systems design suitable for technologically oriented consumers. Indeed, methods and technologies introduced by Big Data, Automation, Virtual and augmented reality, Robotics and ICT well fit with the Tourism 4.0 paradigm. However, tourism students are not yet trained on techniques, issues and methods related to the Industry 4.0 framework.
                  Hence, relying on a careful examination of the literature on tourism market trends linked to the offer of innovative technological services, we identified conceptual, methodological, technological and practical skills to be developed in an academic curriculum for Tourism Science students. Learning path were focused on: i) processes of data acquisition from social media, ii) data analysis using Machine Learning techniques and iii) data design into significant elements useful to implement communication systems in the tourism field.
               
                  Results
                  showed that the most of participants achieved a medium-high evaluation for the implementation of the communication systems, applying appropriately techniques and tools learned along the course. Furthermore, the high percentage of students satisfaction registered in relation to the course, revealed that students enjoyed this experience. Outcomes reflects the acquisition and the awareness of those skills that will enable students to be conscious protagonists of their role in tourism 4.0.",science
10.1016/j.knosys.2021.107380,Journal,Knowledge-Based Systems,scopus,2021-10-27,sciencedirect,Hierarchical Social Similarity-guided Model with Dual-mode Attention for session-based recommendation,https://api.elsevier.com/content/abstract/scopus_id/85113609671,"Session-based recommendation models users’ interests in sessions to make recommendations. Many previous studies have shown that users usually have similar interests to their friends, and are easily influenced by friends. However, these studies also tend to ignore the fact that users’ interests may merely be similar to certain friends’ interests in certain aspects. To address the above issues, we propose a novel Hierarchical Social Similarity-guided Model with Dual-mode Attention (HMDA) for Session-based Recommendation. Specifically, we first calculate the item-level similarity between users and their friends to select influential friends. We then compute the aspect-level similarity to explore the aspect difference between users’ interests and friends’ interests. Under the guidance of the item-level and aspect-level similarity, HMDA is capable of effectively and accurately aggregating the social influence exerted by friends on users, and further combining users’ individual interests to enhance recommendation performance. In addition, we design a dual-mode attention mechanism to capture the internal dependence and mutual dependence between the long-term and short-term interests of users. The proposed model is extensively evaluated on three real-world datasets. Experimental results demonstrate that our model outperforms the state-of-the-art baseline methods.",science
10.1016/j.neucom.2021.07.045,Journal,Neurocomputing,scopus,2021-10-21,sciencedirect,Pruning and quantization for deep neural network acceleration: A survey,https://api.elsevier.com/content/abstract/scopus_id/85112651139,"Deep neural networks have been applied in many applications exhibiting extraordinary abilities in the field of computer vision. However, complex network architectures challenge efficient real-time deployment and require significant computation resources and energy costs. These challenges can be overcome through optimizations such as network compression. Network compression can often be realized with little loss of accuracy. In some cases accuracy may even improve. This paper provides a survey on two types of network compression: pruning and quantization. Pruning can be categorized as static if it is performed offline or dynamic if it is performed at run-time. We compare pruning techniques and describe criteria used to remove redundant computations. We discuss trade-offs in element-wise, channel-wise, shape-wise, filter-wise, layer-wise and even network-wise pruning. Quantization reduces computations by reducing the precision of the datatype. Weights, biases, and activations may be quantized typically to 8-bit integers although lower bit width implementations are also discussed including binary neural networks. Both pruning and quantization can be used independently or combined. We compare current techniques, analyze their strengths and weaknesses, present compressed network accuracy results on a number of frameworks, and provide practical guidance for compressing networks.",science
10.1016/j.engstruct.2021.112877,Journal,Engineering Structures,scopus,2021-10-15,sciencedirect,Prediction of fire resistance of concrete encased steel composite columns using artificial neural network,https://api.elsevier.com/content/abstract/scopus_id/85111330781,"Concrete encased steel (CES) columns, also known as steel reinforced concrete (SRC) composite columns, exhibit superior fire resistance due to concrete acting as a protection layer for the embedded steel section. While modern design codes have provided design guides for the fire resistance of CES columns, they are only applicable to those made of normal strength concrete. For high strength CES columns, advanced analysis is needed to capture the brittleness of high strength concrete at elevated temperature. In this paper, two methods, namely the artificial neural network (ANN) and the analytical equations, are proposed to predict the fire resistance of axially-loaded CES columns made of high strength concrete. To train the ANN, a finite difference model is developed to compute the temperature field in CES columns and it is used to establish a database containing 15,200 specimens. The cross-sectional dimensions and materials grades of the specimens are carefully selected to cover a wide range of values including those commonly adopted in real-life applications. The inputs of the ANN are identified through an extensive parametric analysis. The selected ANN consists of 7 inputs, 3 outputs and 2 hidden layers and achieves a high determination coefficient R2 value of 0.999. For practical implementation, analytical equations are also derived and achieve high R2 values above 0.953. The predictive power of the ANN and the analytical equations are examined against the observations obtained from actual fire tests, showing reasonable accuracy of prediction. Both methods are simple, of high accuracy and have implicitly accounted for temperature-dependent material degradation, and hence do not require input of temperature-dependent material properties and advanced analysis software.",science
10.1016/j.envadv.2021.100089,Journal,Environmental Advances,scopus,2021-10-01,sciencedirect,"A practical study of CITES wood species identification by untargeted DART/QTOF, GC/QTOF and LC/QTOF together with machine learning processes and statistical analysis",https://api.elsevier.com/content/abstract/scopus_id/85118730822,"Illegal logging and trafficking of endangered timber species has attracted the world's major organized crime groups, with associated deforestation and serious social damage. The inability of traditional methodologies and DNA analysis to readily perform wood identification to the species level for monitoring has stimulated research on chemotyping techniques. In this study, simple wood extraction of endangered rosewoods (Dalbergia spp), amenable to use in the field, produced colorful hues that were suggestive of wood species. A more definitive study was conducted to develop wood species identification procedures using high-resolution quadrupole time-of-flight (QTOF) mass spectrometers interfaced with liquid chromatography (LC), gas chromatography (GC), and Direct Analysis in Real Time (DART). The time consuming process of extracting “identifying” mass spectral ions for species identification, contentious due to their ubiquitous nature, was supplanted by application of machine learning processes. The unbiased software mining of raw data from multiple analytical batches, followed by statistical Random Forest analysis, enabled discrimination between both anatomically and chemotypically similar Dalbergia species. Statistical Principal Component Analysis (PCA) scatterplots with 95% confidence ellipses were visually compelling in showing a differential clustering of Dalbergia from other commonly traded and lookalike wood species. The information rich raw data from GC or LC analyses offered a corroborative, legally defensible, and widely available confirmatory tool in the identification of timber species.",science
10.1016/j.jmoldx.2021.07.011,Journal,Journal of Molecular Diagnostics,scopus,2021-10-01,sciencedirect,Temporary Regulatory Deviations and the Coronavirus Disease 2019 (COVID-19) PCR Labeling Update Study Indicate What Laboratory-Developed Test Regulation by the US Food and Drug Administration (FDA) Could Look Like,https://api.elsevier.com/content/abstract/scopus_id/85116010045,"The coronavirus disease 2019 (COVID-19) response necessitated innovations and a series of regulatory deviations that also affected laboratory-developed tests (LDTs). To examine real-world consequences and specify regulatory paradigm shifts, legislative proposals were aligned on a common timeline with Emergency Use Authorization (EUA) of LDTs and the US Food and Drug Administration (FDA)-orchestrated severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) labeling update study. The initial EUA adoption by LDT developers shows that the FDA can have oversight over LDTs. We used efficiency-corrected microcosting of our EUA PCR assay to estimate the national cost of the labeling update study to $0.3 to $1.4 million US dollars. Labeling update study performance data showed lower average detection limits in commercial in vitro diagnostic (IVD) assays versus LDTs (32,000 ± 75,000 versus 71,000 ± 147,000 nucleic acid amplification tests/mL; P = 0.04); however, comparison also shows that FDA review of IVD assays and LDTs did not prevent differences between initial and labeling update performance (IVD assay, P < 0.0001; LDT, P = 0.003). The regulatory shifts re-emphasized that both commercial tests and LDTs rely heavily on laboratory competence and procedures; however, lack of performance data on authorized tests, when clinically implemented, precludes assessment of the benefit related to regulatory review. Temporary regulatory deviations during the pandemic and regulatory science tools (ie, reference material) have generated valuable real-world evidence to inform pending legislation regarding LDT regulation.",science
10.1016/j.compbiomed.2021.104820,Journal,Computers in Biology and Medicine,scopus,2021-10-01,sciencedirect,UICPC: Centrality-based clustering for scRNA-seq data analysis without user input,https://api.elsevier.com/content/abstract/scopus_id/85114481229,"scRNA-seq data analysis enables new possibilities for identification of novel cells, specific characterization of known cells and study of cell heterogeneity. The performance of most clustering methods especially developed for scRNA-seq is greatly influenced by user input. We propose a centrality-clustering method named UICPC and compare its performance with 9 state-of-the-art clustering methods on 11 real-world scRNA-seq datasets to demonstrate its effectiveness and usefulness in discovering cell groups. Our method does not require user input. However, it requires settings of threshold, which are benchmarked after performing extensive experiments. We observe that most compared approaches show poor performance due to high heterogeneity and large dataset dimensions. However, UICPC shows excellent performance in terms of NMI, Purity and ARI, respectively. UICPC is available as an R package and can be downloaded by clicking the link https://sites.google.com/view/hussinchowdhury/software.",science
10.1016/j.micpro.2021.104318,Journal,Microprocessors and Microsystems,scopus,2021-10-01,sciencedirect,Investigating data representation for efficient and reliable Convolutional Neural Networks,https://api.elsevier.com/content/abstract/scopus_id/85112801148,"Nowadays, Convolutional Neural Networks (CNNs) are widely used as prediction models in different fields, with intensive use in real-time safety-critical systems. Recent studies have demonstrated that hardware faults induced by an external perturbation or aging effects, may significantly impact the CNN inference, leading to prediction failures. Therefore, ensuring the reliability of CNN platforms is crucial, especially when deployed in critical applications. A lot of effort has been made to reduce the memory and energy footprint of CNNs, paving the way to the adoption of approximate computing techniques such as quantization, reduced precision, weight sharing, and pruning. Unfortunately, approximate computing reduces the intrinsic redundancy of CNNs making them more efficient but less resilient to hardware faults. The goal of this work is twofold. First, we assess the reliability of a CNN when reduced bit widths and two different data types (floating- and fixed-point) are used to represent the network parameters (i.e., synaptic weights). Second, we intend to investigate the best compromise between data type, bit-widths reduction, and reliability. The characterization is performed through a fault injection environment built on the darknet open-source framework and targets two CNNs: LeNet-5 and YOLO. Experimental results show that fixed-point data provide the best trade-off between memory footprint reduction and CNN resilience. In particular, for LeNet-5, we achieved a 4X memory footprint reduction at the cost of a slightly reduced reliability (0.45% of critical faults) without retraining the CNN.",science
