id,datePublished,description,title,downloadUrl,publisher,doi,journals,database
475070866,2021-06-01T00:00:00,"Multi-class classification is one of the major challenges in machine learning and an ongoing research issue. Classification algorithms are generally binary, but they must be extended to multi-class problems for real-world application. Multi-class classification is more complex than binary classification. In binary classification, only the decision boundaries of one class are to be known, whereas in multiclass classification, several boundaries are involved. The objective of this investigation is to propose a metaheuristic, optimized, multi-level classification learning system for forecasting in civil and construction engineering. The proposed system integrates the firefly algorithm (FA), metaheuristic intelligence, decomposition approaches, the one-against-one (OAO) method, and the least squares support vector machine (LSSVM). The enhanced FA automatically fine-tunes the hyperparameters of the LSSVM to construct an optimized LSSVM classification model. Ten benchmark functions are used to evaluate the performance of the enhanced optimization algorithm. Two binary-class datasets related to geotechnical engineering, concerning seismic bumps and soil liquefaction, are then used to clarify the application of the proposed system to binary problems. Further, this investigation uses multi-class cases in civil engineering and construction management to verify the effectiveness of the model in the diagnosis of faults in steel plates, quality of water in a reservoir, and determining urban land cover. The results reveal that the system predicts faults in steel plates with an accuracy of 91.085%, the quality of water in a reservoir with an accuracy of 93.650%, and urban land cover with an accuracy of 87.274%. To demonstrate the effectiveness of the proposed system, its predictive accuracy is compared with that of a non-optimized baseline model, single multi-class classification algorithms (sequential minimal optimization (SMO), the Multiclass Classifier, the Naïve Bayes, the library support vector machine (LibSVM) and logistic regression) and prior studies. The analytical results show that the proposed system is promising project analytics software to help decision makers solve multi-level classification problems in engineering applications",Metaheuristic Optimized Multi-Level Classification Learning System for Engineering Management,,'MDPI AG',10.3390/app11125533,"[{'title': 'Applied Sciences', 'identifiers': ['2076-3417', 'issn:2076-3417']}]",core
479191448,2021-08-01T00:00:00,"Abstract In this paper, the optimal demand response strategy of a commercial building‐based virtual power plant with real‐world implementation in heavily urbanised area is studied. Instead of modelling the decision‐making process as an optimisation problem, a reinforcement learning method is used to seek the optimal strategy, which could update its performance with minimal manpower manipulation. Specifically, the data collection from several commercial buildings, including hotel, shopping mall and office, in Huangpu district, Shanghai city is analysed to deploy the demand response program. Compared with the conventional demand response strategy based on optimisation, the learnt strategy does not rely on the forecasting information as input and could adapt to the changing demand response incentive automatically. It may not produce the best result every time, but can guarantee the benefit in a non‐deterministic way in long‐term operation. The real‐world deployment of the Huangpu virtual power plant involving hardware and software platform is also introduced, as well as its future development projection",Optimal demand response strategy of commercial building‐based virtual power plant using reinforcement learning,,'Institution of Engineering and Technology (IET)',10.1049/gtd2.12179,"[{'title': 'IET Generation Transmission & Distribution', 'identifiers': ['1751-8695', 'issn:1751-8687', '1751-8687', 'issn:1751-8695']}]",core
479305281,2021-07-01T00:00:00,"Currently, distribution system operators (DSOs) are asked to operate distribution grids, managing the rise of the distributed generators (DGs), the rise of the load correlated to heat pump and e-mobility, etc. Nevertheless, they are asked to minimize investments in new sensors and telecommunication links and, consequently, several nodes of the grid are still not monitored and tele-controlled. At the same time, DSOs are asked to improve the network’s resilience, looking for a reduction in the frequency and impact of power outages caused by extreme weather events. The paper presents a machine learning GIS-based approach to estimate a secondary substation’s load profiles, even in those cases where monitoring sensors are not deployed. For this purpose, a large amount of data from different sources has been collected and integrated to describe secondary substation load profiles adequately. Based on real measurements of some secondary substations (medium-voltage to low-voltage interface) given by Unareti, the DSO of Milan, and georeferenced data gathered from open-source databases, unknown secondary substations load profiles are estimated. Three types of machine learning algorithms, regression tree, boosting, and random forest, as well as geographic information system (GIS) information, such as secondary substation locations, building area, types of occupants, etc., are considered to find the most effective approach",Machine Learning and GIS Approach for Electrical Load Assessment to Increase Distribution Networks Resilience,,'MDPI AG',10.3390/en14144133,"[{'title': 'Energies', 'identifiers': ['issn:1996-1073', '1996-1073']}]",core
435117124,2021-06-11T00:00:00,"Stroke has become a leading cause of death and long-term disability in the world, and there is no effective treatment.Deep learning-based approaches have the potential to outperform existing stroke risk prediction models, they rely on large well-labeled data. Due to the strict privacy protection policy in health-care systems, stroke data is usually distributed among different hospitals in small pieces. In addition, the positive and negative instances of such data are extremely imbalanced. Transfer learning solves small data issue by exploiting the knowledge of a correlated domain, especially when multiple source are available.In this work, we propose a novel Hybrid Deep Transfer Learning-based Stroke Risk Prediction (HDTL-SRP) scheme to exploit the knowledge structure from multiple correlated sources (i.e.,external stroke data, chronic diseases data, such as hypertension and diabetes). The proposed framework has been extensively tested in synthetic and real-world scenarios, and it outperforms the state-of-the-art stroke risk prediction models. It also shows the potential of real-world deployment among multiple hospitals aided with 5G/B5G infrastructures.National Key R&D Program of China; National Nature Science Foundation of China; Natural Science Foundation of Guangdong Province; Guangdong “Pearl River Talent Recruitment Program”; Technology Research Project of Shenzhen City; Public Technology Platform of Shenzhen Cit",Stroke Risk Prediction with Hybrid Deep Transfer Learning Framework,,'Institute of Electrical and Electronics Engineers (IEEE)',10.1109/jbhi.2021.3088750,"[{'title': 'IEEE Journal of Biomedical and Health Informatics', 'identifiers': ['issn:2168-2194', '2168-2208', 'issn:2168-2208', '2168-2194']}]",core
389643195,2021-02-18T14:02:36,"Title from PDF of title page viewed March 1, 2021Dissertation advisor: Yugyung LeeVitaIncludes bibliographical references ( page 115-125)Thesis (Ph.D.)--School of Computing and Engineering. University of Missouri--Kansas City, 2020Deep learning has improved the state-of-the-art results in an ever-growing number of domains. This success heavily relies on the development of deep learning models--an experimental, iterative process that produces tens to hundreds of models before arriving at a satisfactory result. While there has been a surge in the number of tools and frameworks that aim at facilitating deep learning, the process of managing the models and their artifacts is still surprisingly challenging and time-consuming. Existing model-management solutions are either tailored for commercial platforms or require significant code changes. Moreover, most of the existing solutions address a single phase of the modeling lifecycle, such as experiment monitoring, while ignoring other essential tasks, such as model sharing and deployment. In this dissertation, we present a software system to facilitate and accelerate the deep learning lifecycle, named ModelKB. ModelKB can \textit{automatically} manage the modeling lifecycle end-to-end, including (1) monitoring and tracking experiments; (2) visualizing, searching for, and comparing models and experiments; (3)  deploying models locally and on the cloud; and (4) sharing and publishing trained models. Our system also provides a stepping-stone for enhanced reproducibility. ModelKB currently supports TensorFlow 2.0, Keras, and PyTorch, and it can be extended to other deep learning frameworks easily. A video demo is available at https://youtu.be/XWiJpSM_jvA.

Moreover, we study static call graphs to form a stepping-stone to facilitate the \textit{comprehension} of the overall lifecycle implementation (i.e., source code). Specifically, we introduce Code2Graph to facilitate the exploration and tracking of the implementation and its changes over time. Code2Graph is used to construct and visualize the call graph of a software codebase. We evaluate the functionality by analyzing and studying real software systems throughout their entire lifespan. The tool, evaluation results, and a video demo are available at https://goo.gl/8edZ64. 

Finally, we demonstrate a software system that brings together the contributions mentioned above to build a robust, open-collaborative platform for deep learning applications in the health domain, named Medl.AI. Medl.AI enables researchers and healthcare professionals to easily and efficiently: explore, share, reuse, and discuss deep learning models specific to the medical domain. We present six illustrative deep learning medical applications using Medl.AI. We conduct an online survey to assess the feasibility and benefits of Medl.AI. The user study suggests that Medl.AI provides a promising solution to open collaborative research and applications. Our live website is currently available at http://medl.ai.Introduction -- Background and Challenges -- Automated Management of the Modeling Lifecycle -- Facilitating Program Comprehension -- Medl.AI: An application of MODELKB -- Conclusion",Automated End-to-End Management of the Deep Learning Lifecycle,https://core.ac.uk/download/389643195.pdf,,,,core
337294633,2021-04-13T00:00:00,"Capacitated spatial clustering, a type of unsupervised machine learning
method, is often used to tackle problems in compressing, classifying, logistic
optimization and infrastructure optimization. Depending on the application at
hand, a wide set of extensions may be necessary in clustering.
  In this article we propose a number of novel extensions to PACK that is a
novel capacitated spatial clustering method. These extensions are relocation
and location preference of cluster centers, outliers, and non-spatial
attributes. The strength of PACK is that it can consider all of these
extensions jointly. We demonstrate the usefulness PACK with a real world
example in edge computing server placement for a city region with various
different set ups, where we take into consideration outliers, center placement,
and non-spatial attributes. Different setups are evaluated with summary
statistics on spatial proximity and attribute similarity. As a result, the
similarity of the clusters was improved at best by 53%, while simultaneously
the proximity degraded only 18%. In alternate scenarios, both proximity and
similarity were improved. The different extensions proved to provide a valuable
way to include non-spatial information into the cluster analysis, and attain
better overall proximity and similarity. Furthermore, we provide easy-to-use
software tools (rpack) for conducting clustering analyses",Capacitated spatial clustering with multiple constraints and attributes,http://arxiv.org/abs/2010.06333,,,,core
478236920,2021-09-29T00:00:00,"Emergency vehicles in service have right-of-way over all other vehicles.
Hence, all other vehicles are supposed to take proper actions to yield
emergency vehicles with active sirens. As this task requires the cooperation
between ears and eyes for human drivers, it also needs audio detection as a
supplement to vision-based algorithms for fully autonomous driving vehicles. In
urban driving scenarios, we need to know both the existence of emergency
vehicles and their relative positions to us to decide the proper actions. We
present a novel system from collecting the real-world siren data to the
deployment of models using only two cost-efficient microphones. We are able to
achieve promising performance for each task separately, especially within the
crucial 10m to 50m distance range to react (the size of our ego vehicle is
around 5m in length and 2m in width). The recall rate to determine the
existence of sirens is 99.16% , the median and mean angle absolute error is
9.64{\deg} and 19.18{\deg} respectively, and the median and mean distance
absolute error of 9.30m and 10.58m respectively within that range. We also
benchmark various machine learning approaches that can determine the siren
existence and sound source localization which includes direction and distance
simultaneously within 50ms of latency",Emergency Vehicles Audio Detection and Localization in AutonomousDriving,http://arxiv.org/abs/2109.14797,,,,core
387301819,2021-10-14T00:00:00,"Efficient data offloading plays a pivotal role in computational-intensive
platforms as data rate over wireless channels is fundamentally limited. On top
of that, high mobility adds an extra burden in vehicular edge networks (VENs),
bolstering the desire for efficient user-centric solutions. Therefore, unlike
the legacy inflexible network-centric approach, this paper exploits a
software-defined flexible, open, and programmable networking platform for an
efficient user-centric, fast, reliable, and deadline-constrained offloading
solution in VENs. In the proposed model, each active vehicle user (VU) is
served from multiple low-powered access points (APs) by creating a noble
virtual cell (VC). A joint node association, power allocation, and distributed
resource allocation problem is formulated. As centralized learning is not
practical in many real-world problems, following the distributed nature of
autonomous VUs, each VU is considered an edge learning agent. To that end,
considering practical location-aware node associations, a joint radio and power
resource allocation non-cooperative stochastic game is formulated. Leveraging
reinforcement learning's (RL) efficacy, a multi-agent RL (MARL) solution is
proposed where the edge learners aim to learn the Nash equilibrium (NE)
strategies to solve the game efficiently. Besides, real-world map data, with a
practical microscopic mobility model, are used for the simulation. Results
suggest that the proposed user-centric approach can deliver remarkable
performances in VENs. Moreover, the proposed MARL solution delivers
near-optimal performances with approximately 3% collision probabilities in case
of distributed random access in the uplink.Comment: This paper was rejected from JSAC; we need to address the reviewers'
  comment","Vehicular Network Slicing for Reliable Access and Deadline-Constrained
  Data Offloading: A Multi-Agent On-Device Learning Approach",http://arxiv.org/abs/2012.15545,,,,core
479488816,2021-10-30T00:00:00,"Numerous COVID-19 clinical decision support systems have been developed.
However many of these systems do not have the merit for validity due to
methodological shortcomings including algorithmic bias. Methods Logistic
regression models were created to predict COVID-19 mortality, ventilator status
and inpatient status using a real-world dataset consisting of four hospitals in
New York City and analyzed for biases against race, gender and age. Simple
thresholding adjustments were applied in the training process to establish more
equitable models. Results Compared to the naively trained models, the
calibrated models showed a 57% decrease in the number of biased trials, while
predictive performance, measured by area under the receiver/operating curve
(AUC), remained unchanged. After calibration, the average sensitivity of the
predictive models increased from 0.527 to 0.955. Conclusion We demonstrate that
naively training and deploying machine learning models on real world data for
predictive analytics of COVID-19 has a high risk of bias. Simple implemented
adjustments or calibrations during model training can lead to substantial and
sustained gains in fairness on subsequent deployment.Comment: 4 pages, 1 table","Identifying and mitigating bias in algorithms used to manage patients in
  a pandemic",http://arxiv.org/abs/2111.00340,,,,core
437438109,2021-10-01T00:00:00,"Smart card data has emerged in recent years and provide a comprehensive, and cheap source of information for planning and managing public transport systems. This paper presents a multi-stage machine learning framework to predict passengers’ boarding stops using smart card data. The framework addresses the challenges arising from the imbalanced nature of the data (e.g. many non-travelling data) and the ‘many-class’ issues (e.g. many possible boarding stops) by decomposing the prediction of hourly ridership into three stages: whether to travel or not in that one-hour time slot, which bus line to use, and at which stop to board. A simple neural network architecture, fully connected networks (FCN), and two deep learning architectures, recurrent neural networks (RNN) and long short-term memory networks (LSTM) are implemented. The proposed approach is applied to a real-life bus network. We show that the data imbalance has a profound impact on the accuracy of prediction at individual level. At aggregated level, FCN is able to accurately predict the rideship at individual stops, it is poor at capturing the temporal distribution of ridership. RNN and LSTM are able to measure the temporal distribution but lack the ability to capture the spatial distribution through bus lines",Multi-stage deep learning approaches to predict boarding behaviour of bus passengers,,'Elsevier BV',10.1016/j.scs.2021.103111,,core
475069406,2021-06-01T00:00:00,"Mounting interest in ambitious clean energy goals is exposing critical gaps in our understanding of onshore wind power potential. Conventional approaches to evaluating wind power technical potential at the national scale rely on coarse geographic representations of land area requirements for wind power. These methods overlook sizable spatial variation in real-world capacity densities (i.e., nameplate power capacity per unit area) and assume that potential installation densities are uniform across space. Here, we propose a data-driven approach to overcome persistent challenges in characterizing localized deployment potentials over broad extents. We use machine learning to develop predictive relationships between observed capacity densities and geospatial variables. The model is validated against a comprehensive data set of United States (U.S.) wind facilities and subjected to interrogation techniques to reveal that key explanatory features behind geographic variation of capacity density are related to wind resource as well as urban accessibility and forest cover. We demonstrate application of the model by producing a high-resolution (2 km × 2 km) national map of capacity density for use in technical potential assessments for the United States. Our findings illustrate that this methodology offers meaningful improvements in the characterization of spatial aspects of technical potential, which are increasingly critical to draw reliable and actionable planning and research insights from renewable energy scenarios",Spatially-Explicit Prediction of Capacity Density Advances Geographic Characterization of Wind Power Technical Potential,,'MDPI AG',10.3390/en14123609,"[{'title': 'Energies', 'identifiers': ['issn:1996-1073', '1996-1073']}]",core
475073843,2021-06-01T00:00:00,"This paper proposes the use of the FASSD-Net model for semantic segmentation of human silhouettes, these silhouettes can later be used in various applications that require specific characteristics of human interaction observed in video sequences for the understanding of human activities or for human identification. These applications are classified as high-level task semantic understanding. Since semantic segmentation is presented as one solution for human silhouette extraction, it is concluded that convolutional neural networks (CNN) have a clear advantage over traditional methods for computer vision, based on their ability to learn the representations of appropriate characteristics for the task of segmentation. In this work, the FASSD-Net model is used as a novel proposal that promises real-time segmentation in high-resolution images exceeding 20 FPS. To evaluate the proposed scheme, we use the Cityscapes database, which consists of sundry scenarios that represent human interaction with its environment (these scenarios show the semantic segmentation of people, difficult to solve, that favors the evaluation of our proposal), To adapt the FASSD-Net model to human silhouette semantic segmentation, the indexes of the 19 classes traditionally proposed for Cityscapes were modified, leaving only two labels: One for the class of interest labeled as person and one for the background. The Cityscapes database includes the category “human” composed for “rider” and “person” classes, in which the rider class contains incomplete human silhouettes due to self-occlusions for the activity or transport used. For this reason, we only train the model using the person class rather than human category. The implementation of the FASSD-Net model with only two classes shows promising results in both a qualitative and quantitative manner for the segmentation of human silhouettes",FASSD-Net Model for Person Semantic Segmentation,,'MDPI AG',10.3390/electronics10121393,"[{'title': 'Electronics', 'identifiers': ['issn:2079-9292', '2079-9292']}]",core
477674348,2021-01-01T00:00:00,"The progress in technology development over the past decades, both with respect to software and hardware, offers the vision of automated vehicles as means of achieving zero fatalities in traffic. However, the promises of this new technology – an increase in road safety, traffic efficiency, and user comfort – can only be realized if this technology is smoothly introduced into the existing traffic system with all its complexities, constraints, and requirements. SHAPE- IT will contribute to this major undertaking by addressing research questions relevant for the development and introduction of automated vehicles in urban traffic scenarios. Previous research has pointed out several research areas that need more attention for a successful implementation and deployment of human-centred vehicle automation in urban environments.In SHAPE-IT, for example, a better understanding of human behaviour and the underlying psychological mechanisms will lead to improved models of human behaviour that can help to predict the effects of automated systems on human behaviour already during system development. Such models can also be integrated into the algorithms of automated vehicles, enabling them to better understand the human interaction partners’ behaviours.Further, the development of vehicle automation is much about technology (software and hardware), but the users will be humans and they will interact with humans both inside and outside of the vehicle. To be successful in the development of automated vehicles functionalities, research must be performed on a variety of aspects. Actually, a highly interdisciplinary team of researchers, bringing together expertise and background from various scientific fields related to traffic safety, human factors, human-machine interaction design and evaluation, automation, computational modelling, and artificial intelligence, is likely needed to consider the human-technology aspects of vehicle automation.Accordingly, SHAPE-IT has recruited fifteen PhD candidates (Early Stage Researchers – ESRs), that work together to facilitate this integration of automated vehicles into complex urban traffic by performing research to support the development of transparent, cooperative, accepted, trustworthy, and safe automated vehicles. With their (and their supervisors’) different scientific background, the candidates bring different theoretical concepts and methodological approaches to the project. This interdisciplinarity of the project team offers the unique possibility for each PhD candidate to address research questions from a broad perspective – including theories and methodological approaches of other interrelated disciplines. This is the main reason why SHAPE-IT has been funded by the European Commission’s Marie Skłodowska-Curie Innovative Training Network (ITN) program that is aimed to train early state researchers in multidisciplinary aspects of research including transferable skills. With the unique scope of SHAPE-IT, including the human-vehicle perspective, considering different road-users (inside and outside of the vehicle), addressing for example trust, transparency, and safety, and including a wide range of methodological approaches, the project members can substantially contribute to the development and deployment of safe and appreciated vehicle automation in the cities of the future.To achieve the goal of interdisciplinary research, it is necessary to provide the individual PhD candidate with a starting point, especially on the different and diverse methodological approaches of the different disciplines. The empirical, user-centred approach for the development and evaluation of innovative automated vehicle concepts is central to SHAPE- IT. This deliverable (D1.1 “Methodological Framework for Modelling and Empirical Approaches”) provides this starting point. That is, this document provides a broad overview of approaches and methodologies used and developed by the SHAPE-IT ESRs during their research. The SHAPE-IT PhD candidates, as well as other researchers and developers outside of SHAPE-IT, can use this document when searching for appropriate methodological approaches, or simply get a brief overview of research methodologies often employed in automated vehicle research.The first chapter of the deliverable shortly describes the major methodological approaches to collect data relevant for investigating road user behaviour. Each subchapter describes one approach, ranging from naturalistic driving studies to controlled experiments in driving simulators, with the goal to provide the unfamiliar reader with a broad overview of the approach, including its scope, the type of data collected, and its limitations. Each subchapter ends with recommendations for further reading – literature that provide much more detail and examples.The second chapter explains four different highly relevant tools for data collection, such as interviews, questionnaires, physiological measures, and as other current tools (the Wizard of Oz paradigm and Augmented and Virtual Reality). As in the first chapter this chapter provides the reader with information about advantages and disadvantages of the different tools and with proposed further readings.The third chapter deals with computational models of human/agent interaction and presents in four subchapters different modelling approaches, ranging from models based on psychological mechanisms, rule-based and artificial intelligence models to simulation models of traffic interaction.The fourth chapter is devoted to Requirements Engineering and the challenge of communicating knowledge (e.g., human factors) to developers of automated vehicles. When forming the SHAPE-IT proposal it was identified that there is a lack of communication of human factors knowledge about the highly technical development of automated vehicles. This is why it is highly important that the SHAPE-IT ESRs get training in requirement engineering. Regardless of the ESRs working in academia or industry after their studies it is important to learn how to communicate and disseminate the findings to engineers.The deliverable ends with the chapter “Method Champions”. Here the expertise and association of the different PhD candidates with the different topics are made explicit to facilitate and encourage networking between PhDs with special expertise and those seeking support, especially with regards to methodological questions",Methodological Framework for Modelling and Empirical Approaches (Deliverable D1.1 in the H2020 MSCA ITN project SHAPE-IT),,SHAPE-IT Consortium,10.17196/shape-it/2021/02/d1.1,,core
389643187,2021-02-18T14:02:03,"Title from PDF of title page viewed March 11, 2021Dissertation advisors: Praveen Rao and Sejun SonVitaIncludes bibliographical references (page 101-116)Thesis (Ph.D.)--School of Computing and Engineering. University of Missouri--Kansas City, 2020A knowledge graph represents millions of facts and reliable information about people, places, and things. These knowledge graphs have proven their reliability and their usage for providing better search results; answering ambiguous questions regarding entities; and training semantic parsers to enhance the semantic relationships over the Semantic Web. However, while there exist a plethora of datasets on the Internet related to Food, Energy, and Water (FEW), there is a real lack of reliable methods and tools that can consume these resources. This hinders the development of novel decision-making applications utilizing knowledge graphs. In this dissertation, we introduce a novel tool, called FoodKG, that enriches FEW knowledge graphs using advanced machine learning techniques. Our overarching goal is to improve decision-making, knowledge discovery, and provide improved search results for data scientists in the FEW domains. Given an input knowledge graph (constructed on raw FEW datasets), FoodKG enriches it with semantically related triples,  relations, and images based on the original dataset terms and classes. FoodKG employs an existing graph embedding technique trained on a controlled vocabulary called AGROVOC, which is published by the Food and Agriculture Organization of the United Nations. AGROVOC includes terms and classes in the agriculture and food domains. As a result, FoodKG can enhance knowledge graphs with semantic similarity scores and relations between different classes, classify the existing entities, and allow FEW experts and researchers to use scientific terms for describing FEW concepts. The resulting model obtained after training on AGROVOC was evaluated against the state-of-the-art word embedding and knowledge graph embedding models that were trained on the same dataset. We observed that this model outperformed its competitors based on the Spearman Correlation Coefficient score. 

We introduced Federated Learning (FL) techniques to further extend our work and include private datasets by training smaller version of the models at each dataset site without accessing the data and then aggregating all the models at the server-side. We propose an algorithm that we called RefinedFed to further extend the current FL work by filtering the models at each dataset site before the aggregation phase. Our algorithm improves the current FL model accuracy from 84% to 91% on MNIST dateset.Introduction -- Background -- Related work -- Approach Implementation -- Evaluation -- Conclusion and Future Wor",Enriching Knowledge Graphs Using Machine Learning Techniques,https://core.ac.uk/download/389643187.pdf,,,,core
475631095,2021-08-25T07:00:00,"The sponsor of this analysis, Global Cleveland, is an organization, but global Cleveland is also a reality. Elaborating, when it comes to the task of economic and community development, think of a city as a feather in the wind, or a stick in a rapid of water. Global forces push and pull at places, affecting a city’s relevance, or it’s standard of living. Yet some indicators are better measures of where a city fits into the global order of things than others. This analysis shows that standard measures of “success”, like population size, are relics of a bygone era where size mattered. In today’s idea economy, a better measure is gauging the quality of life in city, not the quantity of lives. This analysis looks at GDP per capita for the nation’s large metros, defined as “the amount of output or income per person in an economy…that’s indicative of average productivity or average living standards.”
The GDP per capita in the Cleveland metro is currently $ 57,700 and ranks 78th out of 374 metros. This is up from an inflation-adjusted $51,320 in 2010. To the extent Cleveland can prepare for progress entails examining what explains progress. The analysis looked at what features are driving GDP per capita growth across America’s metros from 2010 to 2019. To do this, Rust Belt Analytica deployed a machine learning algorithm called permutation feature importance. This is our “Progress Model”. Out of hundreds of variables analyzed, two clusters of features dominated the model results: educational attainment and migration. That is, the rate of a metro’s GDP per capita growth could be predictively explained by the educational attainment of a region, and the migration rates of a region. Migration features included the in-migration of college- and non-college-educated foreign born, and the in-migration of college- and non-college-educated native born, particularly if the domestic migrants were arriving from the Northeastern or Western parts of the U.S. This latter migration pattern of coastal-to-inland migration has been dubbed “The Rise of the Rest”, characterized as the convergence of American tech labor from the costly coast into the American heartland.
It is a pattern of migration that highly-educated immigrants have in fact been doing for some time. The analysis found that the percent of Cleveland’s immigrants with an advanced degree was 21.4%, which ranked 8th out the nation’s largest 40 metros. Interestingly, 6 out of the top 10 most highly-educated cities for immigrants were in the geographic area of the Rust Belt, led by Pittsburgh.
The analysis finds that migration is crucial to the evolution of cities. Migration does not only allow for the accumulation of human capital, but for global connectivity as well. Connectivity is part and parcel with the act of migration, allowing for the deepening of a city’s “thought bank”. This depth of ideation is crucial to the process of innovation which, in turn, is crucial economic evolution. Put another way, migration is economic development. It is today. It was yesterday. And it will be tomorrow. The issue for Cleveland is whether the region can leverage its global assets to incur its global relevance, and ultimately the increased well-being of its people",Migration is Economic Development,https://core.ac.uk/download/475631095.pdf,EngagedScholarship@CSU,,,core
478916715,2021-04-01T00:00:00,"The number of vehicles in urban cities has increased and raised attention towards the need for effective parking lot management in public areas such as hospital, shopping mall and office building. In this study, dynamic pricing is deployed with real time parking information to maximize the parking usage rate and alleviate traffic congestion. Dynamic pricing is a practice of varying the price of product of service reflected by the market conditions. This technique can be used to deal with vehicle flow around the parking area including peak and non-peak hour. During peak hours, the dynamic pricing mechanism will regulate the price of parking fee to a relatively high rate, and vice versa for non-peak hours. Reinforcement Learning (RL) is used in this paper to develop a dynamic pricing model for parking management. Dynamic pricing over time is divided into episodes and shuffled back and forth through an hourly increment. The parking usage rate and traffic congestion rate are regarded as the rewards for price regulation",Dynamic Pricing for Parking System Using Reinforcement Learning,,'Springer Science and Business Media LLC',10.1007/978-981-33-6385-4_15,,core
479365133,2021-01-01T00:00:00,"The ability to estimate radio coverage accurately is fundamental for planning and optimizing any wireless network, notably when a new generation, as the 5th Generation (5G), is in an early deployment phase. The knowledge acquired from radio planning of previous generations must be revisited, particularly the used path loss and antennas models, as the 5G propagation is intrinsically distinct. This paper analyses a new beamforming antenna model and distinct path loss models - 3rd Generation Partnership Project (3GPP) and Millimetre-Wave Based Mobile Radio Access Network for Fifth Generation Integrated Communications (mmMAGIC) - applying them to evaluate 5G coverage in 3-Dimensional (3D) synthetic and real scenarios, for outdoor and indoor environments. Further, real 5G Drive Tests (DTs) were used to evaluate the 3GPP path loss model accuracy in Urban Macro (UMa) scenarios. For the new antenna model, it is shown that the use of beamforming with multiple vertical beams is advantageous when the Base Station (BS) is placed below the surrounding buildings; in regular UMa surroundings, one vertical beam provides adequate indoor coverage and a maximized outdoor coverage after antenna tilt optimization. The 3GPP path loss model exhibited a Mean Absolute Error (MAE) of 21.05 dB for Line-of-Sight (LoS) and 14.48 dB for Non-Line-of-Sight (NLoS), compared with real measurements. After calibration, the MAE for LoS and NLoS decreased to 5.45 dB and 7.51 dB, respectively. Moreover, the non-calibrated 3GPP path loss model led to overestimations of the 5G coverage and user throughput up to 25&#x0025; and 163&#x0025;, respectively, when compared to the calibrated model predictions. The use of Machine Learning (ML) algorithms resulted in path loss MAEs within the range of 4.58 dB to 5.38 dB, for LoS, and within the range of 3.70 dB to 5.96 dB, for NLoS, with the Random Forest (RF) algorithm attaining the lowest error",Analysis and Optimization of 5G Coverage Predictions Using a Beamforming Antenna Model and Real Drive Test Measurements,,'Institute of Electrical and Electronics Engineers (IEEE)',10.1109/ACCESS.2021.3097633,"[{'title': 'IEEE Access', 'identifiers': ['issn:2169-3536', '2169-3536']}]",core
200800187,2019-02-06T00:00:00,"Urban flow monitoring systems play important roles in smart city efforts
around the world. However, the ubiquitous deployment of monitoring devices,
such as CCTVs, induces a long-lasting and enormous cost for maintenance and
operation. This suggests the need for a technology that can reduce the number
of deployed devices, while preventing the degeneration of data accuracy and
granularity. In this paper, we aim to infer the real-time and fine-grained
crowd flows throughout a city based on coarse-grained observations. This task
is challenging due to two reasons: the spatial correlations between coarse- and
fine-grained urban flows, and the complexities of external impacts. To tackle
these issues, we develop a method entitled UrbanFM based on deep neural
networks. Our model consists of two major parts: 1) an inference network to
generate fine-grained flow distributions from coarse-grained inputs by using a
feature extraction module and a novel distributional upsampling module; 2) a
general fusion subnet to further boost the performance by considering the
influences of different external factors. Extensive experiments on two
real-world datasets, namely TaxiBJ and HappyValley, validate the effectiveness
and efficiency of our method compared to seven baselines, demonstrating the
state-of-the-art performance of our approach on the fine-grained urban flow
inference problem",'Association for Computing Machinery (ACM)',UrbanFM: Inferring Fine-Grained Urban Flows,10.1145/3292500.3330646,http://arxiv.org/abs/1902.05377,,core
334865611,2019-09-02T00:00:00,"It is ever-increasingly demanded to remotely monitor people in daily life
using radio-frequency probing signals. However, conventional systems can hardly
be deployed in real-world settings since they typically require objects to
either deliberately cooperate or carry a wireless active device or
identification tag. To accomplish the complicated successive tasks using a
single device in real time, we propose a smart metasurface imager and
recognizer simultaneously, empowered by a network of artificial neural networks
(ANNs) for adaptively controlling data flow. Here, three ANNs are employed in
an integrated hierarchy: transforming measured microwave data into images of
whole human body; classifying the specifically designated spots (hand and
chest) within the whole image; and recognizing human hand signs instantly at
Wi-Fi frequency of 2.4 GHz. Instantaneous in-situ imaging of full scene and
adaptive recognition of hand signs and vital signs of multiple non-cooperative
people have been experimentally demonstrated. We also show that the proposed
intelligent metasurface system work well even when it is passively excited by
stray Wi-Fi signals that ubiquitously exist in our daily lives. The reported
strategy could open a new avenue for future smart cities, smart homes,
human-device interactive interfaces, healthy monitoring, and safety screening
free of visual privacy issues",,Intelligent Metasurface Imager and Recognizer,,http://arxiv.org/abs/1910.00497,,core
